...1,x,y,z,face,place,object,cluster,category
V4642,35.95,-23.398,15.15,8.8051949739956e-4,4.2404496441469e-4,-0.00130456446181426,3,face
V4786,-48.32,55.221,16.968,9.9032082316335e-4,-5.965031051855e-4,-3.9381771797784e-4,3,face
V4788,-29.512,56.478,16.965,0.00105948595574488,-7.5149097250668e-4,-3.0799498323819e-4,3,face
V4798,-29.732,59.974,17.04,-2.2609456797886e-4,-8.370775921648e-4,0.00106317216014367,2,object
V4809,-41.237,62.716,17.117,-3.8142766200917e-4,-7.048275984164e-4,0.00108625526042558,2,object
V4812,-26.19,63.722,17.114,4.7415560153862e-4,4.2582113787658e-4,-8.999767394152e-4,1,place
V4813,-22.428,63.974,17.113,4.2987997639789e-4,-5.679116663321e-4,1.380316899342e-4,2,object
V4820,22.712,66.993,17.106,7.5182569956725e-4,4.49235056928947e-5,-7.9674920526015e-4,3,face
V4829,-48.98,65.708,17.193,0.0010169662401951,1.9065486900197e-4,-0.00120762110919707,3,face
V4830,-45.218,65.96,17.192,-4.8537142951325e-4,-6.84173754114442e-5,5.5378880492469e-4,2,object
V4863,14.749,73.481,17.257,6.8266673936896e-4,-4.0506492449516e-4,-2.776018148738e-4,3,face
V4903,-16.004,81.957,17.488,4.2049199791016e-4,-7.3222594026222e-5,-3.4726940388394e-4,3,face
V4916,-1.3965,89.955,17.636,-5.0089313894135e-4,-2.4584604843022e-4,7.4673918737157e-4,2,object
V5020,-39.296,-28.96,18.969,-0.00114030230276617,0.00144559679902005,-3.0529449625388e-4,1,place
V5192,-25.762,56.2,20.77,-7.5417818500011e-4,3.263007762911e-4,4.27877408709e-4,1,place
V5194,-6.9539,57.458,20.766,7.3504040841529e-4,-3.7441135479948e-4,-3.606290536158e-4,3,face
V5240,14.957,69.456,20.988,-9.5287221203276e-4,4.4314971001682e-4,5.0972250201594e-4,1,place
V5263,14.737,72.951,21.063,5.4632242377428e-4,-3.0332569745991e-4,-2.4299672631437e-4,3,face
V5264,18.499,73.203,21.063,-6.0481507750497e-4,3.36848280891e-4,2.6796679661396e-4,1,place
V5283,18.279,76.699,21.137,0.0010352132417253,-1.4790341647837e-4,-8.8730982524691e-4,3,face
V5303,-19.778,81.175,21.295,0.00166903637923549,-5.3885910788213e-4,-0.00113017727135335,3,face
V5366,14.455,-43.447,22.39,-5.68891261628437e-5,7.909222982168e-4,-7.3403317205396e-4,1,place
V5410,39.908,-27.702,22.686,4.5878853503024e-4,-3.0137797554977e-4,-1.5741055948046e-4,3,face
V5437,-32.444,-18.499,22.998,-2.9392849631574e-4,-9.4765468493615e-4,0.0012415831812519,2,object
V5449,-32.664,-15.004,23.074,0.0013234635921473,-9.054650023399e-4,-4.179985898074e-4,3,face
V5596,-3.6439,64.172,24.722,0.00118722790105536,-0.00107674256442234,-1.1048533663301e-4,3,face
V5616,14.945,68.926,24.794,5.8668787621703e-4,-8.8785806540618e-4,3.0117018918915e-4,2,object
V5620,33.753,70.184,24.79,8.0607651495953e-4,-8.62879601192e-4,5.68030862324749e-5,2,object
V5634,18.487,72.673,24.868,3.4609110345179e-4,3.2622228094985e-4,-6.7231338440164e-4,1,place
V5672,-8.7243,84.895,25.173,-8.11751546686e-4,0.0014930788338013,-6.8132728711529e-4,1,place
V5682,0.055361,-55.472,25.973,5.4437780063322e-4,-0.00120916112612888,6.6478332549566e-4,2,object
V5773,-43.082,-30.271,26.581,8.4408884924721e-4,-9.8340189038917e-4,1.3931304114196e-4,2,object
V5774,-39.32,-30.02,26.58,7.9437479605634e-4,-3.0591288697591e-4,-4.8846190908042e-4,3,face
V5787,46.979,-20.737,26.641,-0.00114618198198473,8.0910888589847e-4,3.3707309608626e-4,1,place
V6018,-34.189,68.621,28.682,-4.5396798901511e-4,4.8951030468961e-4,-3.5542315674501e-5,1,place
V6057,-3.7184,-56.253,29.779,-0.00107631252804299,4.6105408359602e-4,6.1525844444696e-4,1,place
V6064,-3.9382,-52.757,29.854,5.6992974316176e-4,5.0424771848317e-4,-0.00107417746164493,1,place
V6071,-7.9197,-49.513,29.93,-0.00112245434914568,5.7749767538031e-4,5.4495667376536e-4,1,place
V6092,-8.3593,-42.52,30.08,4.5773779267714e-4,2.5096282887314e-4,-7.0870062155029e-4,1,place
V6314,-62.317,34.614,31.817,2.393606945201e-4,3.5621491674041e-4,-5.9557561126051e-4,1,place
V6346,23.763,47.393,31.953,-7.9231441839086e-4,7.1353854057494e-4,7.87758778159124e-5,1,place
V6362,23.543,50.889,32.028,-9.4517950096639e-4,2.6535520220641e-4,6.7982429875997e-4,1,place
V6376,23.323,54.385,32.103,-0.0012723806794477,9.2002605073569e-4,3.52354628712e-4,1,place
V6394,-41.065,57.1,32.264,8.2348314965741e-4,-6.5366339166363e-4,-1.6981975799378e-4,3,face
V6427,-33.981,64.595,32.413,5.3855518433153e-4,-0.00142558804701567,8.8703286268413e-4,2,object
V6477,6.7379,77.85,32.631,1.6833975819695e-4,6.7014751916482e-4,-8.3848727736178e-4,1,place
V6507,2.6939,-38.8,33.96,-0.00114910937102619,0.00144727352883009,-2.9816415780389e-4,1,place
V6571,-24.737,-23.082,34.339,-2.0695070601361e-4,0.00119323265880592,-9.862819527923e-4,1,place
V6699,-8.3462,16.632,35.163,6.6089500542394e-4,-2.0160536188078e-4,-4.5928964354316e-4,3,face
V6700,40.556,19.903,35.155,7.9951748275747e-4,-4.1631739334068e-4,-3.8320008941679e-4,3,face
V6764,-62.329,34.085,35.622,4.2232433631304e-4,7.8207257928281e-4,-0.00120439691559587,1,place
V6786,-36.217,39.342,35.694,-5.81802905626658e-5,0.00150987663430769,-0.00145169634374503,1,place
V6787,-17.408,40.6,35.69,2.6283981467083e-4,2.57957023262211e-5,-2.8863551699705e-4,3,face
V6788,-13.647,40.851,35.69,3.68687540112e-4,7.4089127887016e-4,-0.00110957881898217,1,place
V6853,23.091,57.351,35.984,-3.9648241606208e-4,8.5620104884791e-4,-4.5971863278583e-4,1,place
V6878,22.872,60.847,36.059,2.5763533165049e-4,5.990745101327e-4,-8.567098417832e-4,1,place
V6891,15.128,63.84,36.136,-1.0579152971131e-4,-4.1426099298952e-4,5.2005252270084e-4,2,object
V6962,10.205,-38.827,37.764,-0.00103420678902629,4.7665528715252e-4,5.5755150187376e-4,1,place
V7030,23.933,-16.844,38.212,4.0172345490474e-4,1.7049303894267e-4,-5.7221649384742e-4,1,place
V7032,42.742,-15.587,38.209,3.7152736487189e-4,-7.9383010077429e-4,4.223027359024e-4,2,object
V7040,19.952,-13.6,38.288,2.9977914330115e-4,-1.0302041261508e-4,-1.9675873068606e-4,3,face
V7044,42.522,-12.091,38.284,-5.1061524168997e-4,0.00123382406431205,-7.2320882262207e-4,1,place
V7096,-45.096,-0.39801,38.674,7.48070807430211e-5,-5.491788486602e-4,4.7437176791718e-4,2,object
V7169,36.342,26.113,39.112,-8.3780705084682e-4,2.8062302225474e-4,5.5718402859207e-4,1,place
V7480,23.262,-6.887,42.244,2.7629427666332e-4,-7.2538962751706e-4,4.4909535085374e-4,2,object
V7570,40.751,15.347,42.691,8.53369194760267e-5,9.7555946491283e-4,-0.00106089638438887,1,place
V7625,32.349,28.827,42.992,-3.1295926823026e-4,-2.3614720554149e-4,5.4910647377176e-4,2,object
V7642,28.367,32.072,43.069,3.125611952784e-4,-4.7688806470009e-4,1.6432686942169e-4,2,object
V7643,32.129,32.323,43.068,5.1803292863044e-4,-1.0825838176926e-4,-4.0977454686118e-4,3,face
V7851,12.624,-18.66,45.825,-5.8749377113406e-4,-5.49451568512241e-5,6.4243892798529e-4,2,object
V7899,23.03,-3.921,46.124,7.4174370145763e-4,1.0764423116679e-4,-8.4938793262443e-4,3,face
V7929,22.59,3.0709,46.275,-8.888037626514e-4,2.2810030133887e-4,6.6070346131252e-4,1,place
V7940,-22.77,3.5477,46.357,2.748406013122e-4,-2.9082891137645e-4,1.59883100642512e-5,3,face
V7956,18.389,9.8111,46.425,2.5599556793313e-4,-9.97042196301348e-5,-1.56291348303e-4,3,face
V7995,-12.364,18.286,46.656,8.5943311490076e-4,-3.0777305643653e-4,-5.5166005846423e-4,3,face
V8053,28.355,31.541,46.874,-0.0012622236101398,7.5482415711596e-4,5.0739945302384e-4,1,place
V8054,32.117,31.794,46.874,-6.8839200971017e-4,5.594428557204e-4,1.2894915398977e-4,1,place
V8056,39.64,32.297,46.872,-7.00688868832e-4,1.571840558208e-4,5.4350481301119e-4,1,place
V8103,42.743,43.036,47.097,6.6645010742881e-4,-1.13457488014632e-5,-6.5510435862734e-4,3,face
V8181,3.3673,68.487,47.705,4.7798155392053e-4,-2.3082485911544e-4,-2.4715669480509e-4,3,face
V8409,28.563,27.516,50.605,-3.0255927705049e-4,9.2897613331632e-4,-6.2641685626583e-4,1,place
V8414,-50.653,25.728,50.693,-7.1808201910214e-4,0.00115313154587859,-4.3504952677645e-4,1,place
V8606,-3.7659,0.2499,53.89,2.7510484308696e-4,-5.191868322047e-4,2.4408198911774e-4,2,object
V8708,-1.3229,21.477,54.341,-2.3273535739163e-4,7.328047275907e-4,-5.0006937019906e-4,1,place
V8813,-25.432,44.439,54.871,-5.9368313890256e-4,7.0301094766535e-4,-1.0932780876279e-4,1,place
V8842,-18.568,55.429,55.095,2.060603708968e-4,1.3603529522196e-4,-3.4209566611877e-4,3,face
V8933,-1.335,20.947,58.146,-6.2045034864745e-4,1.34159739383002e-5,6.0703437470915e-4,2,object
V8964,20.796,29.448,58.293,-6.5308475285716e-4,-1.632930183972e-4,8.1637777125437e-4,2,object
V8972,-13.28,30.68,58.374,-3.7754495793862e-4,7.101283508235e-4,-3.3258339288487e-4,1,place
