"","x","y","z","face","place","object","cluster","category"
"V1583",13.156,67.498,-0.031196,-2.8621264168291,3.8259504038981,-0.963823987068997,1,"place"
"V1586",-47.262,70.201,0.097796,0.786597818542624,3.0261896666,-3.8127874851426,1,"place"
"V1587",-43.494,70.248,0.1388,-0.420332937023258,5.6680436000462,-5.2477106630229,1,"place"
"V1592",-9.585,70.678,0.50296,6.9168934449353,-3.7971870152369,-3.1197064296983,2,"face"
"V1596",9.2535,70.916,0.70577,-8.4363115185321,9.0773803654606,-0.641068846928521,1,"place"
"V1598",16.789,71.012,0.78736,5.5077237486418,-3.1047360211448,-2.4029877274969,2,"face"
"V1599",20.557,71.06,0.82747,-2.0490143182731,7.8244888678372,-5.775474549564,1,"place"
"V1601",31.86,71.203,0.94871,-3.6698489866052,-1.9166921670974,5.5865411537026,3,"object"
"V1618",20.421,74.527,1.605,-3.6355488206674,3.1809885376343,0.454560283033151,1,"place"
"V1695",23.513,91.905,5.5346,3.1401075901901,-7.2007885620752,4.060680971885,2,"face"
"V1727",-47.863,-10.898,-14.507,0.77813198881666,6.9384140419053,-7.716546030722,1,"place"
"V1728",-44.095,-10.851,-14.466,3.0447483397983,1.9155711265681,-4.9603194663665,1,"place"
"V1735",-47.998,-7.4318,-13.729,-2.361417225867,-2.1765856999691,4.5380029258362,3,"object"
"V1737",27.356,-6.4775,-12.919,1.2521097047163,-6.4065964089747,5.1544867042583,2,"face"
"V1743",-48.133,-3.9653,-12.951,-5.8132542366084,0.397251697913797,5.4160025386946,3,"object"
"V1773",-48.674,9.8998,-9.8402,-3.1872653329317,-5.349209401042,8.5364747339737,2,"face"
"V1778",-63.88,13.175,-9.2244,-0.814281207228947,-2.3425781834519,3.1568593906809,3,"object"
"V1779",-60.113,13.223,-9.1842,-2.0242658062494,-2.6865658307608,4.7108316370102,3,"object"
"V1782",-48.81,13.366,-9.0627,-1.6686846350786,-3.9661792133536,5.6348638484322,3,"object"
"V1851",40.533,42.242,-1.8681,1.7874683615326,1.9119733609405,-3.6994417224732,1,"place"
"V1862",40.398,45.709,-1.0897,3.288166386602,0.101438436859781,-3.3896048234618,1,"place"
"V1872",44.031,49.223,-0.27202,1.7963670639935,1.4081685049696,-3.2045355689631,1,"place"
"V1873",47.798,49.27,-0.23102,3.5295197045636,1.9473541563816,-5.4768738609453,1,"place"
"V1878",-5.0848,52.068,-0.020911,0.140762653924995,-4.7281943789722,4.5874317250472,3,"object"
"V1879",43.895,52.689,0.50642,3.9835590205149,0.169086469035653,-4.1526454895506,1,"place"
"V1880",47.663,52.737,0.54654,2.5451112395594,-1.7947283232876,-0.750382916271812,2,"face"
"V1889",51.296,56.251,1.3651,-0.744181562910602,-7.3903022716326,8.1344838345432,2,"face"
"V1894",-16.658,58.858,1.4134,-1.2432655858699,-6.1201160569708,7.3633816428408,2,"face"
"V1902",-46.935,61.943,1.8669,1.4736381493779,8.6378877931872,-10.1115259425651,1,"place"
"V1905",-13.026,62.372,2.2319,-4.7171870583581,5.4975910188895,-0.780403960531344,1,"place"
"V1906",-9.2583,62.419,2.2721,2.6533590869928,-6.6154163085257,3.9620572215329,2,"face"
"V1914",-43.303,65.457,2.6854,-3.5361791607636,2.168193503134,1.3679856576295,1,"place"
"V1915",-39.535,65.504,2.7264,3.4566912234199,-3.7663578602096,0.30966663678966,2,"face"
"V1918",1.9096,66.029,3.1722,-4.2769609034825,0.550732222991303,3.7262286804912,3,"object"
"V1919",5.6773,66.077,3.2123,1.8285930818083,-6.1222667827181,4.2936737009097,2,"face"
"V1923",-47.206,68.875,3.4224,3.2777693569582,-6.9096362154929,3.6318668585347,2,"face"
"V1924",-43.438,68.922,3.4634,5.0045257792023,-0.984684763625045,-4.0198410155773,2,"face"
"V1930",5.5421,69.544,3.9899,3.7201794912646,-2.5026944902293,-1.2174850010353,2,"face"
"V1938",50.755,70.116,4.4766,-2.9726814967249,3.5232111943642,-0.550529697639297,1,"place"
"V1949",24.245,73.248,4.9698,-3.9000927328467,4.5374360737789,-0.637343340932187,1,"place"
"V1984",-43.979,82.788,6.574,11.8909756601124,-6.6286724667327,-5.2623031933797,2,"face"
"V1986",-36.444,82.884,6.6556,4.7928567892109,-8.4363042204399,3.6434474312289,2,"face"
"V1987",-32.676,82.932,6.6958,3.0256236482151,-8.9453109845342,5.919687336319,2,"face"
"V2041",-16.989,-29.174,-14.747,-3.0014563237992,2.4077756021464,0.593680721652869,1,"place"
"V2148",-45.662,29.419,-1.8082,-3.849232605757,3.8996838559878,-0.0504512502307561,1,"place"
"V2220",-39.344,60.712,5.2726,-3.247971657087,-2.6565065595802,5.9044782166673,3,"object"
"V2222",5.8689,61.285,5.7585,-3.3251348134132,-1.1707612118993,4.4958960253126,3,"object"
"V2232",-43.247,64.131,6.0101,-9.1510074688948,-2.3960984581037,11.5471059269986,3,"object"
"V2233",-39.479,64.179,6.0502,-6.6825589700859,0.200396935629188,6.4821620344567,3,"object"
"V2235",-1.8018,64.656,6.4558,5.0973273085968,-2.4281553425527,-2.669171966044,2,"face"
"V2236",5.7336,64.751,6.5369,2.1922799130761,2.2421329301381,-4.4344128432142,1,"place"
"V2240",-47.15,67.549,6.747,2.9239428956602,3.1202159392107,-6.0441588348709,1,"place"
"V2244",1.8307,68.17,7.2744,-9.5129321910524,7.8992034308577,1.6137287601947,1,"place"
"V2245",9.3661,68.266,7.3546,4.2042928896239,-4.8221593864821,0.617866496858159,2,"face"
"V2249",47.043,68.743,7.7602,4.0760845400338,-0.197165221465081,-3.8789193185687,1,"place"
"V2273",-43.788,77.996,9.1207,2.5382395089552,-3.7770107812882,1.238771272333,2,"face"
"V2284",35.334,78.998,9.9716,-3.5450959735476,-2.094632062564,5.6397280361116,3,"object"
"V2285",-43.923,81.463,9.8991,-1.4690701582898,-0.953032665360306,2.4221028236501,3,"object"
"V2286",-36.387,81.558,9.9803,-0.00604136388249102,2.4119197944716,-2.4058784305891,1,"place"
"V2287",-32.62,81.606,10.02,5.1085547196058,-1.6101667125121,-3.4983880070936,2,"face"
"V2300",-36.523,85.025,10.758,-3.4655079569765,-1.881136045797,5.3466440027735,3,"object"
"V2322",19.858,89.207,12.143,-8.5549804729484,9.0861706952259,-0.531190222277403,1,"place"
"V2323",27.393,89.302,12.225,4.011796505308,-6.1705314410016,2.1587349356935,2,"face"
"V2356",35.545,-22.898,-9.2995,7.3955793430731,2.2065307551823,-9.6021100982555,1,"place"
"V2370",38.772,-8.9847,-6.1479,6.4092824674695,-7.2442131096099,0.834930642140313,2,"face"
"V2414",56.528,18.984,0.27659,-0.244505846585378,2.9036317842776,-2.6591259376922,1,"place"
"V2444",-61.082,38.302,3.6873,-2.4540218354547,4.2528535906065,-1.7988317551517,1,"place"
"V2461",-57.585,45.283,5.2834,-1.7053429744599,4.9396240686511,-3.2342810941912,1,"place"
"V2494",-1.6103,59.864,9.002,5.1302190715076,-1.1294015512997,-4.0008175202078,2,"face"
"V2500",-43.19,62.805,9.3347,0.986249962362458,3.1983153655335,-4.184565327896,1,"place"
"V2501",-39.423,62.852,9.3748,-1.9063251382028,4.2775036949559,-2.3711785567531,1,"place"
"V2503",-1.7455,63.33,9.7804,1.8586898529401,3.0513857397776,-4.9100755927177,1,"place"
"V2512",9.4223,66.939,10.679,-0.0916939443015636,5.8352985455494,-5.7436046012478,1,"place"
"V2529",-47.364,73.156,11.627,2.4660592523528,-0.188806778657525,-2.2772524736952,1,"place"
"V2539",-47.499,76.623,12.405,-1.1440660584989,6.6558024187156,-5.5117363602166,1,"place"
"V2554",-36.331,80.232,13.304,-3.5723603605287,7.542705814714,-3.9703454541852,1,"place"
"V2562",16.417,80.901,13.871,0.661007103330343,5.6727666123778,-6.3337737157082,1,"place"
"V2568",-40.234,83.651,14.041,3.7157075650075,-2.8812967158465,-0.83441084916104,2,"face"
"V2569",-36.466,83.698,14.082,6.3578628784115,-3.6151060813546,-2.7427567970568,2,"face"
"V2581",16.282,84.367,14.649,-1.5331971623686,3.652409219652,-2.1192120572833,1,"place"
"V2592",23.682,87.929,15.509,-3.5935005946569,-2.0471934050978,5.6406939997547,3,"object"
"V2616",6.0006,-38.471,-9.4103,-1.8552213958315,-6.1819789176606,8.0372003134922,2,"face"
"V2788",-1.4188,55.072,11.55,-2.968345627813,-0.689160630672307,3.6575062584853,3,"object"
"V2797",-1.554,58.539,12.327,-0.625849168775955,-3.4730476606355,4.0988968294115,3,"object"
"V2807",-46.902,61.431,12.618,-2.3571767625853,-4.6954035691009,7.0525803316863,2,"face"
"V2809",-39.366,61.527,12.7,1.2988194885177,-4.9114235868063,3.6126040982885,2,"face"
"V2810",-24.296,61.719,12.862,-4.6334371705293,-1.1368584586623,5.7702956291917,3,"object"
"V2821",-13.128,65.328,13.761,1.4674847159494,0.498562290328752,-1.9660470062782,1,"place"
"V2833",-13.263,68.795,14.539,-1.7798147823515,7.6906335263813,-5.9108187440298,1,"place"
"V2835",13.111,69.128,14.823,3.3476029305555,2.8855880505979,-6.2331909811534,1,"place"
"V2838",35.717,69.415,15.066,-1.8703327548807,-0.609248986746777,2.4795817416274,3,"object"
"V2839",39.485,69.463,15.106,-1.8483478306098,-0.218281697976551,2.0666295285864,3,"object"
"V2844",-47.308,71.831,14.952,-2.0482314218269,-1.6303427456266,3.6785741674535,3,"object"
"V2847",-17.166,72.213,15.276,1.7448318474726,4.7832446291729,-6.5280764766455,1,"place"
"V2848",-9.6304,72.308,15.357,1.0738472874224,2.1323160164197,-3.2061633038422,1,"place"
"V2857",-47.443,75.297,15.73,4.8563413117323,4.4538281238335,-9.3101694355659,1,"place"
"V2858",-39.907,75.393,15.81,1.308310736673,-4.5456368910937,3.2373261544206,2,"face"
"V2859",-36.14,75.44,15.851,1.0794439103364,5.1362007700407,-6.2156446803771,1,"place"
"V2860",-32.372,75.488,15.892,5.3387820423013,-3.2110778605025,-2.1277041817987,2,"face"
"V2864",-9.7657,75.775,16.135,-1.6300263615651,-1.1837316962796,2.8137580578447,3,"object"
"V2874",-40.043,78.858,16.588,-1.3481674729896,-2.6513236325154,3.9994911055051,3,"object"
"V2875",-32.507,78.955,16.669,3.6167534691036,-1.745051202269,-1.8717022668346,2,"face"
"V2883",16.473,79.575,17.196,3.7542972480198,3.3335831854424,-7.0878804334623,1,"place"
"V2884",24.008,79.67,17.277,2.7047058300249,-0.508627827881708,-2.1960780021432,1,"place"
"V2896",20.106,83.089,18.015,-1.4939122980962,7.5881064540909,-6.0941941559947,1,"place"
"V2897",23.873,83.137,18.055,2.4508774200642,-6.544255207038,4.0933777869738,2,"face"
"V2907",16.203,86.508,18.752,11.6571615453795,-8.6566532416167,-3.0005083037627,2,"face"
"V2908",19.97,86.556,18.792,-3.7150958470659,9.7182876114754,-6.0031917644095,1,"place"
"V2909",23.738,86.603,18.833,5.6548816789961,-8.710183074957,3.0553013959608,2,"face"
"V2912",-10.307,89.64,19.246,3.038538333241,0.795437843144772,-3.8339761763858,1,"place"
"V2913",-2.7713,89.735,19.327,3.8547790076127,-3.862934956152,0.00815594853931549,2,"face"
"V2942",-39.156,-40.37,-6.5716,-3.2002871281992,0.786486836609444,2.4138002915897,3,"object"
"V2962",47.231,-32.339,-4.0844,-3.7360294599476,1.0519813975423,2.6840480624053,3,"object"
"V2964",39.561,-28.967,-3.388,-2.6309091088679,-3.2476025989177,5.8785117077856,3,"object"
"V2968",39.425,-25.501,-2.6095,4.7186155626867,-5.030895646272,0.312280083585332,2,"face"
"V2980",-47.638,-16.2,-1.2084,-0.597512028729398,4.700435595027,-4.1029235662976,1,"place"
"V3000",34.846,-4.7513,2.0162,-0.300115915140811,-7.9005823314357,8.2006982465765,2,"face"
"V3070",-0.41578,29.482,9.4291,-3.3545981681396,1.6128609263594,1.7417372417801,1,"place"
"V3142",36.044,61.157,16.835,3.4217928062153,-8.0910300141635,4.6692372079481,2,"face"
"V3150",-39.445,63.668,16.802,-2.4117668244797,1.9881548799234,0.423611944556274,1,"place"
"V3151",-24.375,63.86,16.964,-2.6451346324785,3.4301683812041,-0.785033748725566,1,"place"
"V3165",-39.581,67.135,17.58,-4.3085791887524,3.7968411188384,0.511738069914023,1,"place"
"V3167",-5.6712,67.564,17.945,-4.5518681478846,1.5627417449248,2.9891264029597,3,"object"
"V3168",-1.9035,67.611,17.985,-6.095788093275,-2.1673267163023,8.2631148095773,3,"object"
"V3178",-39.716,70.6,18.358,5.5256437786009,-3.3052810980138,-2.2203626805871,2,"face"
"V3183",-5.8065,71.03,18.722,1.5527416643555,-6.7266444173903,5.1739027530348,2,"face"
"V3190",-39.851,74.067,19.135,-5.1835607828249,3.722555274176,1.4610055086489,1,"place"
"V3203",-32.451,77.629,19.994,6.3501950960603,-8.3546432603809,2.0044481643205,2,"face"
"V3213",16.529,78.249,20.521,-1.9850136821327,-2.0359868873132,4.0210005694459,3,"object"
"V3219",-43.889,80.951,20.651,-1.7424251464362,4.476963624905,-2.7345384784688,1,"place"
"V3222",-32.586,81.095,20.772,0.78647723272682,2.9484124505866,-3.7348896833135,1,"place"
"V3230",20.162,81.763,21.339,2.4204236515142,-9.852457827792,7.4320341762778,2,"face"
"V3231",27.697,81.859,21.42,4.0326612111563,-1.8505264734185,-2.1821347377377,2,"face"
"V3244",20.027,85.23,22.117,-0.918653142881631,-4.7719050019078,5.6905581447894,2,"face"
"V3245",27.562,85.325,22.198,0.149328237436112,-7.2554286246505,7.1061003872143,2,"face"
"V3304",-39.64,-27.83,-0.1363,7.5088532061803,-8.712398175706,1.2035449695257,2,"face"
"V3307",-51.079,-24.507,0.51956,1.8938971648821,5.7067202367677,-7.6006174016499,1,"place"
