"","x","y","z","face","place","object","cluster","category"
"V717",18.68,52.667,-17.499,-5.2709255176901,14.5708197956116,-9.2998942779214,3,"place"
"V718",33.975,53.201,-17.312,-7.8762819729992,-1.9312724017031,9.8075543747024,2,"object"
"V719",37.799,53.334,-17.266,-8.2622316442458,0.0149524533361284,8.2472791909096,2,"object"
"V730",33.493,56.982,-17.396,-11.4081638567818,0.59816754084275,10.809996315939,2,"object"
"V731",37.317,57.116,-17.349,6.6601014895609,0.514871574048549,-7.1749730636094,1,"face"
"V749",33.011,60.763,-17.479,9.2224506293793,-1.6211157669993,-7.6013348623799,1,"face"
"V755",-40.123,62.008,-18.448,-10.2267669493593,17.6175384610328,-7.3907715116735,3,"place"
"V765",21.058,64.144,-17.702,-5.756844773755,17.5080273310751,-11.75118255732,3,"place"
"V766",28.705,64.411,-17.609,12.0764908419832,-7.4419306051818,-4.6345602368013,1,"face"
"V767",32.529,64.545,-17.562,4.8086229484605,-9.1293889891948,4.3207660407342,2,"object"
"V782",16.752,67.792,-17.832,-3.3119453657103,15.6204053363642,-12.3084599706539,3,"place"
"V783",20.575,67.925,-17.785,-3.9893785213878,8.718616259053,-4.7292377376651,3,"place"
"V784",24.399,68.059,-17.739,10.2116219905408,-4.286058232391,-5.9255637581497,1,"face"
"V785",28.223,68.193,-17.692,10.532694012591,-0.903062909825614,-9.6296311027654,1,"face"
"V789",-29.616,69.971,-18.475,0.932500833637932,-9.5376323819343,8.6051315482964,2,"object"
"V7961",16.27,71.573,-17.915,-4.2609410369033,-5.0563060828626,9.3172471197659,2,"object"
"V7971",20.093,71.707,-17.869,-5.5986529015033,-11.806492612512,17.4051455140153,2,"object"
"V805",19.129,79.269,-18.035,3.76498455284,-13.5583965791062,9.7934120262661,2,"object"
"V831",14.539,-34.882,-11.726,-7.1148419540475,16.306762239231,-9.1919202851834,3,"place"
"V9031",47.473,8.0476,-12.176,6.9710820900159,-1.7035632457572,-5.2675188442586,1,"face"
"V904",51.297,8.1811,-12.129,2.1966861113559,-11.9284446245208,9.7317585131649,2,"object"
"V909",46.991,11.829,-12.259,1.1220606271089,-8.6543057122899,7.5322450851809,2,"object"
"V955",58.912,38.832,-12.655,7.0337059911914,-0.294496132060693,-6.7392098591307,1,"face"
"V965",-22.351,43.59,-13.801,-2.2814142974226,20.2412990472599,-17.9598847498372,3,"place"
"V977",-50.082,50.218,-14.294,-11.8363360672927,0.895836150067318,10.9404999172254,2,"object"
"V981",34.041,53.156,-13.268,5.8455308071262,-2.1018027286527,-3.7437280784735,1,"face"
"V982",37.865,53.289,-13.221,-4.2343879853317,-5.6525674698495,9.8869554551812,2,"object"
"V990",-27.621,54.801,-14.097,11.6554992658885,-5.0655371359897,-6.5899621298988,1,"face"
"V997",37.383,57.071,-13.304,-6.4754724126395,-1.0996033769431,7.5750757895827,2,"object"
"V1001",-51.046,57.781,-14.46,-2.3315823264785,-9.8801894474645,12.2117717739432,2,"object"
"V1002",-47.222,57.914,-14.413,-6.5656134066238,-4.5615460292642,11.1271594358881,2,"object"
"V1004",-28.104,58.582,-14.18,2.1134067217645,13.2374386018552,-15.3508453236197,3,"place"
"V1005",-24.28,58.716,-14.134,10.7738350816519,7.7697006058462,-18.5435356874982,3,"place"
"V1015",-55.352,61.429,-14.59,-6.2375585593214,-3.8337785740505,10.071337133372,2,"object"
"V1017",-47.705,61.696,-14.497,-4.233953972466,-7.1626710776228,11.3966250500889,2,"object"
"V1018",-43.881,61.829,-14.45,6.2104420325803,8.3582575846688,-14.5686996172491,3,"place"
"V1019",-32.409,62.23,-14.31,7.5826248567529,7.7385824059185,-15.3212072626716,3,"place"
"V1020",-28.586,62.363,-14.264,14.1386134660744,9.4601258903077,-23.5987393563821,3,"place"
"V10211",-24.762,62.497,-14.217,-6.3188698389253,-17.0940045244715,23.4128743633969,2,"object"
"V1025",17.3,63.966,-13.704,5.8849353118671,-3.3582399542589,-2.5266953576081,1,"face"
"V1031",-44.363,65.611,-14.533,3.7618217008263,4.9053352913055,-8.6671569921318,1,"face"
"V1033",-32.892,66.011,-14.393,5.9489786018387,-1.9170853892682,-4.0318932125704,1,"face"
"V1034",-29.068,66.145,-14.347,2.9326102212465,-20.310995565251,17.3783853440044,2,"object"
"V1035",-25.244,66.278,-14.3,7.359075618718,-11.2339143814396,3.8748387627215,2,"object"
"V1047",-44.845,69.392,-14.617,-3.6807231382756,-7.3865848300408,11.0673079683165,2,"object"
"V1052",16.335,71.528,-13.871,-4.2956597627726,-3.5773507903025,7.8730105530751,2,"object"
"V1057",-45.327,73.173,-14.7,8.96839888348,-3.2772016606722,-5.6911972228078,1,"face"
"V1058",-41.503,73.307,-14.653,8.2845042110782,0.41148438209394,-8.6959885931722,1,"face"
"V1065",12.03,75.176,-14,-6.083828376908,4.0820658660732,2.0017625108347,3,"place"
"V1067",23.501,75.577,-13.861,0.898898768895516,11.3600105173705,-12.258909286266,3,"place"
"V1081",19.195,79.224,-13.99,-1.165966592406,4.0361609522555,-2.8701943598495,3,"place"
"V11531",46.608,-14.819,-7.6781,-4.3037288987948,2.9194611861689,1.3842677126259,3,"place"
"V1180",51.363,8.1361,-8.0843,11.6892346309168,-6.6763967316304,-5.0128378992862,1,"face"
"V1186",50.881,11.917,-8.1676,-3.2784046234754,2.939661804575,0.338742818900384,3,"place"
"V1191",50.399,15.699,-8.2508,8.7564583897138,0.623310595733305,-9.3797689854471,1,"face"
"V11981",49.917,19.48,-8.3341,-5.8074916302648,-8.562932916103,14.3704245463678,2,"object"
"V1204",45.611,23.128,-8.4639,7.3411052735947,-6.0881375133724,-1.2529677602222,1,"face"
"V1219",56.118,31.091,-8.4906,5.3409956624774,8.3700595684848,-13.7110552309623,3,"place"
"V1242",-15.12,47.594,-9.7461,3.9676188416829,-4.5277122584698,0.560093416786866,1,"face"
"V1254",18.812,52.577,-9.4097,-4.317702596857,6.6870782540152,-2.3693756571582,3,"place"
"V12551",49.402,53.645,-9.0367,-3.726378853069,-6.4099186172675,10.1362974703366,2,"object"
"V1267",52.744,57.56,-9.0733,10.2138630882687,-6.9037980131206,-3.3100650751479,1,"face"
"V1268",-50.98,57.736,-10.416,1.8918628426867,-4.7994187312175,2.9075558885307,1,"face"
"V12741",44.614,61.074,-9.2498,-4.6469734789923,-3.8280319820783,8.4750054610706,2,"object"
"V1277",-51.462,61.517,-10.499,-6.2205596322168,-7.6472352184964,13.8677948507132,2,"object"
"V1279",-32.344,62.185,-10.266,7.2206078147434,10.842761079412,-18.0633688941555,3,"place"
"V1280",-28.52,62.318,-10.219,7.6606422597194,-12.4796977060332,4.8190554463137,2,"object"
"V1286",17.365,63.921,-9.6595,-11.3472189054748,5.2945897010507,6.052629204424,3,"place"
"V1295",16.883,67.702,-9.7427,7.8259785669782,-2.4035874897421,-5.422391077236,1,"face"
"V1296",32.178,68.236,-9.5562,-2.6086044166247,-10.3913414869242,12.9999459035489,2,"object"
"V13061",-21.836,70.148,-10.292,-9.8649870465972,-11.9659033631114,21.8308904097086,2,"object"
"V1311",16.401,71.483,-9.826,-0.426534345320446,-6.8612157490181,7.2877500943385,2,"object"
"V1316",-41.437,73.262,-10.609,2.1681845691442,-8.8421323310877,6.6739477619434,2,"object"
"V1326",27.39,75.665,-9.7693,0.518928415116519,-6.8482225447858,6.3292941296693,2,"object"
"V1327",-41.919,77.043,-10.692,0.391043668271392,-5.9386512688945,5.5476076006231,2,"object"
"V1336",11.613,78.912,-10.039,7.348300498761,-6.3434924315417,-1.0048080672193,1,"face"
"V1337",19.261,79.179,-9.9458,-2.053696040446,9.6169044375496,-7.5632083971035,3,"place"
"V13381",26.908,79.446,-9.8526,-3.4590979505523,7.9113404344992,-4.4522424839468,3,"place"
"V1339",30.732,79.58,-9.806,-10.2105107303406,3.5344341982431,6.6760765320974,3,"place"
"V1340",34.556,79.713,-9.7593,4.1289632835437,-11.7778861590628,7.648922875519,2,"object"
"V14251",52.426,-29.855,-3.2539,-9.3157595584704,-4.9108284504003,14.2265880088709,2,"object"
"V1487",49.501,23.216,-4.3727,-4.2737058197813,13.9375625966642,-9.6638567768828,3,"place"
"V1552",-32.278,62.14,-6.221,-4.9274455320157,11.6073919508485,-6.6799464188327,3,"place"
"V1562",28.42,68.057,-5.5582,-1.3554112158884,13.7444274857658,-12.3890162698773,3,"place"
"V1563",32.244,68.191,-5.5116,-3.9108425062627,6.8199881152754,-2.9091456090126,3,"place"
"V1576",27.938,71.839,-5.6415,11.675317860768,-1.8608281897675,-9.8144896710004,1,"face"
"V1590",-3.1338,74.552,-6.0978,-0.943524728289842,-7.8962498761425,8.8397746044323,2,"object"
"V1606",-3.6159,78.333,-6.181,-3.7294385351314,-3.3996380699168,7.1290766050483,2,"object"
"V1630",-31.346,84.961,-6.6739,2.4350914988092,-11.3965352521655,8.9614437533562,2,"object"
"V1631",-27.523,85.094,-6.6273,-3.9333828779214,-7.544103950719,11.4774868286405,2,"object"
"V1634",10.715,86.43,-6.161,-4.9481289248731,-11.1056597623897,16.0537886872628,2,"object"
"V1692",-22.537,-43.915,0.10794,5.9210142568569,-1.536686844936,-4.3843274119209,1,"face"
"V17181",56.316,-29.767,0.83737,-2.9655826489978,-8.9754700179596,11.9410526669575,2,"object"
"V1723",55.834,-25.986,0.75412,3.9775238338111,8.3696360674959,-12.3471599013071,3,"place"
"V17281",51.528,-22.338,0.62424,-1.544985779841,12.7206560714159,-11.1756702915748,3,"place"
"V1746",42.434,-11.261,0.28123,6.7550703684065,-5.1406545365255,-1.614415831881,1,"face"
"V1801",45.71,53.421,-0.99413,7.1866289994379,-13.968808977211,6.782179977773,2,"object"
"V1806",-50.367,53.865,-2.2431,-6.6191827172752,-0.774032212951706,7.3932149302269,2,"object"
"V1809",-58.496,57.379,-2.4196,-3.4390147077329,-5.7714673808578,9.2104820885908,2,"object"
"V1810",-54.672,57.512,-2.3729,1.0694871117144,-13.3015183649073,12.2320312531928,2,"object"
"V1822",44.263,64.765,-1.2439,-2.7162474251703,-8.9007759294089,11.6170233545792,2,"object"
"V1842",39.476,72.194,-1.457,4.2086748050202,-9.4899699002886,5.2812950952683,2,"object"
"V1847",-37.482,73.305,-2.4728,5.3902016447933,-11.6707335114307,6.2805318666373,2,"object"
"V1858",-37.964,77.086,-2.5561,-11.0977516636884,-4.5577117485848,15.6554634122733,2,"object"
"V1886",6.9571,86.251,-2.163,-10.6861234538143,-0.0985455731179138,10.7846690269322,2,"object"
"V1911",-17.201,-55.17,4.4489,3.6185975418223,8.4945191434684,-12.1131166852908,3,"place"
"V2063",-61.772,53.419,1.6616,1.6289360251273,-10.6580627769214,9.029126751794,2,"object"
"V2101",43.365,72.283,2.6342,-10.3546629796584,-1.9263136738534,12.2809766535119,2,"object"
"V2103",-45.064,72.993,1.4785,17.536847156293,-10.184128649608,-7.352718506685,1,"face"
"V2136",22.8,82.959,2.1513,6.026895690806,11.6346680245839,-17.6615637153899,3,"place"
"V2147",10.847,86.34,1.9282,17.0442152711106,-4.3248872242119,-12.7193280468987,1,"face"
"V21481",14.67,86.473,1.9748,16.366104973345,-7.2541620199245,-9.1119429534204,1,"face"
"V2149",18.494,86.607,2.0214,4.4388108709075,11.2186149305686,-15.6574258014761,3,"place"
"V2229",56.447,-29.857,8.9266,9.7376343954144,4.2682086182755,-14.00584301369,1,"face"
"V2263",53.073,-3.3879,8.3438,7.3196692582158,8.7822937746815,-16.1019630328974,3,"place"
"V23011",55.899,34.692,7.6046,3.0487930983995,4.3147388251857,-7.3635319235852,1,"face"
"V2320",-60.742,45.811,5.8727,9.2377192508653,-1.1277003030407,-8.1100189478246,1,"face"
"V23241",-61.224,49.593,5.7895,3.4520378007165,2.7547922291447,-6.2068300298612,1,"face"
"V2327",49.665,53.465,7.1417,-5.3003285739525,2.4476190732785,2.8527095006739,3,"place"
"V23311",45.359,57.113,7.0118,-5.0975077101169,5.7882674252534,-0.690759715136454,3,"place"
"V23321",49.183,57.246,7.0584,-3.3068698458378,9.1612183623027,-5.8543485164648,3,"place"
"V2334",-58.365,57.289,5.6696,-9.5957250625127,0.49531894754267,9.10040611497,2,"object"
"V2335",-54.541,57.422,5.7162,-2.7453405012982,3.623842672406,-0.878502171107825,3,"place"
"V2336",-50.717,57.556,5.7629,9.5787577839556,0.320711001393097,-9.8994687853487,1,"face"
"V2338",44.877,60.894,6.9286,2.6460478257362,2.1341162782342,-4.7801641039704,1,"face"
"V2339",48.701,61.027,6.9752,14.6892480730882,1.2126942867502,-15.9019423598384,1,"face"
"V2345",9.9813,63.473,6.4257,10.3187575599599,-1.233788275435,-9.0849692845248,1,"face"
"V2349",44.395,64.675,6.8453,14.7493442423438,-3.6198698750191,-11.1294743673246,1,"face"
"V2358",43.913,68.456,6.7621,4.8209457679176,-2.5020147947951,-2.3189309731224,1,"face"
"V2368",43.431,72.238,6.6788,-8.346477337487,10.1580616546698,-1.8115843171827,3,"place"
"V2388",11.877,78.732,6.1393,-4.0783751098608,-4.9269003364792,9.0052754463401,2,"object"
"V2389",23.348,79.133,6.2792,11.0106259625826,0.831042551835377,-11.841668514418,1,"face"
"V2401",11.395,82.513,6.056,-3.7859050523781,-5.2659913900304,9.0518964424086,2,"object"
"V2403",22.866,82.914,6.1959,-8.680190742666,4.1571766912457,4.5230140514202,3,"place"
"V2404",26.69,83.047,6.2425,-7.5098698229228,-0.426161188512915,7.9360310114357,2,"object"
"V2424",10.43,90.076,5.8895,4.5858381107927,-7.9778914623541,3.3920533515613,2,"object"
"V2457",-29.505,-48.098,12.232,6.2911614898592,-1.1404216798286,-5.1507398100305,1,"face"
"V2458",-25.681,-47.965,12.278,10.2469799563314,-4.4558182066886,-5.7911617496428,1,"face"
"V2471",-33.811,-44.45,12.102,1.2812777193379,-4.3516963000917,3.0704185807538,1,"face"
"V2481",38.841,-41.913,12.988,5.796066906842,-3.1113381948367,-2.6847287120052,1,"face"
"V2485",-38.117,-40.803,11.972,17.1824986236319,-7.4649780919618,-9.7175205316701,1,"face"
"V2486",-34.293,-40.669,12.019,-5.0135353349308,-0.136752674321402,5.1502880092522,2,"object"
"V24941",-38.599,-37.021,11.889,-7.4702828120741,6.162528065697,1.3077547463771,3,"place"
"V2497",45.524,-34.084,12.915,-4.60457366635,8.7230044620614,-4.1184307957113,3,"place"
"V25051",48.866,-30.169,12.878,-2.4753615747531,7.0632248635249,-4.5878632887717,3,"place"
"V2506",52.689,-30.035,12.925,3.7838996371726,-7.2363916973465,3.4524920601739,2,"object"
"V2510",56.031,-26.121,12.888,-0.546785403654522,-6.6001826284075,7.146968032062,2,"object"
"V2513",44.078,-22.74,12.665,-4.024013742664,-8.525905119536,12.5499188622,2,"object"
"V2514",47.901,-22.606,12.711,-4.9366072004226,10.0017556901117,-5.065148489689,3,"place"
"V2516",55.549,-22.339,12.805,-1.1696597234297,-6.5781764668945,7.7478361903242,2,"object"
"V2522",43.596,-18.959,12.582,-1.3711613679521,-2.640160855576,4.0113222235281,2,"object"
"V2523",47.419,-18.825,12.628,8.6381651722718,2.7849636908154,-11.4231288630874,1,"face"
"V2526",54.585,-14.777,12.638,10.1439959454601,-11.7708153722203,1.6268194267602,2,"object"
"V2531",49.797,-7.3478,12.425,-2.3596162663522,-9.3999648452679,11.7595811116203,2,"object"
"V2546",55.516,8.0444,12.185,-1.8903668056564,12.6541536779689,-10.7637868723125,3,"place"
"V25681",37.811,26.417,11.583,-3.3481342193801,10.1217552133923,-6.7736209940121,3,"place"
"V25811",-63.054,34.289,10.12,-0.188761091059368,8.4334206665104,-8.244659575451,3,"place"
"V2621",32.99,64.229,10.75,6.8677695614678,-1.907449849,-4.9603197124678,1,"face"
"V2622",36.813,64.363,10.797,0.0991592313268197,-5.8072788776262,5.7081196462994,2,"object"
"V2630",9.565,67.21,10.387,5.4912389214152,7.6455377521128,-13.1367766735281,3,"place"
"V2632",32.508,68.011,10.667,-1.2204641586752,-5.6101726784853,6.8306368371606,2,"object"
"V2633",36.331,68.144,10.713,2.1673316837101,-12.6517424357017,10.4844107519916,2,"object"
"V2645",-41.108,73.036,9.6143,1.3073309964577,-7.387109678349,6.0797786818913,2,"object"
"V2646",-37.284,73.17,9.661,8.2543837740869,-5.7798333491076,-2.4745504249792,1,"face"
"V2657",-33.943,77.085,9.6243,1.6410764222201,-8.3390801431024,6.6980037208822,2,"object"
"V2679",26.756,83.002,10.287,-6.977169142856,-5.1544303817825,12.1315995246386,2,"object"
"V2680",30.579,83.136,10.334,-7.0841091702117,-4.209732342339,11.2938415125508,2,"object"
"V2692",18.144,90.298,10.027,-4.4531378782071,8.5713465907916,-4.1182087125845,3,"place"
"V2698",-1.2267,-58.552,16.852,-2.7057794523039,-9.9626387150068,12.6684181673109,2,"object"
"V2707",17.41,-54.103,17.002,4.0573603163407,10.6256990108609,-14.6830593272017,3,"place"
"V2754",45.59,-34.129,16.959,11.3860807140119,-11.2000885567799,-0.185992157232,2,"object"
"V2755",49.414,-33.995,17.006,10.1086895552356,-5.3816495143282,-4.7270400409073,1,"face"
"V2760",-43.321,-29.637,15.72,3.2323199926482,-0.971695151716339,-2.2606248409319,1,"face"
"V2761",-39.497,-29.504,15.767,5.1327304931904,-6.5164547774097,1.3837242842193,1,"face"
"V2764",56.097,-26.166,16.932,5.007892050557,0.837793851456806,-5.8456859020138,1,"face"
"V2861",-1.8404,66.764,14.292,6.8441618895732,1.4591951002104,-8.3033569897837,1,"face"
"V2869",-36.736,69.344,13.789,-1.2338138989544,8.6793406284965,-7.4455267295421,3,"place"
"V2873",-2.3225,70.545,14.208,-2.2760658080976,6.4756216761231,-4.1995558680255,3,"place"
"V28751",9.1488,70.946,14.348,4.5593187979578,-0.489400390935779,-4.069918407022,1,"face"
"V2882",-2.8046,74.327,14.125,6.1223151599795,-1.0890472789048,-5.0332678810746,1,"face"
"V2889",-41.524,76.773,13.576,-2.9172381666786,3.3114932539463,-0.394255087267709,3,"place"
"V2890",-33.877,77.04,13.669,-3.1980287499307,4.3355117371738,-1.1374829872431,3,"place"
"V2894",-3.2867,78.108,14.042,-6.869768874742,7.6423673815043,-0.772598506762218,3,"place"
"V28961",15.832,78.775,14.275,2.6741554995251,0.63899416338969,-3.3131496629148,1,"face"
"V29091",11.526,82.423,14.145,3.8413623926322,-0.944086742652417,-2.8972756499798,1,"face"
"V2910",15.35,82.557,14.192,-5.2185872478467,10.5913180304588,-5.372730782612,3,"place"
"V29131",30.645,83.091,14.378,-2.412134735241,8.2515203527255,-5.8393856174845,3,"place"
"V2920",18.692,86.472,14.155,11.9403553308588,-6.1590555193771,-5.7812998114817,1,"face"
"V2922",26.339,86.739,14.248,-5.0688857994582,-4.2173390317207,9.2862248311788,2,"object"
"V2923",33.987,87.006,14.342,-3.9454474628218,-1.8282807167324,5.7737281795543,2,"object"
"V2938",-20.762,-55.484,20.581,3.6974063326046,-1.3856098745514,-2.3117964580532,1,"face"
"V29521",-9.7726,-51.302,20.637,1.8347575551451,-8.0090832661816,6.1743257110365,2,"object"
"V29801",-30.338,-40.626,20.154,-5.8130266200513,4.1327944680209,1.6802321520304,3,"place"
"V2992",-34.644,-36.978,20.025,7.2418356161908,-10.6324198290374,3.3905842128465,2,"object"
"V3001",45.174,-30.393,20.92,-4.5400153995573,-4.3190385066872,8.8590539062446,2,"object"
"V3006",44.691,-26.611,20.837,0.773151946741467,-5.6349025597563,4.8617506130148,2,"object"
"V3012",44.209,-22.83,20.754,1.5487233652983,-4.0670999147658,2.5183765494674,1,"face"
"V3022",-40.878,-18.205,19.562,0.890465484574049,-3.304829860833,2.414364376259,1,"face"
"V30651",55.615,38.338,19.655,7.2033495585518,2.9471135773687,-10.1504631359207,1,"face"
"V3067",51.309,41.986,19.525,5.5576684870781,-4.7660869537356,-0.791581533342509,1,"face"
"V3068",55.133,42.119,19.572,6.8194524319557,-6.9206348202162,0.101182388260535,1,"face"
"V3094",41.251,60.625,19.016,-0.0926889157597618,-1.6480913042645,1.7407802200242,1,"face"
"V3117",-32.847,69.432,17.88,-7.1595293976045,8.0293360194143,-0.869806621809805,3,"place"
"V3127",-37.153,73.08,17.75,-0.0403408973696191,-2.6892268295287,2.7295677268983,1,"face"
"V3128",-33.329,73.213,17.797,0.2166298492379,-4.4786360467758,4.2620061975379,2,"object"
"V3136",-41.459,76.728,17.62,-1.4944653320077,14.1367362827717,-12.642270950764,3,"place"
"V3137",-33.811,76.995,17.714,-7.1809804129615,13.2225415010543,-6.0415610880928,3,"place"
"V3145",15.898,78.73,18.32,0.108178538810165,8.5887846343437,-8.6969631731539,3,"place"
"V3148",35.017,79.398,18.553,-14.8520174129061,24.6075273205983,-9.7555099076922,3,"place"
"V31501",-34.293,80.776,17.63,8.2124372785968,1.9628149282736,-10.1752522068705,1,"face"
"V31601",19.24,82.645,18.283,-2.4847262343826,-9.6163314155515,12.1010576499341,2,"object"
"V3162",-34.775,84.557,17.547,-0.672907505334684,-6.8474410002135,7.5203485055482,2,"object"
"V31681",14.934,86.293,18.153,1.0402792827266,-5.6831227251462,4.6428434424195,2,"object"
"V3169",18.758,86.427,18.2,-0.331666695707677,10.8923247111422,-10.5606580154346,3,"place"
"V3170",22.581,86.56,18.246,-3.5482527039718,14.0545126693709,-10.506259965399,3,"place"
"V31901",1.7646,-50.946,24.822,-0.217738542970083,-6.1420808958723,6.3598194388423,2,"object"
"V3192",20.883,-50.279,25.055,4.4479280508359,-1.3129175644695,-3.1350104863664,1,"face"
"V3193",24.707,-50.145,25.102,-12.6389223953991,-4.5082354122892,17.1471578076884,2,"object"
"V3202",1.2825,-47.165,24.739,-3.4937617582956,-0.142749510156376,3.636511268452,2,"object"
"V32031",5.1062,-47.031,24.785,-3.7477693462485,-1.6376226072747,5.3853919535232,2,"object"
"V3223",38.556,-38.267,25.038,2.7810736610637,-8.4858594979057,5.704785836842,2,"object"
"V3254",44.275,-22.875,24.799,-5.6263489258481,14.0791686064584,-8.4528196806102,3,"place"
"V3257",43.793,-19.094,24.715,3.2739372303085,-3.6229719596968,0.349034729388302,1,"face"
"V3258",47.617,-18.96,24.762,-5.315610721744,-7.3919603899733,12.7075711117174,2,"object"
"V3259",51.441,-18.827,24.809,-8.1333866705846,3.2257355239502,4.9076511466344,3,"place"
"V3260",55.264,-18.693,24.855,-6.0255387351582,3.3195687445239,2.7059699906343,3,"place"
"V3267",50.959,-15.045,24.725,-3.3981434921942,-9.4203948526242,12.8185383448185,2,"object"
"V3276",-45.6,-10.821,23.393,-5.4813475088444,2.0069969587772,3.4743505500671,3,"place"
"V3286",45.206,-0.053846,24.346,-2.8598179260048,-3.5959535956357,6.4557715216405,2,"object"
"V33081",-53.762,23.077,22.597,7.1384320544472,7.904664412984,-15.0430964674313,3,"place"
"V3312",52.821,30.597,23.82,-1.6832302272116,-1.5825031754336,3.2657334026452,2,"object"
"V3316",51.857,38.16,23.653,-7.765723794579,-0.618091222172171,8.3838150167511,2,"object"
"V3317",55.681,38.293,23.7,0.00772458544443449,14.0430742271149,-14.0507988125593,3,"place"
"V3323",47.551,41.807,23.523,9.0144255693186,-1.1874664181135,-7.8269591512051,1,"face"
"V3325",50.893,45.722,23.487,7.4142088367059,-6.2831448322284,-1.1310640044774,1,"face"
"V3326",54.717,45.856,23.533,-9.111846483122,6.2911233863217,2.8207230968003,3,"place"
"V3331",54.234,49.637,23.45,-6.0074220135235,1.6168453785817,4.3905766349417,3,"place"
"V3334",-7.428,51.282,22.621,-1.104938557996,5.8421065712037,-4.7371680132077,3,"place"
"V3337",-7.91,55.063,22.537,-3.2793946516144,3.4403415057273,-0.160946854112952,3,"place"
"V3342",-46.63,57.509,21.988,-7.480492165027,5.2224780182444,2.2580141467825,3,"place"
"V3343",-42.806,57.643,22.034,-7.3844957548423,3.1022352898649,4.2822604649773,3,"place"
"V3353",-8.8742,62.626,22.371,13.8317892764727,-3.8763222627736,-9.9554670136991,1,"face"
"V3367",-32.781,69.387,21.925,-6.430835923312,2.1730140540923,4.2578218692197,3,"place"
"V3372",36.047,71.79,22.764,3.0970422714167,0.545468449068959,-3.6425107204857,1,"face"
"V3377",-37.087,73.035,21.795,0.323444757006044,-0.75680566297428,0.433360905968236,1,"face"
"V3378",-33.263,73.168,21.841,-0.96361133663811,-0.315103996215742,1.2787153328538,1,"face"
"V3379",-29.439,73.302,21.888,-3.2365743906607,8.3161261384594,-5.0795517477986,3,"place"
"V33891",-41.393,76.683,21.665,-4.1775978010292,3.1585942376545,1.0190035633746,3,"place"
"V3390",-37.569,76.816,21.711,-5.1528496016552,-2.5954769597495,7.7483265614047,2,"object"
"V34001",35.083,79.353,22.597,2.6020788825005,-2.6139981536352,0.0119192711346262,1,"face"
"V3413",15,86.248,22.198,3.8449419593006,-2.0111513706009,-1.8337905886997,1,"face"
