"","x","y","z","face","place","object","cluster","category"
"V4405",-44.986,62.994,13.312,6.3840065104133,0.20100638317839,-6.5850128935917,3,"face"
"V4406",-41.225,63.246,13.311,0.458541122130928,-7.5428821309097,7.0843410087788,2,"object"
"V4413",-3.6076,65.761,13.304,1.8500867746472,4.9227708813016,-6.7728576559489,1,"place"
"V4421",-52.729,65.987,13.388,-1.9049325892098,10.3899818350031,-8.4850492457932,1,"place"
"V4422",-48.968,66.238,13.387,-9.1113093810456,14.5970274645341,-5.4857180834884,1,"place"
"V44231",-45.206,66.49,13.387,2.1059572576272,-5.7271958147837,3.6212385571565,2,"object"
"V4424",-41.444,66.741,13.386,3.7322681174726,10.718696723998,-14.4509648414707,1,"place"
"V4448",-15.332,71.999,13.457,-13.2684865791161,6.53547824827,6.733008330846,1,"place"
"V4467",-23.075,74.991,13.533,-3.2961722026909,-3.6293061718609,6.9254783745519,2,"object"
"V4479",25.827,78.262,13.525,7.4161148161488,-4.0436805880374,-3.3724342281113,3,"face"
"V4480",29.588,78.514,13.524,0.756845936116312,4.5648822846996,-5.321728220816,1,"place"
"V4487",-23.295,78.487,13.608,3.2189070922842,9.3232754905234,-12.5421825828077,1,"place"
"V4493",3.0367,80.248,13.604,0.481698511837909,-11.1958352377489,10.714136725911,2,"object"
"V4590",-4.3294,-43.645,14.782,-5.0360702507656,-6.1804316169171,11.2165018676828,2,"object"
"V4642",35.95,-23.398,15.15,8.8051949739956,4.2404496441469,-13.0456446181426,3,"face"
"V4786",-48.32,55.221,16.968,9.9032082316335,-5.965031051855,-3.9381771797784,3,"face"
"V4788",-29.512,56.478,16.965,10.5948595574488,-7.5149097250668,-3.0799498323819,3,"face"
"V47981",-29.732,59.974,17.04,-2.2609456797886,-8.370775921648,10.6317216014367,2,"object"
"V4809",-41.237,62.716,17.117,-3.8142766200917,-7.048275984164,10.8625526042558,2,"object"
"V48121",-26.19,63.722,17.114,4.7415560153862,4.2582113787658,-8.999767394152,1,"place"
"V4813",-22.428,63.974,17.113,4.2987997639789,-5.679116663321,1.380316899342,2,"object"
"V4820",22.712,66.993,17.106,7.5182569956725,0.449235056928947,-7.9674920526015,3,"face"
"V4829",-48.98,65.708,17.193,10.169662401951,1.9065486900197,-12.0762110919707,3,"face"
"V48301",-45.218,65.96,17.192,-4.8537142951325,-0.684173754114442,5.5378880492469,2,"object"
"V4863",14.749,73.481,17.257,6.8266673936896,-4.0506492449516,-2.776018148738,3,"face"
"V4903",-16.004,81.957,17.488,4.2049199791016,-0.73222594026222,-3.4726940388394,3,"face"
"V4916",-1.3965,89.955,17.636,-5.0089313894135,-2.4584604843022,7.4673918737157,2,"object"
"V5020",-39.296,-28.96,18.969,-11.4030230276617,14.4559679902005,-3.0529449625388,1,"place"
"V5192",-25.762,56.2,20.77,-7.5417818500011,3.263007762911,4.27877408709,1,"place"
"V5194",-6.9539,57.458,20.766,7.3504040841529,-3.7441135479948,-3.606290536158,3,"face"
"V5240",14.957,69.456,20.988,-9.5287221203276,4.4314971001682,5.0972250201594,1,"place"
"V5263",14.737,72.951,21.063,5.4632242377428,-3.0332569745991,-2.4299672631437,3,"face"
"V5264",18.499,73.203,21.063,-6.0481507750497,3.36848280891,2.6796679661396,1,"place"
"V5283",18.279,76.699,21.137,10.352132417253,-1.4790341647837,-8.8730982524691,3,"face"
"V53031",-19.778,81.175,21.295,16.6903637923549,-5.3885910788213,-11.3017727135335,3,"face"
"V5366",14.455,-43.447,22.39,-0.568891261628437,7.909222982168,-7.3403317205396,1,"place"
"V5410",39.908,-27.702,22.686,4.5878853503024,-3.0137797554977,-1.5741055948046,3,"face"
"V54371",-32.444,-18.499,22.998,-2.9392849631574,-9.4765468493615,12.415831812519,2,"object"
"V5449",-32.664,-15.004,23.074,13.234635921473,-9.054650023399,-4.179985898074,3,"face"
"V5596",-3.6439,64.172,24.722,11.8722790105536,-10.7674256442234,-1.1048533663301,3,"face"
"V5616",14.945,68.926,24.794,5.8668787621703,-8.8785806540618,3.0117018918915,2,"object"
"V5620",33.753,70.184,24.79,8.0607651495953,-8.62879601192,0.568030862324749,2,"object"
"V5634",18.487,72.673,24.868,3.4609110345179,3.2622228094985,-6.7231338440164,1,"place"
"V5672",-8.7243,84.895,25.173,-8.11751546686,14.930788338013,-6.8132728711529,1,"place"
"V5682",0.055361,-55.472,25.973,5.4437780063322,-12.0916112612888,6.6478332549566,2,"object"
"V5773",-43.082,-30.271,26.581,8.4408884924721,-9.8340189038917,1.3931304114196,2,"object"
"V5774",-39.32,-30.02,26.58,7.9437479605634,-3.0591288697591,-4.8846190908042,3,"face"
"V5787",46.979,-20.737,26.641,-11.4618198198473,8.0910888589847,3.3707309608626,1,"place"
"V6018",-34.189,68.621,28.682,-4.5396798901511,4.8951030468961,-0.35542315674501,1,"place"
"V6057",-3.7184,-56.253,29.779,-10.7631252804299,4.6105408359602,6.1525844444696,1,"place"
"V6064",-3.9382,-52.757,29.854,5.6992974316176,5.0424771848317,-10.7417746164493,1,"place"
"V6071",-7.9197,-49.513,29.93,-11.2245434914568,5.7749767538031,5.4495667376536,1,"place"
"V6092",-8.3593,-42.52,30.08,4.5773779267714,2.5096282887314,-7.0870062155029,1,"place"
"V6314",-62.317,34.614,31.817,2.393606945201,3.5621491674041,-5.9557561126051,1,"place"
"V6346",23.763,47.393,31.953,-7.9231441839086,7.1353854057494,0.787758778159124,1,"place"
"V6362",23.543,50.889,32.028,-9.4517950096639,2.6535520220641,6.7982429875997,1,"place"
"V6376",23.323,54.385,32.103,-12.723806794477,9.2002605073569,3.52354628712,1,"place"
"V6394",-41.065,57.1,32.264,8.2348314965741,-6.5366339166363,-1.6981975799378,3,"face"
"V6427",-33.981,64.595,32.413,5.3855518433153,-14.2558804701567,8.8703286268413,2,"object"
"V6477",6.7379,77.85,32.631,1.6833975819695,6.7014751916482,-8.3848727736178,1,"place"
"V6507",2.6939,-38.8,33.96,-11.4910937102619,14.4727352883009,-2.9816415780389,1,"place"
"V6571",-24.737,-23.082,34.339,-2.0695070601361,11.9323265880592,-9.862819527923,1,"place"
"V6699",-8.3462,16.632,35.163,6.6089500542394,-2.0160536188078,-4.5928964354316,3,"face"
"V6700",40.556,19.903,35.155,7.9951748275747,-4.1631739334068,-3.8320008941679,3,"face"
"V6764",-62.329,34.085,35.622,4.2232433631304,7.8207257928281,-12.0439691559587,1,"place"
"V6786",-36.217,39.342,35.694,-0.581802905626658,15.0987663430769,-14.5169634374503,1,"place"
"V6787",-17.408,40.6,35.69,2.6283981467083,0.257957023262211,-2.8863551699705,3,"face"
"V6788",-13.647,40.851,35.69,3.68687540112,7.4089127887016,-11.0957881898217,1,"place"
"V6853",23.091,57.351,35.984,-3.9648241606208,8.5620104884791,-4.5971863278583,1,"place"
"V6878",22.872,60.847,36.059,2.5763533165049,5.990745101327,-8.567098417832,1,"place"
"V6891",15.128,63.84,36.136,-1.0579152971131,-4.1426099298952,5.2005252270084,2,"object"
"V6962",10.205,-38.827,37.764,-10.3420678902629,4.7665528715252,5.5755150187376,1,"place"
"V7030",23.933,-16.844,38.212,4.0172345490474,1.7049303894267,-5.7221649384742,1,"place"
"V7032",42.742,-15.587,38.209,3.7152736487189,-7.9383010077429,4.223027359024,2,"object"
"V7040",19.952,-13.6,38.288,2.9977914330115,-1.0302041261508,-1.9675873068606,3,"face"
"V7044",42.522,-12.091,38.284,-5.1061524168997,12.3382406431205,-7.2320882262207,1,"place"
"V7096",-45.096,-0.39801,38.674,0.748070807430211,-5.491788486602,4.7437176791718,2,"object"
"V7169",36.342,26.113,39.112,-8.3780705084682,2.8062302225474,5.5718402859207,1,"place"
"V7480",23.262,-6.887,42.244,2.7629427666332,-7.2538962751706,4.4909535085374,2,"object"
"V7570",40.751,15.347,42.691,0.853369194760267,9.7555946491283,-10.6089638438887,1,"place"
"V7625",32.349,28.827,42.992,-3.1295926823026,-2.3614720554149,5.4910647377176,2,"object"
"V7642",28.367,32.072,43.069,3.125611952784,-4.7688806470009,1.6432686942169,2,"object"
"V7643",32.129,32.323,43.068,5.1803292863044,-1.0825838176926,-4.0977454686118,3,"face"
"V7851",12.624,-18.66,45.825,-5.8749377113406,-0.549451568512241,6.4243892798529,2,"object"
"V7899",23.03,-3.921,46.124,7.4174370145763,1.0764423116679,-8.4938793262443,3,"face"
"V7929",22.59,3.0709,46.275,-8.888037626514,2.2810030133887,6.6070346131252,1,"place"
"V7940",-22.77,3.5477,46.357,2.748406013122,-2.9082891137645,0.159883100642512,3,"face"
"V7956",18.389,9.8111,46.425,2.5599556793313,-0.997042196301348,-1.56291348303,3,"face"
"V7995",-12.364,18.286,46.656,8.5943311490076,-3.0777305643653,-5.5166005846423,3,"face"
"V8053",28.355,31.541,46.874,-12.622236101398,7.5482415711596,5.0739945302384,1,"place"
"V8054",32.117,31.794,46.874,-6.8839200971017,5.594428557204,1.2894915398977,1,"place"
"V8056",39.64,32.297,46.872,-7.00688868832,1.571840558208,5.4350481301119,1,"place"
"V8103",42.743,43.036,47.097,6.6645010742881,-0.113457488014632,-6.5510435862734,3,"face"
"V8181",3.3673,68.487,47.705,4.7798155392053,-2.3082485911544,-2.4715669480509,3,"face"
"V8409",28.563,27.516,50.605,-3.0255927705049,9.2897613331632,-6.2641685626583,1,"place"
"V8414",-50.653,25.728,50.693,-7.1808201910214,11.5313154587859,-4.3504952677645,1,"place"
"V8606",-3.7659,0.2499,53.89,2.7510484308696,-5.191868322047,2.4408198911774,2,"object"
"V8708",-1.3229,21.477,54.341,-2.3273535739163,7.328047275907,-5.0006937019906,1,"place"
"V8813",-25.432,44.439,54.871,-5.9368313890256,7.0301094766535,-1.0932780876279,1,"place"
"V8842",-18.568,55.429,55.095,2.060603708968,1.3603529522196,-3.4209566611877,3,"face"
"V8933",-1.335,20.947,58.146,-6.2045034864745,0.134159739383002,6.0703437470915,2,"object"
"V8964",20.796,29.448,58.293,-6.5308475285716,-1.632930183972,8.1637777125437,2,"object"
"V8972",-13.28,30.68,58.374,-3.7754495793862,7.101283508235,-3.3258339288487,1,"place"
