...1,x,y,z,face,place,object,cluster,category
V666,17.386,65.415,-5.4946,1.4119890879189e-4,4.7602822730238e-4,-6.1722713609428e-4,3,place
V667,21.162,65.478,-5.3556,-5.1807042635104e-4,-7.4721111086561e-4,0.00126528153721666,2,object
V668,24.938,65.543,-5.2162,2.9051469235463e-4,2.2410810536908e-4,-5.1462279772372e-4,1,face
V669,28.715,65.606,-5.0772,5.0824513436972e-4,0.00173936107356333,-0.00224760620793305,3,place
V677,9.8178,69.513,-5.2887,-5.8162592414322e-4,-0.00158621230354836,0.00216783822769158,2,object
V678,13.594,69.576,-5.1497,0.00135026602324135,-0.00315952754552833,0.00180926152228698,2,object
V679,17.371,69.64,-5.0103,6.4946735382499e-4,2.9301438005021e-4,-9.4248173387521e-4,1,face
V680,24.923,69.768,-4.7319,-7.7264655104602e-4,7.0024975617565e-4,7.2396794870368e-5,1,face
V685,-39.291,72.907,-6.6125,-2.5749810199657e-4,-4.8074255602433e-4,7.3824065802091e-4,1,face
V688,6.0262,73.674,-4.9428,-3.1864120127466e-4,-8.0356981043923e-4,0.0011222110117139,2,object
V691,17.355,73.865,-4.526,-4.8641899502535e-4,-3.9517118070245e-4,8.815901757278e-4,1,face
V692,21.132,73.93,-4.3866,5.9281352511683e-4,5.8511944500368e-4,-0.00117793297012053,3,place
V693,24.908,73.993,-4.2476,6.518897287131e-4,-7.4857057577391e-4,9.66808470608053e-5,1,face
V703,21.117,78.155,-3.9023,-5.8227036438724e-4,2.8838862284163e-4,2.9388174154561e-4,1,face
V778,51.53,6.0248,-7.2507,-6.8634989577742e-4,7.0221086971552e-4,-1.58609739381065e-5,1,face
V791,-61.807,16.784,-9.9703,4.9095256604052e-4,-5.564575701229e-4,6.55050040823751e-5,1,face
V817,51.409,39.828,-3.3763,4.6552869487364e-4,-6.0328310860592e-4,1.3775441373228e-4,1,face
V821,51.394,44.053,-2.892,6.7551783576098e-4,-9.0395849561155e-4,2.2844065985057e-4,1,face
V822,55.17,44.117,-2.7527,0.00105619994078104,1.6307008345225e-4,-0.00121927002423329,1,face
V825,-61.913,46.362,-6.5795,9.2391468324112e-4,-2.7203981712303e-4,-6.5187486611809e-4,1,face
V827,-58.152,50.652,-5.9558,-3.5069354472794e-4,1.2986988258174e-4,2.2082366214619e-4,1,face
V833,36.243,56.474,-1.9946,-6.0651073730681e-4,-2.6068795476266e-4,8.6719869206948e-4,1,face
V834,40.019,56.537,-1.8556,-4.9061679938926e-4,8.11212469059e-4,-3.2059566966973e-4,1,face
V840,-54.406,59.165,-4.8482,-4.6463101754543e-4,-2.8510652955272e-4,7.4973754709815e-4,1,face
V843,40.004,60.762,-1.3713,-6.0562437097183e-4,-1.2506582883497e-4,7.306901998068e-4,1,face
V849,24.883,64.733,-1.4438,0.00128309722669887,-2.296701964447e-4,-0.00105342703025416,1,face
V855,32.421,69.086,-0.68073,-3.01461979868705e-6,1.9294361985373e-4,-1.8992900005504e-4,1,face
V861,36.182,73.375,-0.057409,-2.0094445229128e-4,3.314295785881e-4,-1.3048512629682e-4,1,face
V862,-46.914,76.195,-2.6332,0.00119124230707522,-7.9134106284161e-4,-3.999012442336e-4,1,face
V863,-43.137,76.259,-2.4939,-2.0574938447748e-4,1.9306145849312e-4,1.26879259843633e-5,1,face
V877,-43.152,80.484,-2.0096,-8.58045826175487e-5,1.1035007198336e-4,-2.45454893658203e-5,1,face
V878,-39.376,80.548,-1.8702,-6.6940360240694e-4,6.6668644747738e-4,2.71715492955275e-6,1,face
V965,-54.295,11.877,-6.4031,0.00117153756544654,-5.3985816510779e-4,-6.3167940033874e-4,1,face
V1014,-46.908,58.483,-0.79706,-1.6629606316036e-4,6.1428743925696e-4,-4.4799137609659e-4,1,face
V1024,39.934,64.178,2.8858,-1.9866790130264e-4,-9.1606428657085e-4,0.00111473218787349,2,object
V1029,-20.504,67.382,1.1455,6.4145361546793e-4,-4.7278958263021e-4,-1.6866403283772e-4,1,face
V1034,-50.73,71.096,0.51682,6.3055014403197e-4,1.4396014324011e-4,-7.7451028727208e-4,1,face
V1041,13.469,72.182,2.8808,2.0784834661661e-4,6.3847917229185e-4,-8.4632751890847e-4,3,place
V1042,17.245,72.246,3.0202,-1.4128485416018e-4,-3.2560667425608e-4,4.6689152841627e-4,1,face
V1043,21.021,72.309,3.1592,4.5073988746276e-4,-2.0789171086138e-4,-2.4284817660138e-4,1,face
V1050,9.6771,76.344,3.2261,-3.1139626320997e-4,-4.9041743322169e-4,8.0181369643167e-4,1,face
V1051,13.454,76.407,3.3651,-3.1979685391732e-4,-2.67010592322915e-5,3.4649791314961e-4,1,face
V1052,17.23,76.471,3.5045,-1.7822278969573e-4,-0.0010521983096574,0.00123042109935314,2,object
V1059,-20.549,80.058,2.5974,-2.3960644528783e-4,-0.00168740776804263,0.00192701421333047,2,object
V1145,51.389,12.856,1.264,8.23614497460796e-5,7.7958513958678e-4,-8.6194658933286e-4,3,place
V1191,-54.516,57.546,2.697,-7.4120436209824e-4,-2.7476384587724e-4,0.00101596820797548,1,face
V1209,-16.783,66.636,5.0573,6.2469161760044e-4,6.28696588797615e-5,-6.8756127648021e-4,1,face
V1210,9.6522,67.083,6.0309,-5.1547675127837e-4,7.4032530087375e-4,-2.2484854959537e-4,1,face
V1211,17.205,67.211,6.3083,0.00101666739667511,-7.4441541549146e-4,-2.7225198118364e-4,1,face
V1216,-50.785,70.286,4.2893,-5.311444544971e-4,2.8220354149614e-4,2.4894091300095e-4,1,face
V1221,13.413,71.373,6.6536,-3.4431929250956e-4,4.2215077969963e-4,-7.78314871900681e-5,1,face
V1229,-13.036,75.15,6.1652,6.2122880302445e-4,-1.8197338354297e-4,-4.3925541948147e-4,1,face
V1232,2.0692,75.406,6.7211,3.626859265151e-4,1.9911909656067e-4,-5.6180502307577e-4,1,face
V1234,13.398,75.598,7.1379,8.7467365263638e-4,-6.3022191606303e-4,-2.4445173657334e-4,1,face
V1235,17.175,75.661,7.2769,-4.0174268445303e-4,3.1782925377575e-4,8.39134306772822e-5,1,face
V1241,-31.934,79.056,5.9534,-4.9177614027782e-4,-9.50941493841247e-5,5.8687028966195e-4,1,face
V1249,-35.725,83.217,6.2983,-3.6921125152603e-4,8.4068047413309e-4,-4.7146922260705e-4,1,face
V1256,5.8153,83.92,7.829,-2.9327000414958e-4,-9.3376571165021e-4,0.0012270357157998,2,object
V1269,-31.979,91.732,7.4063,-2.6133414886156e-4,-0.00110212907812465,0.00136346322698622,2,object
V1279,6.2444,-52.101,-3.8972,-4.3940477560411e-4,1.348409185556e-4,3.0456385704851e-4,1,face
V1284,6.2293,-47.876,-3.4129,-0.00113190067081805,-0.00100788356955977,0.00213978424037782,2,object
V1373,51.228,41.624,8.4274,-3.6747049688699e-4,5.8052321916781e-4,-2.1305272228082e-4,1,face
V1379,51.213,45.849,8.9117,-2.4680681599087e-4,0.00104911803052842,-8.0231121453754e-4,3,place
V1396,-54.602,65.187,7.4393,4.9762295710377e-4,4.2841090907538e-4,-9.2603386617915e-4,3,place
V1397,-50.825,65.251,7.5787,-0.00130814394651072,0.001342858083887,-3.47141373762778e-5,1,face
V1398,-9.285,65.953,9.1081,0.00126371546990018,-2.4272435923871e-4,-0.00102099111066147,1,face
V1399,9.597,66.273,9.8033,5.6280844093942e-4,-3.0443899342982e-4,-2.583694475096e-4,1,face
V1400,13.373,66.337,9.9427,9.2179102034702e-4,-0.00111149222920403,1.89701208857e-4,1,face
V1401,17.15,66.4,10.082,9.04001801082778e-5,7.4246150666781e-4,-8.3286168677609e-4,3,place
V1405,-9.3001,70.178,9.5924,-1.28477888786047e-5,2.7698702621255e-4,-2.6413923733394e-4,1,face
V1410,-50.856,73.701,8.5473,3.0658542777157e-4,8.590494162097e-4,-0.00116563484398128,3,place
V1414,-5.5388,74.468,10.216,-0.00134251304734877,1.5348863435971e-4,0.00118902441298905,2,object
V1415,-1.7624,74.532,10.355,-3.4684117460145e-4,5.3738749977294e-4,-1.9054632517149e-4,1,face
V1421,-31.989,78.246,9.7268,0.00131247305309731,3.2565486004578e-4,-0.0016381279131431,1,face
V1432,-32.004,82.471,10.211,-5.4465959313085e-4,4.9626959462519e-4,4.83899985056661e-5,1,face
V1433,-28.227,82.535,10.35,2.1686421588309e-4,5.8034166276924e-4,-7.9720587865233e-4,3,place
V1451,20.851,87.591,12.642,-3.0236497260021e-4,4.4123974100691e-4,-1.3887476840669e-4,1,face
V1518,51.37,-14.116,5.9037,1.2278348163716e-4,2.5948552406405e-4,-3.8226900570122e-4,1,face
V1549,51.158,45.039,12.684,8.3476338217978e-4,-9.003649879085e-4,6.56016057287142e-5,1,face
V1553,-54.596,47.476,9.2749,-3.50552777416e-4,-2.8597783692618e-4,6.3653061434218e-4,1,face
V1554,-47.044,47.603,9.553,-1.4946375901855e-4,-0.00199868302660822,0.00214814678562678,2,object
V1578,-43.313,60.343,11.145,5.1394463006666e-4,7.6720009347031e-4,-0.00128114472353699,3,place
V1579,13.333,61.301,13.231,-2.3388037893455e-4,0.00103476202916328,-8.0088165022872e-4,3,place
V1587,9.5419,65.463,13.576,-2.6935869670954e-4,-3.0545975880847e-4,5.7481845551802e-4,1,face
V1593,-50.896,68.666,11.835,5.71959308812622e-6,-0.001042892601617,0.00103717300852887,2,object
V1594,-47.119,68.73,11.975,4.3997984287713e-4,-3.9134221236353e-4,-4.86376305136043e-5,1,face
V1599,13.303,69.752,14.2,-7.8542249899069e-4,7.1679935588357e-4,6.86231431071217e-5,1,face
V1600,28.409,70.008,14.756,-6.5257801061716e-4,-7.8381984969008e-4,0.00143639786030725,2,object
V1611,-43.373,77.245,13.083,6.1327407415752e-4,0.00143761591914373,-0.00205088999330125,3,place
V1612,-35.82,77.373,13.36,0.00104719168926259,-0.00113092614573715,8.37344564745561e-5,1,face
V1613,-32.044,77.437,13.499,4.9913643245792e-4,-2.1211143571006e-4,-2.8702499674786e-4,1,face
V1614,-28.268,77.5,13.639,9.4550087262546e-4,-6.863157227254e-4,-2.5918514990005e-4,1,face
V1624,-32.059,81.662,13.984,-6.871352207809e-4,-1.5542173521458e-4,8.4255695599548e-4,1,face
V1625,-28.283,81.725,14.123,9.9635347997624e-4,-0.00114843998742725,1.52086507451e-4,1,face
V1633,-16.969,86.142,15.025,6.146267984644e-4,-1.2247058919839e-4,-4.9215620926601e-4,1,face
V1639,-16.984,90.368,15.509,3.1087545287198e-4,9.35406505790778e-5,-4.0441610345105e-4,1,face
