"x","y","z","subject"
-53.444,1.0056,-23.223,8
-49.84,1.1652,-23.386,8
-17.398,2.6002,-24.851,8
15.044,4.0352,-26.315,8
40.277,5.1514,-27.455,8
43.881,5.3108,-27.617,8
47.486,5.4703,-27.781,8
-42.813,5.2339,-23.554,8
-35.603,5.5528,-23.879,8
-17.58,6.3501,-24.693,8
47.304,9.2201,-27.622,8
50.908,9.3796,-27.786,8
-53.809,8.5055,-22.908,8
-50.204,8.6649,-23.07,8
-42.995,8.9838,-23.396,8
-39.39,9.1433,-23.559,8
-17.762,10.1,-24.536,8
43.517,12.811,-27.303,8
-53.991,12.255,-22.751,8
-50.386,12.415,-22.913,8
-46.782,12.574,-23.075,8
-43.177,12.734,-23.239,8
-21.549,13.69,-24.215,8
39.73,16.401,-26.982,8
43.335,16.561,-27.145,8
46.939,16.72,-27.308,8
50.544,16.879,-27.47,8
54.149,17.039,-27.633,8
-57.778,15.845,-22.43,8
-43.359,16.483,-23.081,8
-25.336,17.281,-23.895,8
28.734,19.672,-26.336,8
32.338,19.832,-26.499,8
35.943,19.992,-26.662,8
39.548,20.151,-26.824,8
46.757,20.47,-27.15,8
53.966,20.789,-27.476,8
-43.542,20.234,-22.924,8
-39.937,20.393,-23.086,8
-36.332,20.552,-23.249,8
-32.728,20.711,-23.412,8
28.552,23.423,-26.179,8
35.761,23.741,-26.505,8
39.366,23.9,-26.667,8
42.97,24.061,-26.829,8
-36.514,24.303,-23.091,8
-25.7,24.78,-23.58,8
21.16,26.853,-25.696,8
24.765,27.013,-25.858,8
31.974,27.331,-26.184,8
35.579,27.491,-26.347,8
42.788,27.81,-26.672,8
46.393,27.969,-26.835,8
49.997,28.129,-26.998,8
24.582,30.763,-25.701,8
42.606,31.56,-26.515,8
46.21,31.719,-26.678,8
49.815,31.879,-26.84,8
53.42,32.038,-27.003,8
24.4,34.512,-25.543,8
28.005,34.672,-25.706,8
31.61,34.832,-25.869,8
38.819,35.15,-26.195,8
46.028,35.469,-26.52,8
53.238,35.788,-26.845,8
24.218,38.263,-25.386,8
27.823,38.422,-25.548,8
35.032,38.74,-25.874,8
38.637,38.901,-26.036,8
42.241,39.06,-26.2,8
45.846,39.219,-26.362,8
53.055,39.538,-26.688,8
24.036,42.012,-25.228,8
27.64,42.172,-25.391,8
31.245,42.331,-25.554,8
34.85,42.491,-25.716,8
42.059,42.809,-26.042,8
45.664,42.969,-26.205,8
49.268,43.129,-26.367,8
52.873,43.288,-26.53,8
23.854,45.762,-25.071,8
27.458,45.922,-25.233,8
31.063,46.081,-25.396,8
34.668,46.241,-25.559,8
41.877,46.559,-25.885,8
45.481,46.719,-26.047,8
23.671,49.513,-24.913,8
27.276,49.672,-25.076,8
30.881,49.831,-25.238,8
34.485,49.99,-25.402,8
41.695,50.309,-25.727,8
23.489,53.262,-24.755,8
27.094,53.421,-24.919,8
45.117,54.218,-25.733,8
23.307,57.012,-24.598,8
26.911,57.171,-24.761,8
23.125,60.762,-24.44,8
26.729,60.921,-24.603,8
22.942,64.512,-24.283,8
-33.904,-24.84,-21.274,8
-30.299,-24.68,-21.437,8
-41.296,-21.409,-20.791,8
-37.691,-21.249,-20.954,8
-34.086,-21.09,-21.116,8
-26.877,-20.771,-21.442,8
-45.083,-17.819,-20.471,8
-41.478,-17.659,-20.633,8
-37.873,-17.5,-20.797,8
-27.059,-17.021,-21.285,8
34.22,-14.31,-24.052,8
37.825,-14.151,-24.214,8
-48.869,-14.229,-20.15,8
-45.265,-14.068,-20.314,8
-41.66,-13.909,-20.476,8
-38.055,-13.75,-20.638,8
-23.637,-13.112,-21.29,8
26.828,-10.879,-23.568,8
34.038,-10.561,-23.894,8
44.852,-10.082,-24.382,8
-49.052,-10.478,-19.993,8
-41.842,-10.16,-20.319,8
-20.214,-9.2025,-21.295,8
23.042,-7.2889,-23.248,8
26.646,-7.1298,-23.411,8
41.065,-6.492,-24.061,8
44.669,-6.3327,-24.225,8
-16.792,-5.2937,-21.3,8
30.069,-3.2205,-23.416,8
44.487,-2.5827,-24.067,8
48.092,-2.4233,-24.23,8
-53.021,-3.138,-19.515,8
-49.416,-2.9785,-19.678,8
-45.811,-2.8191,-19.84,8
47.91,1.3266,-24.073,8
51.514,1.486,-24.235,8
55.119,1.6455,-24.398,8
-53.203,0.61188,-19.357,8
-49.598,0.77137,-19.52,8
-45.994,0.93083,-19.683,8
-13.552,2.3658,-21.147,8
44.123,4.917,-23.752,8
47.727,5.0765,-23.915,8
51.332,5.2359,-24.078,8
54.937,5.3953,-24.24,8
-56.99,4.2024,-19.037,8
-53.385,4.3618,-19.2,8
-49.781,4.5212,-19.362,8
-28.153,5.478,-20.339,8
-24.548,5.6374,-20.502,8
-13.734,6.1157,-20.99,8
51.15,8.9858,-23.92,8
54.754,9.1452,-24.082,8
-49.963,8.2711,-19.205,8
22.13,11.46,-22.46,8
25.735,11.62,-22.623,8
29.34,11.779,-22.785,8
47.363,12.576,-23.599,8
50.968,12.736,-23.763,8
54.572,12.895,-23.925,8
-53.75,11.861,-18.885,8
-46.54,12.181,-19.211,8
-35.726,12.659,-19.699,8
43.576,16.167,-23.279,8
50.785,16.486,-23.605,8
57.995,16.804,-23.93,8
-61.141,15.292,-18.402,8
-53.932,15.612,-18.727,8
-50.327,15.771,-18.89,8
-46.723,15.93,-19.052,8
-43.118,16.089,-19.216,8
-35.909,16.409,-19.54,8
43.394,19.916,-23.122,8
50.603,20.235,-23.447,8
54.208,20.395,-23.61,8
-57.719,19.202,-18.407,8
-54.114,19.361,-18.569,8
-46.905,19.681,-18.895,8
14.374,22.391,-21.662,8
39.607,23.506,-22.801,8
46.816,23.826,-23.127,8
50.421,23.985,-23.289,8
54.026,24.144,-23.453,8
57.63,24.305,-23.615,8
-57.901,22.952,-18.249,8
-54.296,23.111,-18.412,8
-43.482,23.589,-18.9,8
-39.878,23.749,-19.063,8
-32.668,24.068,-19.389,8
-25.459,24.386,-19.714,8
-21.854,24.547,-19.877,8
14.192,26.141,-21.504,8
28.611,26.779,-22.156,8
35.82,27.097,-22.482,8
46.634,27.576,-22.97,8
50.239,27.735,-23.132,8
-58.083,26.701,-18.092,8
-43.665,27.339,-18.742,8
-40.06,27.499,-18.906,8
-29.246,27.977,-19.394,8
-25.641,28.137,-19.556,8
-22.037,28.296,-19.72,8
24.824,30.369,-21.835,8
28.428,30.528,-21.998,8
50.056,31.485,-22.974,8
53.661,31.644,-23.137,8
57.266,31.804,-23.3,8
-58.266,30.452,-17.934,8
-54.661,30.611,-18.097,8
-51.056,30.77,-18.259,8
-47.452,30.93,-18.422,8
-40.242,31.249,-18.748,8
-29.428,31.727,-19.236,8
21.037,33.959,-21.515,8
35.456,34.597,-22.166,8
39.06,34.756,-22.329,8
42.665,34.916,-22.491,8
46.27,35.076,-22.654,8
49.874,35.235,-22.817,8
53.479,35.394,-22.98,8
-58.448,34.201,-17.776,8
-47.634,34.68,-18.265,8
-33.215,35.318,-18.916,8
-29.611,35.477,-19.078,8
17.25,37.55,-21.194,8
20.855,37.709,-21.358,8
28.064,38.028,-21.682,8
35.273,38.347,-22.008,8
38.878,38.507,-22.172,8
42.483,38.666,-22.334,8
49.692,38.984,-22.66,8
-58.63,37.951,-17.619,8
-55.025,38.111,-17.782,8
-40.607,38.749,-18.432,8
-37.002,38.908,-18.596,8
-33.397,39.067,-18.758,8
20.672,41.459,-21.2,8
24.277,41.619,-21.363,8
27.882,41.778,-21.525,8
35.091,42.097,-21.851,8
38.696,42.256,-22.013,8
42.3,42.416,-22.177,8
45.905,42.575,-22.339,8
49.51,42.735,-22.501,8
-58.812,41.701,-17.461,8
-55.208,41.861,-17.625,8
-51.603,42.02,-17.787,8
-47.998,42.179,-17.949,8
-44.394,42.339,-18.113,8
-40.789,42.498,-18.275,8
-37.184,42.658,-18.438,8
-33.58,42.817,-18.601,8
20.49,45.209,-21.042,8
24.095,45.368,-21.205,8
27.7,45.528,-21.367,8
34.909,45.847,-21.693,8
38.514,46.006,-21.856,8
52.932,46.644,-22.507,8
-58.994,45.451,-17.304,8
-55.39,45.61,-17.466,8
-51.785,45.77,-17.629,8
-48.18,45.93,-17.792,8
-44.576,46.089,-17.955,8
-40.971,46.248,-18.118,8
-37.367,46.407,-18.28,8
-33.762,46.568,-18.443,8
23.913,49.119,-21.048,8
27.517,49.278,-21.21,8
34.727,49.596,-21.536,8
41.936,49.916,-21.861,8
49.145,50.234,-22.186,8
52.75,50.394,-22.35,8
-51.967,49.52,-17.472,8
-41.153,49.999,-17.96,8
-37.549,50.158,-18.123,8
23.73,52.868,-20.889,8
27.335,53.028,-21.053,8
30.94,53.187,-21.215,8
34.544,53.347,-21.378,8
41.754,53.665,-21.703,8
45.358,53.825,-21.867,8
48.963,53.985,-22.029,8
30.757,56.937,-21.058,8
34.362,57.096,-21.22,8
-45.123,57.339,-17.482,8
30.575,60.687,-20.9,8
34.18,60.846,-21.063,8
23.184,64.118,-20.417,8
30.393,64.436,-20.743,8
-37.267,-25.393,-17.246,8
-33.663,-25.233,-17.408,8
-30.058,-25.074,-17.572,8
-44.659,-21.962,-16.763,8
-41.054,-21.803,-16.925,8
-37.45,-21.643,-17.088,8
-33.845,-21.484,-17.251,8
-30.24,-21.325,-17.413,8
-48.446,-18.372,-16.442,8
-44.841,-18.213,-16.605,8
-41.236,-18.053,-16.767,8
-30.423,-17.575,-17.256,8
-26.818,-17.415,-17.419,8
34.461,-14.704,-20.186,8
38.066,-14.545,-20.348,8
41.671,-14.386,-20.512,8
-48.628,-14.621,-16.284,8
-45.023,-14.462,-16.448,8
-30.605,-13.825,-17.098,8
-27,-13.665,-17.262,8
34.279,-10.955,-20.028,8
41.488,-10.635,-20.354,8
45.093,-10.476,-20.517,8
48.698,-10.317,-20.679,8
-48.81,-10.872,-16.127,8
-41.601,-10.553,-16.453,8
-27.182,-9.9157,-17.103,8
-23.578,-9.7554,-17.267,8
30.492,-7.3645,-19.708,8
34.097,-7.2052,-19.871,8
44.911,-6.7266,-20.359,8
48.515,-6.5674,-20.522,8
-56.202,-7.4408,-15.644,8
-52.597,-7.2815,-15.807,8
-48.993,-7.1223,-15.97,8
-45.388,-6.9632,-16.132,8
-23.76,-6.0059,-17.109,8
-20.155,-5.8466,-17.272,8
26.705,-3.7737,-19.388,8
44.729,-2.9765,-20.202,8
48.333,-2.8171,-20.364,8
51.938,-2.6577,-20.526,8
-56.384,-3.6912,-15.486,8
-52.779,-3.5318,-15.649,8
-49.175,-3.3723,-15.812,8
-45.57,-3.2129,-15.975,8
12.104,-0.66173,-18.579,8
15.709,-0.50214,-18.742,8
22.918,-0.18344,-19.067,8
37.337,0.45445,-19.718,8
44.546,0.77326,-20.043,8
48.151,0.93285,-20.207,8
51.756,1.0922,-20.369,8
55.36,1.2517,-20.532,8
-56.566,0.05868,-15.329,8
-52.962,0.21803,-15.491,8
51.573,4.8421,-20.212,8
55.178,5.0015,-20.374,8
-60.353,3.649,-15.008,8
-56.749,3.8086,-15.171,8
51.391,8.592,-20.054,8
54.996,8.7514,-20.217,8
58.601,8.9109,-20.38,8
-60.535,7.399,-14.851,8
-56.931,7.5584,-15.014,8
-53.326,7.7179,-15.176,8
47.604,12.182,-19.733,8
51.209,12.342,-19.897,8
54.814,12.501,-20.059,8
58.418,12.661,-20.223,8
-57.113,11.308,-14.856,8
-53.508,11.468,-15.019,8
51.027,16.092,-19.739,8
54.631,16.251,-19.902,8
58.236,16.41,-20.064,8
61.841,16.57,-20.228,8
-60.9,14.898,-14.536,8
-57.295,15.059,-14.698,8
-46.481,15.536,-15.186,8
50.844,19.842,-19.581,8
54.449,20.001,-19.744,8
58.054,20.16,-19.907,8
61.658,20.32,-20.07,8
-57.477,18.808,-14.541,8
-50.268,19.127,-14.867,8
47.058,23.432,-19.261,8
50.662,23.591,-19.424,8
54.267,23.751,-19.587,8
-64.869,22.239,-14.057,8
-61.264,22.399,-14.221,8
-57.66,22.558,-14.383,8
-50.45,22.877,-14.709,8
-46.846,23.036,-14.871,8
32.457,26.544,-18.452,8
46.875,27.182,-19.104,8
50.48,27.342,-19.266,8
54.085,27.501,-19.43,8
57.689,27.66,-19.592,8
-61.447,26.148,-14.063,8
-57.842,26.308,-14.226,8
32.274,30.294,-18.295,8
46.693,30.932,-18.946,8
50.298,31.091,-19.109,8
53.902,31.251,-19.271,8
57.507,31.41,-19.435,8
-61.629,29.899,-13.905,8
-58.024,30.058,-14.069,8
-47.21,30.537,-14.557,8
28.488,33.885,-17.975,8
46.511,34.682,-18.788,8
50.116,34.841,-18.951,8
53.72,35,-19.114,8
57.325,35.16,-19.277,8
60.93,35.32,-19.439,8
-61.811,33.648,-13.748,8
-47.392,34.286,-14.399,8
39.119,38.113,-18.306,8
46.329,38.431,-18.631,8
49.933,38.591,-18.794,8
53.538,38.751,-18.956,8
57.143,38.91,-19.119,8
-58.389,37.557,-13.753,8
-54.784,37.717,-13.916,8
-51.179,37.876,-14.079,8
-47.575,38.036,-14.242,8
35.332,41.703,-17.985,8
38.937,41.862,-18.147,8
46.146,42.182,-18.473,8
49.751,42.341,-18.637,8
53.356,42.5,-18.799,8
56.96,42.66,-18.961,8
-58.571,41.307,-13.595,8
-54.966,41.467,-13.759,8
-47.757,41.785,-14.084,8
-40.548,42.105,-14.409,8
-29.734,42.583,-14.897,8
17.127,44.656,-17.014,8
35.15,45.453,-17.828,8
38.755,45.612,-17.99,8
45.964,45.931,-18.316,8
49.569,46.091,-18.478,8
53.173,46.25,-18.642,8
-58.753,45.057,-13.438,8
-47.939,45.536,-13.926,8
-40.73,45.854,-14.252,8
-29.916,46.333,-14.74,8
34.968,49.203,-17.67,8
38.573,49.363,-17.832,8
45.782,49.681,-18.158,8
-58.935,48.807,-13.28,8
-55.331,48.967,-13.443,8
-51.726,49.126,-13.606,8
-48.121,49.285,-13.769,8
-44.517,49.444,-13.931,8
-40.912,49.605,-14.094,8
-37.307,49.764,-14.257,8
-33.703,49.923,-14.42,8
-30.098,50.082,-14.583,8
-26.493,50.242,-14.745,8
16.762,52.156,-16.699,8
23.972,52.474,-17.023,8
34.786,52.953,-17.513,8
38.39,53.112,-17.675,8
45.6,53.431,-18.001,8
-59.118,52.557,-13.123,8
-55.513,52.717,-13.285,8
-48.304,53.035,-13.611,8
-33.885,53.673,-14.262,8
-30.28,53.833,-14.425,8
12.976,55.746,-16.378,8
16.58,55.906,-16.541,8
20.185,56.065,-16.704,8
23.79,56.224,-16.866,8
27.394,56.384,-17.029,8
34.604,56.703,-17.354,8
41.813,57.022,-17.68,8
45.417,57.181,-17.843,8
-55.695,56.466,-13.128,8
-48.486,56.785,-13.454,8
-44.881,56.945,-13.616,8
-41.277,57.104,-13.779,8
-37.672,57.263,-13.942,8
-34.067,57.423,-14.104,8
-30.463,57.583,-14.268,8
12.793,59.496,-16.221,8
23.607,59.974,-16.709,8
27.212,60.134,-16.872,8
38.026,60.612,-17.36,8
41.631,60.772,-17.523,8
45.235,60.931,-17.685,8
-45.063,60.694,-13.459,8
-41.459,60.854,-13.621,8
-34.249,61.173,-13.947,8
-30.645,61.332,-14.109,8
-27.04,61.492,-14.273,8
-23.435,61.651,-14.435,8
-19.831,61.811,-14.598,8
-12.622,62.13,-14.923,8
-5.4122,62.449,-15.249,8
1.7971,62.767,-15.575,8
5.4018,62.927,-15.737,8
12.611,63.245,-16.063,8
16.216,63.405,-16.226,8
19.82,63.565,-16.389,8
23.425,63.724,-16.551,8
27.03,63.883,-16.714,8
30.634,64.043,-16.877,8
34.239,64.203,-17.039,8
-45.246,64.445,-13.301,8
-41.641,64.604,-13.464,8
-38.036,64.763,-13.627,8
-30.827,65.082,-13.952,8
-27.222,65.242,-14.115,8
-20.013,65.56,-14.44,8
-16.408,65.72,-14.603,8
-12.804,65.88,-14.766,8
-9.1991,66.039,-14.929,8
-5.5944,66.198,-15.092,8
-1.9898,66.358,-15.254,8
1.6149,66.517,-15.417,8
5.2195,66.677,-15.58,8
12.429,66.996,-15.906,8
16.034,67.155,-16.068,8
19.638,67.314,-16.23,8
26.847,67.634,-16.556,8
30.452,67.793,-16.72,8
-41.823,68.353,-13.306,8
-34.614,68.673,-13.632,8
-31.009,68.832,-13.794,8
-23.8,69.151,-14.12,8
-16.591,69.47,-14.446,8
-12.986,69.629,-14.608,8
-9.3813,69.788,-14.771,8
-5.7767,69.949,-14.934,8
-2.172,70.108,-15.097,8
1.4327,70.267,-15.259,8
12.247,70.746,-15.748,8
15.851,70.905,-15.911,8
19.456,71.064,-16.073,8
23.061,71.224,-16.236,8
26.665,71.383,-16.399,8
-5.9589,73.698,-14.777,8
-2.3542,73.857,-14.939,8
8.4597,74.336,-15.427,8
15.669,74.654,-15.753,8
19.274,74.815,-15.916,8
1.0682,77.767,-14.944,8
4.6728,77.926,-15.108,8
26.301,78.883,-16.084,8
-4.2196,-31.852,-15.16,8
-8.0065,-28.261,-14.839,8
-4.4019,-28.102,-15.002,8
-0.7972,-27.943,-15.165,8
2.8075,-27.783,-15.328,8
6.4121,-27.623,-15.491,8
10.017,-27.464,-15.653,8
-40.631,-25.947,-13.217,8
-37.026,-25.787,-13.38,8
-33.421,-25.627,-13.542,8
-4.5841,-24.352,-14.844,8
2.6252,-24.033,-15.17,8
17.044,-23.395,-15.822,8
-40.813,-22.197,-13.059,8
-37.208,-22.037,-13.223,8
-33.604,-21.878,-13.385,8
-29.999,-21.718,-13.548,8
-8.371,-20.761,-14.525,8
-4.7663,-20.602,-14.687,8
2.443,-20.284,-15.013,8
24.071,-19.326,-15.989,8
-44.6,-18.606,-12.739,8
-40.995,-18.447,-12.902,8
-33.786,-18.128,-13.227,8
-8.5532,-17.012,-14.367,8
-4.9486,-16.852,-14.53,8
16.679,-15.895,-15.506,8
20.284,-15.736,-15.669,8
38.307,-14.939,-16.482,8
41.912,-14.78,-16.646,8
-44.782,-14.856,-12.582,8
-41.177,-14.697,-12.744,8
-12.34,-13.421,-14.046,8
2.0785,-12.783,-14.698,8
20.102,-11.986,-15.511,8
38.125,-11.19,-16.325,8
41.73,-11.029,-16.488,8
45.334,-10.87,-16.651,8
48.939,-10.711,-16.813,8
-48.569,-11.266,-12.261,8
-44.964,-11.107,-12.425,8
-41.36,-10.947,-12.587,8
34.338,-7.599,-16.005,8
48.757,-6.9613,-16.656,8
-45.147,-7.357,-12.266,8
-19.914,-6.2404,-13.406,8
-16.309,-6.081,-13.568,8
-9.0999,-5.7621,-13.894,8
37.761,-3.6892,-16.01,8
48.575,-3.2109,-16.498,8
52.179,-3.0515,-16.661,8
-56.143,-4.0851,-11.62,8
-52.538,-3.9255,-11.784,8
-48.933,-3.7661,-11.946,8
-45.329,-3.6067,-12.109,8
12.346,-1.0555,-14.713,8
15.95,-0.89599,-14.876,8
48.392,0.539,-16.341,8
51.997,0.69835,-16.503,8
-59.93,-0.49452,-11.301,8
-56.325,-0.33517,-11.463,8
-49.116,-0.016226,-11.789,8
-45.511,0.14323,-11.951,8
-5.8597,1.8972,-13.742,8
8.5589,2.5349,-14.393,8
44.605,4.1294,-16.02,8
51.815,4.4483,-16.346,8
55.419,4.6078,-16.509,8
-56.507,3.4148,-11.306,8
-52.903,3.5742,-11.468,8
-49.298,3.7337,-11.631,8
-45.693,3.8931,-11.794,8
51.633,8.1982,-16.188,8
55.237,8.3576,-16.351,8
58.842,8.5172,-16.514,8
-60.294,7.0051,-10.985,8
-56.689,7.1647,-11.148,8
-49.48,7.4835,-11.473,8
-31.457,8.2807,-12.287,8
-27.852,8.4402,-12.45,8
47.846,11.789,-15.868,8
51.45,11.948,-16.031,8
55.055,12.107,-16.193,8
-56.872,10.915,-10.991,8
44.059,15.379,-15.548,8
47.663,15.538,-15.71,8
51.268,15.698,-15.873,8
54.873,15.857,-16.036,8
58.477,16.017,-16.198,8
-64.263,14.345,-10.508,8
-60.659,14.505,-10.67,8
-57.054,14.665,-10.832,8
51.086,19.448,-15.716,8
54.69,19.607,-15.879,8
58.295,19.766,-16.041,8
-64.445,18.095,-10.349,8
-60.841,18.255,-10.512,8
-57.236,18.414,-10.675,8
32.88,22.401,-14.745,8
