"x","y","z","subject"
29.251,53.387,-9.8821,5
33.003,53.493,-9.6242,5
-38.395,55.094,-13.979,5
-34.643,55.202,-13.722,5
-30.891,55.308,-13.464,5
25.39,56.909,-9.6049,5
32.894,57.123,-9.0898,5
-53.513,58.297,-14.474,5
-38.505,58.723,-13.444,5
-31.001,58.937,-12.93,5
-23.497,59.15,-12.415,5
-38.615,62.352,-12.909,5
-34.863,62.459,-12.652,5
25.17,64.166,-8.5354,5
-38.725,65.98,-12.374,5
-34.973,66.088,-12.117,5
24.84,75.051,-6.9306,5
-5.8858,-28.511,-20.822,5
5.3703,-28.191,-20.05,5
9.1224,-28.084,-19.793,5
12.874,-27.977,-19.535,5
1.5085,-24.669,-19.772,5
9.0125,-24.456,-19.258,5
-2.3534,-21.147,-19.495,5
8.9027,-20.827,-18.723,5
1.2888,-17.412,-18.703,5
8.7929,-17.198,-18.188,5
35.057,-16.452,-16.387,5
38.809,-16.344,-16.13,5
-40.093,-14.956,-20.998,5
-32.589,-14.743,-20.485,5
-17.581,-14.317,-19.454,5
-13.829,-14.21,-19.198,5
31.195,-12.929,-16.11,5
34.947,-12.823,-15.852,5
38.699,-12.716,-15.595,5
42.451,-12.609,-15.338,5
-40.203,-11.328,-20.464,5
19.829,-9.6206,-16.347,5
38.59,-9.0875,-15.06,5
42.342,-8.981,-14.803,5
-44.065,-7.8058,-20.187,5
-36.561,-7.593,-19.672,5
-29.057,-7.3793,-19.157,5
38.48,-5.4585,-14.525,5
45.984,-5.2456,-14.011,5
-40.423,-4.0715,-19.395,5
-25.415,-3.6437,-18.365,5
15.858,-2.4703,-15.534,5
38.37,-1.8307,-13.991,5
42.122,-1.7232,-13.733,5
-44.285,-0.54894,-19.117,5
-36.781,-0.33619,-18.602,5
-33.029,-0.2287,-18.345,5
-18.021,0.1979,-17.316,5
-14.268,0.30439,-17.058,5
0.73967,0.73127,-16.029,5
4.4917,0.8381,-15.772,5
8.2437,0.94459,-15.514,5
38.26,1.7984,-13.456,5
-44.395,3.0793,-18.582,5
-36.891,3.293,-18.068,5
-29.386,3.5062,-17.553,5
-25.634,3.613,-17.296,5
-14.378,3.9331,-16.524,5
4.3819,4.4665,-15.237,5
41.902,5.5335,-12.664,5
45.654,5.6404,-12.407,5
-44.504,6.7081,-18.048,5
-40.752,6.8145,-17.79,5
-10.736,7.6684,-15.732,5
-6.9841,7.7752,-15.475,5
0.52001,7.9884,-14.96,5
45.544,9.2688,-11.871,5
-44.614,10.336,-17.512,5
11.666,11.937,-13.653,5
30.426,12.471,-12.366,5
-55.98,13.645,-17.75,5
-52.228,13.752,-17.492,5
-25.964,14.499,-15.691,5
-18.46,14.712,-15.177,5
34.069,16.206,-11.574,5
49.077,16.633,-10.545,5
52.829,16.739,-10.288,5
-44.834,17.594,-16.443,5
18.951,19.408,-12.069,5
33.959,19.835,-11.04,5
45.215,20.155,-10.268,5
48.967,20.261,-10.011,5
52.719,20.368,-9.7526,5
-44.944,21.223,-15.909,5
-33.688,21.543,-15.136,5
45.105,23.783,-9.7333,5
48.857,23.89,-9.4751,5
52.609,23.997,-9.2182,5
-45.054,24.85,-15.373,5
-33.797,25.171,-14.602,5
44.995,27.412,-9.198,5
-52.667,28.266,-15.354,5
-48.915,28.373,-15.096,5
-45.163,28.479,-14.839,5
-30.155,28.906,-13.81,5
33.629,30.721,-9.4356,5
44.885,31.041,-8.6635,5
-56.529,31.788,-15.076,5
-52.777,31.894,-14.819,5
-49.025,32.001,-14.562,5
-34.017,32.429,-13.532,5
-30.265,32.535,-13.275,5
29.767,34.242,-9.1575,5
33.52,34.349,-8.9002,5
48.528,34.776,-7.8712,5
-52.887,35.523,-14.284,5
-49.135,35.63,-14.026,5
-45.383,35.736,-13.77,5
-34.127,36.056,-12.997,5
-30.375,36.163,-12.741,5
-19.119,36.483,-11.968,5
25.906,37.764,-8.88,5
29.658,37.871,-8.6231,5
33.41,37.977,-8.3661,5
48.418,38.404,-7.3361,5
52.17,38.511,-7.0789,5
-56.749,39.045,-14.007,5
-52.997,39.151,-13.749,5
-49.245,39.259,-13.492,5
-45.493,39.365,-13.235,5
-34.237,39.686,-12.463,5
-30.485,39.792,-12.205,5
-19.229,40.112,-11.433,5
18.292,41.179,-8.8598,5
25.796,41.392,-8.3459,5
29.548,41.5,-8.0886,5
33.3,41.606,-7.8307,5
40.804,41.819,-7.3169,5
48.308,42.033,-6.8017,5
-53.107,42.78,-13.215,5
-41.851,43.101,-12.443,5
-26.843,43.527,-11.414,5
-19.338,43.741,-10.899,5
18.182,44.807,-8.3257,5
21.934,44.915,-8.0684,5
29.438,45.128,-7.5536,5
33.19,45.235,-7.2963,5
44.446,45.554,-6.5245,5
-53.217,46.409,-12.679,5
-49.465,46.516,-12.422,5
-30.704,47.049,-11.136,5
-26.952,47.156,-10.878,5
-23.2,47.263,-10.621,5
-19.448,47.369,-10.364,5
21.824,48.543,-7.5333,5
29.328,48.757,-7.0191,5
33.08,48.863,-6.7613,5
44.336,49.183,-5.9892,5
-53.326,50.037,-12.145,5
-49.574,50.145,-11.888,5
-45.822,50.251,-11.63,5
-34.566,50.571,-10.858,5
-30.814,50.678,-10.601,5
-27.062,50.784,-10.344,5
-23.31,50.891,-10.086,5
-19.558,50.998,-9.829,5
-15.806,51.105,-9.5721,5
25.466,52.278,-6.741,5
29.218,52.386,-6.4837,5
32.97,52.492,-6.2268,5
36.722,52.599,-5.9699,5
44.226,52.812,-5.4547,5
-49.684,53.773,-11.353,5
-45.932,53.88,-11.096,5
-34.676,54.199,-10.324,5
-30.924,54.307,-10.067,5
-27.172,54.413,-9.8088,5
-23.42,54.52,-9.5519,5
-19.668,54.627,-9.2946,5
-15.916,54.733,-9.0367,5
-8.4119,54.946,-8.5229,5
6.5963,55.374,-7.4935,5
10.348,55.48,-7.2356,5
21.604,55.8,-6.4635,5
29.109,56.014,-5.9496,5
44.117,56.44,-4.9197,5
-49.794,57.402,-10.819,5
-38.538,57.722,-10.046,5
-31.034,57.935,-9.5317,5
-27.282,58.042,-9.2744,5
-23.53,58.148,-9.0165,5
-4.7697,58.682,-7.7305,5
-1.0176,58.789,-7.4733,5
2.7344,58.895,-7.2154,5
6.4865,59.002,-6.9584,5
28.999,59.642,-5.4143,5
32.751,59.749,-5.1573,5
36.503,59.855,-4.9004,5
-38.648,61.35,-9.5114,5
-31.144,61.564,-8.9972,5
-27.392,61.67,-8.7393,5
-23.64,61.777,-8.482,5
-16.136,61.99,-7.9672,5
-8.6315,62.204,-7.453,5
-4.8795,62.311,-7.1961,5
2.6246,62.524,-6.6809,5
6.3766,62.631,-6.424,5
21.385,63.057,-5.394,5
28.889,63.271,-4.8798,5
32.641,63.378,-4.6219,5
-38.758,64.979,-8.977,5
-35.006,65.085,-8.7191,5
-31.254,65.192,-8.4618,5
-23.749,65.406,-7.9479,5
-19.997,65.513,-7.6897,5
-16.245,65.619,-7.4328,5
-8.7413,65.832,-6.918,5
-4.9893,65.939,-6.6607,5
-1.2373,66.046,-6.4038,5
2.5148,66.152,-6.1459,5
13.771,66.473,-5.3747,5
28.779,66.899,-4.3448,5
32.531,67.006,-4.0878,5
-31.363,68.82,-7.9277,5
-16.355,69.247,-6.8977,5
-1.3471,69.675,-5.8684,5
17.413,70.208,-4.5824,5
24.917,70.422,-4.0672,5
-38.977,72.236,-7.9075,5
-31.473,72.449,-7.3923,5
-27.721,72.556,-7.1354,5
13.551,73.73,-4.3052,5
24.807,74.05,-3.5332,5
28.559,74.156,-3.2753,5
-1.6766,80.561,-4.2644,5
-1.8373,-40.291,-18.771,5
-5.6992,-36.77,-18.494,5
-1.9471,-36.663,-18.236,5
-9.561,-33.248,-18.216,5
-5.809,-33.141,-17.959,5
5.4471,-32.821,-17.187,5
9.1991,-32.714,-16.929,5
1.5852,-29.299,-16.909,5
5.3373,-29.192,-16.652,5
16.593,-28.872,-15.88,5
-17.285,-26.204,-17.661,5
1.4754,-25.67,-16.374,5
5.2275,-25.564,-16.117,5
-17.395,-22.575,-17.126,5
1.3656,-22.042,-15.84,5
5.1176,-21.936,-15.583,5
-25.009,-19.16,-17.106,5
-13.752,-18.84,-16.334,5
-25.118,-15.531,-16.571,5
1.1459,-14.785,-14.77,5
23.658,-14.145,-13.226,5
38.666,-13.718,-12.197,5
42.418,-13.611,-11.94,5
-43.988,-12.437,-17.323,5
-36.484,-12.224,-16.809,5
31.052,-10.303,-12.177,5
38.556,-10.089,-11.662,5
42.308,-9.9826,-11.405,5
46.061,-9.8762,-11.148,5
-47.85,-8.915,-17.046,5
-44.098,-8.8085,-16.789,5
-40.346,-8.701,-16.532,5
38.447,-6.4601,-11.127,5
49.703,-6.1408,-10.356,5
-47.96,-5.2859,-16.511,5
-40.456,-5.0732,-15.996,5
0.81644,-3.8994,-13.166,5
30.833,-3.045,-11.107,5
38.337,-2.8321,-10.593,5
42.089,-2.7252,-10.335,5
49.593,-2.5118,-9.8209,5
-33.062,-1.2304,-14.947,5
-21.806,-0.91073,-14.175,5
-18.054,-0.8039,-13.918,5
15.715,0.15642,-11.602,5
34.475,0.68993,-10.315,5
-10.659,3.0381,-12.869,5
0.59678,3.3582,-12.097,5
4.3488,3.465,-11.839,5
15.605,3.785,-11.067,5
19.357,3.8917,-10.81,5
38.117,4.4252,-9.5233,5
-52.042,5.493,-15.164,5
-48.29,5.5994,-14.906,5
-40.785,5.813,-14.392,5
-37.033,5.9199,-14.135,5
-10.769,6.6665,-12.333,5
11.743,7.307,-10.79,5
15.495,7.4135,-10.532,5
41.759,8.1605,-8.7312,5
45.511,8.2672,-8.4739,5
-48.399,9.2282,-14.372,5
-40.895,9.4414,-13.857,5
45.402,11.896,-7.9391,5
-56.013,12.643,-14.352,5
-48.509,12.857,-13.838,5
-25.997,13.497,-12.294,5
-22.245,13.604,-12.036,5
45.292,15.524,-7.4045,5
52.796,15.738,-6.8898,5
-56.123,16.272,-13.818,5
-52.371,16.378,-13.56,5
-48.619,16.485,-13.303,5
-44.867,16.592,-13.046,5
18.918,18.406,-8.6712,5
45.182,19.153,-6.8691,5
48.934,19.26,-6.6122,5
56.438,19.474,-6.098,5
60.19,19.58,-5.8401,5
-48.729,20.114,-12.768,5
-44.977,20.221,-12.51,5
45.072,22.781,-6.335,5
48.824,22.889,-6.0777,5
52.576,22.995,-5.8198,5
-48.839,23.742,-12.233,5
-45.087,23.849,-11.976,5
33.706,26.09,-6.5717,5
52.466,26.624,-5.2854,5
-60.205,27.051,-12.471,5
-52.701,27.264,-11.956,5
-48.949,27.372,-11.698,5
-45.196,27.478,-11.441,5
22.34,29.399,-6.8094,5
29.844,29.612,-6.2942,5
33.596,29.719,-6.0373,5
44.852,30.039,-5.2652,5
52.356,30.252,-4.7504,5
-52.81,30.893,-11.421,5
-34.05,31.426,-10.134,5
14.726,32.814,-6.7891,5
33.486,33.347,-5.5022,5
44.743,33.667,-4.7311,5
-52.92,34.522,-10.886,5
-49.168,34.628,-10.629,5
-34.16,35.055,-9.6,5
-19.152,35.482,-8.57,5
-11.648,35.696,-8.0558,5
29.625,36.869,-5.2247,5
33.377,36.976,-4.9678,5
44.633,37.296,-4.1957,5
48.385,37.402,-3.9388,5
-56.782,38.043,-10.609,5
-53.03,38.15,-10.352,5
-49.278,38.257,-10.094,5
-41.774,38.47,-9.5798,5
-34.27,38.684,-9.0646,5
-30.518,38.79,-8.8077,5
-11.758,39.323,-7.5208,5
25.763,40.391,-4.9475,5
33.267,40.605,-4.4333,5
37.019,40.711,-4.1755,5
48.275,41.031,-3.4034,5
-56.892,41.672,-10.073,5
-53.14,41.779,-9.8165,5
-41.884,42.099,-9.0444,5
-34.38,42.312,-8.5305,5
-8.1154,43.059,-6.7284,5
-4.3634,43.166,-6.4712,5
25.653,44.02,-4.4131,5
29.405,44.126,-4.1552,5
33.157,44.233,-3.8983,5
36.909,44.34,-3.641,5
40.661,44.447,-3.3841,5
44.413,44.553,-3.1262,5
-53.25,45.408,-9.282,5
-30.737,46.047,-7.7382,5
-4.4732,46.794,-5.9371,5
-0.72118,46.901,-5.6788,5
14.287,47.328,-4.6498,5
18.039,47.435,-4.3929,5
25.543,47.648,-3.8781,5
29.295,47.755,-3.6208,5
40.551,48.075,-2.8487,5
44.303,48.182,-2.5918,5
51.807,48.395,-2.0769,5
-57.112,48.929,-9.0048,5
-53.36,49.035,-8.747,5
-49.607,49.143,-8.4897,5
-30.847,49.676,-7.2028,5
-27.095,49.782,-6.9459,5
14.177,50.956,-4.1157,5
17.929,51.063,-3.8575,5
29.185,51.383,-3.0857,5
32.937,51.49,-2.8285,5
36.689,51.597,-2.5715,5
40.441,51.703,-2.3146,5
44.193,51.81,-2.0564,5
-49.717,52.771,-7.9547,5
-45.965,52.877,-7.6977,5
-42.213,52.985,-7.4404,5
-30.957,53.305,-6.6684,5
-27.205,53.412,-6.4114,5
-23.453,53.518,-6.1535,5
-15.949,53.732,-5.6393,5
-4.6929,54.052,-4.8672,5
-0.94084,54.158,-4.6094,5
6.5632,54.371,-4.0955,5
10.315,54.479,-3.8382,5
17.819,54.692,-3.3234,5
21.571,54.799,-3.0661,5
25.323,54.905,-2.8082,5
36.58,55.226,-2.0361,5
44.084,55.439,-1.5223,5
-49.827,56.4,-7.4202,5
-46.075,56.506,-7.1633,5
-42.323,56.613,-6.9054,5
-38.571,56.72,-6.6481,5
-31.067,56.933,-6.1333,5
-27.315,57.04,-5.876,5
-23.563,57.147,-5.6191,5
-16.059,57.36,-5.1043,5
-4.8027,57.68,-4.3322,5
-1.0507,57.786,-4.0752,5
2.7014,57.894,-3.818,5
6.4534,58,-3.5601,5
10.205,58.107,-3.3032,5
13.957,58.214,-3.0459,5
17.71,58.32,-2.788,5
21.462,58.427,-2.5311,5
28.966,58.641,-2.0168,5
43.974,59.067,-0.98688,5
-49.937,60.028,-6.8861,5
-42.433,60.242,-6.3709,5
-38.681,60.348,-6.114,5
-31.177,60.562,-5.5989,5
-27.425,60.669,-5.3419,5
-23.673,60.775,-5.0841,5
-16.169,60.989,-4.5698,5
-4.9125,61.309,-3.7977,5
-1.1605,61.416,-3.5408,5
10.096,61.736,-2.7687,5
17.6,61.949,-2.2536,5
21.352,62.056,-1.9966,5
25.104,62.162,-1.7387,5
-42.543,63.87,-5.8356,5
