...1,x,y,z,face,place,object,cluster,category
V1619,37.861,83.175,-10.997,-0.00136898268008508,0.00217021703413139,-8.0123435404631e-4,1,place
V1641,-21.202,-58.716,-8.1397,0.00233543595176474,9.9928744441319e-4,-0.00333472339617793,2,face
V1647,-35.113,-54.944,-8.4873,-8.003721780648e-4,0.00175962109776032,-9.592489196955e-4,1,place
V1834,58.148,50.558,-6.4329,0.00218986945767231,4.7189723602107e-4,-0.00266176669369338,2,face
V1846,58.226,54.12,-6.4385,-0.00292100749446234,9.8436282923046e-4,0.00193664466523187,1,place
V1885,30.482,65.227,-7.1394,0.00115172634139005,3.4057703940909e-4,-0.00149230338079914,2,face
V2193,54.656,50.369,-2.5176,1.2441351532282e-4,-0.00123529040766186,0.00111087689233904,3,object
V2204,-60.595,59.228,-5.3502,-7.8168553408703e-4,0.00212659740319585,-0.00134491186910882,1,place
V2210,54.811,57.493,-2.5289,-9.2243599335148e-4,0.00227547543508365,-0.00135303944173217,1,place
V2211,58.309,57.441,-2.4434,0.0015460409165738,-5.3559772484826e-4,-0.00101044319172554,2,face
V2223,58.386,61.003,-2.449,0.00123191311301073,-2.8466451728037e-4,-9.4724859573036e-4,2,face
V2363,34.529,89.869,-3.0924,-0.0018234150165743,-0.00229594654522955,0.00411936156180385,3,object
V2437,-55.386,-23.05,-1.0492,-0.00133417406120416,-0.00118512047157902,0.00251929453278318,3,object
V2543,-60.668,55.424,-1.3438,3.6683080220329e-4,0.0012500343085986,-0.0016168651108019,1,place
V2674,-11.085,83.187,-0.19182,-0.00149182912632034,0.00272569827811936,-0.00123386915179902,1,place
V2689,-35.487,87.117,-0.79591,0.00196788979749049,-8.9220058529208e-4,-0.00107568921219841,2,face
V2811,-51.884,-23.344,3.037,5.6104830437e-4,-0.00172482430162948,0.00116377599725948,3,object
V2934,-60.663,55.183,2.657,0.00156596494201845,-0.00236921356003064,8.0324861801219e-4,3,object
V2935,-57.166,55.131,2.7425,1.5517960153397e-4,-0.00247284237372949,0.00231766277219552,3,object
V2952,-22.039,61.729,3.5862,-0.00176945021788705,-0.0015323978592859,0.00330184807717295,3,object
V2953,-18.542,61.677,3.6717,-0.00144063418131882,-9.9219042265901e-4,0.00243282460397783,3,object
V2954,-15.045,61.624,3.7572,-0.00257421948905609,-6.1810565597403e-4,0.00319232514503013,3,object
V2955,-8.0503,61.519,3.9282,-0.00187606378401242,-0.00100389497131515,0.00287995875532757,3,object
V3072,44.952,85.667,5.1713,0.00103791204003908,-0.0019426021900577,9.0469015001862e-4,3,object
V3122,-0.20062,-59.997,8.3764,3.028951551639e-4,-0.00325399733536663,0.00295110218020272,3,object
V3167,38.657,-42.764,9.2888,0.00223843585394376,-0.00262009370434975,3.8165785040598e-4,3,object
V3289,-43.095,58.241,7.0796,-6.5585149381312e-4,-2.5316174021068e-4,9.0901323402381e-4,3,object
V3301,-22.034,61.488,7.587,-4.7583938906873e-4,-0.00102258826963503,0.00149842765870376,3,object
V3302,-18.537,61.436,7.6725,-0.00188744229146668,4.8978370358779e-4,0.00139765858787889,1,place
V3312,-56.928,65.576,6.7264,-0.00230876902109005,0.003679068730387,-0.00137029970929695,1,place
V3325,-21.879,68.613,7.5757,-0.0010111754345949,0.00229182130143315,-0.00128064586683825,1,place
V3338,-53.275,72.648,6.8007,-0.00134312233400409,-0.00136741765109673,0.00271053998510082,3,object
V3421,41.46,85.478,9.0866,2.7053958966624e-4,-0.00138047424881691,0.00110993465915067,3,object
V3441,-35.322,93.759,7.1944,-0.0021014224498315,3.01033614049634e-5,0.00207131908842653,3,object
V3508,-17.448,-49.289,11.933,6.9042773036008e-4,-0.00243198991561823,0.00174156218525814,3,object
V3516,-34.856,-45.464,11.5,-0.00158373472516706,-2.1852025470321e-4,0.00180225497987027,3,object
V3526,38.662,-43.005,13.29,-8.5914567120648e-4,0.00400682164676037,-0.00314767597555388,1,place
V3548,-58.947,-27.284,10.873,0.00108197340314231,-0.0017029575734325,6.2098417029018e-4,3,object
V3712,27.009,64.073,12.779,-1.3670149538453e-4,-0.00302509241838338,0.00316179391376792,3,object
V4264,28.18,-43.33,21.035,8.1572262308126e-4,-0.00141886494718112,6.0314232409985e-4,3,object
V4457,30.749,74.225,20.849,6.3469650577263e-4,0.00271596606986401,-0.00335066257563665,1,place
V4547,-14.171,-60.752,24.038,0.00163661654993609,0.00207145778645886,-0.00370807433639495,1,place
V4556,-14.093,-57.19,24.032,-8.0166727160325e-4,0.00297461968587264,-0.00217295241426939,1,place
V4565,-14.015,-53.628,24.026,-0.00124350900715593,0.00272385668122012,-0.00148034767406419,1,place
V4566,-10.518,-53.68,24.112,0.00110386630157518,-7.6326341401428e-4,-3.4060288756089e-4,2,face
V4567,-3.5234,-53.785,24.283,-6.6673787334226e-4,0.00171993497709034,-0.00105319710374808,1,place
V4631,-55.28,-20.936,22.95,0.00282092190962718,-0.00121355210759038,-0.00160736980203681,2,face
V4654,43.029,-4.5968,25.316,0.00137540648229192,0.00237682648363567,-0.0037522329659276,1,place
V4678,-47.352,21.706,23.053,0.00259121876570313,1.61272439565269e-5,-0.00260734600965966,2,face
V4783,-39.112,78.597,23.135,0.00171495432092649,-0.00133239897862437,-3.8255534230212e-4,2,face
V4881,-10.435,-50.359,28.107,-3.8485670357379e-4,-0.00277521382037033,0.00316007052394413,3,object
V4890,-10.357,-46.797,28.101,-0.00179126773373204,4.6730310029208e-4,0.00132396463343996,1,place
V4923,35.339,-36.793,29.196,-0.00122573858838895,-8.1346389426156e-4,0.00203920248265051,3,object
V4953,-44.706,-17.773,27.202,0.003442383658254,-0.00243712870802647,-0.00100525495022753,2,face
V4969,49.951,-8.5056,29.493,-0.00197338366502395,0.00277318996495328,-7.9980629992932e-4,1,place
V4975,46.531,-4.8908,29.402,-0.00140947238713333,0.00166759224706398,-2.5811985993065e-4,1,place
V5358,57.806,30.333,33.603,-0.00154394957275188,0.00138743466235335,1.5651491039853e-4,1,place
V5482,23.846,77.168,32.675,-0.00173595553008823,0.0033507745233452,-0.00161481899325696,1,place
V5487,44.829,76.853,33.188,0.00243327672516924,-0.00171963129082792,-7.1364543434132e-4,2,face
V5690,54.313,30.144,37.518,-4.5645375658408e-4,-7.657995790548e-4,0.00122225333563889,3,object
V6017,-40.572,9.9483,39.244,0.00150694195737322,2.2571655676615e-4,-0.00173265851413937,2,face
V6055,-54.172,27.97,38.874,0.0034850203271694,3.91669711839141e-5,-0.00352418729835332,2,face
V6070,57.815,29.85,41.605,0.00163279642783594,1.6374657760234e-4,-0.00179654300543829,2,face
V6198,-7.8525,66.471,39.924,0.00125976673102297,-5.0174428822995e-4,-7.5802244279301e-4,2,face
V6271,0.38637,-37.233,44.344,-5.3209082990939e-4,0.00115596858214367,-6.2387775223427e-4,1,place
V6290,0.54205,-30.109,44.333,1.5373469827297e-4,-7.5862959893328e-4,6.048949006603e-4,3,object
V6337,18.339,-16.122,44.738,-0.0011740700872414,0.00249757992109811,-0.00132350983385671,1,place
V6358,-33.963,-8.2095,43.444,4.5336729396663e-4,0.00138253892672404,-0.00183590622069068,1,place
V6359,-30.465,-8.2621,43.53,4.1810710837696e-4,-0.00114294547636368,7.2483836798671e-4,3,object
V6582,-28.831,66.545,43.412,-0.00130862812633388,6.3667006027323e-4,6.7195806606065e-4,1,place
V6680,21.685,-23.541,48.836,2.5092224593905e-4,-7.0835826719848e-4,4.5743602125942e-4,3,object
V6693,21.763,-19.979,48.83,0.00110024924467667,-8.3515135711191e-4,-2.6509788756475e-4,2,face
V6725,1.0138,-8.9765,48.3,4.8762064789573e-4,4.2868330667082e-4,-9.1630395456655e-4,1,place
V6734,-37.377,-4.836,47.354,-2.8005242321666e-4,-0.00161427835545022,0.00189433077866688,3,object
V6740,22.075,-5.7296,48.807,-9.504357208171e-4,3.6204458373338e-4,5.8839113708372e-4,1,place
V6765,22.23,1.3949,48.796,-0.00181592881065819,0.00126282766336889,5.5310114728929e-4,1,place
V6766,25.727,1.3424,48.882,-0.00124677674070343,-8.3439848211121e-4,0.00208117522281464,3,object
V6785,43.369,8.2041,49.298,2.6469871372228e-4,-0.00190204813544615,0.00163734942172387,3,object
V7036,-9.5509,-12.622,52.05,-0.00174658032515485,-4.2033694600577e-4,0.00216691727116063,3,object
V7041,25.421,-13.148,52.905,-9.054164293335e-4,0.00213539914414102,-0.00122998271480752,1,place
V7057,-44.367,-4.9723,51.184,-0.00152695938092058,-9.3548471610582e-4,0.0024624440970264,3,object
V7420,-37.134,5.368,55.339,-0.00108820225363878,6.2001248423693e-4,4.6818976940184e-4,1,place
V7560,19.677,43.712,56.645,-0.00172015820404354,8.3768633144647e-4,8.8247187259706e-4,1,place
V7644,11.597,-6.296,60.553,-7.9055350932723e-4,8.1773441770449e-4,-2.71809083772547e-5,1,place
V7774,-36.429,37.187,59.289,1.6573335629309e-4,1.227043207013e-4,-2.884376769944e-4,1,place
V7775,-32.932,37.134,59.374,0.0013955993230692,-5.2151029425827e-4,-8.7408902881092e-4,2,face
V7947,1.8887,29.243,64.241,0.00146750126853635,-3.5605409282529e-4,-0.00111144717571105,2,face
