"x","y","z","subject"
-43.92,25.032,-32.872,6
-40.423,24.98,-32.787,6
-33.429,24.874,-32.616,6
-47.34,28.647,-32.963,6
-54.256,32.314,-33.14,6
-50.759,32.262,-33.054,6
-47.262,32.209,-32.969,6
-54.178,35.877,-33.145,6
-50.681,35.824,-33.06,6
-47.184,35.772,-32.974,6
35.429,-26.29,-26.826,6
38.927,-26.342,-26.741,6
42.424,-26.395,-26.655,6
-37.933,-21.624,-28.627,6
-34.436,-21.676,-28.542,6
21.519,-22.517,-27.174,6
25.016,-22.57,-27.088,6
42.502,-22.833,-26.661,6
45.999,-22.885,-26.575,6
49.496,-22.938,-26.49,6
-44.85,-17.956,-28.804,6
-41.352,-18.009,-28.718,6
-34.358,-18.114,-28.547,6
49.574,-19.376,-26.495,6
-51.766,-14.289,-28.981,6
-48.269,-14.342,-28.895,6
-44.772,-14.394,-28.81,6
-41.275,-14.447,-28.724,6
-37.777,-14.499,-28.639,6
-30.783,-14.604,-28.468,6
-27.286,-14.657,-28.382,6
21.674,-15.393,-27.185,6
49.652,-15.813,-26.501,6
-41.197,-10.884,-28.73,6
-37.7,-10.937,-28.644,6
-30.705,-11.042,-28.473,6
-23.711,-11.147,-28.302,6
21.752,-11.831,-27.191,6
49.729,-12.251,-26.507,6
53.227,-12.304,-26.421,6
-48.113,-7.217,-28.906,6
-27.13,-7.5324,-28.393,6
-23.633,-7.585,-28.308,6
46.31,-8.6362,-26.598,6
53.304,-8.7414,-26.427,6
56.802,-8.7939,-26.341,6
-34.047,-3.865,-28.57,6
-20.058,-4.0753,-28.228,6
53.382,-5.1791,-26.432,6
56.879,-5.2317,-26.347,6
-54.952,0.012631,-29.088,6
-47.958,-0.092497,-28.917,6
-44.46,-0.14506,-28.832,6
-12.986,-0.61813,-28.063,6
56.957,-1.6694,-26.353,6
-54.874,3.5749,-29.094,6
-51.377,3.5223,-29.009,6
-47.88,3.4698,-28.923,6
57.035,1.8929,-26.358,6
-54.796,7.1372,-29.1,6
-51.299,7.0846,-29.014,6
-16.327,6.559,-28.159,6
39.627,5.7179,-26.791,6
46.621,5.6128,-26.62,6
50.119,5.5602,-26.535,6
53.616,5.5077,-26.449,6
57.113,5.4551,-26.364,6
-58.216,10.752,-29.191,6
-51.221,10.647,-29.02,6
50.196,9.1225,-26.54,6
57.191,9.0174,-26.369,6
-58.138,14.314,-29.196,6
-54.641,14.262,-29.111,6
-51.143,14.209,-29.025,6
18.8,13.158,-27.316,6
43.28,12.79,-26.717,6
50.274,12.685,-26.546,6
53.771,12.632,-26.461,6
-54.563,17.824,-29.117,6
-51.066,17.771,-29.031,6
-40.574,17.614,-28.775,6
-19.591,17.298,-28.262,6
25.872,16.615,-27.15,6
43.358,16.352,-26.723,6
46.855,16.3,-26.637,6
50.352,16.247,-26.552,6
53.849,16.194,-26.466,6
57.346,16.142,-26.381,6
-43.993,21.229,-28.866,6
-40.496,21.176,-28.78,6
-33.502,21.071,-28.609,6
-19.513,20.861,-28.267,6
39.939,19.967,-26.814,6
50.43,19.809,-26.557,6
53.927,19.757,-26.472,6
57.424,19.704,-26.386,6
60.921,19.652,-26.301,6
64.419,19.599,-26.215,6
-50.91,24.896,-29.042,6
-47.413,24.843,-28.957,6
-43.916,24.791,-28.871,6
-40.418,24.738,-28.786,6
-33.424,24.633,-28.615,6
-29.927,24.581,-28.529,6
60.999,23.214,-26.306,6
-57.826,28.563,-29.219,6
-54.329,28.511,-29.133,6
-50.832,28.458,-29.048,6
-43.838,28.353,-28.877,6
-33.346,28.195,-28.62,6
-29.849,28.143,-28.535,6
-26.352,28.09,-28.449,6
-22.855,28.038,-28.364,6
-57.749,32.126,-29.225,6
-50.754,32.02,-29.054,6
-43.76,31.915,-28.883,6
-40.263,31.863,-28.797,6
-36.766,31.81,-28.712,6
-33.268,31.758,-28.626,6
-29.771,31.705,-28.541,6
-50.676,35.583,-29.059,6
-47.179,35.53,-28.974,6
-43.682,35.478,-28.888,6
-36.688,35.372,-28.717,6
-33.191,35.32,-28.632,6
-29.693,35.267,-28.546,6
-50.599,39.145,-29.065,6
-47.101,39.092,-28.979,6
-43.604,39.04,-28.894,6
-40.107,38.987,-28.808,6
-36.61,38.935,-28.723,6
-33.113,38.882,-28.637,6
-29.616,38.83,-28.552,6
-50.521,42.707,-29.07,6
-47.024,42.655,-28.985,6
-43.526,42.602,-28.899,6
-40.029,42.55,-28.814,6
-36.532,42.497,-28.728,6
-33.035,42.444,-28.643,6
-50.443,46.269,-29.076,6
-46.946,46.217,-28.991,6
-39.951,46.112,-28.82,6
-36.454,46.059,-28.734,6
-46.868,49.779,-28.996,6
-39.874,49.674,-28.825,6
-36.376,49.622,-28.74,6
-39.796,53.236,-28.831,6
-36.299,53.184,-28.745,6
-50.209,56.956,-29.093,6
-46.712,56.904,-29.007,6
-43.215,56.851,-28.922,6
-39.718,56.799,-28.836,6
-36.221,56.746,-28.751,6
38.853,-30.146,-22.734,6
31.937,-26.479,-22.911,6
35.434,-26.531,-22.825,6
42.428,-26.636,-22.654,6
35.512,-22.969,-22.831,6
46.003,-23.127,-22.575,6
49.501,-23.179,-22.489,6
-48.342,-18.145,-24.889,6
-44.845,-18.198,-24.803,6
-41.348,-18.25,-24.718,6
-37.851,-18.303,-24.632,6
-34.353,-18.355,-24.547,6
-30.856,-18.408,-24.461,6
-16.868,-18.618,-24.119,6
-13.37,-18.671,-24.034,6
46.081,-19.564,-22.58,6
49.578,-19.617,-22.495,6
-51.761,-14.53,-24.98,6
-48.264,-14.583,-24.894,6
-44.767,-14.635,-24.809,6
-41.27,-14.688,-24.723,6
-37.773,-14.741,-24.638,6
-34.276,-14.793,-24.552,6
-27.281,-14.898,-24.381,6
-23.784,-14.951,-24.296,6
-9.7955,-15.161,-23.954,6
53.153,-16.107,-22.415,6
-55.181,-10.916,-25.071,6
-51.684,-10.968,-24.985,6
-48.186,-11.021,-24.9,6
-44.689,-11.073,-24.814,6
-34.198,-11.231,-24.558,6
-27.203,-11.336,-24.387,6
4.271,-11.809,-23.617,6
28.751,-12.177,-23.019,6
32.248,-12.23,-22.933,6
46.237,-12.44,-22.591,6
49.734,-12.492,-22.506,6
53.231,-12.545,-22.42,6
-51.606,-7.4058,-24.991,6
-48.109,-7.4584,-24.905,6
-41.114,-7.5635,-24.734,6
-16.634,-7.9315,-24.136,6
-13.137,-7.984,-24.05,6
7.846,-8.2994,-23.538,6
14.84,-8.4045,-23.367,6
21.835,-8.5097,-23.196,6
25.332,-8.5622,-23.11,6
46.315,-8.8776,-22.597,6
49.812,-8.9302,-22.512,6
56.806,-9.0353,-22.341,6
-58.522,-3.7384,-25.168,6
-55.025,-3.791,-25.082,6
-51.528,-3.8436,-24.997,6
-34.042,-4.1064,-24.569,6
-9.562,-4.4743,-23.971,6
-2.5676,-4.5794,-23.8,6
49.89,-5.3679,-22.517,6
-47.953,-0.33386,-24.917,6
8.0017,-1.1749,-23.549,6
56.962,-1.9108,-22.352,6
-58.367,3.3861,-25.179,6
-51.372,3.281,-25.008,6
-47.875,3.2284,-24.922,6
57.04,1.6515,-22.357,6
60.537,1.5989,-22.272,6
-58.289,6.9484,-25.184,6
-54.792,6.8958,-25.099,6
-51.294,6.8432,-25.013,6
-47.797,6.7907,-24.928,6
25.643,5.6868,-23.133,6
53.62,5.2663,-22.449,6
57.118,5.2138,-22.363,6
60.615,5.1612,-22.278,6
-58.211,10.511,-25.19,6
-54.714,10.458,-25.105,6
-51.217,10.406,-25.019,6
-47.719,10.353,-24.934,6
32.715,9.144,-22.967,6
50.201,8.8812,-22.54,6
53.698,8.8286,-22.454,6
57.195,8.776,-22.369,6
60.693,8.7235,-22.283,6
-58.133,14.073,-25.196,6
-54.636,14.02,-25.11,6
-51.139,13.968,-25.025,6
-47.642,13.915,-24.939,6
43.285,12.549,-22.716,6
50.279,12.443,-22.545,6
53.776,12.391,-22.46,6
57.273,12.338,-22.374,6
60.77,12.286,-22.289,6
-61.552,17.688,-25.287,6
-58.055,17.635,-25.201,6
43.363,16.111,-22.722,6
57.351,15.901,-22.38,6
60.848,15.848,-22.294,6
64.345,15.795,-22.209,6
-61.475,21.25,-25.292,6
-57.977,21.197,-25.207,6
-54.48,21.145,-25.121,6
-50.983,21.092,-25.036,6
-40.492,20.935,-24.779,6
50.435,19.568,-22.556,6
53.932,19.515,-22.471,6
57.429,19.463,-22.386,6
60.926,19.41,-22.3,6
64.423,19.358,-22.215,6
-64.894,24.865,-25.383,6
-57.9,24.76,-25.212,6
-54.402,24.707,-25.127,6
-50.905,24.655,-25.042,6
-40.414,24.497,-24.785,6
33.027,23.393,-22.99,6
36.524,23.34,-22.904,6
40.021,23.288,-22.819,6
54.01,23.078,-22.477,6
57.507,23.025,-22.391,6
61.004,22.973,-22.306,6
-61.319,28.375,-25.304,6
-57.822,28.322,-25.218,6
-54.325,28.269,-25.133,6
-40.336,28.059,-24.791,6
29.607,27.008,-23.081,6
61.082,26.535,-22.311,6
64.579,26.482,-22.226,6
-61.241,31.937,-25.309,6
-57.744,31.884,-25.224,6
-54.247,31.832,-25.138,6
-40.258,31.621,-24.796,6
-33.264,31.516,-24.625,6
-19.275,31.306,-24.283,6
29.685,30.57,-23.086,6
33.182,30.518,-23.001,6
40.177,30.412,-22.83,6
57.663,30.15,-22.402,6
61.16,30.097,-22.317,6
-57.666,35.446,-25.229,6
-50.672,35.341,-25.058,6
-43.677,35.236,-24.887,6
-40.18,35.184,-24.802,6
-26.192,34.973,-24.46,6
-22.694,34.921,-24.374,6
29.763,34.132,-23.092,6
33.26,34.08,-23.006,6
36.757,34.027,-22.921,6
40.255,33.975,-22.835,6
50.746,33.817,-22.579,6
57.74,33.712,-22.408,6
64.735,33.607,-22.237,6
-64.583,39.114,-25.406,6
-54.091,38.956,-25.149,6
-50.594,38.904,-25.064,6
-43.6,38.798,-24.893,6
-40.102,38.746,-24.807,6
-26.114,38.536,-24.466,6
-22.617,38.483,-24.38,6
33.338,37.642,-23.012,6
36.835,37.59,-22.927,6
40.332,37.537,-22.841,6
43.83,37.484,-22.756,6
47.327,37.432,-22.67,6
50.824,37.379,-22.585,6
-57.51,42.571,-25.241,6
-54.013,42.518,-25.155,6
-50.516,42.466,-25.07,6
-43.522,42.361,-24.899,6
-22.539,42.045,-24.386,6
33.416,41.204,-23.018,6
36.913,41.152,-22.932,6
40.41,41.099,-22.847,6
43.907,41.047,-22.761,6
47.405,40.994,-22.676,6
50.902,40.942,-22.59,6
54.399,40.889,-22.505,6
57.896,40.836,-22.419,6
61.393,40.784,-22.334,6
64.89,40.731,-22.248,6
-57.433,46.133,-25.246,6
-53.935,46.081,-25.161,6
-46.941,45.976,-24.99,6
-43.444,45.923,-24.904,6
-36.45,45.818,-24.733,6
-32.952,45.765,-24.648,6
-29.455,45.713,-24.562,6
-25.958,45.66,-24.477,6
-22.461,45.608,-24.391,6
-15.467,45.502,-24.22,6
26.499,44.872,-23.194,6
33.494,44.767,-23.023,6
36.991,44.714,-22.938,6
40.488,44.661,-22.852,6
43.985,44.609,-22.767,6
50.98,44.504,-22.596,6
61.471,44.346,-22.339,6
-53.858,49.643,-25.166,6
-46.863,49.538,-24.995,6
-43.366,49.485,-24.91,6
-36.372,49.38,-24.739,6
-32.875,49.328,-24.653,6
-29.377,49.275,-24.568,6
-25.88,49.222,-24.482,6
-22.383,49.17,-24.397,6
-18.886,49.117,-24.311,6
26.577,48.434,-23.2,6
33.572,48.329,-23.029,6
37.069,48.276,-22.943,6
44.063,48.171,-22.772,6
47.56,48.119,-22.687,6
51.057,48.066,-22.601,6
58.052,47.961,-22.43,6
-46.785,53.1,-25.001,6
-43.288,53.048,-24.915,6
-36.294,52.942,-24.744,6
-32.797,52.89,-24.659,6
-29.3,52.837,-24.573,6
-25.802,52.785,-24.488,6
-22.305,52.732,-24.402,6
-18.808,52.68,-24.317,6
-46.708,56.662,-25.007,6
-43.21,56.61,-24.921,6
-39.713,56.557,-24.836,6
-36.216,56.505,-24.75,6
-32.719,56.452,-24.665,6
-29.222,56.4,-24.579,6
-25.725,56.347,-24.494,6
-22.227,56.294,-24.408,6
-18.73,56.242,-24.323,6
-43.133,60.172,-24.927,6
-39.635,60.119,-24.841,6
-36.138,60.067,-24.756,6
-32.641,60.014,-24.67,6
-29.144,59.962,-24.585,6
-25.647,59.909,-24.499,6
-46.552,63.787,-25.018,6
-43.055,63.734,-24.932,6
-39.558,63.682,-24.847,6
-29.066,63.524,-24.59,6
-10.569,-51.025,-19.897,6
-0.077702,-51.183,-19.64,6
3.4195,-51.235,-19.555,6
0.00013653,-47.621,-19.646,6
-10.414,-43.901,-19.908,6
0.077975,-44.058,-19.652,6
3.5751,-44.111,-19.566,6
-13.833,-40.286,-19.999,6
-10.336,-40.338,-19.914,6
3.653,-40.549,-19.572,6
-10.258,-36.776,-19.919,6
-3.2635,-36.881,-19.748,6
3.7308,-36.986,-19.577,6
-10.18,-33.214,-19.925,6
-3.1857,-33.319,-19.754,6
3.8087,-33.424,-19.583,6
-3.1078,-29.757,-19.76,6
10.881,-29.967,-19.418,6
-20.516,-25.932,-20.193,6
35.439,-26.773,-18.825,6
38.936,-26.825,-18.739,6
42.433,-26.878,-18.654,6
-27.432,-22.264,-20.369,6
-23.935,-22.317,-20.284,6
-2.9522,-22.632,-19.771,6
14.534,-22.895,-19.343,6
18.031,-22.948,-19.258,6
25.025,-23.053,-19.087,6
35.517,-23.21,-18.83,6
39.014,-23.263,-18.745,6
46.008,-23.368,-18.574,6
-41.343,-18.492,-20.717,6
14.611,-19.333,-19.349,6
35.594,-19.648,-18.836,6
49.583,-19.858,-18.494,6
-51.757,-14.772,-20.979,6
-48.26,-14.824,-20.893,6
-44.762,-14.877,-20.808,6
-41.265,-14.929,-20.722,6
-2.7965,-15.508,-19.782,6
32.175,-16.033,-18.927,6
-51.679,-11.209,-20.985,6
-48.182,-11.262,-20.899,6
-44.685,-11.315,-20.814,6
-41.187,-11.367,-20.728,6
-37.69,-11.42,-20.643,6
-34.193,-11.472,-20.557,6
-13.21,-11.788,-20.044,6
-9.713,-11.84,-19.959,6
7.7729,-12.103,-19.531,6
28.756,-12.418,-19.018,6
32.253,-12.471,-18.933,6
53.236,-12.786,-18.42,6
-55.098,-7.5946,-21.076,6
-51.601,-7.6472,-20.99,6
-41.11,-7.8049,-20.734,6
-30.618,-7.9626,-20.477,6
-27.121,-8.0151,-20.392,6
-23.624,-8.0677,-20.306,6
-13.132,-8.2254,-20.05,6
11.348,-8.5933,-19.451,6
14.845,-8.6459,-19.366,6
18.342,-8.6985,-19.28,6
25.337,-8.8036,-19.109,6
32.331,-8.9087,-18.938,6
49.817,-9.1715,-18.511,6
53.314,-9.2241,-18.425,6
56.811,-9.2767,-18.34,6
-58.518,-3.9798,-21.167,6
-37.535,-4.2952,-20.654,6
-27.043,-4.4529,-20.397,6
32.409,-5.3464,-18.944,6
60.386,-5.767,-18.26,6
-58.44,-0.41753,-21.172,6
-51.445,-0.52265,-21.001,6
4.5092,-1.3637,-19.633,6
8.0064,-1.4162,-19.548,6
11.504,-1.4688,-19.462,6
56.967,-2.1521,-18.351,6
60.464,-2.2047,-18.266,6
-61.859,3.1973,-21.264,6
-58.362,3.1447,-21.178,6
-54.865,3.0922,-21.093,6
57.044,1.4101,-18.357,6
60.542,1.3576,-18.271,6
-58.284,6.707,-21.184,6
-54.787,6.6544,-21.098,6
-51.29,6.6019,-21.013,6
-47.793,6.5493,-20.927,6
53.625,5.025,-18.448,6
57.122,4.9724,-18.362,6
60.619,4.9198,-18.277,6
64.117,4.8673,-18.191,6
-61.703,10.322,-21.275,6
-58.206,10.269,-21.189,6
-54.709,10.217,-21.104,6
-51.212,10.164,-21.018,6
-47.715,10.112,-20.933,6
53.703,8.5872,-18.453,6
57.2,8.5347,-18.368,6
64.195,8.4295,-18.197,6
-65.123,13.937,-21.366,6
-61.626,13.884,-21.28,6
-54.631,13.779,-21.109,6
-51.134,13.726,-21.024,6
-47.637,13.674,-20.938,6
53.781,12.149,-18.459,6
57.278,12.097,-18.373,6
60.775,12.044,-18.288,6
64.272,11.992,-18.202,6
-61.548,17.446,-21.286,6
-58.051,17.394,-21.2,6
-51.056,17.289,-21.029,6
-47.559,17.236,-20.944,6
57.356,15.659,-18.379,6
64.35,15.554,-18.208,6
-61.47,21.009,-21.292,6
-57.973,20.956,-21.206,6
-54.476,20.903,-21.121,6
43.445,19.432,-18.727,6
46.942,19.379,-18.641,6
57.434,19.221,-18.385,6
60.931,19.169,-18.299,6
64.428,19.116,-18.214,6
67.925,19.064,-18.128,6
-61.392,24.571,-21.297,6
-57.895,24.518,-21.212,6
-54.398,24.466,-21.126,6
40.026,23.047,-18.818,6
50.517,22.889,-18.561,6
54.014,22.836,-18.476,6
57.512,22.784,-18.39,6
61.009,22.731,-18.305,6
64.506,22.679,-18.219,6
-61.314,28.133,-21.303,6
-57.817,28.081,-21.217,6
-54.32,28.028,-21.132,6
-50.823,27.975,-21.046,6
43.601,26.556,-18.738,6
50.595,26.451,-18.567,6
54.092,26.399,-18.481,6
57.589,26.346,-18.396,6
61.087,26.293,-18.31,6
64.584,26.241,-18.225,6
-57.739,31.643,-21.223,6
40.181,30.171,-18.829,6
54.17,29.961,-18.487,6
57.667,29.908,-18.402,6
61.164,29.856,-18.316,6
64.662,29.803,-18.231,6
68.159,29.751,-18.145,6
-57.661,35.205,-21.229,6
-54.164,35.153,-21.143,6
-50.667,35.1,-21.058,6
61.242,33.418,-18.322,6
64.739,33.365,-18.236,6
68.237,33.313,-18.151,6
-64.578,38.873,-21.405,6
-61.081,38.82,-21.32,6
-54.086,38.715,-21.149,6
-50.589,38.662,-21.063,6
-33.103,38.399,-20.636,6
-29.606,38.347,-20.55,6
43.834,37.243,-18.755,6
57.823,37.033,-18.413,6
64.817,36.928,-18.242,6
-64.5,42.435,-21.411,6
-61.003,42.382,-21.325,6
-57.506,42.33,-21.24,6
-54.009,42.277,-21.154,6
-50.511,42.225,-21.069,6
-19.037,41.751,-20.299,6
43.912,40.805,-18.76,6
47.409,40.753,-18.675,6
50.906,40.7,-18.589,6
54.404,40.648,-18.504,6
57.901,40.595,-18.418,6
61.398,40.542,-18.333,6
64.895,40.49,-18.247,6
-60.925,45.944,-21.331,6
-57.428,45.892,-21.245,6
-53.931,45.839,-21.16,6
-50.434,45.787,-21.074,6
-46.936,45.734,-20.989,6
-15.462,45.261,-20.219,6
26.504,44.63,-19.194,6
30.001,44.578,-19.108,6
33.498,44.525,-19.023,6
43.99,44.368,-18.766,6
47.487,44.315,-18.681,6
50.984,44.262,-18.595,6
54.481,44.21,-18.51,6
57.979,44.157,-18.424,6
61.476,44.105,-18.339,6
64.973,44.052,-18.253,6
-57.35,49.454,-21.251,6
-50.356,49.349,-21.08,6
-46.859,49.296,-20.995,6
-36.367,49.139,-20.738,6
-32.87,49.086,-20.653,6
-22.378,48.929,-20.396,6
-18.881,48.876,-20.311,6
26.582,48.193,-19.199,6
30.079,48.14,-19.114,6
33.576,48.088,-19.028,6
37.073,48.035,-18.943,6
40.571,47.982,-18.857,6
51.062,47.825,-18.601,6
54.559,47.772,-18.515,6
58.056,47.72,-18.43,6
61.554,47.667,-18.344,6
-53.775,52.964,-21.171,6
-50.278,52.911,-21.086,6
-46.781,52.859,-21,6
-43.284,52.806,-20.915,6
-36.289,52.701,-20.744,6
-25.798,52.543,-20.487,6
-18.803,52.438,-20.316,6
-15.306,52.386,-20.231,6
-11.809,52.333,-20.145,6
23.163,51.807,-19.29,6
26.66,51.755,-19.205,6
30.157,51.702,-19.119,6
37.151,51.597,-18.948,6
47.643,51.44,-18.692,6
51.14,51.387,-18.606,6
54.637,51.334,-18.521,6
58.134,51.282,-18.435,6
61.631,51.229,-18.35,6
-60.691,56.631,-21.348,6
-46.703,56.421,-21.006,6
-43.206,56.368,-20.92,6
-36.211,56.263,-20.749,6
-32.714,56.211,-20.664,6
-25.72,56.106,-20.493,6
-22.223,56.053,-20.407,6
-18.726,56,-20.322,6
-15.228,55.948,-20.236,6
-11.731,55.895,-20.151,6
-8.234,55.843,-20.065,6
-1.2397,55.738,-19.894,6
26.738,55.317,-19.21,6
30.235,55.265,-19.125,6
33.732,55.212,-19.039,6
37.229,55.159,-18.954,6
40.726,55.107,-18.868,6
44.223,55.054,-18.783,6
47.721,55.002,-18.697,6
51.218,54.949,-18.612,6
54.715,54.897,-18.526,6
58.212,54.844,-18.441,6
-39.631,59.878,-20.84,6
-36.134,59.826,-20.755,6
-32.636,59.773,-20.669,6
-22.145,59.615,-20.413,6
-18.648,59.563,-20.327,6
-15.151,59.51,-20.242,6
-11.653,59.458,-20.156,6
-8.1562,59.405,-20.071,6
19.821,58.985,-19.387,6
23.318,58.932,-19.301,6
26.815,58.879,-19.216,6
30.313,58.827,-19.13,6
33.81,58.774,-19.045,6
37.307,58.722,-18.959,6
44.301,58.617,-18.788,6
47.798,58.564,-18.703,6
-39.553,63.44,-20.846,6
-36.056,63.388,-20.761,6
-32.559,63.335,-20.675,6
-25.564,63.23,-20.504,6
-22.067,63.178,-20.419,6
-11.576,63.02,-20.162,6
-8.0784,62.967,-20.077,6
-4.5812,62.915,-19.991,6
-1.084,62.862,-19.906,6
2.4131,62.81,-19.82,6
5.9103,62.757,-19.735,6
9.4075,62.705,-19.649,6
12.905,62.652,-19.564,6
16.402,62.599,-19.478,6
19.899,62.547,-19.393,6
23.396,62.494,-19.307,6
26.893,62.442,-19.222,6
30.39,62.389,-19.136,6
33.888,62.337,-19.051,6
37.385,62.284,-18.965,6
40.882,62.231,-18.88,6
44.379,62.179,-18.794,6
47.876,62.126,-18.709,6
-42.972,67.055,-20.937,6
-39.475,67.003,-20.852,6
-35.978,66.95,-20.766,6
-32.481,66.898,-20.681,6
-28.984,66.845,-20.595,6
-21.989,66.74,-20.424,6
-18.492,66.687,-20.339,6
-8.0005,66.53,-20.082,6
-4.5034,66.477,-19.997,6
-1.0062,66.424,-19.911,6
