"x","y","z","subject"
32.899,0.49404,-24.006,7
44.228,0.68587,-23.59,7
48.005,0.7497,-23.45,7
-50.197,3.3142,-26.582,7
-46.421,3.378,-26.443,7
-16.209,3.8889,-25.33,7
47.989,4.9751,-22.966,7
-57.765,7.4119,-26.376,7
-53.988,7.4757,-26.237,7
-50.212,7.5395,-26.098,7
-46.436,7.6034,-25.959,7
-12.448,8.1785,-24.707,7
51.751,9.2642,-22.342,7
-50.227,11.765,-25.613,7
-42.674,11.893,-25.335,7
32.854,13.17,-22.553,7
40.406,13.298,-22.276,7
51.736,13.489,-21.858,7
-57.795,15.863,-25.407,7
-50.242,15.99,-25.129,7
-46.466,16.054,-24.99,7
-42.69,16.118,-24.851,7
21.509,17.204,-22.486,7
40.391,17.523,-21.791,7
44.168,17.587,-21.652,7
-57.81,20.088,-24.923,7
-54.034,20.152,-24.784,7
-50.257,20.216,-24.645,7
-46.481,20.279,-24.506,7
-42.705,20.343,-24.366,7
25.271,21.493,-21.863,7
44.153,21.812,-21.168,7
47.929,21.876,-21.029,7
51.705,21.941,-20.889,7
-54.049,24.377,-24.3,7
-50.273,24.441,-24.16,7
-46.496,24.504,-24.021,7
-27.614,24.824,-23.326,7
29.032,25.782,-21.239,7
32.808,25.847,-21.101,7
44.137,26.038,-20.683,7
47.914,26.102,-20.544,7
-50.288,28.666,-23.676,7
-42.735,28.794,-23.398,7
-38.959,28.858,-23.259,7
-31.406,28.986,-22.981,7
32.793,30.072,-20.617,7
36.569,30.136,-20.477,7
47.899,30.327,-20.06,7
-38.974,33.084,-22.775,7
-35.197,33.147,-22.636,7
-31.421,33.211,-22.496,7
-27.644,33.275,-22.357,7
55.436,34.681,-19.298,7
-35.056,-22.593,-25.159,7
-31.294,-18.303,-24.535,7
-27.518,-18.239,-24.396,7
-23.742,-18.176,-24.257,7
32.904,-17.217,-22.171,7
-46.415,-14.334,-24.607,7
-38.862,-14.206,-24.329,7
-19.98,-13.886,-23.634,7
-16.204,-13.822,-23.495,7
25.336,-13.12,-21.965,7
36.666,-12.928,-21.548,7
40.442,-12.864,-21.408,7
-50.207,-10.172,-24.262,7
-46.43,-10.108,-24.123,7
-42.654,-10.044,-23.984,7
21.545,-8.9581,-21.619,7
40.427,-8.6387,-20.924,7
44.203,-8.5754,-20.785,7
47.98,-8.5108,-20.646,7
-53.998,-6.0106,-23.917,7
44.188,-4.3493,-20.3,7
51.741,-4.2215,-20.023,7
-54.013,-1.7851,-23.432,7
17.738,-0.57136,-20.79,7
47.949,-0.060026,-19.678,7
-57.805,2.3765,-23.087,7
-54.029,2.4403,-22.948,7
47.934,4.1653,-19.193,7
51.711,4.2292,-19.054,7
55.487,4.293,-18.915,7
-57.82,6.6018,-22.603,7
-54.044,6.6656,-22.463,7
-50.267,6.7295,-22.324,7
25.261,8.0074,-19.544,7
51.696,8.4545,-18.57,7
55.472,8.5183,-18.431,7
-61.612,10.763,-22.258,7
-54.059,10.891,-21.979,7
-50.282,10.955,-21.841,7
47.904,12.616,-18.225,7
-61.627,14.989,-21.773,7
-57.85,15.053,-21.634,7
-54.074,15.116,-21.495,7
47.889,16.841,-17.74,7
55.442,16.969,-17.462,7
-54.089,19.341,-21.011,7
40.321,20.939,-17.534,7
44.097,21.003,-17.395,7
51.65,21.131,-17.117,7
55.427,21.195,-16.977,7
-54.104,23.567,-20.526,7
44.082,25.228,-16.911,7
47.859,25.292,-16.771,7
55.411,25.42,-16.493,7
-57.896,27.728,-20.181,7
-54.119,27.793,-20.041,7
-39.014,28.048,-19.486,7
36.514,29.326,-16.704,7
40.291,29.39,-16.565,7
44.067,29.453,-16.427,7
47.843,29.518,-16.287,7
55.396,29.645,-16.009,7
59.173,29.709,-15.869,7
-61.687,31.89,-19.836,7
-57.911,31.954,-19.697,7
-54.134,32.018,-19.557,7
-39.029,32.273,-19.001,7
21.394,33.296,-16.776,7
36.499,33.551,-16.22,7
40.276,33.615,-16.08,7
51.605,33.807,-15.664,7
59.158,33.934,-15.385,7
-61.702,36.115,-19.351,7
-57.926,36.18,-19.212,7
-54.15,36.243,-19.074,7
-46.597,36.371,-18.796,7
25.155,37.585,-16.153,7
32.708,37.713,-15.874,7
36.484,37.776,-15.735,7
40.26,37.84,-15.597,7
44.037,37.905,-15.458,7
47.813,37.968,-15.319,7
51.59,38.032,-15.179,7
55.366,38.095,-15.04,7
59.142,38.16,-14.901,7
-61.718,40.341,-18.867,7
-57.941,40.405,-18.728,7
-50.388,40.533,-18.45,7
-46.612,40.596,-18.311,7
-23.954,40.98,-17.477,7
28.916,41.874,-15.53,7
40.245,42.066,-15.113,7
44.022,42.13,-14.973,7
47.798,42.193,-14.834,7
51.574,42.257,-14.695,7
55.351,42.322,-14.556,7
59.127,42.385,-14.416,7
-61.733,44.566,-18.383,7
-57.956,44.63,-18.243,7
-50.403,44.758,-17.966,7
-46.627,44.822,-17.827,7
28.901,46.1,-15.045,7
40.23,46.291,-14.628,7
44.007,46.355,-14.489,7
51.559,46.482,-14.211,7
-54.195,48.92,-17.621,7
-50.419,48.983,-17.482,7
-39.089,49.175,-17.064,7
-23.984,49.43,-16.508,7
28.886,50.325,-14.56,7
32.662,50.388,-14.421,7
40.215,50.517,-14.144,7
43.991,50.58,-14.005,7
47.768,50.644,-13.865,7
-57.987,53.08,-17.275,7
-54.21,53.145,-17.136,7
-50.434,53.208,-16.997,7
-46.657,53.272,-16.858,7
36.423,54.678,-13.798,7
40.2,54.742,-13.659,7
51.529,54.934,-13.242,7
-58.002,57.306,-16.791,7
-54.225,57.37,-16.652,7
-50.449,57.434,-16.513,7
-46.672,57.498,-16.374,7
-39.12,57.625,-16.095,7
-35.343,57.689,-15.956,7
-31.567,57.754,-15.818,7
-24.014,57.881,-15.539,7
32.632,58.839,-13.453,7
-54.24,61.595,-16.168,7
-46.688,61.723,-15.889,7
-42.911,61.787,-15.75,7
-35.358,61.915,-15.473,7
-31.582,61.979,-15.333,7
-27.806,62.042,-15.194,7
-24.029,62.106,-15.055,7
-39.15,66.076,-15.126,7
-35.374,66.14,-14.988,7
-27.821,66.268,-14.71,7
-46.718,70.174,-14.92,7
-39.165,70.302,-14.642,7
-31.612,70.429,-14.365,7
-42.957,74.463,-14.297,7
-39.18,74.527,-14.158,7
-35.419,78.816,-13.535,7
-38.887,-23.466,-21.525,7
-35.111,-23.402,-21.385,7
29.088,-22.316,-19.021,7
32.864,-22.252,-18.882,7
36.641,-22.189,-18.743,7
-31.35,-19.113,-20.762,7
-27.573,-19.049,-20.623,7
-23.797,-18.985,-20.484,7
29.073,-18.091,-18.537,7
40.402,-17.899,-18.12,7
44.178,-17.835,-17.981,7
-50.247,-15.207,-20.973,7
-46.47,-15.144,-20.834,7
-42.694,-15.079,-20.695,7
-23.812,-14.76,-20,7
25.281,-13.929,-18.192,7
44.163,-13.61,-17.497,7
47.94,-13.546,-17.358,7
-50.262,-10.982,-20.489,7
-20.051,-10.47,-19.376,7
25.266,-9.704,-17.707,7
40.372,-9.4488,-17.152,7
47.925,-9.3203,-16.873,7
-54.053,-6.8198,-20.144,7
-23.842,-6.3095,-19.031,7
-20.066,-6.2453,-18.892,7
21.475,-5.5421,-17.362,7
25.251,-5.4789,-17.223,7
47.909,-5.0952,-16.389,7
51.686,-5.0319,-16.25,7
-57.845,-2.6586,-19.799,7
17.683,-1.3811,-17.017,7
-57.86,1.5667,-19.314,7
-54.084,1.6306,-19.175,7
-50.307,1.6944,-19.036,7
55.432,3.4829,-15.141,7
-57.875,5.7921,-18.83,7
51.64,7.6444,-14.796,7
55.417,7.7086,-14.658,7
-57.89,10.017,-18.346,7
-54.114,10.081,-18.206,7
-35.232,10.401,-17.511,7
32.743,11.551,-15.008,7
55.402,11.934,-14.174,7
59.178,11.998,-14.034,7
-57.906,14.243,-17.861,7
-54.129,14.307,-17.722,7
-35.247,14.626,-17.027,7
47.834,16.032,-13.967,7
51.61,16.095,-13.828,7
55.386,16.159,-13.689,7
-61.697,18.405,-17.516,7
-57.921,18.468,-17.377,7
51.595,20.32,-13.343,7
59.148,20.449,-13.066,7
40.251,24.355,-13.277,7
55.356,24.61,-12.721,7
59.133,24.674,-12.581,7
-61.727,26.855,-16.547,7
-57.951,26.919,-16.408,7
51.565,28.772,-12.375,7
-61.742,31.08,-16.063,7
40.22,32.805,-12.308,7
55.326,33.061,-11.752,7
-61.758,35.305,-15.579,7
-57.981,35.37,-15.44,7
36.429,36.967,-11.963,7
51.534,37.222,-11.407,7
55.311,37.286,-11.267,7
59.087,37.349,-11.128,7
-61.773,39.532,-15.094,7
-57.996,39.595,-14.955,7
40.19,41.256,-11.339,7
51.519,41.447,-10.922,7
55.296,41.511,-10.783,7
59.072,41.576,-10.644,7
-61.788,43.757,-14.61,7
-58.011,43.82,-14.471,7
-46.682,44.012,-14.053,7
-42.906,44.076,-13.915,7
40.175,45.481,-10.855,7
43.951,45.544,-10.716,7
55.281,45.736,-10.299,7
-50.474,48.173,-13.708,7
-46.697,48.237,-13.569,7
36.383,49.642,-10.51,7
47.713,49.834,-10.092,7
-54.265,52.334,-13.363,7
-46.713,52.462,-13.085,7
-42.936,52.526,-12.946,7
32.592,53.804,-10.164,7
40.145,53.932,-9.886,7
43.921,53.996,-9.7467,7
51.474,54.124,-9.4692,7
-54.28,56.56,-12.879,7
-46.728,56.688,-12.601,7
-42.951,56.752,-12.462,7
-31.622,56.943,-12.044,7
21.248,57.837,-10.097,7
25.024,57.902,-9.9585,7
36.353,58.093,-9.5408,7
40.13,58.157,-9.4017,7
-58.072,60.721,-12.533,7
-50.519,60.849,-12.255,7
-46.743,60.914,-12.117,7
-35.414,61.105,-11.699,7
-31.637,61.169,-11.56,7
-16.532,61.425,-11.004,7
17.456,61.999,-9.7517,7
25.009,62.127,-9.4742,7
28.785,62.191,-9.3348,7
32.562,62.255,-9.1958,7
36.338,62.319,-9.0565,7
-54.311,65.011,-11.91,7
-50.534,65.074,-11.771,7
-46.758,65.139,-11.632,7
-42.982,65.203,-11.493,7
-39.205,65.266,-11.354,7
-27.876,65.458,-10.936,7
-16.547,65.65,-10.519,7
13.664,66.161,-9.4064,7
17.441,66.224,-9.2674,7
21.217,66.288,-9.128,7
28.77,66.416,-8.8505,7
32.546,66.481,-8.7112,7
36.323,66.544,-8.5722,7
-42.997,69.428,-11.009,7
-39.22,69.491,-10.87,7
-31.667,69.62,-10.591,7
-24.115,69.748,-10.313,7
-20.338,69.811,-10.174,7
-16.562,69.875,-10.035,7
-12.785,69.939,-9.8957,7
9.8729,70.322,-9.0614,7
13.649,70.386,-8.9221,7
17.426,70.45,-8.7831,7
21.202,70.514,-8.6446,7
28.755,70.641,-8.3663,7
32.531,70.706,-8.2269,7
36.308,70.769,-8.0879,7
-50.565,73.526,-10.803,7
-46.788,73.589,-10.664,7
-43.012,73.653,-10.524,7
-35.459,73.781,-10.246,7
-24.13,73.973,-9.8291,7
-20.353,74.037,-9.6898,7
-16.577,74.1,-9.5507,7
-12.801,74.164,-9.4114,7
9.8578,74.547,-8.5771,7
13.634,74.611,-8.4378,7
17.411,74.676,-8.2984,7
32.516,74.931,-7.7426,7
-43.027,77.878,-10.04,7
-39.251,77.943,-9.9007,7
-35.474,78.006,-9.7616,7
-27.921,78.135,-9.4838,7
-24.145,78.198,-9.3448,7
-16.592,78.325,-9.0664,7
-12.816,78.39,-8.9271,7
-5.2629,78.517,-8.6487,7
6.0663,78.709,-8.2319,7
9.8427,78.773,-8.0925,7
13.619,78.837,-7.9535,7
36.277,79.22,-7.1189,7
-39.266,82.168,-9.4164,7
-16.607,82.552,-8.5818,7
-12.831,82.615,-8.4428,7
-9.0545,82.679,-8.3034,7
-1.5017,82.807,-8.026,7
9.8275,82.999,-7.6082,7
-31.728,86.52,-8.6537,7
-27.952,86.585,-8.5152,7
-20.399,86.713,-8.2369,7
-16.622,86.777,-8.0975,7
-38.942,-24.276,-17.752,7
32.809,-23.062,-15.109,7
36.586,-22.998,-14.97,7
40.362,-22.935,-14.831,7
-46.51,-20.178,-17.546,7
-42.734,-20.115,-17.407,7
-35.181,-19.987,-17.129,7
29.018,-18.9,-14.764,7
32.794,-18.837,-14.625,7
44.123,-18.645,-14.208,7
-50.302,-16.017,-17.2,7
-31.42,-15.698,-16.505,7
29.002,-14.675,-14.28,7
47.884,-14.356,-13.584,7
-50.317,-11.792,-16.716,7
-20.106,-11.281,-15.604,7
-5.0003,-11.025,-15.047,7
32.764,-10.386,-13.656,7
40.317,-10.258,-13.378,7
47.869,-10.131,-13.1,7
-50.332,-7.5657,-16.232,7
13.867,-6.4801,-13.867,7
47.854,-5.9053,-12.616,7
-54.124,-3.4049,-15.886,7
-23.913,-2.8935,-14.774,7
-12.583,-2.702,-14.357,7
-8.8069,-2.6382,-14.217,7
13.851,-2.255,-13.383,7
25.181,-2.0631,-12.966,7
51.615,-1.616,-11.992,7
-57.915,0.75666,-15.541,7
-54.139,0.82049,-15.402,7
55.377,2.6732,-11.369,7
-61.707,4.9182,-15.196,7
-54.154,5.0458,-14.917,7
-50.378,5.11,-14.779,7
55.362,6.8986,-10.884,7
59.138,6.9624,-10.745,7
-50.393,9.3354,-14.295,7
51.57,11.06,-10.539,7
55.346,11.124,-10.4,7
-61.737,13.369,-14.227,7
-50.408,13.561,-13.81,7
-20.197,14.072,-12.697,7
21.344,14.774,-11.168,7
25.12,14.838,-11.029,7
55.331,15.349,-9.9159,7
59.108,15.413,-9.7765,7
-61.752,17.594,-13.743,7
-57.976,17.659,-13.603,7
55.316,19.574,-9.4316,7
59.093,19.638,-9.2922,7
-61.767,21.819,-13.258,7
-57.991,21.884,-13.119,7
55.301,23.8,-8.9469,7
59.077,23.863,-8.8079,7
-61.782,26.045,-12.774,7
59.062,28.089,-8.3236,7
-61.798,30.271,-12.29,7
-58.021,30.334,-12.15,7
-16.481,31.037,-10.621,7
59.047,32.315,-7.839,7
-65.589,34.432,-11.944,7
51.479,36.413,-7.633,7
55.256,36.476,-7.494,7
59.032,36.54,-7.3547,7
-61.828,38.721,-11.321,7
55.241,40.701,-7.0097,7
59.017,40.765,-6.8704,7
-61.843,42.946,-10.837,7
-58.067,43.011,-10.698,7
55.225,44.927,-6.5251,7
-61.858,47.171,-10.352,7
-54.305,47.3,-10.075,7
40.105,48.896,-6.5979,7
43.881,48.961,-6.4585,7
55.21,49.152,-6.0408,7
-58.097,51.461,-9.7296,7
-54.32,51.525,-9.5902,7
-50.544,51.589,-9.4512,7
40.09,53.122,-6.1133,7
43.866,53.186,-5.9742,7
47.642,53.25,-5.8349,7
-61.888,55.623,-9.3833,7
-54.336,55.751,-9.1059,7
-50.559,55.814,-8.9669,7
-27.901,56.197,-8.1323,7
-12.795,56.453,-7.5765,7
9.8632,56.836,-6.7419,7
13.64,56.901,-6.6025,7
36.298,57.283,-5.7683,7
40.074,57.348,-5.629,7
43.851,57.411,-5.4899,7
47.627,57.475,-5.3506,7
51.404,57.539,-5.2112,7
55.18,57.602,-5.0722,7
-58.127,59.911,-8.761,7
-54.351,59.976,-8.6216,7
-50.574,60.04,-8.4822,7
-46.798,60.103,-8.3432,7
-43.022,60.167,-8.2038,7
-12.81,60.679,-7.0918,7
-9.034,60.742,-6.9528,7
6.0716,60.998,-6.3957,7
13.624,61.126,-6.1182,7
21.177,61.253,-5.8399,7
24.954,61.318,-5.7005,7
36.283,61.509,-5.284,7
40.059,61.573,-5.1447,7
43.836,61.637,-5.0053,7
51.388,61.764,-4.7269,7
-54.366,64.201,-8.1373,7
-50.59,64.265,-7.9979,7
-46.813,64.328,-7.8589,7
-43.037,64.392,-7.7195,7
9.8329,65.287,-5.7733,7
13.609,65.351,-5.6339,7
17.386,65.415,-5.4946,7
21.162,65.478,-5.3556,7
24.938,65.543,-5.2162,7
28.715,65.606,-5.0772,7
40.044,65.798,-4.6604,7
-46.828,68.554,-7.3743,7
-43.052,68.618,-7.2352,7
-20.393,69.001,-6.4007,7
-12.841,69.129,-6.1232,7
-9.0642,69.193,-5.9839,7
-1.5114,69.321,-5.7055,7
9.8178,69.513,-5.2887,7
13.594,69.576,-5.1497,7
17.371,69.64,-5.0103,7
24.923,69.768,-4.7319,7
28.7,69.832,-4.5925,7
32.476,69.896,-4.4544,7
36.253,69.96,-4.3151,7
-43.067,72.843,-6.7509,7
-39.291,72.907,-6.6125,7
-16.632,73.291,-5.778,7
-9.0794,73.418,-5.4996,7
6.0262,73.674,-4.9428,7
9.8026,73.738,-4.8044,7
13.579,73.801,-4.6654,7
17.355,73.865,-4.526,7
21.132,73.93,-4.3866,7
24.908,73.993,-4.2476,7
28.685,74.057,-4.1082,7
32.461,74.121,-3.9701,7
-31.753,77.26,-5.8498,7
-27.977,77.324,-5.7105,7
-16.647,77.516,-5.2937,7
-12.871,77.579,-5.1546,7
6.0111,77.899,-4.4594,7
9.7875,77.963,-4.3201,7
13.564,78.027,-4.1807,7
21.117,78.155,-3.9023,7
24.893,78.218,-3.7633,7
36.222,78.41,-3.3465,7
-31.768,81.486,-5.3652,7
-27.992,81.549,-5.2262,7
-24.215,81.614,-5.0868,7
-20.439,81.677,-4.9478,7
-16.662,81.741,-4.8094,7
2.2196,82.061,-4.1132,7
9.7724,82.188,-3.8358,7
17.325,82.316,-3.5574,7
24.878,82.444,-3.2786,7
28.654,82.508,-3.1406,7
-31.783,85.711,-4.8809,7
-28.007,85.775,-4.7419,7
-24.23,85.839,-4.6025,7
-20.454,85.903,-4.4631,7
-16.678,85.967,-4.3251,7
-12.901,86.031,-4.1857,7
-9.1248,86.094,-4.0467,7
2.2044,86.286,-3.6289,7
5.9808,86.35,-3.4905,7
24.863,86.669,-2.7944,7
-24.246,90.064,-4.1182,7
2.573,-32.834,-13.418,7
2.5579,-28.609,-12.934,7
25.216,-28.225,-12.099,7
-8.7864,-24.575,-12.866,7
-1.2336,-24.447,-12.588,7
6.3192,-24.32,-12.31,7
10.096,-24.255,-12.171,7
36.53,-23.808,-11.197,7
40.307,-23.744,-11.058,7
44.083,-23.681,-10.919,7
-46.566,-20.988,-13.773,7
-42.789,-20.924,-13.633,7
-39.013,-20.861,-13.495,7
-31.46,-20.733,-13.216,7
-27.684,-20.669,-13.077,7
13.857,-19.966,-11.547,7
28.962,-19.711,-10.991,7
36.515,-19.583,-10.713,7
40.292,-19.519,-10.574,7
44.068,-19.455,-10.435,7
-50.357,-16.826,-13.427,7
-46.581,-16.763,-13.288,7
-35.252,-16.571,-12.871,7
-31.475,-16.507,-12.732,7
17.618,-15.677,-10.924,7
21.394,-15.613,-10.785,7
36.5,-15.358,-10.229,7
40.276,-15.294,-10.09,7
-50.372,-12.601,-12.943,7
-39.043,-12.409,-12.526,7
-35.267,-12.346,-12.387,7
40.261,-11.068,-9.6053,7
-50.387,-8.3761,-12.459,7
-42.835,-8.2485,-12.181,7
28.917,-7.0346,-9.5381,7
47.799,-6.7152,-8.8427,7
51.575,-6.6513,-8.7037,7
-57.955,-4.2785,-12.253,7
-23.968,-3.7035,-11.001,7
32.678,-2.7454,-8.9147,7
40.231,-2.6176,-8.6366,7
55.337,-2.362,-8.0803,7
-57.97,-0.053071,-11.768,7
-8.8773,0.77738,-9.9602,7
-5.1009,0.84128,-9.8212,7
6.2283,1.0328,-9.4039,7
21.334,1.2884,-8.8476,7
51.545,1.7995,-7.7351,7
-57.986,4.1723,-11.284,7
-54.209,4.2361,-11.145,7
40.201,5.8332,-7.6679,7
51.53,6.0248,-7.2507,7
59.083,6.1526,-6.9725,7
-61.777,8.3338,-10.939,7
-58.001,8.3976,-10.8,7
-54.224,8.4615,-10.66,7
-1.3547,9.3557,-8.7132,7
40.186,10.059,-7.1835,7
51.515,10.25,-6.7663,7
55.291,10.314,-6.6273,7
59.068,10.378,-6.4881,7
-61.792,12.559,-10.454,7
47.723,14.411,-6.4209,7
59.053,14.603,-6.0041,7
-61.807,16.784,-9.9703,7
-58.031,16.848,-9.8309,7
55.261,18.765,-5.6588,7
59.037,18.828,-5.5198,7
-61.823,21.01,-9.4856,7
-58.046,21.073,-9.3466,7
-54.27,21.138,-9.2073,7
55.246,22.99,-5.1745,7
-61.838,25.235,-9.0014,7
-58.061,25.299,-8.8623,7
-50.508,25.427,-8.5836,7
51.454,27.152,-4.8292,7
55.231,27.215,-4.6902,7
59.007,27.279,-4.5508,7
-65.629,29.396,-8.6564,7
-61.853,29.461,-8.517,7
-54.3,29.588,-8.2387,7
-50.524,29.652,-8.0993,7
58.992,31.505,-4.0665,7
-65.644,33.623,-8.1718,7
-61.868,33.686,-8.0328,7
-58.092,33.75,-7.8934,7
-50.539,33.877,-7.615,7
51.424,35.602,-3.8606,7
55.2,35.667,-3.7212,7
58.977,35.73,-3.5822,7
51.409,39.828,-3.3763,7
55.185,39.892,-3.237,7
58.962,39.955,-3.0979,7
-65.675,42.073,-7.2032,7
51.394,44.053,-2.892,7
55.17,44.117,-2.7527,7
58.947,44.181,-2.6133,7
-65.69,46.298,-6.7189,7
-61.913,46.362,-6.5795,7
-61.928,50.587,-6.0952,7
-58.152,50.652,-5.9558,7
-54.376,50.715,-5.8168,7
-50.599,50.779,-5.6784,7
-61.944,54.812,-5.6109,7
-58.167,54.877,-5.4715,7
-50.614,55.005,-5.1941,7
36.243,56.474,-1.9946,7
40.019,56.537,-1.8556,7
43.796,56.602,-1.7172,7
47.572,56.665,-1.5781,7
51.348,56.729,-1.4388,7
55.125,56.793,-1.2994,7
-58.182,59.102,-4.9873,7
-54.406,59.165,-4.8482,7
-50.63,59.23,-4.7098,7
-46.853,59.294,-4.5704,7
40.004,60.762,-1.3713,7
43.78,60.827,-1.2329,7
51.333,60.954,-0.95447,7
55.11,61.019,-0.81511,7
-50.645,63.455,-4.2255,7
-46.868,63.519,-4.0861,7
24.883,64.733,-1.4438,7
36.213,64.924,-1.026,7
43.765,65.052,-0.74856,7
-50.66,67.68,-3.7412,7
-46.883,67.744,-3.6018,7
-43.107,67.808,-3.4625,7
32.421,69.086,-0.68073,7
51.303,69.406,0.014468,7
-39.346,72.097,-2.8392,7
