"","face","place","object","x","y","z","subject","class","cluster"
"1414",-0.731815901755633,0.466997823342797,0.264818078412837,-5.5388,74.468,10.216,7,"object",3
"1415",-1.10474819960426,0.387324165369825,0.717424034234439,-1.7624,74.532,10.355,7,"object",3
"1416",-0.956555963223694,0.882087635186955,0.0744683280367391,2.014,74.596,10.493,7,"place",2
"1421",-1.13329864282005,2.39227578261964,-1.25897713979959,-31.989,78.246,9.7268,7,"place",2
"14221",-0.738836341345225,1.09050679534178,-0.351670453996556,-16.883,78.502,10.283,7,"place",2
"14321",-1.22999459414949,1.74456346832449,-0.514568874175,-32.004,82.471,10.211,7,"place",2
"14331",-2.12655458573788,3.19681307415995,-1.07025848842207,-28.227,82.535,10.35,7,"place",2
"14341",-0.210899585526859,1.35926421958352,-1.14836463405666,-20.675,82.663,10.628,7,"place",2
"1436",-0.884206406402802,1.28647437230661,-0.402267965903812,-13.122,82.791,10.906,7,"place",2
"1450",-0.327918629443014,1.36918046089074,-1.04126183144773,13.298,87.464,12.364,7,"place",2
"14511",-2.4099219210766,2.74946316367216,-0.339541242595565,20.851,87.591,12.642,7,"place",2
"1452",-0.918197998694235,-0.262868407988112,1.18106640668235,-32.034,90.922,11.18,7,"object",3
"1453",-1.5563465459622,-0.20231268071431,1.75865922667651,-24.481,91.05,11.457,7,"object",3
"1460",-1.21192408895784,1.74158803166143,-0.529663942703597,-24.007,-57.647,-1.7208,7,"place",2
"14672",-0.0955469213169091,0.494718050206205,-0.399171128889295,-24.022,-53.422,-1.2365,7,"place",2
"14752",-0.24371722974103,-0.16940927816408,0.41312650790511,-31.59,-49.324,-1.0306,7,"object",3
"15181",-0.544532833744792,-0.333893342396308,0.8784261761411,51.37,-14.116,5.9037,7,"object",3
"1534",-0.357159886251422,-0.805266340781058,1.16242622703248,-62.043,17.77,5.6062,7,"object",3
"1549",2.56692598965516,-0.387743061488825,-2.17918292816634,51.158,45.039,12.684,7,"face",1
"1550",1.27235127447393,0.0570929591250492,-1.32944423359898,54.934,45.103,12.824,7,"face",1
"1553",2.39611225911508,-1.3907545960793,-1.00535766303579,-54.596,47.476,9.2749,7,"face",1
"1554",1.36432215271029,-0.686602549042726,-0.677719603667561,-47.044,47.603,9.553,7,"face",1
"1578",-1.63350051722416,-1.08679620695071,2.72029672417488,-43.313,60.343,11.145,7,"object",3
"1579",-1.04230646683871,1.68799619931895,-0.645689732480234,13.333,61.301,13.231,7,"place",2
"1586",-0.758202431077284,0.147658933744749,0.610543497332536,5.7655,65.399,13.437,7,"object",3
"15871",-0.971309970682494,0.971367488841583,-5.75181590894416e-05,9.5419,65.463,13.576,7,"place",2
"1593",2.18030517062176,-0.234140424739962,-1.9461647458818,-50.896,68.666,11.835,7,"face",1
"1594",2.15775223934348,-0.89623165832435,-1.26152058101913,-47.119,68.73,11.975,7,"face",1
"15991",-0.574239871091021,1.20547083682279,-0.631230965731772,13.303,69.752,14.2,7,"place",2
"1600",-0.406689323899617,-1.84634071753041,2.25303004143003,28.409,70.008,14.756,7,"object",3
"1604",-1.99392225657397,2.42193253872475,-0.428010282150778,-28.252,73.275,13.154,7,"place",2
"1611",-0.259913101380225,1.77845254759048,-1.51853944621026,-43.373,77.245,13.083,7,"place",2
"16121",-0.539809332931398,1.36500217012675,-0.825192837195348,-35.82,77.373,13.36,7,"place",2
"1613",-0.483968875600305,1.12995171193443,-0.64598283633412,-32.044,77.437,13.499,7,"place",2
"1624",-0.466725715251992,1.33200826419809,-0.865282548946094,-32.059,81.662,13.984,7,"place",2
"16332",1.38523925338298,1.82273589956068,-3.20797515294365,-16.969,86.142,15.025,7,"place",2
"1639",1.35662646952771,3.22727866929783,-4.58390513882554,-16.984,90.368,15.509,7,"place",2
"1640",1.44787487341018,0.420460072824702,-1.86833494623488,-13.207,90.432,15.648,7,"face",1
"1653",0.364224507647433,0.94672061770178,-1.31094512534921,-8.9564,-58.201,2.6088,7,"place",2
"1664",-0.533696410498581,-0.13501986291961,0.668716273418191,-12.748,-54.04,2.9537,7,"object",3
"1665",-0.0345726053766033,-0.746833970054312,0.781406575430915,-1.4187,-53.848,3.3705,7,"object",3
"1669",-0.49290671662629,-0.044036902473859,0.536943619100149,25.016,-53.401,4.3441,7,"object",3
"17051",-0.158281483483855,-0.560360444412611,0.718641927896466,47.599,-31.891,7.6005,7,"object",3
"17101",-0.354775342318323,-0.248221237285288,0.602996579603611,43.807,-27.73,7.9455,7,"object",3
"1711",-0.252769080631455,-0.301673178383219,0.554442259014675,47.584,-27.666,8.0848,7,"object",3
"17131",0.999143245275552,-0.0574052126287907,-0.941738032646762,-39.289,-24.91,5.3706,7,"face",1
"1715",-0.365952757072693,-0.232746076547238,0.598698833619931,43.792,-23.505,8.4298,7,"object",3
"1724",-0.260473454417564,-0.233076481255351,0.493549935672915,51.3,-10.701,10.161,7,"object",3
"1781",-0.922049751593003,-0.341892107499195,1.2639418590922,43.52,52.552,17.148,7,"object",3
"1788",0.480392623565752,0.147926439150547,-0.628319062716299,-47.129,55.245,14.295,7,"place",2
"1799",-1.98629725589466,0.789456233054765,1.1968410228399,32.16,60.811,17.699,7,"object",3
"1800",-0.868227325013714,0.479899113648631,0.388328211365082,35.937,60.875,17.839,7,"object",3
"1805",-0.689398275868283,1.40156417389488,-0.712165898026599,-20.725,64.142,16.237,7,"place",2
"18071",-0.940758604781094,1.09708851022924,-0.156329905448145,13.263,64.717,17.489,7,"place",2
"1808",-1.1047790824231,-0.3656291379113,1.4704082203344,32.145,65.037,18.184,7,"object",3
"18102",1.41542335845134,-0.490337487630862,-0.925085870820474,-50.951,67.857,15.609,7,"face",1
"18111",1.10993946040168,-0.225284572514985,-0.884654887886695,-47.174,67.92,15.748,7,"face",1
"1812",0.342298605382567,0.972427196448306,-1.31472580183087,-35.845,68.112,16.165,7,"place",2
"1816",-0.882455275196778,1.27068371029846,-0.388228435101684,13.248,68.942,17.973,7,"place",2
"1824",-0.0107598642854507,1.11539483397021,-1.10463496968476,-35.86,72.337,16.649,7,"place",2
"1829",1.39628870971457,-0.41767813677058,-0.978610572943992,-9.4256,72.784,17.623,7,"face",1
"18341",-0.880532147254941,1.35648748163587,-0.475955334380925,13.233,73.168,18.457,7,"place",2
"1837",-1.8955968874577,2.22619965486442,-0.330602767406714,-43.428,76.435,16.855,7,"place",2
"1839",-0.702068710176261,2.24434776449987,-1.54227905432361,-35.876,76.562,17.133,7,"place",2
"1840",-0.805494712015605,1.1370223823727,-0.3315276703571,-28.323,76.691,17.412,7,"place",2
"18471",1.77205713816021,-0.141378710645754,-1.63067842751445,32.1,77.712,19.637,7,"face",1
"1849",-1.1633042136944,1.37725591514143,-0.213951701447034,-39.667,80.724,17.479,7,"place",2
"1853",-1.24815363324307,2.20757434406208,-0.959420710819008,13.203,81.618,19.426,7,"place",2
"1863",-1.59885859255989,2.25246484755093,-0.653606254991039,16.964,85.907,20.049,7,"place",2
"18641",2.23242868234831,0.518710669846642,-2.75113935219495,-13.263,89.622,19.421,7,"face",1
"1871",-0.0150957495006976,1.05894741100822,-1.04385166150752,-9.0116,-59.011,6.3812,7,"place",2
"1875",0.526771765583288,2.56997855655362,-3.0967503221369,9.8704,-58.692,7.0764,7,"place",2
"1876",-0.263490871548843,1.71070808537072,-1.44721721382187,13.647,-58.628,7.2158,7,"place",2
"1878",-0.19962328057385,0.562514837804392,-0.362891557230541,-27.909,-55.106,6.1703,7,"place",2
"18791",-1.01435218810834,1.65111372530041,-0.636761537192068,-24.132,-55.041,6.3097,7,"place",2
"1891",-0.266701734614912,0.756346438502955,-0.489644703888043,-24.147,-50.816,6.794,7,"place",2
"1895",-0.174024881703925,0.442575517059963,-0.268550635356038,2.2874,-50.369,7.7676,7,"place",2
"18981",0.0159707412082604,-0.993303224338595,0.977332483130335,-39.268,-46.846,6.7215,7,"object",3
"1912",0.0938437584440299,-1.32571573480871,1.23187197636468,-35.507,-42.557,7.3452,7,"object",3
"1923",1.58611324683988,-1.15855142063367,-0.427561826206207,-46.882,-30.073,8.3803,7,"face",1
"1925",-0.105309720774908,-1.06417893853459,1.1694886593095,43.752,-28.539,11.719,7,"object",3
"1938",0.286462669638096,1.32482716670746,-1.61128983634555,-50.734,-9.0097,10.663,7,"place",2
"1944",-0.489909447144457,-0.830860504436551,1.32076995158101,54.99,-2.9959,15.042,7,"object",3
"201",0.38269414330558,-2.68381095880594,2.30111681550036,-23.606,-7.2946,-34.608,7,"object",3
"2003",1.0694478212776,1.5515470299505,-2.6209948512281,-28.332,63.204,19.732,7,"place",2
"20151",1.55587205026025,-0.735636955678646,-0.820235094581609,-1.9128,67.877,21.19,7,"face",1
"2022",-0.167107434251217,1.28957307923284,-1.12246564498163,-35.916,71.528,20.422,7,"place",2
"2028",1.38495719428227,-0.472078146606446,-0.912879047675826,-5.7044,72.038,21.535,7,"face",1
"2029",1.32278676754424,-0.754709368152575,-0.568077399391661,-1.928,72.102,21.674,7,"face",1
"2031",-0.564303488302568,0.977285166706214,-0.412981678403646,13.178,72.358,22.23,7,"place",2
"2032",0.128607819426071,2.16845033139615,-2.29705815082222,20.73,72.486,22.509,7,"place",2
"2037",-1.22656526063784,0.679793458830715,0.546771801807129,-43.484,75.625,20.628,7,"object",3
"2042",-1.3049742046255,1.37069744775593,-0.0657232431304316,-17.049,76.072,21.602,7,"place",2
"20451",0.909372856896732,0.478345099966915,-1.38771795686365,-1.9431,76.328,22.158,7,"place",2
"2048",-0.825153333677711,1.53828425684332,-0.713130923165612,13.162,76.584,22.715,7,"place",2
"2049",-1.3222876625264,2.28417496583337,-0.961887303306973,16.939,76.647,22.854,7,"place",2
"2050",-0.500810261352742,-1.88504568710767,2.38585594846041,28.268,76.839,23.271,7,"object",3
"2051",-0.680775573360148,-0.965655609340672,1.64643118270082,32.044,76.903,23.41,7,"object",3
"2058",-1.74728359685857,2.31592492387883,-0.568641327020262,13.147,80.809,23.199,7,"place",2
"2059",-0.849659652518445,1.51253327287069,-0.662873620352243,16.924,80.872,23.338,7,"place",2
"2064",0.149192988838388,1.10155700895261,-1.250749997791,-9.5262,84.65,22.849,7,"place",2
"2068",-1.51048641915065,2.18322034582493,-0.672733926674283,13.132,85.034,23.683,7,"place",2
"2085",-0.0772956708534115,-0.65201832006722,0.729313990920632,21.144,-59.31,11.267,7,"object",3
"20901",-0.265772170177408,-0.495080575045751,0.760852745223159,-5.3055,-55.532,10.777,7,"object",3
"20911",0.177585028019623,0.449942464084952,-0.627527492104574,-1.5291,-55.468,10.917,7,"place",2
"2096",-1.24395098421593,-0.44364939557584,1.68760037979177,-9.097,-51.37,11.123,7,"object",3
"20971",0.235023633797437,0.559309476882663,-0.7943331106801,-1.5442,-51.243,11.401,7,"place",2
"2098",0.343094988228105,0.491638813439553,-0.834733801667658,2.2322,-51.179,11.54,7,"place",2
"2100",-1.05180791730829,-0.188804471191394,1.24061238849968,9.785,-51.051,11.819,7,"object",3
"2105",-0.282747955455108,-0.59800530439767,0.880753259852778,-31.771,-47.529,10.772,7,"object",3
"2112",-1.18806343942231,-0.0731740095063347,1.26123744892864,13.546,-46.762,12.441,7,"object",3
"2117",-0.845187581929585,-0.754672074944183,1.59985965687377,-31.786,-43.303,11.257,7,"object",3
"2132",-0.277160615400371,-0.943488269438529,1.2206488848389,43.712,-33.575,15.007,7,"object",3
"2133",1.39804926867214,-0.233500641848124,-1.16454862682402,-50.713,-30.947,12.015,7,"face",1
"2134",1.626672812365,-1.0965479745057,-0.530124837859296,-46.937,-30.883,12.154,7,"face",1
"21361",-0.506075160361478,-1.13112845330496,1.63720361366644,43.697,-29.349,15.492,7,"object",3
"2139",2.13738549542113,-0.605082761409565,-1.53230273401156,-46.952,-26.657,12.638,7,"face",1
"2159",-0.180118652374741,-0.898076496029711,1.07819514840445,51.159,-3.8698,18.676,7,"object",3
"2203",-1.71744399057396,1.32111097938224,0.396333011191722,-58.584,57.658,21.908,7,"place",2
"22051",-1.55884900925814,0.439386135205619,1.11946287405253,-51.031,57.786,22.186,7,"object",3
"2213",1.03815626313551,0.129696012930231,-1.16785227606574,-9.5057,62.714,24.2,7,"face",1
"2214",0.925126973139775,0.200454479452118,-1.12558145259189,-5.7293,62.777,24.339,7,"face",1
"2225",1.04055505496353,0.0496394993980114,-1.09019455436154,-5.7444,67.004,24.823,7,"face",1
"22261",0.915041399890703,0.0487084663984808,-0.963749866289184,-1.968,67.067,24.962,7,"face",1
"22301",-0.79159253707712,2.33078350258412,-1.539190965507,32.02,67.642,26.214,7,"place",2
"2231",-1.52824426486231,2.10513775640241,-0.576893491540098,35.796,67.706,26.353,7,"place",2
"22421",0.730023605849979,-0.0175242337261111,-0.712499372123867,-5.7595,71.229,25.308,7,"face",1
"2243",1.19132543062994,-0.338626359679996,-0.852699070949943,1.7933,71.356,25.586,7,"face",1
"2255",0.960455270402779,2.01580904818626,-2.97626431858904,-24.657,75.135,25.097,7,"place",2
"2298",-0.446461488132757,-0.472171845902957,0.918633334035714,32.388,-51.477,16.426,7,"object",3
"22991",-0.843511508690935,-0.455356873530258,1.29886838222119,-39.379,-48.466,14.268,7,"object",3
"23041",1.13219939829981,-0.483499492176827,-0.648699906122981,2.1619,-47.764,15.797,7,"face",1
"23301",1.00852497002955,-0.652530705703264,-0.355994264326285,-50.783,-27.531,16.272,7,"face",1
"23342",0.18910805627915,-0.65186301251021,0.462754956231061,47.403,-25.87,19.888,7,"object",3
"23351",1.17109555166728,-0.493085941409272,-0.678009610258006,-54.575,-23.37,16.618,7,"face",1
"2337",0.837729018879318,0.0935051379909721,-0.93123415687029,-47.022,-23.241,16.895,7,"face",1
"2369",-0.214134996965709,-2.4085580353497,2.62269303231541,47.236,20.608,25.216,7,"object",3
"23711",-0.633740636181379,-1.66782095632622,2.30156159250759,47.221,24.834,25.7,7,"object",3
"2395",-1.02463242750455,-0.106293801406493,1.13092622891105,-51.056,48.525,24.99,7,"object",3
"24011",-0.787692026070104,0.0908667088707268,0.696825317199378,-51.071,52.75,25.474,7,"object",3
"2402",-0.961231616363807,0.098644157012954,0.862587459350853,-47.295,52.815,25.613,7,"object",3
"2405",0.115532375453984,-2.87787002060212,2.76233764514813,54.668,54.539,29.369,7,"object",3
"2410",-0.93710344304798,-1.13726834542012,2.0743717884681,54.653,58.764,29.853,7,"object",3
"242",2.0712892390341,-1.4049944076444,-0.666294831389696,-46.43,-10.108,-24.123,7,"face",1
"2421",-1.94368021106677,-0.882049190369837,2.82572940143661,-39.787,65.619,27.345,7,"object",3
"24241",1.4566081926087,0.912980710151094,-2.3695889027598,-9.576,66.129,28.457,7,"face",1
"24351",-1.4429132825382,-1.88069797700238,3.32361125954058,-39.802,69.844,27.829,7,"object",3
"24371",-0.291346522319933,1.92173122460217,-1.63038470228224,-28.473,70.036,28.246,7,"place",2
"2449",-0.297137179354775,1.51397085499845,-1.21683367564368,-28.488,74.261,28.731,7,"place",2
"2456",-0.109528757477706,1.32493824236409,-1.21540948488638,-28.503,78.486,29.215,7,"place",2
"24571",0.69143266535133,0.661268189263493,-1.35270085461482,-24.727,78.55,29.354,7,"place",2
"24611",0.520137357467258,1.73174763877126,-2.25188499623852,-24.742,82.775,29.838,7,"place",2
"2469",0.282979519712084,0.1857953665389,-0.468774886250983,2.1369,-57.024,18.602,7,"place",2
"24791",0.595302836676695,-0.0783186894167077,-0.516984147259987,2.1218,-52.799,19.086,7,"face",1
"24861",0.832516680447953,0.00844445870480242,-0.840961139152756,-5.4461,-48.701,19.292,7,"face",1
"24981",1.03043484427272,0.814249067914184,-1.8446839121869,5.8679,-44.285,20.194,7,"place",2
"25461",1.10940677970891,-0.565069785708848,-0.544336994000061,-47.123,-11.376,22.122,7,"face",1
"25811",0.48647327444241,-2.35283201134497,1.86635873690256,-62.395,34.848,26.893,7,"object",3
"26",1.2472800486193,-2.15310555052945,0.905825501910153,-27.398,-3.1336,-34.263,7,"object",3
"26211",-1.10406304580434,0.0124211001974891,1.09164194560685,-47.365,56.23,29.871,7,"object",3
"26571",0.0529649496027071,1.33537215622854,-1.38833710583124,-28.528,69.225,32.019,7,"place",2
"26892",1.69394613554991,-0.487156454663199,-1.20678968088671,-5.4862,-53.736,22.581,7,"face",1
"2697",1.75840267262486,-0.189185684729365,-1.56921698789549,-5.5013,-49.511,23.066,7,"face",1
"27",-0.364661899004361,-1.67478501975095,2.03944691875531,-23.622,-3.0694,-34.123,7,"object",3
"2706",1.12897317361385,0.786911506817647,-1.91588468043149,-9.2928,-45.35,23.411,7,"place",2
"27071",1.0620749190995,0.111164990438516,-1.17323990953802,-5.5164,-45.286,23.55,7,"face",1
"27551",-0.0995735927730062,1.33901643219477,-1.23944283942177,43.486,-19.103,28.263,7,"place",2
"27741",0.528240520385281,-1.36107884787962,0.832838327494339,47.202,-2.1377,30.34,7,"object",3
"2853",-0.855520618018199,0.376765197070741,0.478755420947459,-5.8645,51.897,34.689,7,"object",3
"28611",-0.273994963404311,0.993581430420732,-0.719586467016422,-36.091,55.612,34.061,7,"place",2
"28621",-1.08572913450462,0.561581480048097,0.524147654456524,-5.8797,56.122,35.174,7,"object",3
"2866",-0.540731656016352,-1.44272162170109,1.98345327771744,39.437,56.89,36.843,7,"object",3
"28802",-1.21338665419323,2.66289914408497,-1.44951248989174,43.198,61.178,37.466,7,"place",2
"28851",1.37560600831534,-2.9235658094344,1.54795980111906,-21.016,64.318,35.586,7,"object",3
"2901",0.139668355222532,1.15733459443579,-1.29700294965832,-24.822,72.705,36.416,7,"place",2
"2912",0.978017547091954,-0.633255166722166,-0.344762380369788,-5.5413,-54.546,26.354,7,"face",1
"292",0.495823187498756,1.29360841480707,-1.78943160230583,-61.687,31.89,-19.836,7,"place",2
"2921",0.909062721155997,-0.1954189334188,-0.713643787737198,-5.5565,-50.321,26.838,7,"face",1
"29801",-0.492601324758459,1.10929159875522,-0.61669027399676,39.654,-19.977,31.898,7,"place",2
"32",0.673046222868014,-1.20086382255906,0.527817599691046,-38.687,1.71,-37.968,7,"object",3
"30061",1.29650479968685,-0.950067384607659,-0.346437415079189,-39.741,4.0336,31.883,7,"face",1
"301",0.547971532165017,1.12800799459026,-1.67597952675527,-61.702,36.115,-19.351,7,"place",2
"3054",-0.857867592811891,1.68311352547302,-0.825245932661125,-54.983,41.807,35.685,7,"place",2
"306",-0.715486832985755,0.148230539243202,0.567256293742552,32.708,37.713,-15.874,7,"object",3
"3084",-1.87130755254963,1.58931252420098,0.281995028348647,-2.1433,51.151,38.601,7,"place",2
"3096",-1.01482994153067,0.226669717815371,0.788160223715295,-47.475,54.61,37.417,7,"object",3
"31",-0.618635452144102,-0.891898601821146,1.51053405396525,36.801,-2.048,-31.898,7,"object",3
"31041",-1.40823874888267,0.679456912636437,0.728781836246229,43.158,56.144,40.755,7,"object",3
"31121",-0.429775175835077,-0.749802666021111,1.17957784185619,39.367,60.305,41.1,7,"object",3
"3123",0.849450955176726,1.0638380170927,-1.91328897226943,-36.191,67.478,39.287,7,"place",2
"3125",1.54851873729332,0.0931529106879672,-1.64167164798128,-28.639,67.606,39.565,7,"face",1
"3139",1.7409044705496,0.703915852731833,-2.44482032328143,-5.6117,-51.13,30.611,7,"face",1
"3146",0.93714979675703,0.352949622004601,-1.29009941876163,-5.6268,-46.905,31.095,7,"place",2
"3157",-0.152944157720928,1.56302332216311,-1.41007916444218,-20.763,-38.71,31.508,7,"place",2
"3166",-0.854023503092266,0.0956786667950693,0.758344836297197,-32.107,-34.676,31.575,7,"object",3
"3176",1.17011895565303,-0.172037040967483,-0.998081914685543,-20.793,-30.26,32.477,7,"face",1
"31921",-0.636526781279739,-0.406915878679102,1.04344265995884,-35.929,-22.064,32.889,7,"object",3
"3196",-0.918239267061126,0.247134779856772,0.671104487204353,28.27,-20.979,35.254,7,"object",3
"32031",-1.13440664170071,-0.472557691062012,1.60696433276272,-24.615,-17.647,33.791,7,"object",3
"3213",-0.372551503609663,-0.741910568117744,1.11446207172741,-43.527,-9.5161,34.064,7,"object",3
"330",-1.12792619736155,-0.0299818917973906,1.15790808915894,28.901,46.1,-15.045,7,"object",3
"3306",-0.694484732120379,-1.34997850661663,2.04446323873701,46.91,46.947,43.697,7,"object",3
"33411",-1.03630484684417,-1.37138890363471,2.40769375047888,9.0853,63.209,44.245,7,"object",3
"33461",0.560703158550257,0.52371561380836,-1.08441877235862,-9.8118,67.115,44.034,7,"place",2
"335",1.64977369170657,-1.36016259534442,-0.289611096362149,-50.419,48.983,-17.482,7,"face",1
"336",1.61732588071378,-0.891635885880884,-0.725689994832901,-39.089,49.175,-17.064,7,"face",1
"33641",1.25551918440157,-0.36563069476744,-0.889888489634126,13.17,-38.945,36.533,7,"face",1
"3373",-0.69190433903364,0.203403082835428,0.488501256198213,-35.954,-31.325,35.693,7,"object",3
"33742",-0.794162918610504,-0.0523085090906877,0.846471427701192,-32.177,-31.261,35.833,7,"object",3
"3376",1.27736535747163,-0.293282124303487,-0.984083233168138,-20.848,-31.069,36.249,7,"face",1
"338",-1.09397975702863,0.462405072348596,0.631574684680035,28.886,50.325,-14.56,7,"object",3
"3383",-0.757198261485266,-0.0573650176305709,0.814563279115837,-35.969,-27.1,36.178,7,"object",3
"3386",1.39350654939953,-0.277601762722331,-1.1159047866772,-20.863,-26.844,36.734,7,"face",1
"34",-0.357283711771231,-1.58151532589298,1.93879903766422,-23.637,1.1558,-33.639,7,"object",3
"34021",-0.705798685029718,-0.147491256759459,0.853289941789178,28.215,-21.788,39.026,7,"object",3
"34061",-0.598969583721973,-0.56501943189931,1.16398901562128,-24.67,-18.457,37.563,7,"object",3
"34072",-0.451180338015861,-0.729187651773504,1.18036798978936,16.87,-17.755,39.094,7,"object",3
"34121",-1.26921542512074,0.914599785985038,0.354615639135699,-39.791,-14.487,37.492,7,"place",2
"34131",-1.08937265707367,0.934394587655338,0.154978069418332,-36.014,-14.424,37.631,7,"place",2
"3414",-0.939842720808175,-0.806409580944378,1.74625230175255,-24.685,-14.232,38.047,7,"object",3
"34212",-1.43218220966121,0.396504479477862,1.03567773018335,-39.806,-10.262,37.976,7,"object",3
