"","face","place","object","x","y","z","subject","class","cluster"
"1000",-0.525462802468467,-1.44286793450666,1.96833073697512,52.678,57.605,-13.118,4,"object",3
"1001",1.24218273771041,-0.472059195594497,-0.770123542115914,-51.046,57.781,-14.46,4,"face",1
"1002",1.22818951843895,-0.498143415261926,-0.730046103177029,-47.222,57.914,-14.413,4,"face",1
"1003",1.29857417876887,-0.591519267261047,-0.70705491150782,-43.399,58.048,-14.367,4,"face",1
"1004",-1.09529706503338,0.880441052279504,0.214856012753871,-28.104,58.582,-14.18,4,"place",2
"1005",-0.767189791477939,0.962126161889127,-0.194936370411188,-24.28,58.716,-14.134,4,"place",2
"1015",2.5829487640547,-1.61147963396229,-0.971469130092405,-55.352,61.429,-14.59,4,"face",1
"1017",1.21154688758844,0.0120547837242717,-1.22360167131271,-47.705,61.696,-14.497,4,"face",1
"1018",1.5328923327694,-0.506348977635284,-1.02654335513411,-43.881,61.829,-14.45,4,"face",1
"1019",-1.46818049820358,1.32075021783906,0.147430280364521,-32.409,62.23,-14.31,4,"place",2
"1020",-0.831020972090942,0.784972861197126,0.0460481108938161,-28.586,62.363,-14.264,4,"place",2
"10211",-0.777169014687861,0.908616496991477,-0.131447482303616,-24.762,62.497,-14.217,4,"place",2
"1022",0.514878101026416,1.09868802415931,-1.61356612518572,-20.938,62.63,-14.17,4,"face",1
"1025",-1.67373493929264,1.62864482703803,0.0450901122546026,17.3,63.966,-13.704,4,"place",2
"1031",2.05893106695141,-0.347075307129397,-1.71185575982202,-44.363,65.611,-14.533,4,"face",1
"1033",-0.821981063980169,1.13113506337735,-0.309153999397183,-32.892,66.011,-14.393,4,"place",2
"1034",-0.817743280559351,0.976834960554036,-0.159091679994685,-29.068,66.145,-14.347,4,"place",2
"1035",-0.626987106753113,1.30587986076496,-0.678892754011842,-25.244,66.278,-14.3,4,"place",2
"1047",2.30683287641963,-0.412695656718363,-1.89413721970126,-44.845,69.392,-14.617,4,"face",1
"10501",-0.0855070313430499,1.54888469362403,-1.46337766228098,1.0403,70.994,-14.057,4,"place",2
"1052",-1.2058343614305,1.26439196021387,-0.0585575987833677,16.335,71.528,-13.871,4,"place",2
"1057",1.7759879026604,0.245114063367686,-2.02110196602808,-45.327,73.173,-14.7,4,"face",1
"1058",2.45928395194774,-1.24131180980513,-1.2179721421426,-41.503,73.307,-14.653,4,"face",1
"1065",-0.678234394077631,1.51416641857322,-0.835932024495587,12.03,75.176,-14,4,"place",2
"1067",-1.13121672928645,-0.784770979812864,1.91598770909931,23.501,75.577,-13.861,4,"object",3
"1081",-1.56066236346075,1.69532337238894,-0.134661008928193,19.195,79.224,-13.99,4,"place",2
"1083",0.575680350387426,0.444013985725405,-1.01969433611283,-46.291,80.736,-14.866,4,"face",1
"1091",0.678098524976284,0.417953490859797,-1.09605201583608,22.055,86.92,-14.11,4,"face",1
"1119",0.321463158690433,-1.1540686901322,0.832605531441762,-7.856,-39.509,-7.878,4,"object",3
"1153",1.24759757306918,-0.792876104357883,-0.454721468711292,46.608,-14.819,-7.6781,4,"face",1
"116",0.527036373474257,-0.81671931357363,0.289682940099373,24.202,7.4717,-32.678,4,"object",3
"1180",0.834502875245451,1.56482796373916,-2.39933083898461,51.363,8.1361,-8.0843,4,"face",1
"1186",0.424529124184158,1.01131848824669,-1.43584761243085,50.881,11.917,-8.1676,4,"face",1
"119",-0.296462429995426,1.28043198959282,-0.983969559597398,35.673,7.8722,-32.538,4,"place",2
"1191",0.562565293619736,0.459277040918885,-1.02184233453862,50.399,15.699,-8.2508,4,"face",1
"1194",-0.87371696939027,-1.93527922656914,2.80899619595941,-64.796,15.474,-9.7329,4,"object",3
"1198",0.75587505678745,0.0976374212764929,-0.853512478063943,49.917,19.48,-8.3341,4,"face",1
