"","face","place","object","x","y","z","subject","class","cluster"
"1869",0.991659851775437,-1.48955518831828,0.497895336542842,44.062,54.009,17.699,3,"face",1
"1870",0.617407090802461,-1.4255620004834,0.808154909680939,-57.845,60.147,14.269,3,"object",3
"1873",2.21188684643032,-1.36330886316879,-0.848577983261527,-40.309,59.817,14.964,3,"face",1
"1877",0.976595932863473,-1.53918593572543,0.562590002861955,50.874,58.106,18.581,3,"face",1
"1883",2.56496146110745,-1.95364175765422,-0.611319703453221,-44.018,64.111,15.43,3,"face",1
"1884",2.3152008409201,-1.74775010357341,-0.567450737346687,-40.511,64.045,15.569,3,"face",1
"1887",1.47705388073109,-1.62385512084436,0.14680124011327,50.673,62.334,19.185,3,"face",1
"1888",0.446012789225448,-2.29133330031207,1.84532051108662,-51.234,68.471,15.756,3,"object",3
"1890",1.66685173817695,-0.901637968521725,-0.765213769655228,-44.219,68.339,16.034,3,"face",1
"1894",0.941680506172856,-1.91863313651403,0.976952630341171,-33.9,72.37,17.055,3,"object",3
"1897",-1.29678733433344,3.32068218307283,-2.02389484873939,-12.857,71.975,17.89,3,"place",2
"1898",-0.812990043962101,-0.539476295887694,1.35246633984979,-5.8433,71.843,18.168,3,"object",3
"1903",-1.56654623973227,-1.4473575061509,3.01390374588317,-41.115,76.729,17.381,3,"object",3
"1913",-3.52275524577054,-0.333197023643916,3.85595226941446,36.04,75.281,20.441,3,"object",3
"1920",1.38895210140559,-0.165166412386365,-1.22378568901922,11.289,79.969,20.072,3,"face",1
"1930",1.6829153774739,-1.03649895123933,-0.646416426234579,14.595,84.132,20.815,3,"face",1
"1942",1.07960721566744,-1.78741990406579,0.707812688398342,-21.093,-51.239,3.4949,3,"face",1
"1947",-0.0423294515117969,-0.488765495758839,0.531094947270636,17.484,-51.963,5.0246,3,"object",3
"20",1.5411170845388,-0.765824662006997,-0.7752924225318,-40.075,0.8925,-31.674,3,"face",1
"2000",0.332697710434186,0.539772428878735,-0.872470139312921,40.22,-14.373,11.436,3,"face",1
"2008",0.384017480356929,-1.06983869750705,0.685821217150118,50.137,-1.8858,13.666,3,"object",3
"2014",-0.638190070579478,-0.947868561176917,1.58605863175639,-55.478,8.545,10.702,3,"object",3
"2021",-0.289107148025847,-2.00147675679788,2.29058390482372,-48.666,12.641,11.584,3,"object",3
"2027",-0.0898441357535687,-1.34864946939311,1.43849360514668,-52.374,16.935,12.049,3,"object",3
"2052",0.289121876094309,-0.989952424866556,0.700830548772247,48.726,27.71,17.896,3,"object",3
"2053",0.336379906969661,-0.787599838976377,0.451219932006716,52.233,27.644,18.035,3,"face",1
"2062",0.204676032553167,-0.963132101191782,0.758456068638615,48.525,31.938,18.5,3,"object",3
"2073",0.478449390266555,-1.1608322600188,0.682382869752244,48.122,40.394,19.708,3,"object",3
"2074",0.140454144085037,-1.61526065877897,1.47480651469393,55.136,40.262,19.986,3,"object",3
"2080",0.462963844300215,-1.75307039014495,1.29010654584474,47.92,44.622,20.313,3,"object",3
"2081",0.31775634439023,-2.0405090838167,1.72275273942647,-61,50.89,16.605,3,"object",3
"2083",-1.45950364899725,-1.1525252856485,2.61202893464575,-53.986,50.759,16.883,3,"object",3
"2084",-1.01526759249851,-0.861905254268088,1.8771728467666,-4.8874,49.838,18.83,3,"object",3
"2089",-0.691070955175085,-0.926564378531765,1.61763533370685,-57.695,55.052,17.348,3,"object",3
"2090",-1.73897313953405,-1.20506946908977,2.94404260862381,-54.188,54.987,17.487,3,"object",3
"2097",0.524945608530518,0.234677667938091,-0.759623276468609,36.794,57.503,21.708,3,"face",1
"21",1.19264091136687,-1.39507837787533,0.202437466508464,-29.554,0.6951,-31.257,3,"face",1
"2102",0.450814970155332,-1.88414648792915,1.43333151777382,-54.591,63.442,18.695,3,"object",3
"2104",-1.22480428144635,-0.163783886166338,1.38858816761268,-47.577,63.311,18.974,3,"object",3
"2106",0.651440504473303,-0.12826211653926,-0.523178387934043,33.086,61.797,22.173,3,"face",1
"2110",-1.01244031876865,-1.33968918620751,2.35212950497616,50.621,61.468,22.869,3,"object",3
"2115",1.33330263871029,1.1338612164686,-2.46716385517889,-30.243,67.21,20.273,3,"face",1
"2119",1.18457126113763,-1.00970828279654,-0.174862978341088,43.405,65.827,23.194,3,"face",1
"2121",-0.384441165784982,-1.55436621174264,1.93880737752762,50.42,65.696,23.473,3,"object",3
"2123",1.88768294594793,-1.92203419611187,0.0343512501639476,-44.473,71.701,20.322,3,"face",1
"2124",2.08418832685432,-0.355173945167748,-1.72901438168657,-30.444,71.438,20.878,3,"face",1
"2145",-2.32833299645811,0.267763676095947,2.06056932036217,35.787,78.644,24.729,3,"object",3
"2146",-1.47686137788646,-0.922398233021966,2.39925961090843,39.294,78.577,24.868,3,"object",3
"2150",0.726297344012585,1.12808995921826,-1.85438730323084,7.5287,83.398,24.22,3,"face",1
"2153",-1.66415983950357,-1.16300091065791,2.82716075016148,-24.236,88.218,23.573,3,"object",3
"2170",1.06893401047494,0.0833288178828101,-1.15226282835775,13.926,-52.763,8.5686,3,"face",1
"2174",0.814838831186264,-1.69047237574469,0.875633544558423,-31.868,-47.679,7.365,3,"object",3
"2204",1.27893647274,0.365047118854992,-1.64398359159499,37.871,-40.54,11.355,3,"face",1
"221",-0.585836871398438,0.977054167979375,-0.391217296580938,23.836,52.873,-13.81,3,"place",2
"2212",-0.100708481397991,-1.05021878643666,1.15092726783465,-46.904,-26.276,9.8298,3,"object",3
"2216",-0.238548885302421,-0.674639301813528,0.91318818711595,-50.612,-21.982,10.294,3,"object",3
"2220",0.933519208199057,-0.852111186038031,-0.081408022161026,47.586,-23.825,14.189,3,"face",1
"2226",1.02502504351709,-0.226474907306066,-0.798550136211019,40.37,-19.466,14.515,3,"face",1
"2227",0.789046170199487,-0.576095693749611,-0.212950476449877,43.877,-19.532,14.655,3,"face",1
"2228",0.524909134692872,-0.247110337437908,-0.277798797254963,47.384,-19.597,14.793,3,"face",1
"2230",0.559492912707906,-0.732958879736622,0.173465967028716,-47.508,-13.592,11.642,3,"face",1
"224",-0.322872212213432,0.608543359074361,-0.285671146860929,-21.957,57.958,-15.014,3,"place",2
"2245",0.280948818724422,-1.20399030751637,0.923041488791948,49.682,5.7044,18.558,3,"object",3
"2258",0.512160983126128,-0.734028079386629,0.221867096260501,52.585,18.323,20.51,3,"face",1
"2261",0.610242529555232,-0.863118019420845,0.252875489865613,48.876,22.617,20.975,3,"face",1
"2262",0.234526808122845,-1.00899556112814,0.774468753005292,-63.552,28.95,17.128,3,"object",3
"2271",0.118344617996533,-0.70006287339083,0.581718255394297,-63.955,37.407,18.336,3,"object",3
"2276",0.0657602985214222,-0.476144978547975,0.410384680026552,-60.649,41.569,19.08,3,"object",3
"2278",0.239072070890818,-1.12305263458337,0.88398056369255,58.591,39.33,23.809,3,"object",3
"2288",-0.136357764886382,-1.07898436251781,1.21534212740419,54.681,47.852,24.878,3,"object",3
"2292",-1.13243064234357,-1.34426237654444,2.47669301888801,-54.24,54.121,21.17,3,"object",3
"2293",-0.792576692392342,-1.76794509451048,2.56052178690282,-50.732,54.055,21.309,3,"object",3
"2294",-0.427847211104223,-0.863203045467137,1.29105025657136,-5.1406,53.199,23.118,3,"object",3
"2296",-0.588714424893906,-1.19286831694645,1.78158274184035,54.48,52.081,25.483,3,"object",3
"2299",-0.491175094215474,-1.50324715414446,1.99442224835994,-54.441,58.349,21.775,3,"object",3
"230",-1.22647501243507,2.56605192416897,-1.33957691173389,23.433,61.33,-12.602,3,"place",2
"2300",-0.877462600782785,-1.7873320794881,2.66479468027089,50.771,56.375,25.948,3,"object",3
"2301",-1.14297836885532,-1.41107952412282,2.55405789297815,54.278,56.308,26.087,3,"object",3
"2302",-1.20712950035168,-0.731363116756164,1.93849261710784,-54.643,62.577,22.379,3,"object",3
"2303",0.379473511698865,-1.87412476628113,1.49465125458226,-51.136,62.511,22.518,3,"object",3
"2304",-1.19817016166009,-1.41601152612516,2.61418168778525,-47.628,62.445,22.657,3,"object",3
"2307",0.82424392323601,-0.105575663800296,-0.718668259435714,-2.0366,61.589,24.465,3,"face",1
"2308",0.492104042636189,-0.104368002638286,-0.387736039997903,36.541,60.865,25.995,3,"face",1
"2310",-2.05450731081665,-1.05341075635792,3.10791806717457,-47.83,66.674,23.261,3,"object",3
"2313",0.52291945274964,-0.100681371357658,-0.422238081391981,36.34,65.094,26.6,3,"face",1
"2315",2.16489318942713,-1.35304440597596,-0.811848783451176,43.354,64.962,26.878,3,"face",1
"2317",-1.51765825735252,-1.55604568333985,3.07370394069236,-48.031,70.901,23.865,3,"object",3
"2318",1.78021779636363,-2.53493327806715,0.754715481703523,-44.524,70.835,24.005,3,"object",3
"2322",0.618889553524114,1.1098618356759,-1.72875138920002,-9.4538,70.177,25.395,3,"face",1
"2324",0.96280326287434,-0.15984282591371,-0.802960436960629,15.096,69.716,26.369,3,"face",1
"2329",1.78949481453798,1.2697729444943,-3.05926775903228,-27.191,74.734,25.304,3,"face",1
"2331",1.23979030746723,-2.45274921766455,1.21295891019732,0.86593,74.208,26.417,3,"object",3
"2332",1.14039132701104,-0.09874916041619,-1.04164216659485,11.387,74.01,26.834,3,"face",1
"2333",0.963060656780121,-0.102947908818671,-0.86011274796145,14.894,73.945,26.973,3,"face",1
"2334",1.33750691237733,-0.301634254473115,-1.03587265790421,-34.406,79.094,25.63,3,"face",1
"2338",0.717341024337606,0.279102844456374,-0.99644386879398,-13.364,78.699,26.465,3,"face",1
"2339",0.893276213653523,-0.0365842157075308,-0.856691997945992,0.66442,78.436,27.021,3,"face",1
"2340",1.31369302000988,0.419345236408096,-1.73303825641797,4.1715,78.369,27.16,3,"face",1
"2344",-1.61535175935191,-1.10315915529548,2.71851091464739,35.735,77.778,28.412,3,"object",3
"2347",1.19707462116021,0.421842703032095,-1.6189173241923,-10.058,82.861,27.208,3,"face",1
"2348",1.16776924308029,-1.05692856081888,-0.110840682261417,0.4629,82.663,27.625,3,"face",1
"2351",-1.31113245809615,-0.9819180528314,2.29305051092755,28.519,82.137,28.738,3,"object",3
"2352",-1.20348890530832,-0.984204946884137,2.18769385219246,32.027,82.071,28.877,3,"object",3
"2354",-1.2227317309438,-0.569327842807775,1.79205957375157,7.2628,-61.953,10.765,3,"object",3
"2358",1.49553803753047,-0.279450728740202,-1.21608730879027,10.568,-57.791,11.508,3,"face",1
"2366",1.7998848202532,0.124038473661119,-1.92392329391432,-0.15438,-53.365,11.695,3,"face",1
"2367",1.80362419459385,-0.74333036764912,-1.06029382694473,6.8598,-53.497,11.974,3,"face",1
"237",1.18732514909536,-0.372953378147493,-0.814371770947869,16.217,65.69,-12.276,3,"face",1
"2370",-0.0972223711127217,2.01107896702614,-1.91385659591341,20.888,-53.76,12.53,3,"face",1
"2385",0.894583303675899,-2.01721526641619,1.12263196274029,-11.079,-44.712,12.487,3,"object",3
"2387",-0.010651608904308,-1.3305853822557,1.34123699116,-4.0645,-44.844,12.765,3,"object",3
"2396",1.37169225896495,0.462838436494295,-1.83453069545925,-28.815,-40.155,12.396,3,"face",1
"2399",-0.039904688147854,-2.02387519894905,2.06377988709691,2.7481,-40.748,13.648,3,"object",3
"240",-0.252684922109669,1.22065819152861,-0.967973269418943,-26.069,70.708,-13.341,3,"face",1
"2403",0.812293061180884,0.553464775882744,-1.36575783706363,37.819,-41.406,15.038,3,"face",1
"2411",-0.457719668027043,-1.3053128047574,1.76303247278445,-43.247,-31.436,13.047,3,"object",3
"2412",-0.234732935128763,-0.985434374326357,1.22016730945512,37.416,-32.95,16.247,3,"object",3
"2414",-0.56909572135608,-0.590347938985811,1.15944366034189,-50.462,-27.076,13.374,3,"object",3
"2419",-0.704458559069706,-0.365008800554364,1.06946735962407,47.735,-28.92,17.268,3,"object",3
"2425",0.886849560155634,-0.330997310763913,-0.555852249391721,50.839,-20.53,18.616,3,"face",1
"243",1.51940254402941,-0.0356563667426534,-1.4837461772867,-15.548,70.51,-12.924,3,"face",1
"2432",0.674514039275529,-1.70217914724546,1.02766510796993,-58.283,-10.032,15.512,3,"object",3
"244",1.47708152563154,-0.926918799105802,-0.550162726525739,-12.041,70.445,-12.785,3,"face",1
"245",1.0798194985583,-0.678859860438881,-0.400959638119415,-8.5336,70.378,-12.645,3,"face",1
"246",0.982399348018423,0.0138331587946775,-0.9962325068131,-5.0266,70.312,-12.506,3,"face",1
"2460",-0.0535078222661589,-1.05385102121741,1.10735884348357,52.13,25.913,25.401,3,"object",3
"2461",-0.18002996131272,-0.853674914288738,1.03370487560146,-63.805,32.313,21.415,3,"object",3
"2465",-0.613333549458791,-0.911936195958815,1.52526974541761,44.914,30.273,25.727,3,"object",3
"2471",-0.171697326531003,-1.31158710107165,1.48328442760265,-46.471,36.212,22.715,3,"object",3
"2473",0.00963753846152611,-1.05572544525109,1.04608790678956,51.727,34.369,26.61,3,"object",3
"2475",-0.214879303768218,-1.23331811067159,1.4481974144398,-64.208,40.769,22.624,3,"object",3
"2478",0.0130188339275295,-0.986499135276613,0.973480301349083,-50.18,40.505,23.18,3,"object",3
"2479",0.128346475083623,-1.25044406684683,1.12209759176321,-46.673,40.44,23.319,3,"object",3
"2480",0.114539258824698,-1.00963914583195,0.895099887007252,51.525,38.596,27.214,3,"object",3
"2483",-0.667135055329746,-1.33973636126971,2.00687141659945,-53.888,44.799,23.645,3,"object",3
"2496",0.428487060043253,-1.29690952949612,0.868422469452866,47.414,51.346,28.887,3,"object",3
"2498",-1.62532713558475,-0.49172776570567,2.11705490129042,54.428,51.215,29.166,3,"object",3
"250",1.77180029792984,-0.650146450356102,-1.12165384757373,12.509,69.984,-11.811,3,"face",1
"2500",-0.0299593113064236,-1.85234560176885,1.88230491307528,-50.986,57.417,25.597,3,"object",3
"2504",-1.36689237656667,-0.698578361469703,2.06547073803637,-51.187,61.646,26.201,3,"object",3
"2505",-0.699924782262011,-1.92155883716302,2.62148361942503,-47.68,61.579,26.34,3,"object",3
"2515",1.13612732660819,0.112708127023245,-1.24883545363144,1.2173,64.886,28.892,3,"face",1
"2517",-1.79715595051238,-0.0938328678408184,1.8909888183532,29.274,64.36,30.005,3,"object",3
"2521",1.07476904831608,-2.46695086297576,1.39218181465967,-44.576,69.969,27.688,3,"object",3
"2528",1.09167199553612,-0.410954503591393,-0.680717491944729,29.072,68.587,30.609,3,"face",1
"2538",0.902689717833579,-0.888155357393549,-0.0145343604400296,7.8284,73.211,30.379,3,"face",1
"2547",0.770865408239779,-0.330138199201099,-0.44072720903868,-2.8944,77.636,30.565,3,"face",1
"255",0.79723696472581,-0.421674572545438,-0.375562392180372,-5.2281,74.54,-11.902,3,"face",1
"256",0.853084053048575,-0.170695480876521,-0.682388572172054,1.786,74.409,-11.624,3,"face",1
"2563",1.74682613259921,-0.337252477270066,-1.40957365532915,14.024,-58.722,15.331,3,"face",1
"2565",1.48144606394588,-1.6389339146029,0.157487850657019,-17.741,-53.902,14.684,3,"face",1
"2568",-2.94781953929408,2.32446091647322,0.62335862282086,17.329,-54.561,16.075,3,"place",2
"2577",0.883737095977754,-0.216499960755669,-0.667237135222085,-32.173,-45.182,15.335,3,"face",1
