...1,x,y,z,face,place,object,cluster,category
V2115,-40.764,67.407,19.856,0.00107143322822865,-0.00100827353271789,-6.31596955107618e-5,1,face
V2123,-47.98,71.767,20.182,5.8944848714435e-4,-0.00145210457984215,8.6265609269779e-4,3,object
V2124,-44.473,71.701,20.322,-8.0600318565502e-4,0.00147256109820597,-6.6655791255094e-4,2,place
V2146,35.787,78.644,24.729,0.00114481819985258,-8.8042811235242e-4,-2.6439008750015e-4,1,face
V2150,0.51461,83.529,23.942,0.00173075858576138,-0.00166994827256265,-6.08103131987285e-5,1,face
V2153,25.064,83.069,24.916,3.2962517476311e-4,-6.5894673134071e-4,3.293215565776e-4,1,face
V2170,-7.1168,-52.368,7.7344,6.5429251567587e-4,-0.00131416502347828,6.598725078024e-4,3,object
V2220,40.572,-23.694,13.911,-8.33686492704921e-5,-0.00151519746168003,0.00159856611095052,3,object
V2226,36.863,-19.4,14.376,6.0097683511425e-4,-6.4492404860733e-4,4.39472134930735e-5,1,face
V2227,40.37,-19.466,14.515,-8.7299245764604e-4,-6.5944897889512e-4,0.00153244143654117,3,object
V2271,48.473,31.072,22.183,-6.0893615109298e-4,-6.9624604108236e-4,0.00130518219217535,3,object
V2278,51.577,39.462,23.531,3.9924320434004e-4,-8.76350233173364e-5,-3.1160818102271e-4,1,face
V2292,-57.747,54.187,21.031,0.00121147607564392,0.00117067390579262,-0.00238214998143654,1,face
V2293,-54.24,54.121,21.17,9.5029095499415e-4,1.4006445636132e-4,-0.00109035541135548,1,face
V2299,-57.948,58.415,21.636,-9.7196586755476e-4,-5.5290693332221e-4,0.00152487280087698,3,object
V2300,-54.441,58.349,21.775,-0.00131245475683053,-1.2352048135437e-4,0.00143597523818491,3,object
V2301,50.771,56.375,25.948,-1.1639975887607e-4,-9.8244289537403e-4,0.0010988426542501,3,object
V2302,54.278,56.308,26.087,-5.1943422291337e-4,-4.8932158833312e-4,0.0010087558112465,3,object
V2303,-54.643,62.577,22.379,-0.00114686988243406,-3.398150015161e-4,0.00148668488395017,3,object
V2304,-51.136,62.511,22.518,2.17345633916188e-5,-0.00106350394486077,0.00104176938146915,3,object
V2310,50.569,60.602,26.552,-2.5247864221862e-4,-2.8038751958793e-4,5.3286616180656e-4,1,face
V2317,50.368,64.83,27.156,3.1555807038153e-4,-9.5277604343246e-4,6.3721797305092e-4,3,object
V2318,-48.031,70.901,23.865,7.8285892184572e-4,-7.3344778716968e-4,-4.94111346760469e-5,1,face
V2322,-16.468,70.309,25.117,3.5062215217624e-4,0.00124822819884605,-0.0015988503510223,1,face
V2324,-2.4396,70.046,25.674,-3.8901744670595e-4,-6.6933727982354e-4,0.00105835472652949,3,object
V2329,-37.712,74.932,24.887,2.462071108908e-4,3.8307589570165e-4,-6.2928300659245e-4,1,face
V2331,-9.6553,74.405,26,-4.9597332318917e-4,-4.1066745373193e-4,9.066407769211e-4,3,object
V2332,0.86593,74.208,26.417,-7.1455920183534e-4,-4.864403767031e-4,0.00120099957853845,3,object
V2340,0.66442,78.436,27.021,4.9538828524549e-4,3.83457053381997e-5,-5.3373399058369e-4,1,face
V2344,32.228,77.843,28.273,-7.8371051813933e-4,-5.1554127167165e-4,0.00129925178981099,3,object
V2351,25.012,82.203,28.599,4.3796525991856e-4,-0.00151916662199015,0.0010812013620715901,3,object
V2366,-3.6615,-53.299,11.556,7.3183649795504e-4,2.8615875814341e-4,-0.00101799525609845,1,face
V2370,17.381,-53.695,12.392,4.6824178158633e-4,8.2607068057126e-4,-0.0012943124621576,1,face
V2399,-7.7731,-40.55,13.23,9.4315291591431e-4,-8.3040649213578e-4,-1.1274642377852e-4,1,face
V2411,44.631,-37.31,15.92,0.00121885989374205,-7.26180984448319e-5,-0.00114624179529721,1,face
V2412,-43.247,-31.436,13.047,-8.7613557741382e-4,6.47441846184e-4,2.2869373122982e-4,2,place
V2425,29.797,-20.134,17.781,-2.5476668753875e-4,-0.00198183535124304,0.00223660203878179,3,object
V2432,47.131,-16.236,19.081,6.5844563933454e-4,5.9909949662975e-4,-0.0012575451359643,1,face
V2473,44.713,34.5,26.331,0.00119259005398532,4.7696198661916e-4,-0.00166955204060448,1,face
V2475,55.234,34.303,26.749,9.4529393057444e-4,-1.0055960662679e-4,-8.4473432394765e-4,1,face
V2479,-50.18,40.505,23.18,8.5340781523919e-4,-1.9733258503753e-4,-6.5607523020166e-4,1,face
V2480,-46.673,40.44,23.319,4.4892321243154e-4,-3.9694092911793e-4,-5.19822833136185e-5,1,face
V2498,50.921,51.281,29.026,-3.1626738218158e-4,2.6436555144784e-4,5.1901830733737e-5,2,place
V2500,-54.493,57.483,25.458,-9.1019952225081e-4,7.0133404040129e-4,2.0886548184952e-4,2,place
V2505,-51.187,61.646,26.201,-6.4428781225568e-4,-8.27912350622307e-5,7.2707904731791e-4,2,place
V2517,4.7243,64.82,29.031,0.00087026792859391995,1.69972203214969e-5,-8.8726514891542e-4,1,face
V2528,-2.4913,69.18,29.357,7.7843546293179e-4,8.58298035080309e-5,-8.6426526643982e-4,1,face
V2589,37.969,-46.499,18.118,-7.5644698753833e-4,5.1281788890613e-4,2.436290986322e-4,2,place
V2590,-42.895,-40.757,15.522,-9.3976521780532e-4,0.00102994305287597,-9.01778350706463e-5,2,place
V2620,-43.702,-23.845,17.939,8.0722309691828e-4,-5.35657220964575e-5,-7.5365737482182e-4,1,face
V2644,49.78,-0.25474,25.32,2.7948555899502e-4,-5.35250920579566e-5,-2.2596046693706e-4,1,face
V2660,52.078,25.047,29.085,4.8103982474226e-4,-6.11755146248036e-5,-4.1986431011745e-4,1,face
V2670,-50.231,39.64,26.863,2.6238532648373e-4,1.193459849068e-4,-3.8173131139054e-4,1,face
V2678,-53.94,43.934,27.329,2.0661595198128e-4,-8.37043906215348e-6,-1.9824551291913e-4,1,face
V2728,39.542,67.524,34.709,8.7446843000228e-4,-8.8832616035767e-4,1.38577303553903e-5,1,face
V2740,18.298,72.147,34.479,4.5310315603248e-4,-6.0893793040281e-4,1.5583477437033e-4,1,face
V2750,18.096,76.375,35.083,0.00127442595008673,-8.2563773959828e-4,-4.4878821048844e-4,1,face
V2773,23.889,-47.102,21.244,-4.8679754734114e-4,9.1468321861654e-4,-4.2788567127539e-4,2,place
V2776,-32.426,-41.82,19.623,4.7945251777207e-4,-0.00113213422807568,6.526817103036e-4,3,object
V2803,-43.753,-24.711,21.622,-0.0011126061464561,0.00118412597683604,-7.1519830379944e-5,2,place
V2837,35.297,7.5987,29.655,-0.00101821891244858,0.0022742373057402,-0.00125601839329162,2,place
V2942,20.733,-56.357,23.58,2.5586733350023e-4,-0.00113673668370271,8.8086935020247e-4,3,object
V2944,-18.046,-51.406,22.654,2.6722799816042e-4,-6.4720697735061e-4,3.7997897919018e-4,1,face
V2950,-28.769,-46.98,22.841,4.8624322025155e-4,-4.2283377062929e-4,-6.34094496222546e-5,1,face
V2952,-18.248,-47.177,23.258,5.42783793408752e-5,-5.1596675398826e-4,4.6168837464738e-4,1,face
V2957,-25.464,-42.818,23.585,1.8124751394074e-4,-0.00142891135793199,0.00124766384399124,3,object
V3025,35.85,-5.9508,31.526,0.00102763926835749,-0.00169679721506903,6.6915794671153e-4,3,object
V3031,38.954,2.4392,32.874,6.1421216769692e-4,-4.97817631514076e-5,-5.6443040454551e-4,1,face
V3052,44.961,23.448,36.173,-7.23082723858518e-5,-0.00136779837792598,0.00144010665031183,3,object
V3055,-53.439,29.518,32.882,3.0940884011234e-4,-1.402987006706e-4,-1.6911013944174e-4,1,face
V3062,-46.626,33.614,33.765,-2.7198885246755e-4,-1.9306666694145e-4,4.6505551940901e-4,1,face
V3065,-4.5414,32.825,35.434,4.6239395493702e-4,-2.2241151473199e-4,-2.3998244020503e-4,1,face
V3113,46.856,57.206,41.146,9.7583242014006e-4,-8.4226864735334e-4,-1.3356377278671e-4,1,face
V3149,-32.529,-43.552,26.989,-4.8441413944487e-4,-2.9594776686015e-4,7.8036190630503e-4,3,object
V3153,23.584,-44.605,29.215,1.9820642688521e-4,-8.0591983165382e-4,6.0771340476861e-4,3,object
V3160,5.8468,-40.048,29.124,-7.2337874652303e-4,-4.6563119588078e-4,0.00118900994240382,3,object
V3274,-1.6906,44.577,41.069,7.9921223611517e-4,-7.0300850837698e-4,-9.62037277381805e-5,1,face
V3301,47.005,52.112,44.224,6.2997530875823e-4,-3.8170046734747e-4,-2.4827484141076e-4,1,face
V3346,-8.2331,-40.65,32.251,-9.84885880971505e-5,9.6803851970512e-4,-8.6954993160796e-4,2,place
V3348,5.7951,-40.914,32.807,2.2208088495558e-4,-0.00116992427421685,9.4784338926126e-4,3,object
V3349,12.809,-41.045,33.085,7.9133568389821e-4,1.1036700133476e-4,-9.0170268523298e-4,1,face
V3354,-4.9276,-36.489,32.994,-1.5704749727228e-4,-4.1287738764907e-4,5.6992488492135e-4,1,face
V3364,-22.664,-31.931,32.902,1.5870919451583e-4,6.2030671977273e-4,-7.7901591428856e-4,2,place
V3374,-5.3306,-28.032,34.202,-0.00106664233539005,0.00132018052363326,-2.535381882432e-4,2,place
V3389,40.06,-24.66,36.615,-5.9865602444888e-4,-4.5396811252649e-4,0.00105262413697538,3,object
V3394,18.816,-20.037,36.384,1.4384300135908e-4,3.4879784548549e-4,-4.9264084684457e-4,1,face
V3395,22.323,-20.103,36.524,9.9816318422171e-4,-6.4849686354464e-4,-3.4966632067706e-4,1,face
V3396,29.337,-20.235,36.802,3.4964891448469e-4,-9.30798757559018e-5,-2.5656903872879e-4,1,face
V3399,-26.978,-14.953,35.18,2.0983244851126e-4,-5.70309649933635e-5,-1.5280148351789e-4,1,face
V3400,18.614,-15.809,36.989,-5.414444360604e-4,3.4939398329015e-4,1.9205045277024e-4,2,place
V3407,-6.1367,-11.12,36.619,0.00116742918016549,-6.6715778254348e-4,-5.00271397622e-4,1,face
V3415,25.225,-7.4849,38.475,-2.0055964930235e-4,1.7639325036161e-4,2.41663989407434e-5,2,place
V3421,25.024,-3.257,39.08,-6.2538309543446e-4,6.9251106269934e-4,-6.71279672648756e-5,2,place
V3439,-10.651,10.085,39.502,-3.8526038936329e-4,2.2382270605156e-4,1.6143768331172e-4,2,place
V3467,27.12,26.273,43.448,5.1559152553303e-4,2.76071062675775e-5,-5.4319863180061e-4,1,face
V3502,-2.1453,52.167,45.961,-0.00144234004923786,0.00112291363671862,3.1942641251924e-4,2,place
V3516,-13.07,60.821,46.751,5.885870955998e-4,1.627373579587e-4,-7.513244535585e-4,1,face
V3528,5.945,-46.008,35.886,-0.00145587810642245,4.3532459471668e-4,0.00102055351170577,2,place
V3529,-22.313,-41.253,35.377,-6.7185108244633e-4,0.00107814006117161,-4.0628897872527e-4,2,place
V3546,1.6318,-29.03,38.164,4.4264675817311e-4,1.38539218456012e-5,-4.5650068001871e-4,1,face
V3562,18.764,-20.903,40.068,7.3608438294839e-4,-5.9440173652613e-4,-1.4168264642226e-4,1,face
V3569,18.563,-16.675,40.672,9.7333586277291e-4,2.9890972550261e-4,-0.00127224558827552,1,face
V3573,-27.231,-11.591,39.468,3.5909001970533e-4,-1.8500904226528e-4,-1.7408097744004e-4,1,face
V3578,28.681,-8.4162,42.297,0.0010898810627799,-1.5546497777506e-4,-9.3441608500483e-4,1,face
V3625,48.313,20.784,47.362,4.9168642392472e-4,-8.6381392033063e-4,3.7212749640591e-4,1,face
V3634,48.111,25.013,47.965,2.700980066795e-4,-9.4767164714526e-5,-1.7533084196497e-4,1,face
V3650,-43.677,39.408,46.162,3.4771955031523e-4,1.4043889131874e-4,-4.8815844163398e-4,1,face
V3699,-19.261,-33.728,40.408,-9.17141826057774e-5,-2.0797487232462e-4,2.996890549304e-4,1,face
V3703,-22.969,-29.434,40.874,2.1526683341373e-4,6.8083563237849e-4,-8.9610246579222e-4,2,place
V3706,1.5801,-29.895,41.847,-8.4252347928373e-4,-1.67040576082403e-5,8.5922753689197e-4,2,place
V3724,-19.865,-21.044,42.221,-2.9043641253926e-4,-4.5800517412509e-4,7.4844158666435e-4,1,face
V3728,18.712,-21.769,43.751,-5.39541509991157e-5,-3.2051975922145e-4,3.7447391022057e-4,1,face
V3738,-30.79,-12.391,43.012,3.30457749489544e-5,-3.6973316154283e-4,3.3668738659388e-4,1,face
V3739,-27.283,-12.457,43.151,3.7057364150955e-4,-5.6613288002063e-4,1.9555923851107e-4,1,face
V3746,-27.484,-8.2288,43.755,-2.5728539213459e-4,0.00136239618009007,-0.00110511078795547,2,place
V3749,14.601,-9.0189,45.425,-4.3650915729064e-4,0.00109943532223336,-6.6292616494272e-4,2,place
V3772,17.503,3.599,47.376,0.00137132240173749,-7.5264014471712e-4,-6.1868225702036e-4,1,face
V3776,13.795,7.8927,47.842,8.3322169165176e-4,-8.6846869040365e-4,3.52469987518831e-5,1,face
V3804,20.204,20.446,49.932,0.00199726037025626,-0.00176538747443867,-2.3187289581759e-4,1,face
V3811,-50.139,25.99,47.754,8.6729282803512e-4,-2.1141473186348e-4,-6.5587809617164e-4,1,face
V3844,37.135,32.8,52.44,2.3323270789527e-4,2.9033231162469e-4,-5.2356501951997e-4,1,face
V3873,1.2583,50.371,53.466,8.4139012087194e-4,-1.05957382962123e-5,-8.3079438257573e-4,1,face
V3880,1.0568,54.598,54.07,0.00156255635226196,-2.7293449729083e-4,-0.00128962185497112,1,face
V3918,11.042,-9.8187,48.969,7.3142539229594e-4,-0.00183395840237549,0.00110253301007955,3,object
