"","x","y","z","face","place","object"
"V1014",-46.908,58.483,-0.79706,-0.000196385042303394,0.000381417138125547,-0.000185032095822153
"V1029",-20.504,67.382,1.1455,0.00127579547263604,-0.000619906749989637,-0.000655888722646405
"V1034",-50.73,71.096,0.51682,-0.000191497049930014,0.00038801084342711,-0.000196513793497096
"V1041",13.469,72.182,2.8808,-4.91882090352302e-05,0.000189672713613764,-0.000140484504578533
"V1042",17.245,72.246,3.0202,-0.000728386324743174,0.000851233452391073,-0.000122847127647899
"V1043",21.021,72.309,3.1592,0.00111619236027692,0.00168370148604806,-0.00279989384632499
"V1050",9.6771,76.344,3.2261,-0.000179630898955178,0.000927451918060323,-0.000747821019105145
"V1051",13.454,76.407,3.3651,-0.000254706251093869,-0.0010063140537195,0.00126102030481337
"V1052",17.23,76.471,3.5045,0.00067740638328918,-0.000410078647888125,-0.000267327735401055
"V1059",-20.549,80.058,2.5974,0.00059915429995673,0.000207238538740478,-0.000806392838697208
"V1145",51.389,12.856,1.264,0.000148872872906145,0.000900402771507625,-0.00104927564441377
"V1197",-58.308,61.708,3.0432,-0.000164395314484556,-0.00039923540573868,0.000563630720223236
"V1209",-16.783,66.636,5.0573,0.000457455982739428,-0.000170054848301337,-0.000287401134438091
"V1210",9.6522,67.083,6.0309,-0.000321578161236205,-0.000584066537417191,0.000905644698653396
"V1211",17.205,67.211,6.3083,-0.000361645242724258,-4.71253668142496e-05,0.000408770609538507
"V1216",-50.785,70.286,4.2893,-0.000151564651306156,-0.00110733138662387,0.00125889603793003
"V1221",13.413,71.373,6.6536,0.000533363825192327,-0.000178738121396833,-0.000354625703795493
"V1229",-13.036,75.15,6.1652,-0.000524197270606853,0.000871236012927395,-0.000347038742320542
"V1232",2.0692,75.406,6.7211,0.000676594968433614,-0.000970881938845522,0.000294286970411908
"V1233",5.8456,75.47,6.8604,-0.000658245862874279,-0.000219139462416864,0.000877385325291143
"V1234",13.398,75.598,7.1379,-0.000573360772573395,-0.000182804372967281,0.000756165145540677
"V1235",17.175,75.661,7.2769,0.000677151776433933,-0.00011544038404592,-0.000561711392388013
"V1249",-35.725,83.217,6.2983,0.000391491876887686,0.000272226684947723,-0.000663718561835409
"V1256",5.8153,83.92,7.829,-0.000463609341922656,0.000398850545221371,6.47587967012851e-05
"V1279",6.2444,-52.101,-3.8972,-0.000415162388487744,0.000967154853131055,-0.00055199246464331
"V1284",6.2293,-47.876,-3.4129,-0.000500411311810385,-0.000476643542346384,0.000977054854156769
"V1373",51.228,41.624,8.4274,-0.00045700792574427,0.000161208097934716,0.000295799827809554
"V1379",51.213,45.849,8.9117,-0.000374491663312734,0.000630573660800966,-0.000256081997488232
"V1396",-54.602,65.187,7.4393,-0.000233517445850694,0.00113703175925547,-0.000903514313404773
"V1397",-50.825,65.251,7.5787,0.000453807399485642,0.000404660744961235,-0.000858468144446878
"V1398",-9.285,65.953,9.1081,0.00122669124022626,-0.000622964928473066,-0.000603726311753199
"V1399",9.597,66.273,9.8033,6.65493952791822e-05,0.000917316789746177,-0.000983866185025359
"V1400",13.373,66.337,9.9427,-1.23077662408308e-05,0.000364511213499171,-0.00035220344725834
"V1401",17.15,66.4,10.082,-0.00144870951036541,-7.30308564546146e-05,0.00152174036682002
"V1405",-9.3001,70.178,9.5924,-0.00040398910661845,0.000615699420676919,-0.000211710314058469
"V1410",-50.856,73.701,8.5473,0.000497942443333587,-0.000133254607806235,-0.000364687835527352
"V1414",-5.5388,74.468,10.216,-0.000559396361919831,0.000624917062877136,-6.55207009573047e-05
"V1415",-1.7624,74.532,10.355,0.000812638650987006,-0.000888034635891673,7.53959849046671e-05
"V1421",-31.989,78.246,9.7268,-0.00042748481335986,-0.00024041659611397,0.00066790140947383
"V1432",-32.004,82.471,10.211,0.00045379563690059,-0.000336322229255719,-0.000117473407644871
"V1433",-28.227,82.535,10.35,-0.000914354480226814,0.000864253364986135,5.01011152406784e-05
"V1436",-13.122,82.791,10.906,-0.000770631631777618,-0.000766064135919252,0.00153669576769687
"V1451",20.851,87.591,12.642,-0.000339956911064071,-0.000894566990343343,0.00123452390140741
"V1518",51.37,-14.116,5.9037,0.000621638616382831,0.00018551477318301,-0.000807153389565841
"V1549",51.158,45.039,12.684,-0.000601017482907869,0.000343915587710052,0.000257101895197816
"V1553",-54.596,47.476,9.2749,0.000993989061630812,-0.000853287445085408,-0.000140701616545404
"V1554",-47.044,47.603,9.553,0.000636971319710466,-7.1520377137334e-05,-0.000565450942573132
"V1578",-43.313,60.343,11.145,0.000253728918444509,4.36874917295053e-05,-0.000297416410174014
"V1579",13.333,61.301,13.231,-0.000380840580762519,0.000513635949002052,-0.000132795368239532
"V1587",9.5419,65.463,13.576,0.000999285394004475,-0.000606590989821722,-0.000392694404182754
"V1593",-50.896,68.666,11.835,-0.00021698512587048,0.000435243462459767,-0.000218258336589287
"V1594",-47.119,68.73,11.975,-0.000318430703218187,0.000123306626774697,0.00019512407644349
"V1599",13.303,69.752,14.2,-0.00025415126850804,0.00107816456130378,-0.000824013292795743
"V1600",28.409,70.008,14.756,-0.000533069686754623,0.000477588745256571,5.54809414980519e-05
"V1611",-43.373,77.245,13.083,0.00122135587697753,-0.00139666012526393,0.000175304248286401
"V1612",-35.82,77.373,13.36,-0.000570577947970821,0.000854868819581171,-0.000284290871610349
"V1613",-32.044,77.437,13.499,1.59050890901227e-05,5.05917109512952e-05,-6.64968000414179e-05
"V1614",-28.268,77.5,13.639,0.000689353833721485,0.000181184035893263,-0.000870537869614748
"V1624",-32.059,81.662,13.984,3.88812133765488e-05,0.000388571615438876,-0.000427452828815425
"V1625",-28.283,81.725,14.123,-0.000358467429481995,9.70878250237805e-05,0.000261379604458214
"V1633",-16.969,86.142,15.025,0.000565838824744729,0.000943969107702436,-0.00150980793244716
"V1639",-16.984,90.368,15.509,0.00132873723687108,0.000151813539272301,-0.00148055077614338
"V1669",25.016,-53.401,4.3441,0.000559874774743572,-0.000376516909994323,-0.000183357864749248
"V1713",-39.289,-24.91,5.3706,0.000952042405077052,0.000249356797818819,-0.00120139920289587
"V1799",32.16,60.811,17.699,-0.000403001628508925,0.00038165181349043,2.13498150184946e-05
"V1802",47.266,61.067,18.256,0.000138360540172188,0.000337906435422479,-0.000476266975594666
"V1805",-20.725,64.142,16.237,0.000544047187568207,-0.000602172724767875,5.81255371996682e-05
"V1807",13.263,64.717,17.489,-0.000324416798235716,0.0004516952978911,-0.000127278499655385
"V1808",32.145,65.037,18.184,-0.000234841650776143,0.000268064071388816,-3.32224206126726e-05
"V1810",-50.951,67.857,15.609,-0.000928003448863936,-0.00064280771646576,0.0015708111653297
"V1811",-47.174,67.92,15.748,0.00020592338948927,0.00066195227327732,-0.000867875662766589
"V1816",13.248,68.942,17.973,-0.000654531597433171,1.41938098237382e-05,0.000640337787609433
"V1824",-35.86,72.337,16.649,0.000394506909025345,0.000195760404343613,-0.000590267313368958
"V1829",-9.4256,72.784,17.623,-0.000552536957341103,-0.000407769565861558,0.00096030652320266
"V1834",13.233,73.168,18.457,-5.41182024779584e-05,-0.000339221774415101,0.000393339976893059
"V1839",-35.876,76.562,17.133,0.00113912001478687,-0.0012401525015531,0.000101032486766226
"V1840",-28.323,76.691,17.412,0.00102013092104415,-0.000879869397473375,-0.000140261523570776
"V1849",-39.667,80.724,17.479,-0.000516639464679372,0.000652998969348986,-0.000136359504669614
"V1863",16.964,85.907,20.049,0.00109570593885402,-0.0013111740198062,0.000215468080952187
"V1875",9.8704,-58.692,7.0764,-0.000710005183307243,-0.000175627893917476,0.000885633077224719
"V1876",13.647,-58.628,7.2158,-0.000588833614028393,-0.000255384327221062,0.000844217941249455
"V1923",-46.882,-30.073,8.3803,-0.000469648732789194,-0.000128561997389471,0.000598210730178665
"V1925",43.752,-28.539,11.719,0.000254568793026782,-0.000469239709781207,0.000214670916754425
"V1944",54.99,-2.9959,15.042,-5.36542739851434e-05,-5.88640232022876e-05,0.000112518297187431
"V2003",-28.332,63.204,19.732,-0.000839336828217338,0.000753076621805441,8.62602064118976e-05
"V2015",-1.9128,67.877,21.19,0.00129554523955923,-0.000496830873374051,-0.000798714366185183
"V2022",-35.916,71.528,20.422,0.000563560723049152,-0.000681122725829509,0.000117562002780357
"V2028",-5.7044,72.038,21.535,-0.000208154859297986,0.00035745471929388,-0.000149299859995894
"V2029",-1.928,72.102,21.674,-0.000144731574864184,0.000123679032531085,2.10525423330981e-05
"V2031",13.178,72.358,22.23,-0.000696936873023096,0.00103436171094172,-0.000337424837918628
"V2037",-43.484,75.625,20.628,-7.74982860382361e-05,-8.93659068089795e-05,0.000166864192847216
"V2042",-17.049,76.072,21.602,-0.000116008787115205,-0.000709030235538918,0.000825039022654124
"V2049",16.939,76.647,22.854,-0.00136432323613244,0.0013402989856327,2.40242504997377e-05
"V2059",16.924,80.872,23.338,-0.000357204206617724,0.000767570538167681,-0.000410366331549957
"V2096",-9.097,-51.37,11.123,-0.000165686457633149,-0.000220792548766625,0.000386479006399774
"V2098",2.2322,-51.179,11.54,0.000882664309849428,-0.00102071933679026,0.000138055026940832
"V2117",-31.786,-43.303,11.257,-7.66522818498219e-05,0.000381151287320594,-0.000304499005470772
"V2132",43.712,-33.575,15.007,-4.15155661861315e-05,0.000178681912998518,-0.000137166346812386
"V2133",-50.713,-30.947,12.015,-0.00021988510864484,0.000410786001007809,-0.000190900892362969
"V2134",-46.937,-30.883,12.154,0.000868431775174936,-0.00100222373960438,0.000133791964429448
"V2136",43.697,-29.349,15.492,0.000347167837607922,0.000269650001487196,-0.000616817839095118
"V2139",-46.952,-26.657,12.638,0.000354733961367584,-0.000400326033740737,4.55920723731531e-05
"V2213",-9.5057,62.714,24.2,-0.000990258401234728,0.00103255620214093,-4.22978009061973e-05
"V2214",-5.7293,62.777,24.339,0.000718958503082881,-0.000698741404235752,-2.02170988471292e-05
"V2225",-5.7444,67.004,24.823,-0.0006584857231545,-0.000296403060822342,0.000954888783976842
"V2230",32.02,67.642,26.214,0.000819629780419805,-0.000246158936434875,-0.00057347084398493
"V2255",-24.657,75.135,25.097,0.000182502568830565,0.000469199907859762,-0.000651702476690327
"V2304",2.1619,-47.764,15.797,-0.000443887191956249,9.79277059617003e-05,0.000345959485994549
"V2401",-51.071,52.75,25.474,0.000296413110249097,0.000447628110604461,-0.000744041220853559
"V2421",-39.787,65.619,27.345,-0.000131307114653965,0.000343719502123931,-0.000212412387469966
"V2424",-9.576,66.129,28.457,0.000959486270116229,-0.0013924670814333,0.000432980811317072
"V2435",-39.802,69.844,27.829,-4.92475992146276e-05,0.000353073685126068,-0.000303826085911441
"V2456",-28.503,78.486,29.215,-0.000102279266958622,0.000237479157268732,-0.000135199890310109
"V2486",-5.4461,-48.701,19.292,-0.000733981521438577,0.001425294156072,-0.000691312634633421
"V2592",58.435,41.117,31.828,-5.93943962593957e-05,0.000776231368742007,-0.000716836972482612
"V2689",-5.4862,-53.736,22.581,8.71261728367395e-05,0.000245459877046336,-0.000332586049883076
"V2697",-5.5013,-49.511,23.066,-0.000320192325523229,0.000394009412647878,-7.38170871246494e-05
"V2706",-9.2928,-45.35,23.411,0.000770645014424772,-0.000178034432392269,-0.000592610582032503
"V2862",-5.8797,56.122,35.174,0.000604346883434378,0.000240875609494331,-0.000845222492928709
"V2880",43.198,61.178,37.466,-0.000201394227488454,0.000156144568132979,4.52496593554753e-05
"V2921",-5.5565,-50.321,26.838,-0.000300519045818396,8.90723406453806e-05,0.000211446705173015
"V3054",-54.983,41.807,35.685,-0.00102780297060068,0.00191820937784332,-0.000890406407242638
"V3084",-2.1433,51.151,38.601,-3.71850050109697e-05,0.000334669212344513,-0.000297484207333544
"V3096",-47.475,54.61,37.417,-0.000776052617420319,0.00105409821739537,-0.000278045599975052
"V3139",-5.6117,-51.13,30.611,-0.000694602932291225,-0.00106564797978679,0.00176025091207802
"V3176",-20.793,-30.26,32.477,0.000282145830971959,2.77411312088337e-05,-0.000309886962180793
"V3192",-35.929,-22.064,32.889,0.000351865763707579,0.000187441683805876,-0.000539307447513455
"V3196",28.27,-20.979,35.254,-0.000738780840378992,0.000145704416455133,0.000593076423923859
"V3213",-43.527,-9.5161,34.064,-0.000573734687583161,0.000337524864778487,0.000236209822804674
"V3364",13.17,-38.945,36.533,-0.00077767674804765,4.27447856458516e-05,0.000734931962401798
"V3376",-20.848,-31.069,36.249,-0.000276901190876747,0.000296179703129922,-1.92785122531756e-05
"V3383",-35.969,-27.1,36.178,0.000611909937435077,-0.000655348639010726,4.34387015756491e-05
"V3386",-20.863,-26.844,36.734,0.000642148650181669,-0.000451676741877152,-0.000190471908304517
"V3406",-24.67,-18.457,37.563,0.0018297433699522,-0.00112115346673492,-0.000708589903217276
"V3412",-39.791,-14.487,37.492,-0.000187423364280163,0.000203532718925327,-1.61093546451638e-05
"V3413",-36.014,-14.424,37.631,0.00025939123993937,0.000435711945861306,-0.000695103185800676
"V3414",-24.685,-14.232,38.047,-0.000137393804366437,0.000343255625269983,-0.000205861820903546
"V3421",-39.806,-10.262,37.976,0.000992009099729518,-0.0015643176387438,0.000572308539014278
"V3584",-5.8128,-27.398,41.063,-0.000162215174130307,0.000192420025234075,-3.02048511037678e-05
"V3606",-32.293,-15.169,41.543,-0.000249214797798319,-5.15589209050523e-05,0.000300773718703372
"V3607",-24.74,-15.042,41.821,0.000521698576182393,4.3499134769606e-05,-0.000565197710951999
"V3614",-32.308,-10.944,42.027,-0.000502757119511539,-7.20271943750813e-05,0.00057478431388662
"V3615",-28.532,-10.88,42.166,0.000353869476202091,0.000214124005940475,-0.000567993482142566
"V3766",-5.8377,-36.659,43.868,0.000117118122076425,0.000891398949216267,-0.00100851707129269
"V3769",-5.8529,-32.434,44.352,-0.000440326203884966,-5.54361576504093e-05,0.000495762361535375
"V3788",1.6545,-19.63,46.083,0.000122697269326615,0.000465320082587344,-0.000588017351913959
"V3791",-28.572,-15.915,45.454,-0.000896003168906452,0.000578551642850849,0.000317451526055603
"V3795",-28.587,-11.69,45.939,-0.00145518425949671,0.00196168352175471,-0.000506499262257995
"V3804",-13.496,-7.2093,46.98,-0.000575934153001366,0.000415322173802431,0.000160611979198935
"V3812",28.044,-6.5067,48.51,0.000329990489096681,-0.000127094744104142,-0.000202895744992539
"V3983",27.974,-3.0907,52.767,-0.000463802520385907,9.83926693947392e-05,0.000365409850991168
