"","x","y","z","face","place","object"
"V5410",39.908,-27.702,22.686,-0.000757133542605228,0.000732852822782747,2.42807198224807e-05
"V5426",50.753,-19.956,22.835,-0.00101920686287175,0.000461683478484146,0.000557523384387605
"V5437",-32.444,-18.499,22.998,-0.00118772550541108,0.000915581841381957,0.000272143664029128
"V5449",-32.664,-15.004,23.074,0.000937543466298324,-0.000773515091554407,-0.000164028374743917
"V5616",14.945,68.926,24.794,8.10537042707787e-05,0.000641056325572149,-0.000722110029842928
"V5620",33.753,70.184,24.79,-0.00114750680061149,0.00135668958387217,-0.000209182783260679
"V5634",18.487,72.673,24.868,-0.000200500514199388,0.00121711035130172,-0.00101660983710233
"V5672",-8.7243,84.895,25.173,-0.000483404444394515,-0.00095162911689153,0.00143503356128604
"V5682",0.055361,-55.472,25.973,0.000661568005242374,-0.000243733882237592,-0.000417834123004782
"V5686",-15.211,-52.981,26.05,-5.38571155124339e-05,0.00149134014286857,-0.00143748302735613
"V5688",-7.6878,-52.478,26.049,0.000261018647653764,2.42301085028586e-05,-0.000285248756156622
"V5773",-43.082,-30.271,26.581,-0.000354941507040008,0.000818774952077968,-0.00046383344503796
"V5774",-39.32,-30.02,26.58,0.000279267461961059,0.000601158431998098,-0.000880425893959157
"V5787",46.979,-20.737,26.641,-0.000151491981546279,-0.000355416197161633,0.000506908178707911
"V6057",-3.7184,-56.253,29.779,0.000346577709222269,0.000231246446277712,-0.000577824155499981
"V6064",-3.9382,-52.757,29.854,0.00042321202927601,-0.000717997167308367,0.000294785138032357
"V6071",-7.9197,-49.513,29.93,0.000299152075283578,-0.000158212193209247,-0.000140939882074331
"V6092",-8.3593,-42.52,30.08,-0.000382235434256554,0.00100361721017201,-0.000621381775915456
"V6314",-62.317,34.614,31.817,8.5253187613344e-05,-0.000497222120044787,0.000411968932431443
"V6346",23.763,47.393,31.953,-0.00084402671518333,0.000322430049043313,0.000521596666140017
"V6362",23.543,50.889,32.028,0.000294502985039638,-0.000658680288231379,0.000364177303191741
"V6376",23.323,54.385,32.103,-0.000163909993317162,-0.000275641990328733,0.000439551983645896
"V6394",-41.065,57.1,32.264,-0.000268817386763193,-0.000195371012364796,0.000464188399127989
"V6427",-33.981,64.595,32.413,0.00028745399569073,-0.000286702763840373,-7.51231850356743e-07
"V6477",6.7379,77.85,32.631,0.000764550459047885,-0.00105524700797704,0.000290696548929152
"V6507",2.6939,-38.8,33.96,-0.000510869869442255,-0.000107438122103936,0.000618307991546191
"V6571",-24.737,-23.082,34.339,0.000516616418125966,-0.00016792015795574,-0.000348696260170226
"V6699",-8.3462,16.632,35.163,0.000807199032746934,-0.000518738451154371,-0.000288460581592564
"V6700",40.556,19.903,35.155,-0.000594126262998774,-7.96519926532221e-07,0.000594922782925306
"V6764",-62.329,34.085,35.622,-0.000515563871901492,-0.000130307182157475,0.000645871054058967
"V6772",-13.427,37.356,35.615,-0.000784072806409354,0.000374435703749014,0.00040963710266034
"V6786",-36.217,39.342,35.694,0.00071731552778577,7.60182447799275e-05,-0.000793333772565697
"V6787",-17.408,40.6,35.69,-0.000790194404307325,0.000371252676330368,0.000418941727976957
"V6788",-13.647,40.851,35.69,-0.000860525272512839,0.000197034444717231,0.000663490827795607
"V6836",23.311,53.855,35.909,0.000182451482896087,0.000499554949612988,-0.000682006432509075
"V6853",23.091,57.351,35.984,0.00104233273550974,-0.000144768208551189,-0.000897564526958554
"V6878",22.872,60.847,36.059,0.000272725065972174,-0.000222560159396036,-5.01649065761381e-05
"V6891",15.128,63.84,36.136,-0.000170336265204534,-0.000977244751482348,0.00114758101668688
"V6962",10.205,-38.827,37.764,0.000228215189808866,-4.23592921753036e-05,-0.000185855897633563
"V7030",23.933,-16.844,38.212,0.000657000582035911,-0.000893109428945435,0.000236108846909524
"V7032",42.742,-15.587,38.209,0.000881462888842265,-0.000985717087111287,0.000104254198269022
"V7040",19.952,-13.6,38.288,0.000900004266649071,-0.000272438980033883,-0.000627565286615188
"V7044",42.522,-12.091,38.284,5.79396890160841e-05,3.99994610602234e-05,-9.79391500763076e-05
"V7096",-45.096,-0.39801,38.674,-0.0012434453278015,0.000869373221557387,0.000374072106244116
"V7169",36.342,26.113,39.112,0.000595417020693248,0.000342076285008356,-0.000937493305701604
"V7240",-13.659,40.322,39.495,0.000661365107527888,0.000346999795879354,-0.00100836490340724
"V7480",23.262,-6.887,42.244,-0.000657556160595699,0.000592155643015583,6.54005175801161e-05
"V7570",40.751,15.347,42.691,-0.000748045694714209,0.000305665885643306,0.000442379809070903
"V7625",32.349,28.827,42.992,0.000813900057193909,-0.00097862707914375,0.000164727021949841
"V7642",28.367,32.072,43.069,0.000629281170965033,-0.000145500894287737,-0.000483780276677297
"V7643",32.129,32.323,43.068,0.000471248922605574,-0.000160886324148331,-0.000310362598457243
"V7851",12.624,-18.66,45.825,-0.000328044449255055,0.0010166116401134,-0.000688567190858345
"V7899",23.03,-3.921,46.124,-0.00103882531586584,0.000758865152174998,0.000279960163690843
"V7929",22.59,3.0709,46.275,-0.000663715507093687,0.00115172273588002,-0.000488007228786337
"V7956",18.389,9.8111,46.425,0.000324095912205542,-0.000524941660440495,0.000200845748234952
"V7995",-12.364,18.286,46.656,-0.00015196216494823,0.00079100394951463,-0.0006390417845664
"V8053",28.355,31.541,46.874,-0.00059152221820074,0.00070303445829935,-0.00011151224009861
"V8054",32.117,31.794,46.874,-3.21336630128828e-05,0.00128059960890255,-0.00124846594588967
"V8056",39.64,32.297,46.872,0.000762306026498354,-0.000316171016623306,-0.000446135009875047
"V8103",42.743,43.036,47.097,0.000575925691683623,0.000289102591678216,-0.00086502828336184
"V8181",3.3673,68.487,47.705,0.000496333705575661,0.000133825797734258,-0.000630159503309919
"V8389",28.783,24.02,50.53,-0.000105873588891135,-0.000258899658417241,0.000364773247308376
"V8409",28.563,27.516,50.605,0.000210616335046155,0.000130478607381152,-0.000341094942427307
"V8414",-50.653,25.728,50.693,-0.000265190715571758,0.000604568091449778,-0.00033937737587802
"V8430",28.343,31.011,50.68,0.000107376516774277,0.000560511761086936,-0.000667888277861213
"V8606",-3.7659,0.2499,53.89,-0.000140564000422407,0.00135203822007475,-0.00121147421965234
"V8708",-1.3229,21.477,54.341,9.96888360932296e-05,-0.000402568012309411,0.000302879176216182
"V8732",28.551,26.986,54.41,-0.000408865996915632,0.00106288373511193,-0.000654017738196292
"V8813",-25.432,44.439,54.871,-0.000620049794287344,6.15939680082097e-05,0.000558455826279134
"V8842",-18.568,55.429,55.095,-0.000662983930989074,-2.47807268155435e-05,0.000687764657804618
"V8933",-1.335,20.947,58.146,-4.00107220978506e-05,-0.000852748533373821,0.000892759255471671
"V8964",20.796,29.448,58.293,-0.000167235449436723,-0.000193559085510084,0.000360794534946807
"V8965",24.557,29.7,58.292,-0.000432119307598645,0.000674282545048219,-0.000242163237449575
"V8972",-13.28,30.68,58.374,-5.41118062183003e-05,-0.000121843492176656,0.000175955298394956
