voxel,face,place,object,x,y,z,subject,class,cluster
1290,3.2278055187520296e-5,1.1688544318713737e-4,-1.4916349837465769e-4,-26.521,75.484,-16.987,9,place,2
1291,9.21493594145562e-5,1.0379157516536894e-4,-1.9594093457992514e-4,-22.759,75.735,-16.988,9,face,1
1313,1.376316969079195e-4,5.899753590865061e-5,-1.9662923281657014e-4,18.18,85.494,-16.844,9,face,1
1403,1.0691492456049144e-4,8.744776129634558e-6,-1.15659700690126e-4,-47.589,-10.711,-14.98,9,face,1
1439,4.879794471044099e-5,5.5462494591540004e-5,-1.0426043930198099e-4,-59.974,6.0146,-14.603,9,face,1
1440,4.634512175975467e-5,3.987973104411312e-7,-4.674391907019579e-5,-56.212,6.2662,-14.604,9,face,1
1449,7.497886420841204e-5,4.4165379114138915e-7,-7.542051799955343e-5,-48.908,10.265,-14.53,9,face,1
1453,1.3766931746830066e-4,1.4197020192416503e-5,-1.5186633766071716e-4,-45.366,14.013,-14.455,9,face,1
1477,-1.1672417080860687e-4,6.003471195981176e-5,5.66894588487951e-5,32.75,33.28,-14.168,9,place,2
15,2.3030478386392042e-5,5.8916579064055695e-5,-8.194705745044773e-5,-29.136,1.2491,-41.474,9,face,1
150,6.205538633424815e-6,-9.003137109048509e-5,8.382583245706028e-5,50.055,1.9769,-33.95,9,object,3
1507,-9.94737913101708e-5,1.9749512753747378e-4,-9.802133622730297e-5,-58.41,41.226,-13.852,9,place,2
1516,-1.4028048792127772e-5,1.5169127857760456e-4,-1.376632297854768e-4,-58.63,44.721,-13.777,9,place,2
1517,-8.50612552254619e-5,-7.038885527517985e-5,1.5545011050064174e-4,-51.106,45.224,-13.778,9,object,3
1518,-1.7689433602982967e-4,1.9491993500774305e-4,-1.80255989779134e-5,-32.298,46.482,-13.781,9,place,2
1528,1.68088653285601e-4,-6.378534853335467e-5,-1.0430330475224634e-4,-43.803,49.224,-13.705,9,face,1
1529,-1.1830951218766603e-4,1.7756644006960138e-4,-5.9256927881935345e-5,-32.517,49.979,-13.706,9,place,2
1530,-1.1166779664783682e-4,4.6829849257687634e-5,6.48379473901492e-5,-24.994,50.482,-13.708,9,place,2
1536,-2.1386106011904899e-4,1.9248701126303155e-4,2.1374048856017457e-5,16.385,53.25,-13.714,9,place,2
1547,1.550969755128401e-4,-9.79916668832139e-5,-5.7105308629626226e-5,-44.022,52.72,-13.629,9,face,1
1548,-9.423588447204997e-5,1.7589777257810235e-4,-8.166188810605238e-5,-32.737,53.474,-13.631,9,place,2
1554,-2.0734713664014004e-4,0.00011725008123343007,9.009705540670998e-5,23.688,57.248,-13.64,9,place,2
1574,-1.7685630862602193e-4,1.84777996884952e-4,-7.921688258930074e-6,23.468,60.745,-13.565,9,place,2
1596,-1.7678266259306522e-4,1.5294248684496144e-4,2.3840175748103762e-5,15.725,63.737,-13.489,9,place,2
1598,1.1073567742807464e-4,-5.021155599964996e-5,-6.0524121428424694e-5,34.534,64.995,-13.492,9,face,1
1604,-1.1712973590606056e-4,6.493076392471795e-5,5.219897198134261e-5,-37.158,63.71,-13.405,9,place,2
1605,-9.646578058739402e-5,4.3885513337388396e-5,5.2580267250005615e-5,-33.397,63.962,-13.406,9,place,2
1615,-9.588795377470739e-5,5.4684147217437283e-5,4.120380655727011e-5,23.029,67.736,-13.415,9,place,2
1623,-1.2095386274334117e-4,6.615781075002636e-5,5.479605199331482e-5,-37.378,67.207,-13.329,9,place,2
1624,-1.1712147182099892e-4,4.589605101961312e-5,7.122542080138581e-5,-33.616,67.459,-13.33,9,place,2
1630,-1.534993109104071e-4,5.6045051624994796e-5,9.74542592854123e-5,15.286,70.729,-13.338,9,place,2
1631,-9.677368615989426e-5,5.749772449657454e-5,3.927596166331972e-5,19.047,70.981,-13.339,9,place,2
1632,-1.416302669282041e-4,4.279632924537023e-5,9.883393768283385e-5,22.809,71.233,-13.34,9,place,2
1643,1.2881469301674072e-4,1.1812780269366135e-5,-1.406274732861069e-4,-18.789,71.96,-13.258,9,face,1
1650,-1.2249769736670358e-4,1.0822980501439826e-4,1.42678923523053e-5,15.066,74.225,-13.263,9,place,2
1651,-8.140956828593103e-5,7.436110768832878e-5,7.048460597602239e-6,18.828,74.477,-13.264,9,place,2
1652,-1.8973158815292887e-4,1.2735005996230723e-4,6.238152819062164e-5,22.589,74.728,-13.265,9,place,2
1655,1.661798484577041e-4,-4.0383985222687656e-5,-1.2579586323501645e-4,-49.103,73.444,-13.178,9,face,1
1658,1.6960089837524917e-4,8.841860681833995e-5,-2.580195051935891e-4,-22.771,75.205,-13.182,9,face,1
1659,1.546848850425945e-5,1.310179217358675e-4,-1.4648641024012695e-4,-19.009,75.457,-13.183,9,place,2
1678,2.813796074985438e-4,-1.5618703271221387e-4,-1.2519257478632996e-4,25.911,81.972,-13.115,9,face,1
1681,-2.2289850123102183e-5,1.5345418236298335e-4,-1.3116433223988116e-4,-26.972,81.945,-13.031,9,place,2
1682,1.6221465310024602e-6,1.7695558817536412e-4,-1.785777347063666e-4,-23.211,82.196,-13.031,9,place,2
1689,2.2543623966305213e-4,-5.110659734810243e-5,-1.7432964231494974e-4,18.168,84.964,-13.038,9,face,1
1700,8.335553111632988e-5,-2.7732804594785127e-5,-5.562272652154474e-5,-7.347,-50.676,-12.083,9,face,1
1757,6.38180692686134e-5,-3.077328426922487e-5,-3.304478499938853e-5,-27.474,-30.958,-11.629,9,face,1
1809,5.869907046666757e-5,7.533708668663587e-5,-1.3403615715330345e-4,-48.481,2.7435,-10.874,9,face,1
1812,-7.555856473087434e-5,8.163823363992214e-5,-6.079668909047801e-6,56.847,9.7884,-10.892,9,place,2
182,4.210184518383236e-5,-8.758524941351437e-5,4.5483404229682026e-5,23.064,10.704,-33.72,9,object,3
1822,7.504534687144298e-5,-2.1730137650836147e-5,-5.3315209220606836e-5,-52.682,9.4838,-10.723,9,face,1
1830,7.678766982372003e-5,-2.165805631071672e-5,-5.5129613513003306e-5,-49.14,13.232,-10.649,9,face,1
1834,-1.0066557260430373e-4,-4.552020262753643e-5,1.4618577523184019e-4,-60.645,15.973,-10.572,9,object,3
1898,-1.0024646095369747e-4,-7.793500068957453e-5,1.78181461643272e-4,-51.338,48.19,-9.8975,9,object,3
1907,-7.167222887433448e-5,-1.390277923947438e-4,2.107000212690783e-4,-51.558,51.687,-9.8221,9,object,3
1918,-9.934388958233569e-5,-1.0776691822192343e-4,2.0711080780425915e-4,-55.539,54.931,-9.7459,9,object,3
1928,-1.9272375420740782e-4,1.2221970921131765e-4,7.050404499609016e-5,23.456,60.214,-9.7597,9,place,2
1933,-1.18638603835742e-4,-8.95138563982016e-5,2.0815246023394362e-4,46.027,61.724,-9.7636,9,object,3
1939,-1.0232495323249899e-4,4.866442946662654e-5,5.366052376587245e-5,-33.189,59.937,-9.6745,9,place,2
1948,8.452316880078409e-6,-2.0065339236364856e-4,1.9220107548357018e-4,38.283,64.717,-9.6874,9,object,3
1955,-1.1587337101599694e-4,4.641329854402354e-5,6.946007247197341e-5,-33.409,63.432,-9.6003,9,place,2
1956,-1.0677672935573872e-4,-2.23582640396533e-5,1.29134993395392e-4,-29.647,63.684,-9.6003,9,object,3
1965,-1.5567346454163308e-4,4.175887331870403e-5,1.1391459122292906e-4,26.778,67.458,-9.6101,9,place,2
1969,-7.422767559208037e-5,-4.798004509715703e-5,1.222077206892374e-4,45.587,68.716,-9.613,9,object,3
1985,-1.2198228891072932e-4,5.244434838042866e-5,6.953794053030066e-5,19.035,70.45,-9.5339,9,place,2
1987,-6.182191584253701e-5,-1.4742956195164887e-4,2.0925147779418587e-4,26.559,70.954,-9.5348,9,object,3
1988,-1.0502254273044339e-4,-5.353702981190938e-5,1.5855957254235276e-4,34.082,71.457,-9.5358,9,object,3
1990,1.0785747131480105e-4,-1.5386368763640272e-4,4.600621632160166e-5,-52.657,69.167,-9.4467,9,object,3
2005,2.585129303829836e-5,-1.1093375375645974e-4,8.508246071816136e-5,7.5303,73.192,-9.4566,9,object,3
2008,-1.7407098614937363e-4,8.84827489037954e-5,8.558823724557823e-5,18.815,73.947,-9.4586,9,place,2
2011,2.0936189268153086e-4,-1.8534210470098382e-4,-2.4019787980547055e-5,-45.353,73.165,-9.3725,9,face,1
2023,1.6251608648344625e-4,-9.950614629930083e-5,-6.300994018414541e-5,3.5488,76.436,-9.3803,9,face,1
2026,-1.5755387420589707e-4,2.389929877567007e-4,-8.143911355080362e-5,14.834,77.191,-9.3824,9,place,2
2030,2.194153385789976e-4,-1.397096202464247e-4,-7.970571833257288e-5,-45.573,76.661,-9.2973,9,face,1
2056,-5.61284011291971e-6,-9.79452064187049e-5,1.0355804653162461e-4,-0.65245,83.177,-9.2298,9,object,3
209,-6.75121185796617e-5,1.932339815375095e-4,-1.257218629578478e-4,-23.872,-24.561,-30.583,9,place,2
2101,-2.2174710386619292e-5,-2.4978913997182044e-5,4.715362438380134e-5,-22.846,-45.22,-8.1246,9,object,3
2114,-1.186314546177576e-5,-4.674604377057432e-5,5.860918923235007e-5,-30.589,-42.227,-8.0482,9,object,3
2115,-2.317995953687627e-5,-6.998207442607626e-5,9.316203396295251e-5,-26.827,-41.976,-8.0488,9,object,3
2138,-2.0320431700529676e-5,-4.190981983550664e-5,6.223025153603631e-5,29.159,-31.209,-7.9079,9,object,3
216,1.6555622046329527e-4,-8.934490673920918e-5,-7.621131372408612e-5,24.81,-17.793,-30.516,9,face,1
2165,5.1564827654644184e-5,-2.2350785230008187e-5,-2.9214042424635997e-5,35.803,-16.723,-7.6087,9,face,1
2170,4.105013425373686e-5,-6.942015590774553e-5,2.8370021654008672e-5,-39.651,-18.259,-7.5209,9,object,3
2208,8.109914979675515e-5,-1.6507427396957675e-5,-6.459172239979747e-5,-52.694,8.9538,-6.9177,9,face,1
2213,-5.900872258774449e-5,-5.201896099624748e-5,1.1102768358399198e-4,-60.437,11.947,-6.8412,9,object,3
2263,-1.2966610383787677e-5,1.550911593144553e-4,-1.421245489306676e-4,-54.233,33.426,-6.3916,9,place,2
2309,-1.3741201936308295e-4,8.50483469546647e-6,1.2890718466761645e-4,46.454,54.202,-6.1079,9,object,3
2315,-1.0931898005234676e-4,-1.613601854222233e-4,2.7067916547457e-4,-51.57,51.157,-6.0168,9,object,3
2322,-1.591029805809881e-4,2.5105923109833847e-5,1.3399705747115426e-4,46.234,57.698,-6.0326,9,object,3
2334,-1.745329488595308e-4,-7.872462756592802e-5,2.532575764254588e-4,46.014,61.194,-5.9573,9,object,3
2335,-1.0575936418308977e-4,-4.703648622670123e-5,1.5279585040979104e-4,49.776,61.446,-5.9583,9,object,3
2337,1.7461936627301923e-4,-1.1372381337210607e-4,-6.089555290091314e-5,-52.01,58.148,-5.8664,9,face,1
2346,-3.046174285150025e-5,-1.2554004649844335e-4,1.5600178934994363e-4,38.271,64.187,-5.8811,9,object,3
2351,2.545793790316704e-4,-1.9385880234196645e-4,-6.072057668970394e-5,-55.991,61.393,-5.79,9,face,1
2352,2.411763149932726e-4,-1.806149648084941e-4,-6.0561350184778465e-5,-52.229,61.645,-5.791,9,face,1
2360,-1.459877523304746e-4,2.1330107294327004e-6,1.4385474160104187e-4,26.766,66.928,-5.8038,9,object,3
2361,-1.6141943809868322e-4,6.467966713475716e-6,1.5495147138520752e-4,30.528,67.179,-5.8048,9,object,3
2379,-1.971347934291175e-4,-2.7887319364153205e-6,1.9992352536553283e-4,26.547,70.423,-5.7286,9,object,3
2384,1.9218516130973493e-4,-1.8756895357430718e-4,-4.616207735427762e-6,-56.431,68.384,-5.6396,9,face,1
2385,9.378845130493502e-5,-1.6402542065444359e-4,7.023696934950856e-5,-52.669,68.636,-5.6406,9,object,3
2391,2.3221276931068168e-4,-7.310097610230402e-5,-1.5911179320837767e-4,-30.099,70.146,-5.6444,9,face,1
2405,-7.495960481163323e-5,-5.383904794141451e-5,1.2879865275304775e-4,26.327,73.92,-5.6543,9,object,3
2407,7.997270031182128e-5,-1.6410351237348476e-4,8.413081206166347e-5,-52.889,72.132,-5.5652,9,object,3
2413,2.1702112371570117e-4,1.0962164794687989e-4,-3.266427716625811e-4,-30.319,73.641,-5.5692,9,face,1
2427,2.3628292221831803e-5,-1.2071683062698354e-4,9.708853840515172e-5,-49.347,75.879,-5.491,9,object,3
2438,1.5917776587967935e-4,-1.1375952372166367e-4,-4.5418242158015656e-5,-0.44475,79.15,-5.4988,9,face,1
2454,1.7353454578618226e-4,-1.1667661121036932e-4,-5.6857934575812946e-5,-0.66455,82.646,-5.4236,9,face,1
2467,1.39008242335069e-4,5.864260200094449e-5,-1.976508443360135e-4,6.6391,86.646,-5.3502,9,face,1
2487,1.1994316685900904e-5,2.8459988959186478e-5,-4.045430564508738e-5,-25.96,-56.489,-4.5436,9,face,1
2500,1.7546371889942267e-5,3.061894940471745e-5,-4.816532129465972e-5,-29.941,-53.245,-4.4679,9,face,1
2510,1.75333578926027e-5,1.9867829161073943e-5,-3.740118705367665e-5,30.246,-49.219,-4.478,9,face,1
2627,7.14716139400841e-5,3.23402796256295e-5,-1.038118935657136e-4,56.603,12.225,-3.2053,9,face,1
2633,5.815363445097738e-5,2.9691385637942235e-5,-8.78450200889196e-5,56.383,15.72,-3.1302,9,face,1
269,-1.3294051419695003e-4,9.981039433672872e-5,3.313011986022129e-5,12.426,-1.0691,-30.138,9,place,2
2711,-1.312513960840301e-4,2.531882900459537e-4,-1.2193689396192358e-4,20.33,48.415,-2.373,9,place,2
2724,-1.0168658681732631e-5,2.3447257971367444e-4,-2.243039210319418e-4,20.11,51.911,-2.2979,9,place,2
2756,1.0388114807160457e-4,-1.8194477031535815e-4,7.80636222437536e-5,-55.783,57.367,-2.0598,9,object,3
2770,1.464974158831623e-4,-1.533072105671905e-4,6.809794684028192e-6,-56.003,60.863,-1.9846,9,object,3
2783,1.5136512767053103e-4,-1.2347012334477627e-4,-2.789500432575476e-5,-56.223,64.359,-1.9095,9,face,1
2806,1.085626649565506e-4,-9.089461927090212e-5,-1.76680456856485e-5,-56.443,67.854,-1.8344,9,face,1
2807,1.9892720690782136e-4,-1.3819159713305233e-4,-6.0735609774769036e-5,-52.681,68.106,-1.835,9,face,1
2808,2.126406096622586e-4,-5.281929784072029e-5,-1.5982131182153833e-4,-48.919,68.358,-1.8357,9,face,1
2817,-3.231272668751902e-5,5.3816802003143646e-5,-2.1504075315624623e-5,-7.5407,71.125,-1.8425,9,place,2
2830,1.6603496092767786e-4,-1.2071455543393036e-4,-4.532040549374748e-5,-52.901,71.603,-1.7597,9,face,1
2831,1.5635576164954294e-4,-9.054618577641313e-5,-6.580957587312981e-5,-49.139,71.854,-1.7604,9,face,1
2891,2.408093911731456e-5,1.670604847163641e-4,-1.9114142383367866e-4,2.8653,85.864,-1.5439,9,place,2
2937,-7.231369206609651e-5,9.864319860422865e-5,-2.6329506538132153e-5,-33.715,-54.026,-0.66151,9,place,2
3088,1.0917298002929354e-4,-3.592649205397812e-5,-7.324648797531542e-5,-61.121,21.374,0.99559,9,face,1
3148,3.061883120687536e-4,-1.2656503662431505e-4,-1.7962327544443854e-4,-51.594,50.096,1.595,9,face,1
3187,1.4524221570011864e-4,-5.373210937086599e-5,-9.151010632925265e-5,-48.492,60.837,1.8199,9,face,1
3231,-1.237705686934666e-4,1.246391064973035e-4,-8.685378038369028e-7,-11.314,70.344,1.9639,9,place,2
3232,-8.785692335273332e-5,5.400310236655626e-5,3.385382098617707e-5,-7.5528,70.596,1.9632,9,place,2
3259,7.199891833789764e-5,-1.6086660772805954e-4,8.886768939016191e-5,14.798,75.601,2.0347,9,object,3
3267,-1.1634427931317743e-4,7.986257444166282e-5,3.648170487151462e-5,-41.848,75.323,2.1191,9,place,2
3268,-1.8586691868414877e-4,1.1972269985979021e-4,6.614421882435856e-5,-38.086,75.574,2.1185,9,place,2
3285,-8.821674680363412e-5,7.693668782217432e-5,1.1280058981459804e-5,-42.067,78.819,2.1944,9,place,2
3292,1.7253927765996114e-4,-7.495920540077828e-5,-9.758007225918286e-5,3.073,81.838,2.1868,9,face,1
332,2.265549166084837e-5,-7.390554192211142e-5,5.1250050261263046e-5,-26.29,13.895,-29.757,9,object,3
3359,1.1451950144487873e-6,-1.0264069383003354e-4,1.0149549881558473e-4,-14.919,-53.298,3.141,9,object,3
3388,5.6743678009756366e-5,2.0914060925855868e-7,-5.695281861901493e-5,-0.31163,-45.3,3.2886,9,face,1
3527,-7.535215286882332e-5,-6.444386265233472e-5,1.3979601552115804e-4,58.362,42.88,5.0819,9,object,3
353,6.50174971841982e-5,-4.222523901243843e-5,-2.2792258171759752e-5,-34.253,20.383,-29.604,9,face,1
3547,9.180866196150642e-5,1.3430368468558265e-7,-9.194296564619199e-5,-55.148,45.819,5.3262,9,face,1
3548,2.1028862162503388e-4,-7.393276182527708e-5,-1.363558597997568e-4,-51.386,46.071,5.3255,9,face,1
3559,5.1035659233752136e-5,1.8877031794045236e-5,-6.991269102779737e-5,-55.368,49.315,5.4013,9,face,1
3581,1.5137077732333082e-4,2.049678165464098e-6,-1.5342045548879493e-4,-52.046,56.559,5.551,9,face,1
3582,1.967350625660335e-4,-4.1150714222536545e-5,-1.5558434834349698e-4,-48.284,56.81,5.5504,9,face,1
3596,1.8745736951441042e-4,-1.8270228935785538e-4,-4.75508015655504e-6,-48.504,60.306,5.6255,9,face,1
3601,-1.109551700881738e-4,1.265182533818169e-4,-1.556308329364309e-5,0.39813,63.577,5.6173,9,place,2
3626,-1.0808443365100904e-4,-1.1765792125643922e-4,2.2574235490744826e-4,-41.42,67.801,5.7745,9,object,3
3629,1.994734764491933e-4,-1.301762998315036e-4,-6.92971766176897e-5,-26.373,68.808,5.7721,9,face,1
3643,-1.2299915400802911e-4,-3.063423356792856e-5,1.5363338757595768e-4,-41.64,71.297,5.8498,9,object,3
3647,1.3514879943459144e-4,-9.746159749930185e-5,-3.768720193528959e-5,-22.831,72.555,5.8466,9,face,1
3663,-1.2966706479492526e-4,4.580437963887339e-5,8.386268515605185e-5,-41.86,74.793,5.9249,9,place,2
3664,-2.07757114994259e-4,1.408199636397654e-4,6.69371513544936e-5,-38.098,75.045,5.9242,9,place,2
3681,-1.8193382072329817e-4,8.240698275428383e-5,9.952683796901435e-5,-42.08,78.289,6,9,place,2
3682,-2.2616010420696163e-4,1.3769358206877747e-4,8.846652213818415e-5,-38.318,78.54,5.9993,9,place,2
3683,-2.3165601601970017e-4,3.7146404238640895e-4,-1.398080263667088e-4,-34.556,78.793,5.9989,9,place,2
3708,1.5912450005450983e-4,-3.162686381564349e-5,-1.2749763623886635e-4,-31.234,86.035,6.1484,9,face,1
3743,-4.097418177683957e-5,-5.450578545412333e-5,9.54799672309629e-5,-18.473,-57.576,6.8719,9,object,3
3755,-3.4565299767673356e-5,-7.62203248192618e-5,1.1078562458693515e-4,-22.454,-54.331,6.9483,9,object,3
3756,8.401275606118314e-6,-1.3363502011601056e-4,1.2523374450989225e-4,-18.693,-54.079,6.9473,9,object,3
3759,1.0064218323683886e-4,5.776927752877264e-5,-1.584114607656115e-4,0.11586,-52.822,6.9443,9,face,1
3773,7.989203900105342e-5,4.32556474704785e-5,-1.2314768647153193e-4,-3.8656,-49.578,7.0195,9,face,1
3774,9.639130775686317e-5,1.793664274047045e-5,-1.1432795049733364e-4,-0.10393,-49.326,7.0195,9,face,1
3785,1.1894328872877859e-4,-5.016620007067715e-5,-6.877708865810145e-5,14.723,-44.824,7.0919,9,face,1
381,7.558989448906062e-5,-1.6437525029644518e-5,-5.91523694594161e-5,-31.407,-25.594,-26.776,9,face,1
3819,4.179498501124551e-5,6.882532217273902e-6,-4.867751722851941e-5,-38.82,-34.362,7.4019,9,face,1
3941,7.416403447398995e-5,9.534249119789376e-5,-1.6950652567188372e-4,-54.941,41.793,9.0567,9,face,1
3975,-9.367973445154695e-5,1.5522891662678515e-4,-6.154918217523821e-5,-25.506,54.294,9.2771,9,place,2
3976,-8.647251231593084e-5,1.6327629325541844e-4,-7.680378093948759e-5,-21.745,54.545,9.2765,9,place,2
3977,-6.097464908118297e-5,1.296190251470562e-4,-6.864437606587324e-5,-17.983,54.797,9.2758,9,place,2
400,8.367916046991555e-5,-2.0655260979055886e-5,-6.302389949085967e-5,-43.352,-15.861,-26.549,9,face,1
4002,-1.188583721207088e-4,1.2132642103089432e-4,-2.468048910185536e-6,4.1477,63.298,9.4224,9,place,2
4003,-1.2362290676886607e-4,1.3648565344340116e-4,-1.2862746674535091e-5,7.9094,63.55,9.4217,9,place,2
4021,-1.67614454688211e-4,9.009178815392867e-5,7.752266653428234e-5,-3.5955,66.291,9.4987,9,place,2
4022,-1.906710418492811e-4,1.7891633094642998e-4,1.1754710902851104e-5,0.16623,66.543,9.4983,9,place,2
4023,-1.9256677853771376e-4,1.4717619461241722e-4,4.5390583925296534e-5,3.9279,66.795,9.4976,9,place,2
405,5.997069602154841e-5,-1.9331564173439772e-5,-4.063913184810864e-5,46.929,-9.8219,-26.563,9,face,1
4056,1.3742969652328152e-4,-8.53421818918177e-5,-5.208751463146384e-5,-22.844,72.025,9.6523,9,face,1
4057,1.5127383422636008e-4,-1.4713849671572684e-4,-4.135337510633225e-6,-19.082,72.277,9.6517,9,object,3
4064,-2.9653522891789896e-6,1.7533761800620805e-4,-1.7237226571702906e-4,14.773,74.542,9.6461,9,place,2
4072,-1.6221647081938575e-4,4.6018508874956644e-5,1.161979619444291e-4,-45.634,74.012,9.7312,9,place,2
4074,-1.2175957743734569e-4,1.6283211110019357e-4,-4.1072533662847876e-5,-38.11,74.515,9.7299,9,place,2
4089,-3.513816350781753e-5,-1.5073671396605487e-4,1.858748774738724e-4,22.077,78.54,9.7199,9,object,3
410,8.305057652322183e-5,-4.4620983961537076e-5,-3.842959256168476e-5,50.471,-6.0748,-26.489,9,face,1
4119,1.662834446779557e-4,-1.1159670546909823e-4,-5.468673920885748e-5,-8.6759,87.016,9.9505,9,face,1
4124,2.046489712573843e-4,5.412468255881219e-5,-2.5877365381619645e-4,-1.3723,91.014,10.024,9,face,1
4176,8.712236703157908e-5,2.0331836449765895e-5,-1.0745420348134495e-4,3.6457,-49.604,10.824,9,face,1
4181,-7.677292005548872e-5,-9.567726339643486e-6,8.634064639513221e-5,33.739,-47.591,10.819,9,object,3
4187,1.3642741018041326e-4,7.889840232300393e-6,-1.4431725041271366e-4,-4.0975,-46.611,10.901,9,face,1
4188,7.384437090873785e-5,-2.64061155994575e-6,-7.12037593487921e-5,-0.33583,-46.359,10.9,9,face,1
4190,8.880998021404486e-5,1.539073499585187e-5,-1.0420071520989673e-4,10.949,-45.605,10.898,9,face,1
4191,9.216166263643376e-5,1.1275321262973733e-5,-1.034369838994075e-4,14.711,-45.353,10.897,9,face,1
4201,9.647822881143499e-5,5.482952173195837e-5,-1.5130775054339335e-4,-4.3173,-43.115,10.976,9,face,1
4230,7.066292740606505e-5,-3.93062744427997e-5,-3.1356652963265356e-5,-38.832,-34.892,11.207,9,face,1
4237,5.189394899336206e-5,-3.0328564664863223e-6,-4.8861092526875734e-5,-39.052,-31.396,11.282,9,face,1
4238,6.833782006765402e-5,1.659556928553079e-5,-8.493338935318482e-5,-35.29,-31.144,11.281,9,face,1
4312,1.245770101768592e-4,1.2073015980982631e-5,-1.3665002615784183e-4,55.016,34.577,12.544,9,face,1
4370,-9.385255947814698e-5,1.7865396759563377e-4,-8.480140811748678e-5,-21.757,54.016,13.082,9,place,2
4379,-8.025497946008275e-5,1.907321066638171e-4,-1.1047712720373434e-4,-25.738,57.26,13.158,9,place,2
4380,-1.1251993620989404e-4,1.6608312365666258e-4,-5.356318744676853e-5,-18.215,57.763,13.157,9,place,2
