voxel,face,place,object,x,y,z,subject,class,cluster
1035,-6.269871067531131e-5,1.3058798607649556e-4,-6.788927540118424e-5,-25.244,66.278,-14.3,4,place,2
1047,2.3068328764196266e-4,-4.126956567183629e-5,-1.8941372197012638e-4,-44.845,69.392,-14.617,4,face,1
1050,-8.550703134304991e-6,1.5488846936240284e-4,-1.4633776622809783e-4,1.0403,70.994,-14.057,4,place,2
1052,-1.205834361430498e-4,1.2643919602138654e-4,-5.855759878336768e-6,16.335,71.528,-13.871,4,place,2
1057,1.7759879026603973e-4,2.4511406336768638e-5,-2.0211019660280833e-4,-45.327,73.173,-14.7,4,face,1
1058,2.459283951947737e-4,-1.2413118098051335e-4,-1.2179721421426034e-4,-41.503,73.307,-14.653,4,face,1
1065,-6.782343940776308e-5,1.5141664185732182e-4,-8.359320244955874e-5,12.03,75.176,-14,4,place,2
1067,-1.1312167292864486e-4,-7.84770979812864e-5,1.9159877090993126e-4,23.501,75.577,-13.861,4,object,3
1081,-1.5606623634607512e-4,1.6953233723889443e-4,-1.346610089281931e-5,19.195,79.224,-13.99,4,place,2
1083,5.756803503874261e-5,4.4401398572540536e-5,-1.0196943361128314e-4,-46.291,80.736,-14.866,4,face,1
1091,6.780985249762841e-5,4.1795349085979675e-5,-1.0960520158360809e-4,22.055,86.92,-14.11,4,face,1
1119,3.21463158690433e-5,-1.1540686901321952e-4,8.326055314417624e-5,-7.856,-39.509,-7.878,4,object,3
1153,1.2475975730691756e-4,-7.928761043578832e-5,-4.5472146871129246e-5,46.608,-14.819,-7.6781,4,face,1
116,5.270363734742572e-5,-8.167193135736303e-5,2.8968294009937318e-5,24.202,7.4717,-32.678,4,object,3
1180,8.345028752454513e-5,1.564827963739162e-4,-2.3993308389846132e-4,51.363,8.1361,-8.0843,4,face,1
1186,4.245291241841575e-5,1.0113184882466883e-4,-1.4358476124308459e-4,50.881,11.917,-8.1676,4,face,1
119,-2.9646242999542624e-5,1.280431989592824e-4,-9.839695595973976e-5,35.673,7.8722,-32.538,4,place,2
1191,5.625652936197357e-5,4.592770409188852e-5,-1.0218423345386209e-4,50.399,15.699,-8.2508,4,face,1
1194,-8.7371696939027e-5,-1.9352792265691434e-4,2.808996195959413e-4,-64.796,15.474,-9.7329,4,object,3
1198,7.558750567874499e-5,9.763742127649289e-6,-8.535124780639428e-5,49.917,19.48,-8.3341,4,face,1
1204,9.077170831099143e-5,-8.182488609206184e-6,-8.258921970178525e-5,45.611,23.128,-8.4639,4,face,1
1209,-2.6686207763841196e-4,-4.388628382927831e-5,3.107483614676903e-4,-65.76,23.037,-9.8994,4,object,3
1242,3.62372101801054e-5,-9.083214202951201e-5,5.459493184940661e-5,-15.12,47.594,-9.7461,4,object,3
1245,-5.3262794249765674e-5,-1.4850235531186628e-4,2.0176514956163195e-4,57.531,50.131,-8.8602,4,object,3
1247,-5.464982898887236e-5,-1.0472483119528255e-4,1.593746601841549e-4,-53.84,50.04,-10.296,4,object,3
1251,5.392141283237787e-5,-7.847839964888568e-5,2.4556986816507815e-5,-15.602,51.375,-9.8294,4,object,3
1254,-7.416839867204187e-5,8.228556411437658e-5,-8.117165442334718e-6,18.812,52.577,-9.4097,4,place,2
1255,1.0107870940006375e-5,-3.437970030179839e-4,3.336891320779775e-4,49.402,53.645,-9.0367,4,object,3
1256,4.085242812787197e-5,-1.728075861049503e-4,1.3195515797707834e-4,53.226,53.778,-8.9901,4,object,3
1267,-7.678300462363401e-5,-4.5577031623527514e-5,1.223600362471615e-4,52.744,57.56,-9.0733,4,object,3
1268,3.037514614766954e-4,-1.359726462995029e-4,-1.6777881517719248e-4,-50.98,57.736,-10.416,4,face,1
1273,-1.9598720496801305e-4,5.157614693804397e-5,1.444110580299691e-4,40.79,60.94,-9.2964,4,place,2
1274,-1.631588354599294e-4,1.0597291036035513e-4,5.718592509957428e-5,44.614,61.074,-9.2498,4,place,2
1276,1.7623845981480695e-4,-6.895289047427041e-5,-1.0728556934053654e-4,-55.286,61.384,-10.545,4,face,1
1277,3.231248924830345e-4,-2.014911900992292e-6,-3.211099805820422e-4,-51.462,61.517,-10.499,4,face,1
1279,-1.4787736078010033e-4,2.102821673497229e-4,-6.240480656962257e-5,-32.344,62.185,-10.266,4,place,2
1280,-8.94472892181614e-5,9.112750737057016e-5,-1.6802181524087447e-6,-28.52,62.318,-10.219,4,place,2
1281,1.7717379218952203e-5,1.3313856127992804e-4,-1.5085594049888025e-4,-20.872,62.585,-10.126,4,face,1
1286,-1.1561596839811422e-4,1.7325851577344633e-4,-5.7642547375332094e-5,17.365,63.921,-9.6595,4,place,2
1295,-1.1816554735404306e-4,1.5770261556584568e-4,-3.9537068211802605e-5,16.883,67.702,-9.7427,4,place,2
1296,-1.1568276452315096e-4,-7.586537482589974e-5,1.915481393490507e-4,32.178,68.236,-9.5562,4,object,3
1306,-3.903159242320462e-5,1.637833282248801e-4,-1.247517358016755e-4,-21.836,70.148,-10.292,4,place,2
131,6.673115271379069e-5,-1.056894492507929e-4,3.89582965370022e-5,-25.409,-24.693,-28.62,4,object,3
1311,-1.0668969574316976e-4,1.6926453348766756e-4,-6.257483774449777e-5,16.401,71.483,-9.826,4,place,2
1312,1.092963561632994e-5,-1.4465097715688185e-4,1.337213415405519e-4,27.873,71.884,-9.6861,4,object,3
1316,2.6896163092422006e-4,-1.4820724505939224e-4,-1.2075438586482782e-4,-41.437,73.262,-10.609,4,face,1
1320,-5.96662178463829e-5,1.7501901362465598e-4,-1.1535279577827309e-4,-22.319,73.929,-10.375,4,place,2
1326,2.4890734825527605e-4,-1.6650491779537712e-4,-8.240243045989889e-5,27.39,75.665,-9.7693,4,face,1
1327,2.356661566684373e-4,-1.566564341286636e-5,-2.2000051325557097e-4,-41.919,77.043,-10.692,4,face,1
1336,2.123160132747334e-4,-4.7416665738320125e-5,-1.6489934753641328e-4,11.613,78.912,-10.039,4,face,1
1337,-2.0068515303421847e-4,1.2337687651403718e-4,7.73082765201813e-5,19.261,79.179,-9.9458,4,place,2
1338,1.8282286291290695e-4,-4.924635451516811e-5,-1.3357650839773883e-4,26.908,79.446,-9.8526,4,face,1
1339,2.794405676522592e-4,-1.2051319162206379e-4,-1.5892737603019535e-4,30.732,79.58,-9.806,4,face,1
1340,1.6931900205737589e-4,-7.468572827194612e-5,-9.463327378542974e-5,34.556,79.713,-9.7593,4,face,1
1341,6.908933585143067e-5,1.3577940568559554e-4,-2.048687415370262e-4,-38.578,80.958,-10.728,4,face,1
1346,9.173934025009838e-5,8.355755825386227e-5,-1.7529689850396066e-4,-0.34008,82.293,-10.262,4,face,1
1420,6.0690028350153635e-5,-9.012971822244368e-5,2.9439689872290035e-5,-35.521,-32.926,-4.3263,4,object,3
1425,-1.6510175043380162e-4,8.792305246967371e-5,7.71786979641279e-5,52.426,-29.855,-3.2539,4,place,2
1429,-1.4469732295501953e-4,4.016871660055428e-5,1.0452860635446524e-4,51.944,-26.074,-3.3371,4,place,2
1482,7.842649881176553e-5,-9.336243414106217e-6,-6.909025539765931e-5,53.806,19.568,-4.2428,4,face,1
1487,1.529250928598328e-4,-6.776718734772943e-5,-8.515790551210338e-5,49.501,23.216,-4.3727,4,face,1
1524,9.451064245351903e-5,-1.7337386328107867e-4,7.886322082755963e-5,57.597,50.086,-4.8156,4,object,3
1533,-9.94886960315934e-6,-1.3262564296381626e-4,1.4257451256697562e-4,53.291,53.733,-4.9455,4,object,3
1552,-2.08259022820332e-4,2.59208251187134e-4,-5.094922836680197e-5,-32.278,62.14,-6.221,4,place,2
1562,-9.355483257760649e-5,-6.555669676043158e-5,1.5911152933803806e-4,28.42,68.057,-5.5582,4,object,3
1563,-1.3110176569295826e-4,-5.4837870576125665e-5,1.859396362690839e-4,32.244,68.191,-5.5116,4,object,3
1567,7.25983174893249e-5,-1.765988488916646e-4,1.0400053140233969e-4,-52.361,69.035,-6.6207,4,object,3
1568,1.4400511832510688e-4,-2.03484484628734e-4,5.9479366303627144e-5,-48.537,69.168,-6.574,4,object,3
1569,7.52680589152592e-5,-1.4668733385354385e-4,7.141927493828468e-5,-44.713,69.302,-6.5274,4,object,3
1570,5.31450866724232e-5,7.04574624744915e-5,-1.236025491469147e-4,-33.242,69.702,-6.3875,4,face,1
1576,2.1824308000570526e-5,-1.719335870182827e-4,1.5010927901771217e-4,27.938,71.839,-5.6415,4,object,3
159,1.33843716784597e-4,-1.0494544425331979e-4,-2.8898272531277222e-5,44.833,-3.2496,-28.151,4,face,1
1590,8.034112175321003e-5,5.342354181380075e-5,-1.3376466356701078e-4,-3.1338,74.552,-6.0978,4,face,1
1597,1.554246870100986e-4,-5.6718709983826547e-5,-9.870597702627209e-5,31.28,75.753,-5.6781,4,face,1
1606,1.226758701468053e-4,7.796774412509782e-6,-1.304726445593151e-4,-3.6159,78.333,-6.181,4,face,1
1615,-4.2399335070736834e-5,1.651699339742344e-4,-1.227705989034976e-4,-34.688,81.046,-6.6373,4,place,2
1620,2.6792428476434943e-5,4.047151793208985e-5,-6.726394640852479e-5,-7.9218,81.981,-6.3109,4,face,1
1630,1.2994655092183363e-4,3.6663591636784016e-5,-1.6661014255861764e-4,-31.346,84.961,-6.6739,4,face,1
1631,1.5917635146426985e-4,6.181432434824764e-5,-2.2099067581251748e-4,-27.523,85.094,-6.6273,4,face,1
1633,3.865946127743013e-5,1.2902784814005746e-4,-1.676873094174876e-4,3.0674,86.163,-6.2543,4,face,1
1634,1.3714518777582563e-4,7.523282628196466e-5,-2.123780140577903e-4,10.715,86.43,-6.161,4,face,1
165,1.0343000049430358e-4,-1.7323222115595783e-4,6.980222066165427e-5,17.584,-0.40298,-28.56,4,object,3
168,2.577328987213155e-4,-1.8182605438601146e-4,-7.590684433530405e-5,44.35,0.53167,-28.234,4,face,1
1692,-6.747314246477596e-5,-5.1525652659927214e-5,1.189987951247032e-4,-22.537,-43.915,0.10794,4,object,3
1718,2.7597857864452472e-5,-8.284731252337505e-5,5.5249454658922564e-5,56.316,-29.767,0.83737,4,object,3
1723,8.459810644854264e-5,-1.4420384930120171e-4,5.9605742852659054e-5,55.834,-25.986,0.75412,4,object,3
1728,-2.3084376982644653e-5,-8.511436689512477e-5,1.0819874387776941e-4,51.528,-22.338,0.62424,4,object,3
1734,1.1177187388304489e-5,-4.843734857781517e-5,3.726016118951068e-5,51.046,-18.556,0.54099,4,object,3
1738,1.205776384093222e-4,-8.237377158536292e-5,-3.8203866823959284e-5,42.916,-15.042,0.36448,4,face,1
1739,4.722111309548353e-5,-8.658022776400145e-5,3.935911466851793e-5,46.74,-14.909,0.41111,4,object,3
1746,8.996573169559826e-5,-4.35208228098685e-5,-4.644490888572975e-5,42.434,-11.261,0.28123,4,face,1
175,8.134701700277459e-5,-1.4562420948103274e-4,6.427719247825815e-5,17.102,3.3783,-28.644,4,object,3
1791,-9.504776121802465e-5,-6.302010591931279e-5,1.5806786713733743e-4,-64.697,45.768,-2.2631,4,object,3
1792,-1.5062604584178342e-4,-4.667532087767092e-5,1.9730136671945435e-4,-60.874,45.901,-2.2165,4,object,3
1801,-6.974252018434766e-5,-1.19499916772772e-4,1.8924243695711966e-4,45.71,53.421,-0.99413,4,object,3
1804,6.0065498444116156e-5,-1.9533369058265156e-4,1.352681921385354e-4,-61.838,53.464,-2.383,4,object,3
1806,-9.731126678893599e-5,-1.0632843599120834e-4,2.0363970278014433e-4,-50.367,53.865,-2.2431,4,object,3
1809,-7.578144525368592e-5,-2.025580782263416e-4,2.783395234800275e-4,-58.496,57.379,-2.4196,4,object,3
1810,-1.7890067278657177e-5,-1.6462106429487812e-4,1.8251113157353535e-4,-54.672,57.512,-2.3729,4,object,3
1814,-1.250188859909613e-4,2.504322129600804e-5,9.997566469495326e-5,40.922,60.85,-1.2073,4,place,2
1815,-1.9188424249954943e-4,-2.3222363638017585e-5,2.1510660613756702e-4,44.746,60.984,-1.1606,4,object,3
1822,-1.4243100673358818e-4,1.5871925946915626e-5,1.2655908078667256e-4,44.263,64.765,-1.2439,4,place,2
1842,-1.6530984340457576e-4,-5.094948642271663e-5,2.1625932982729238e-4,39.476,72.194,-1.457,4,object,3
1843,-1.3319446076353998e-4,-8.375759928678258e-5,2.1695206005032256e-4,43.299,72.328,-1.4104,4,object,3
1847,-1.6264203087704732e-4,8.871160054015656e-5,7.393043033689076e-5,-37.482,73.305,-2.4728,4,place,2
1858,-1.5138833247482008e-4,1.1538980468828479e-4,3.599852778653528e-5,-37.964,77.086,-2.5561,4,place,2
1870,2.6746379146849415e-5,1.3645438942087474e-4,-1.6320076856772418e-4,-30.799,81.135,-2.5461,4,face,1
1886,1.4199418371789075e-4,1.4557002018735418e-4,-2.8756420390524493e-4,6.9571,86.251,-2.163,4,face,1
1887,-1.0470286965323749e-4,2.7314386546131275e-4,-1.6844099580807527e-4,10.781,86.385,-2.1164,4,place,2
1894,1.062345240362607e-4,1.6852075775328126e-4,-2.7475528178954196e-4,2.6512,89.899,-2.2929,4,face,1
1911,1.081358851407808e-4,-1.0720271547670572e-4,-9.331696640750891e-7,-17.201,-55.17,4.4489,4,face,1
1924,1.1206451972937011e-4,-9.546602615459783e-5,-1.659849357477228e-5,-17.684,-51.389,4.3657,4,face,1
1986,1.4328238862038585e-4,-8.956159949040909e-5,-5.372078912997676e-5,42.982,-15.087,4.4091,4,face,1
199,-5.374760110427099e-5,1.8292329832219365e-4,-1.2917569721792265e-4,-45.525,12.586,-29.639,4,place,2
2045,7.896661800380871e-5,-1.2702558245308965e-4,4.8058964449280936e-5,-55.538,34.646,2.1245,4,object,3
2063,1.6225251948818269e-4,-2.772289508095473e-4,1.1497643132136463e-4,-61.772,53.419,1.6616,4,object,3
2080,9.396680403321237e-5,-1.6868875053092792e-4,7.472194649771554e-5,-51.265,61.382,1.635,4,object,3
2101,1.321236509749661e-4,-2.372019050167913e-4,1.050782540418252e-4,43.365,72.283,2.6342,4,object,3
2103,-1.8518119077314747e-4,-3.30615180875011e-5,2.182427088606486e-4,-45.064,72.993,1.4785,4,object,3
2114,-1.8217962463087e-4,1.3490060089983098e-4,4.727902373103904e-5,-41.722,76.908,1.4419,4,place,2
2136,-1.5145748117023028e-4,-3.643719030114507e-5,1.8789467147137536e-4,22.8,82.959,2.1513,4,object,3
2147,-2.5953249685316124e-4,-1.7430244215657494e-6,2.61275521274727e-4,10.847,86.34,1.9282,4,object,3
2148,-2.94929383614023e-4,1.714373116316335e-4,1.2349207198238948e-4,14.67,86.473,1.9748000000000001,4,place,2
2149,-2.2857948079546187e-4,1.4968254771977155e-4,7.889693307569032e-5,18.494,86.607,2.0214,4,place,2
2166,5.731574651596653e-5,-1.571671364310249e-4,9.985138991505837e-5,2.4654,-58.329,8.8099,4,object,3
219,1.0232038135429325e-5,3.230865217119427e-5,-4.2540690306623586e-5,-24.861,-28.519,-24.493,4,face,1
2205,-2.7283071981106927e-6,-1.1574558190680807e-4,1.1847388910491875e-4,-26.229,-44.138,8.1505,4,object,3
2228,8.990457567897369e-5,-1.5931535800796906e-5,-7.39730398781768e-5,-35.323,-33.061,7.8075,4,face,1
2229,-1.4816282122920884e-4,-4.924553511811049e-5,1.9740835634731932e-4,56.447,-29.857,8.9266,4,object,3
2232,1.003426056040145e-4,-2.9024008594130448e-5,-7.131859700988404e-5,-35.805,-29.28,7.7242,4,face,1
2263,7.643210185905009e-5,-1.213195704850823e-4,4.488746862603223e-5,53.073,-3.3879,8.3438,4,object,3
2301,1.5396930798058024e-5,-1.0614889595205906e-4,9.075196515400104e-5,55.899,34.692,7.6046,4,object,3
2316,7.385477007678964e-5,-1.249501892688051e-4,5.10954191920155e-5,-60.26,42.03,5.956,4,object,3
2320,3.785270894458472e-5,-1.1199225853614992e-4,7.413954959156521e-5,-60.742,45.811,5.8727,4,object,3
2324,3.060378014599691e-5,-1.0491749483330013e-4,7.431371468730324e-5,-61.224,49.593,5.7895,4,object,3
2327,2.3592186423366035e-4,-8.899720714674633e-5,-1.4692465708691403e-4,49.665,53.465,7.1417,4,face,1
2330,1.4186167275433338e-4,-3.104084350385291e-5,-1.1082082925048046e-4,-50.235,53.774,5.8461,4,face,1
2331,1.9816928214946695e-4,-3.1529008842305986e-5,-1.6664027330716096e-4,45.359,57.113,7.0118,4,face,1
2332,1.883546891482168e-4,-9.700030623620137e-5,-9.13543829120154e-5,49.183,57.246,7.0584,4,face,1
2334,6.18507612623595e-5,-6.294198775658309e-5,1.0912264942235877e-6,-58.365,57.289,5.6696,4,object,3
2335,1.1084644632784715e-4,-3.9287992453362796e-5,-7.155845387448434e-5,-54.541,57.422,5.7162,4,face,1
2336,1.930381085417801e-4,-5.1310117096451826e-5,-1.4172799144532825e-4,-50.717,57.556,5.7629,4,face,1
2338,1.705003803199833e-4,-9.174855954761541e-5,-7.875182077236788e-5,44.877,60.894,6.9286,4,face,1
2339,1.977408511174344e-4,-1.2342525823633363e-4,-7.431559288110078e-5,48.701,61.027,6.9752,4,face,1
2340,1.1421635428424901e-4,-1.0872862036686818e-4,-5.487733917380813e-6,52.525,61.161,7.0218,4,face,1
2341,9.643345724076915e-5,-1.0112719225100878e-4,4.69373501023963e-6,-55.023,61.204,5.633,4,face,1
2345,-1.2762776478198712e-4,2.1632005469195983e-4,-8.869228990997271e-5,9.9813,63.473,6.4257,4,place,2
2349,1.1620046692055655e-4,-1.1322516080502601e-4,-2.9753061155305403e-6,44.395,64.675,6.8453,4,face,1
2358,1.6471686806414728e-4,-1.560282272908822e-4,-8.68864077326511e-6,43.913,68.456,6.7621,4,face,1
2368,4.838243749392155e-5,-1.1406013480253985e-4,6.56776973086183e-5,43.431,72.238,6.6788,4,object,3
2382,-2.9924062743109e-4,2.31344881539673e-4,6.7895745891417e-5,-37.832,76.996,5.5331,4,place,2
2384,-1.1941597067019287e-4,5.250124709894551e-5,6.691472357124736e-5,-30.185,77.263,5.6264,4,place,2
2388,-4.322357533344809e-5,-2.1270427428050873e-4,2.559278496139568e-4,11.877,78.732,6.1393,4,object,3
2389,-1.22513310097494e-4,-1.4023746447239374e-4,2.6275077456988774e-4,23.348,79.133,6.2792,4,object,3
2401,-5.4923944145052886e-5,-2.2168449329874112e-4,2.76608437443794e-4,11.395,82.513,6.056,4,object,3
2403,-2.7675510558043974e-4,-3.4693495054507555e-5,3.114486006349473e-4,22.866,82.914,6.1959,4,object,3
2404,-3.040770141254173e-4,-1.2552696956289537e-5,3.166297110817068e-4,26.69,83.047,6.2425,4,object,3
2415,-1.4613071499652944e-4,-7.685636040525247e-5,2.2298707540178192e-4,10.913,86.295,5.9728,4,object,3
2424,-2.3131855764552372e-4,-6.288726541941999e-5,2.942058230649437e-4,10.43,90.076,5.8895,4,object,3
2438,1.8807164089423706e-4,-1.8771340493293194e-4,-3.5823596130509864e-7,2.0491,-54.592,12.771,4,face,1
2444,-3.3590309684887565e-5,-6.456397515675229e-5,9.815428484163987e-5,-25.199,-51.746,12.362,4,object,3
2457,-1.4283620376972992e-5,-1.2740847787623915e-4,1.4169209825321214e-4,-29.505,-48.098,12.232,4,object,3
2458,-4.279688678282973e-5,-9.955408928719297e-5,1.423509760700227e-4,-25.681,-47.965,12.278,4,object,3
2471,1.2087237073193989e-5,-1.6583782803743263e-4,1.5375059096423864e-4,-33.811,-44.45,12.102,4,object,3
2481,3.5370702708379683e-6,-1.6261807253524233e-4,1.590810022644044e-4,38.841,-41.913,12.988,4,object,3
2485,2.391814655639639e-4,-2.4223044001879933e-4,3.0489744548353793e-6,-38.117,-40.803,11.972,4,face,1
2486,1.613528574423578e-5,-1.2822536452126326e-4,1.1209007877702746e-4,-34.293,-40.669,12.019,4,object,3
2494,1.3150769028990125e-4,-1.5302137020742132e-4,2.1513679917520047e-5,-38.599,-37.021,11.889,4,face,1
2497,-2.2202396043230178e-5,-7.119767229426194e-5,9.340006833749213e-5,45.524,-34.084,12.915,4,object,3
2505,-3.274553423166219e-7,-1.1406905447017247e-4,1.1439650981248907e-4,48.866,-30.169,12.878,4,object,3
2506,-6.503786775671251e-5,-1.127505131433578e-4,1.7778838090007031e-4,52.689,-30.035,12.925,4,object,3
2508,1.0704940279814504e-4,-4.3578320939456484e-5,-6.347108185868857e-5,-39.563,-29.459,11.722,4,face,1
2510,-1.5615351087436046e-5,-7.022044084130322e-5,8.583579192873925e-5,56.031,-26.121,12.888,4,object,3
2513,1.6436948271447436e-4,-1.592421077880194e-4,-5.12737492645497e-6,44.078,-22.74,12.665,4,face,1
2514,1.2146208398561383e-4,-1.1529221955448662e-4,-6.169864431127202e-6,47.901,-22.606,12.711,4,face,1
2516,-1.070151882311559e-5,-7.748866136254872e-5,8.81901801856643e-5,55.549,-22.339,12.805,4,object,3
2522,1.3943809310529198e-4,-1.066258812699985e-4,-3.281221183529347e-5,43.596,-18.959,12.582,4,face,1
2523,1.2528162965883894e-4,-7.651269836254901e-5,-4.876893129628993e-5,47.419,-18.825,12.628,4,face,1
2524,7.002022867024563e-5,-8.384844674970715e-5,1.3828218079461513e-5,51.243,-18.692,12.675,4,object,3
2526,6.229051382035167e-5,-7.240939432501657e-5,1.0118880504664899e-5,54.585,-14.777,12.638,4,object,3
2531,-1.3697033828731718e-5,-1.7681330822495522e-4,1.9051034205368696e-4,49.797,-7.3478,12.425,4,object,3
2536,-1.2062173569252484e-5,-6.126246002587836e-5,7.332463359513086e-5,53.139,-3.433,12.388,4,object,3
2540,-1.1538894023250715e-5,-7.210325924553321e-5,8.364215326878395e-5,48.833,0.2148,12.259,4,object,3
2546,1.0314845952866517e-4,-1.7060107590707562e-4,6.745261637841047e-5,55.516,8.0444,12.185,4,object,3
2568,3.51596405827065e-5,-8.683897021070042e-5,5.167932962799392e-5,37.811,26.417,11.583,4,object,3
2581,3.341251207275659e-4,-1.4402454834644895e-4,-1.90100572381117e-4,-63.054,34.289,10.12,4,face,1
2590,1.5858684719743867e-4,4.538530563767671e-6,-1.6312537776120637e-4,-64.018,41.852,9.9539,4,face,1
2593,1.24533031392283e-4,-9.594584903504007e-5,-2.8587182357242936e-5,-60.676,45.766,9.9173,4,face,1
2609,5.31488731375804e-5,-5.738098242600215e-5,4.232109288421758e-6,-58.299,57.244,9.7142,4,object,3
2621,-1.1788551157889027e-4,-5.471418070391963e-5,1.7259969228280989e-4,32.99,64.229,10.75,4,object,3
2622,-1.436797340930268e-4,-4.688950495690056e-5,1.9056923904992734e-4,36.813,64.363,10.797,4,object,3
2630,-1.4261305621147123e-4,3.097791667652047e-4,-1.6716611055373346e-4,9.565,67.21,10.387,4,place,2
2632,-7.320516008023843e-5,-5.3481199640339984e-5,1.2668635972057842e-4,32.508,68.011,10.667,4,object,3
2633,-1.2919345660238965e-4,-6.190898897256399e-5,1.9110244557495366e-4,36.331,68.144,10.713,4,object,3
2634,-1.1831033779832363e-4,-6.224385019172496e-5,1.805541879900486e-4,40.155,68.278,10.76,4,object,3
2640,-5.9281802220446495e-5,1.8955030353595448e-4,-1.3026850131550797e-4,9.0829,70.991,10.304,4,place,2
2645,-2.744105862317697e-4,1.1951821032050335e-4,1.5489237591126637e-4,-41.108,73.036,9.6143,4,place,2
2646,-2.0291075288678484e-4,1.8540496475337828e-4,1.7505788133406583e-5,-37.284,73.17,9.661,4,place,2
2657,-1.8541139867333874e-4,1.4233525951036792e-4,4.30761391629708e-5,-33.943,77.085,9.6243,4,place,2
2679,-2.293862783991002e-4,7.617995331478885e-5,1.5320632508431133e-4,26.756,83.002,10.287,4,place,2
2680,-2.4947895463741705e-4,7.091611818120199e-5,1.7856283645621503e-4,30.579,83.136,10.334,4,place,2
2689,-1.8340569127683526e-4,2.4167963077261623e-4,-5.827393949578097e-5,18.626,86.517,10.111,4,place,2
2692,-2.163162578567446e-4,2.006404291199777e-4,1.5675828736766865e-5,18.144,90.298,10.027,4,place,2
2698,1.8815843595665116e-4,-9.790196538735213e-5,-9.025647056929905e-5,-1.2267,-58.552,16.852,4,face,1
2700,1.4210655770175346e-4,-1.0829728172930083e-4,-3.380927597245265e-5,6.4208,-58.285,16.946,4,face,1
2707,1.8773753881162736e-4,-7.99944400648649e-5,-1.0774309874676246e-4,17.41,-54.103,17.002,4,face,1
2711,-2.620258145371246e-5,-6.634433389992686e-5,9.254691535363933e-5,-28.957,-51.924,16.36,4,object,3
2719,1.2576023522002354e-4,-1.9955766623827543e-4,7.379743101825189e-5,20.752,-50.189,16.966,4,object,3
2736,-4.484617925177567e-5,-6.21165556664419e-5,1.0696273491821756e-4,38.906,-41.958,17.032,4,object,3
2748,-3.155454874626243e-5,-7.41921263742994e-5,1.057466751205618e-4,46.072,-37.91,17.042,4,object,3
2754,-2.2932710518946142e-5,-1.0590982304960562e-4,1.2884253356855178e-4,45.59,-34.129,16.959,4,object,3
2755,-2.0357137808621887e-5,-1.0096293881111104e-4,1.2132007661973292e-4,49.414,-33.995,17.006,4,object,3
2759,-8.532327520470855e-6,-7.442276987166588e-5,8.295509739213672e-5,52.755,-30.08,16.969,4,object,3
2760,1.5051789688610095e-4,-3.239373144321805e-5,-1.1812416544288289e-4,-43.321,-29.637,15.72,4,face,1
2761,1.7259197633425773e-4,-5.149061743220794e-5,-1.2110135890204978e-4,-39.497,-29.504,15.767,4,face,1
2764,-3.5621191321835954e-5,-6.486032021624565e-5,1.0048151153808159e-4,56.097,-26.166,16.932,4,object,3
2767,-4.2634729798674786e-5,-8.591631057041324e-5,1.28551040369088e-4,59.439,-22.251,16.896,4,object,3
2771,4.848847341950126e-5,-1.0635718937695841e-4,5.786871595745714e-5,55.133,-18.603,16.766,4,object,3
2772,1.4337264964203244e-5,-1.4140406864774328e-4,1.2706680368354003e-4,58.957,-18.47,16.813,4,object,3
2787,4.380899891269449e-6,-1.27600113374095e-4,1.2321921348282556e-4,45.075,0.036234,16.256,4,object,3
