voxel,face,place,object,x,y,z,subject,class,cluster
1082,-1.1953139586521324e-4,-4.768421828889763e-5,1.6721561415411083e-4,-44.416,80.257,2.5089,3,object,3
1084,-1.3274136220372014e-4,2.767766112859405e-4,-1.4403524908222036e-4,-33.894,80.06,2.9265,3,place,2
1089,3.655543794160853e-5,-1.223796123230921e-5,-2.4317476709299325e-5,1.1762,79.402,4.3175,3,face,1
1097,1.7560431833353976e-6,-1.4689758799084807e-4,1.4514154480751266e-4,43.261,78.612,5.9868,3,object,3
1099,1.9449866240410228e-4,8.931612911559808e-5,-2.8381479151970033e-4,-37.603,84.353,3.3921,3,face,1
110,-4.3467568845224386e-5,2.7656084828566027e-4,-2.330932794404359e-4,-33.919,16.807,-25.296,3,face,1
1110,1.4921405105463279e-5,2.0305422662046606e-4,-2.1797563172592933e-4,25.524,83.169,5.8949,3,face,1
1113,5.664315832263193e-5,2.0084089018363759e-4,-2.5748404850626947e-4,-27.283,88.384,4.4133,3,face,1
1125,1.4260589837097076e-4,-1.7523686507841e-5,-1.250822118631298e-4,4.0787,92.02,6.2696,3,face,1
1126,1.681708274933903e-4,-1.7591398093927516e-4,7.743153445884849e-6,7.5858,91.954,6.4086,3,face,1
1133,-8.141701103864837e-6,-2.1530114857761746e-4,2.2344284968148226e-4,2.6553,-27.097,-7.2436,3,object,3
1135,1.2820634659341617e-4,-1.6797399721896325e-4,3.976765062554707e-5,-29.11,-22.277,-7.8914,3,face,1
1144,-6.329637219376146e-5,1.8410604591259246e-4,-1.20809673718831e-4,2.2523,-18.642,-6.0352,3,face,1
120,-5.5668462710694246e-5,-1.0397444592350509e-4,1.5964290863419934e-4,-34.322,25.263,-24.087,3,object,3
1226,4.6599139849874606e-5,-1.5036419687190953e-4,1.0376505702203493e-4,-49.869,45.7,1.0804,3,object,3
1228,3.343971852363781e-5,4.5066932393535656e-5,-7.850665091717346e-5,-7.7846,44.91,2.75,3,face,1
1229,1.6501441067377876e-5,2.7345673550753437e-5,-4.384711461813131e-5,-0.77045,44.779,3.0276,3,face,1
1230,4.074596962094268e-5,2.5149610658877068e-5,-6.589558027981975e-5,51.836,43.791,5.1148,3,face,1
1232,-2.664166316674147e-4,3.552064677343514e-6,2.628645669900712e-4,58.85,43.659,5.3924,3,object,3
1236,5.502976149818591e-5,-1.0688497172065125e-4,5.185521022246535e-5,-50.071,49.928,1.685,3,object,3
1238,-1.009582185524982e-5,-1.0759771822080278e-4,1.176935400760526e-4,58.648,47.887,5.997,3,object,3
1248,5.1702969465081476e-5,4.554580773527532e-6,-5.625755023860901e-5,2.1321,57.397,4.9801,3,face,1
1255,2.097259930425018e-4,-9.08645422416879e-5,-1.1886145080081386e-4,-47.168,62.546,3.6362,3,face,1
1259,-2.2897635837506615e-4,2.349328676802442e-5,2.054830716070417e-4,40.508,60.9,7.114,3,object,3
126,8.176132584450352e-5,1.0641926305964072e-4,-1.881805889041442e-4,-39.574,-13.523,-26.121,3,face,1
1263,-2.0186683384377905e-4,3.7629255209179667e-4,-1.7442571824801756e-4,-12.299,66.116,5.6314,3,place,2
1266,-3.0151030323644513e-4,1.751258798868362e-4,1.263844233496089e-4,40.307,65.128,7.7186,3,place,2
1271,1.299662007690705e-4,-1.750187947062191e-5,-1.1246432129844861e-4,-47.571,71.002,4.8453,3,face,1
1272,1.759500959222445e-4,-9.876004082664396e-5,-7.719005509560055e-5,-44.064,70.936,4.984,3,face,1
1274,3.5065801700347076e-5,-6.264880317780546e-6,-2.880092138256653e-5,5.0346,70.014,6.9312,3,face,1
1278,-1.2792338351596118e-4,1.2993146883897146e-4,-2.0080853230102534e-6,36.598,69.422,8.1833,3,place,2
128,8.324568853910127e-5,3.65632095409142e-5,-1.1980889808001545e-4,-25.546,-13.787,-25.564,3,face,1
1282,1.7405035406191187e-4,8.056618694023994e-5,-2.546165410021518e-4,-47.773,75.23,5.4496,3,face,1
1283,3.468662028170934e-4,-6.810908607245939e-5,-2.78757116744634e-4,-44.266,75.164,5.5886,3,face,1
1294,1.863744021566826e-4,4.280047512987117e-5,-2.291748772865538e-4,-40.96,79.326,6.3318,3,face,1
1295,-8.197580272071744e-5,3.083385161542461e-4,-2.263627134335286e-4,-37.453,79.26,6.4708,3,face,1
134,1.4236432632077042e-4,-1.1845471420209094e-5,-1.3051885490056133e-4,-39.775,-9.2951,-25.516,3,face,1
1349,5.983867558709068e-5,-5.319293380574953e-5,-6.645741781341154e-6,-32.467,-27.305,-4.9513,3,face,1
1360,8.480961861709126e-5,-5.686551281878797e-5,-2.7944105798303307e-5,-39.884,-18.717,-4.0211,3,face,1
1361,6.49965666118032e-5,-4.297068609507931e-5,-2.2025880516723878e-5,40.778,-20.231,-0.82203,3,face,1
1368,5.2879018995641844e-5,-4.9600035691636834e-5,-3.2789833040050007e-6,-29.766,-10.459,-2.3955,3,face,1
1379,6.849807977925152e-5,-1.690897879115775e-4,1.0059170813232597e-4,50.493,-3.5168,2.0122,3,object,3
14,5.021039159052922e-5,-4.8891754784988125e-6,-4.532121611203041e-5,-33.815,18.538,-32.662,3,face,1
1422,2.0324672628927026e-4,-9.04881938863302e-5,-1.1275853240294006e-4,-53.227,40.672,4.0211,3,face,1
1423,1.7857138269431307e-4,-1.1359802844739367e-4,-6.497335424691941e-5,-49.72,40.607,4.1601,3,face,1
1425,2.8955873024829993e-5,2.355917698826039e-5,-5.251505001309038e-5,-0.62064,39.685,6.1073,3,face,1
1426,4.146729747014594e-5,1.1667966415873239e-5,-5.3135263886019175e-5,48.478,38.763,8.0545,3,face,1
1431,1.7255176274583961e-4,-1.1332721828695736e-5,-1.6121904091714388e-4,-60.442,45.032,4.3468,3,face,1
1432,1.7831059795830762e-4,-5.369568941959616e-6,-1.72941029016348e-4,-56.935,44.966,4.4858,3,face,1
1433,2.1179744239240724e-4,-9.051669643164045e-5,-1.212807459607668e-4,48.277,42.991,8.6588,3,face,1
1434,1.148321978037219e-5,-2.3219312815702398e-4,2.2070990837665176e-4,51.784,42.925,8.7978,3,object,3
1438,1.468417889131584e-4,-4.781114181127564e-5,-9.903064710188276e-5,-60.644,49.26,4.9514,3,face,1
1443,-1.1070719680885577e-5,-2.2074392633802782e-4,2.3181464601891339e-4,55.089,47.087,9.541,3,object,3
1448,1.2815791384046094e-5,8.89527621272177e-6,-2.1711067596767863e-5,47.874,51.447,9.867,3,face,1
1449,8.728932703049194e-5,-2.6950085145332613e-4,1.822115244228342e-4,51.381,51.381,10.006,3,object,3
1455,4.261450872982297e-5,-7.35132195137801e-5,3.089871078395713e-5,47.672,55.675,10.471,3,face,1
1461,1.468368310348435e-4,-1.8637565097665958e-4,3.953881994181606e-5,-47.22,61.68,7.3201,3,face,1
1464,2.0195530918146248e-5,1.1658497694179645e-5,-3.185402861232589e-5,40.457,60.034,10.797,3,face,1
1467,1.532029176051666e-4,-1.2891185190244542e-4,-2.4291065702721175e-5,-43.915,65.842,8.0636,3,face,1
1470,-1.6480556827297747e-4,3.1246197364908344e-4,-1.4765640537610594e-4,-15.858,65.316,9.1758,3,place,2
1471,-1.0782546999294261e-4,9.74839523953366e-5,1.0341517597606021e-5,36.748,64.328,11.263,3,place,2
1475,2.2223341487783882e-5,-1.4215782715015744e-4,1.1993448566237352e-4,-40.609,70.004,8.8069,3,object,3
1482,1.1948073473280293e-4,1.2065016033128296e-4,-2.4013089506408588e-4,-40.811,74.233,9.4105,3,face,1
1490,1.1973181777007999e-4,7.983434813171495e-5,-1.995661659017949e-4,-44.519,78.526,9.8761,3,face,1
1505,0.00019566636729585496,-9.507475251292368e-6,-1.8615889204456264e-4,-37.706,82.623,10.758,3,face,1
153,9.355315148259196e-5,5.767573817503906e-5,-1.51228889657631e-4,51.005,-2.5505,-20.691,3,face,1
1571,8.458469888255467e-5,-7.315092783426424e-5,-1.1433771048290412e-5,-29.012,-28.236,-1.129,3,face,1
1583,8.331509286649425e-5,-4.4256631407617086e-5,-3.905846145887716e-5,-1.5597,-16.079,1.7966,3,face,1
1588,6.785153870072296e-5,-8.554973293118732e-5,1.7698194230464366e-5,44.032,-16.935,3.6046,3,face,1
1591,7.14311540193788e-5,-4.951874399162511e-5,-2.1912410027753683e-5,33.309,-12.509,3.7918,3,face,1
1632,-1.5362529209156492e-4,-1.6023779240577726e-5,1.6964907133214263e-4,-55.778,18.732,4.5436,3,object,3
1633,-2.853057805249776e-5,-9.484705628616157e-5,1.233776343386593e-4,-48.764,18.601,4.8221,3,object,3
165,8.280873745461672e-5,-1.0001178956568208e-4,1.7203052111065366e-5,19.039,6.498,-20.735,3,face,1
1656,2.8295069219929015e-4,-1.5396941308926462e-4,-1.2898127911002553e-4,58.948,37.7,12.155,3,face,1
1671,1.49708689115083e-4,-2.293592374925938e-4,7.965054837751081e-5,47.822,50.581,13.55,3,object,3
1672,1.5114094407913683e-4,-2.3762778601323878e-4,8.648684193410196e-5,51.329,50.515,13.689,3,object,3
1673,-1.5698992381014775e-4,-8.65252073056436e-5,2.4351513111579135e-4,54.836,50.449,13.828,3,object,3
1674,-1.310830374693454e-4,-8.314178307386391e-5,2.142248205432093e-4,58.343,50.384,13.968,3,object,3
1681,1.538848732154641e-5,1.6166631801344478e-5,-3.155511912289089e-5,16.057,55.402,12.902,3,face,1
1683,2.115900396407363e-4,-8.231534562710817e-5,-1.2927469401362814e-4,47.621,54.809,14.154,3,face,1
1684,1.8061265443056665e-4,-2.0203747947068575e-4,2.1424825040119106e-5,-61.3,61.078,10.447,3,face,1
1688,2.101791736733643e-4,-9.839830285166013e-5,-1.1178087082170418e-4,43.912,59.103,14.62,3,face,1
1689,2.71538321777865e-4,-2.3602762684178736e-4,-3.5510694936077634e-5,50.926,58.972,14.898,3,face,1
1693,8.230913959001109e-5,-8.717257754228334e-5,4.8634379522722435e-6,-47.473,65.042,11.608,3,face,1
1694,2.0160255488196286e-4,-1.016874087215895e-4,-9.991514616037339e-5,-43.966,64.977,11.747,3,face,1
1695,2.1061410316269228e-4,-1.257368167814999e-4,-8.487728638119242e-5,-40.459,64.911,11.886,3,face,1
1696,1.486079129114519e-4,-5.476374253136964e-5,-9.384417038008227e-5,-19.417,64.516,12.72,3,face,1
1697,-9.752317204363225e-5,1.610826621310596e-4,-6.355949008742735e-5,43.71,63.331,15.223,3,place,2
1698,2.3670238043004024e-4,-2.0563570624845974e-4,-3.1066674181580487e-5,47.217,63.265,15.363,3,face,1
1699,1.41124926284914e-4,-2.1839071265040408e-4,7.726578636549006e-5,50.725,63.199,15.502,3,object,3
1701,5.977967419565998e-5,-2.0224017343836587e-4,1.424604992427059e-4,-23.125,68.81,13.185,3,object,3
1702,-1.552353578372407e-4,3.29456555178911e-4,-1.7422119734167025e-4,-16.111,68.678,13.463,3,place,2
1705,-2.2458608053549798e-4,2.3769191169862574e-4,-1.3105831163127767e-5,32.988,67.756,15.41,3,place,2
1707,1.4851224267865997e-4,-1.7384817529126273e-4,2.5335932612602786e-5,40.002,67.625,15.689,3,face,1
1710,1.4008500023153086e-4,-1.5060792208689534e-4,1.0522921855364487e-5,-40.862,73.367,13.094,3,face,1
1713,-1.4588490945647661e-4,3.371139862531998e-4,-1.912290767967232e-4,-19.82,72.971,13.929,3,place,2
1717,-1.584659416262882e-4,2.508074983810676e-4,-9.234155675477943e-5,39.8,71.853,16.294,3,place,2
1718,2.0086219135054438e-4,-1.3199223792520302e-4,-6.886995342534133e-5,-41.064,77.595,13.698,3,face,1
1727,3.9040213453753796e-5,1.0245365882211708e-4,-1.4149387227587089e-4,11.542,76.607,15.784,3,face,1
1729,-1.6791597730025947e-4,3.232001298467457e-4,-1.552841525464863e-4,25.571,76.344,16.34,3,place,2
1750,8.66959230507387e-5,-1.3046883008993024e-4,4.377290703919152e-5,-10.319,-54.799,-0.376,3,face,1
1757,1.7619459828177754e-4,-9.433167438961283e-5,-8.18629238921647e-5,-3.7078,-46.474,1.1108,3,face,1
1787,2.8051064764343194e-5,-2.9200544205969125e-5,1.1494794416259351e-6,-43.495,-20.382,3.2064,3,face,1
1807,1.0879532891338282e-5,-7.147383927487312e-5,6.059430638353484e-5,-44.905,9.2132,7.4357,3,object,3
1811,-7.756524807996389e-5,-9.067990085528924e-5,1.6824514893525313e-4,-55.628,13.639,7.6227,3,object,3
1844,3.745503972148686e-5,-6.162838808681173e-6,-3.1292200912805684e-5,38.055,33.001,14.399,3,face,1
1861,1.7206095757511423e-4,-8.946477697532652e-6,-1.631144798775816e-4,19.915,46.014,15.517,3,face,1
1864,2.1569251255953127e-4,-5.504448489651238e-5,-1.6064802766301887e-4,51.277,49.65,17.373,3,face,1
1867,-1.2305681957700663e-4,-9.133660530284847e-5,2.1439342487985513e-4,-47.122,55.721,14.082,3,object,3
1869,9.916598517754374e-5,-1.48955518831828e-4,4.978953365428424e-5,44.062,54.009,17.699,3,face,1
1870,6.17407090802461e-5,-1.4255620004834004e-4,8.081549096809394e-5,-57.845,60.147,14.269,3,object,3
1873,2.2118868464303214e-4,-1.3633088631687947e-4,-8.485779832615265e-5,-40.309,59.817,14.964,3,face,1
1877,9.765959328634726e-5,-1.5391859357254272e-4,5.6259000286195477e-5,50.874,58.106,18.581,3,face,1
1883,2.5649614611074453e-4,-1.9536417576542246e-4,-6.113197034532207e-5,-44.018,64.111,15.43,3,face,1
1884,2.315200840920097e-4,-1.7477501035734097e-4,-5.674507373466873e-5,-40.511,64.045,15.569,3,face,1
1887,1.4770538807310884e-4,-1.623855120844358e-4,1.4680124011326993e-5,50.673,62.334,19.185,3,face,1
1888,4.460127892254478e-5,-2.291333300312069e-4,1.8453205110866206e-4,-51.234,68.471,15.756,3,object,3
1890,1.666851738176953e-4,-9.016379685217251e-5,-7.652137696552277e-5,-44.219,68.339,16.034,3,face,1
1894,9.416805061728564e-5,-1.9186331365140275e-4,9.769526303411708e-5,-33.9,72.37,17.055,3,object,3
1897,-1.2967873343334383e-4,3.320682183072828e-4,-2.02389484873939e-4,-12.857,71.975,17.89,3,place,2
1898,-8.129900439621006e-5,-5.3947629588769374e-5,1.3524663398497942e-4,-5.8433,71.843,18.168,3,object,3
1903,-1.5665462397322747e-4,-1.4473575061508978e-4,3.0139037458831725e-4,-41.115,76.729,17.381,3,object,3
1913,-3.522755245770541e-4,-3.33197023643916e-5,3.855952269414457e-4,36.04,75.281,20.441,3,object,3
1920,1.3889521014055862e-4,-1.6516641238636506e-5,-1.223785689019221e-4,11.289,79.969,20.072,3,face,1
1930,1.6829153774739036e-4,-1.036498951239325e-4,-6.464164262345786e-5,14.595,84.132,20.815,3,face,1
1942,1.0796072156674436e-4,-1.7874199040657858e-4,7.078126883983424e-5,-21.093,-51.239,3.4949,3,face,1
1947,-4.232945151179687e-6,-4.8876549575883944e-5,5.310949472706364e-5,17.484,-51.963,5.0246,3,object,3
20,1.5411170845387964e-4,-7.658246620069965e-5,-7.752924225317998e-5,-40.075,0.8925,-31.674,3,face,1
2000,3.326977104341861e-5,5.3977242887873546e-5,-8.724701393129216e-5,40.22,-14.373,11.436,3,face,1
2008,3.8401748035692945e-5,-1.0698386975070477e-4,6.858212171501181e-5,50.137,-1.8858,13.666,3,object,3
2014,-6.381900705794779e-5,-9.47868561176917e-5,1.586058631756395e-4,-55.478,8.545,10.702,3,object,3
2021,-2.8910714802584676e-5,-2.0014767567978753e-4,2.2905839048237221e-4,-48.666,12.641,11.584,3,object,3
2027,-8.984413575356872e-6,-1.348649469393111e-4,1.4384936051466793e-4,-52.374,16.935,12.049,3,object,3
2052,2.8912187609430877e-5,-9.899524248665558e-5,7.008305487722469e-5,48.726,27.71,17.896,3,object,3
2053,3.363799069696609e-5,-7.875998389763769e-5,4.51219932006716e-5,52.233,27.644,18.035,3,face,1
2062,2.0467603255316732e-5,-9.631321011917825e-5,7.584560686386152e-5,48.525,31.938,18.5,3,object,3
2073,4.7844939026655524e-5,-1.160832260018799e-4,6.823828697522438e-5,48.122,40.394,19.708,3,object,3
2074,1.4045414408503746e-5,-1.6152606587789697e-4,1.4748065146939323e-4,55.136,40.262,19.986,3,object,3
2080,4.629638443002148e-5,-1.753070390144953e-4,1.2901065458447385e-4,47.92,44.622,20.313,3,object,3
2081,3.177563443902297e-5,-2.040509083816695e-4,1.7227527394264653e-4,-61,50.89,16.605,3,object,3
2083,-1.459503648997245e-4,-1.1525252856485028e-4,2.6120289346457477e-4,-53.986,50.759,16.883,3,object,3
2084,-1.0152675924985102e-4,-8.619052542680882e-5,1.8771728467665983e-4,-4.8874,49.838,18.83,3,object,3
2089,-6.910709551750847e-5,-9.265643785317649e-5,1.6176353337068496e-4,-57.695,55.052,17.348,3,object,3
2090,-1.7389731395340457e-4,-1.205069469089768e-4,2.9440426086238135e-4,-54.188,54.987,17.487,3,object,3
2097,5.249456085305181e-5,2.3467766793809083e-5,-7.596232764686088e-5,36.794,57.503,21.708,3,face,1
21,1.1926409113668693e-4,-1.3950783778753336e-4,2.0243746650846415e-5,-29.554,0.6951,-31.257,3,face,1
2102,4.5081497015533206e-5,-1.8841464879291498e-4,1.4333315177738178e-4,-54.591,63.442,18.695,3,object,3
2104,-1.224804281446347e-4,-1.6378388616633805e-5,1.3885881676126846e-4,-47.577,63.311,18.974,3,object,3
2106,6.514405044733027e-5,-1.2826211653925976e-5,-5.2317838793404296e-5,33.086,61.797,22.173,3,face,1
2110,-1.012440318768651e-4,-1.3396891862075107e-4,2.3521295049761619e-4,50.621,61.468,22.869,3,object,3
2115,1.3333026387102876e-4,1.1338612164686016e-4,-2.4671638551788895e-4,-30.243,67.21,20.273,3,face,1
2119,1.1845712611376295e-4,-1.0097082827965414e-4,-1.7486297834108814e-5,43.405,65.827,23.194,3,face,1
2121,-3.8444116578498164e-5,-1.5543662117426378e-4,1.938807377527619e-4,50.42,65.696,23.473,3,object,3
2123,1.887682945947927e-4,-1.9220341961118746e-4,3.43512501639476e-6,-44.473,71.701,20.322,3,face,1
2124,2.0841883268543228e-4,-3.551739451677481e-5,-1.7290143816865746e-4,-30.444,71.438,20.878,3,face,1
2145,-2.3283329964581125e-4,2.6776367609594694e-5,2.0605693203621655e-4,35.787,78.644,24.729,3,object,3
2146,-1.4768613778864614e-4,-9.223982330219662e-5,2.3992596109084278e-4,39.294,78.577,24.868,3,object,3
2150,7.262973440125853e-5,1.1280899592182577e-4,-1.854387303230843e-4,7.5287,83.398,24.22,3,face,1
2153,-1.6641598395035698e-4,-1.1630009106579059e-4,2.8271607501614756e-4,-24.236,88.218,23.573,3,object,3
2170,1.0689340104749421e-4,8.332881788281008e-6,-1.152262828357752e-4,13.926,-52.763,8.5686,3,face,1
2174,8.148388311862644e-5,-1.6904723757446872e-4,8.75633544558423e-5,-31.868,-47.679,7.365,3,object,3
2204,1.278936472740001e-4,3.650471188549915e-5,-1.6439835915949927e-4,37.871,-40.54,11.355,3,face,1
221,-5.858368713984376e-5,9.770541679793753e-5,-3.912172965809375e-5,23.836,52.873,-13.81,3,place,2
2212,-1.0070848139799086e-5,-1.0502187864366584e-4,1.1509272678346491e-4,-46.904,-26.276,9.8298,3,object,3
2216,-2.3854888530242135e-5,-6.746393018135283e-5,9.131881871159496e-5,-50.612,-21.982,10.294,3,object,3
2220,9.335192081990574e-5,-8.521111860380312e-5,-8.1408022161026e-6,47.586,-23.825,14.189,3,face,1
2226,1.0250250435170852e-4,-2.2647490730606624e-5,-7.98550136211019e-5,40.37,-19.466,14.515,3,face,1
2227,7.890461701994873e-5,-5.760956937496106e-5,-2.129504764498766e-5,43.877,-19.532,14.655,3,face,1
2228,5.249091346928716e-5,-2.471103374379083e-5,-2.777987972549633e-5,47.384,-19.597,14.793,3,face,1
2230,5.5949291270790645e-5,-7.329588797366222e-5,1.734659670287157e-5,-47.508,-13.592,11.642,3,face,1
224,-3.228722122134321e-5,6.085433590743614e-5,-2.856711468609293e-5,-21.957,57.958,-15.014,3,place,2
2245,2.8094881872442163e-5,-1.2039903075163692e-4,9.230414887919476e-5,49.682,5.7044,18.558,3,object,3
2258,5.12160983126128e-5,-7.340280793866286e-5,2.2186709626050068e-5,52.585,18.323,20.51,3,face,1
2261,6.1024252955523183e-5,-8.631180194208447e-5,2.5287548986561286e-5,48.876,22.617,20.975,3,face,1
2262,2.345268081228454e-5,-1.0089955611281371e-4,7.744687530052918e-5,-63.552,28.95,17.128,3,object,3
2271,1.1834461799653251e-5,-7.000628733908297e-5,5.8171825539429706e-5,-63.955,37.407,18.336,3,object,3
2276,6.576029852142215e-6,-4.7614497854797456e-5,4.1038468002655234e-5,-60.649,41.569,19.08,3,object,3
2278,2.3907207089081835e-5,-1.1230526345833681e-4,8.839805636925498e-5,58.591,39.33,23.809,3,object,3
2288,-1.3635776488638205e-5,-1.0789843625178112e-4,1.2153421274041932e-4,54.681,47.852,24.878,3,object,3
2292,-1.1324306423435736e-4,-1.3442623765444353e-4,2.476693018888009e-4,-54.24,54.121,21.17,3,object,3
2293,-7.925766923923422e-5,-1.7679450945104776e-4,2.56052178690282e-4,-50.732,54.055,21.309,3,object,3
2294,-4.2784721110422333e-05,-8.632030454671365e-5,1.29105025657136e-4,-5.1406,53.199,23.118,3,object,3
2296,-5.8871442489390614e-5,-1.1928683169464459e-4,1.781582741840352e-4,54.48,52.081,25.483,3,object,3
2299,-4.9117509421547396e-5,-1.503247154144464e-4,1.9944222483599382e-4,-54.441,58.349,21.775,3,object,3
230,-1.226475012435074e-4,2.566051924168968e-4,-1.3395769117338944e-4,23.433,61.33,-12.602,3,place,2
2300,-8.774626007827846e-5,-1.7873320794881028e-4,2.6647946802708873e-4,50.771,56.375,25.948,3,object,3
2301,-1.1429783688553236e-4,-1.4110795241228217e-4,2.554057892978145e-4,54.278,56.308,26.087,3,object,3
2302,-1.2071295003516774e-4,-7.313631167561645e-5,1.9384926171078418e-4,-54.643,62.577,22.379,3,object,3
2303,3.794735116988653e-5,-1.874124766281127e-4,1.4946512545822613e-4,-51.136,62.511,22.518,3,object,3
2304,-1.1981701616600919e-4,-1.416011526125161e-4,2.6141816877852525e-4,-47.628,62.445,22.657,3,object,3
2307,8.242439232360098e-5,-1.0557566380029613e-5,-7.186682594357137e-5,-2.0366,61.589,24.465,3,face,1
2308,4.921040426361888e-5,-1.0436800263828552e-5,-3.8773603999790324e-5,36.541,60.865,25.995,3,face,1
2310,-2.0545073108166535e-4,-1.053410756357921e-4,3.107918067174574e-4,-47.83,66.674,23.261,3,object,3
2313,5.229194527496399e-5,-1.006813713576584e-5,-4.2223808139198144e-5,36.34,65.094,26.6,3,face,1
2315,2.1648931894271335e-4,-1.3530444059759578e-4,-8.118487834511755e-5,43.354,64.962,26.878,3,face,1
2317,-1.5176582573525163e-4,-1.5560456833398466e-4,3.073703940692363e-4,-48.031,70.901,23.865,3,object,3
2318,1.780217796363628e-4,-2.53493327806715e-4,7.547154817035226e-5,-44.524,70.835,24.005,3,object,3
2322,6.188895535241137e-5,1.1098618356759035e-4,-1.728751389200017e-4,-9.4538,70.177,25.395,3,face,1
2324,9.628032628743397e-5,-1.5984282591371037e-5,-8.029604369606294e-5,15.096,69.716,26.369,3,face,1
2329,1.7894948145379832e-4,1.2697729444942983e-4,-3.0592677590322815e-4,-27.191,74.734,25.304,3,face,1
2331,1.2397903074672266e-4,-2.452749217664546e-4,1.2129589101973192e-4,0.86593,74.208,26.417,3,object,3
2332,1.1403913270110359e-4,-9.874916041619e-6,-1.0416421665948461e-4,11.387,74.01,26.834,3,face,1
2333,9.63060656780121e-5,-1.0294790881867136e-5,-8.601127479614496e-5,14.894,73.945,26.973,3,face,1
2334,1.3375069123773271e-4,-3.0163425447311494e-5,-1.0358726579042123e-4,-34.406,79.094,25.63,3,face,1
2338,7.173410243376061e-5,2.79102844456374e-5,-9.964438687939801e-5,-13.364,78.699,26.465,3,face,1
2339,8.932762136535226e-5,-3.6584215707530844e-6,-8.566919979459917e-5,0.66442,78.436,27.021,3,face,1
2340,1.3136930200098785e-4,4.193452364080959e-5,-1.7330382564179742e-4,4.1715,78.369,27.16,3,face,1
2344,-1.615351759351913e-4,-1.1031591552954796e-4,2.718510914647393e-4,35.735,77.778,28.412,3,object,3
2347,1.1970746211602062e-4,4.218427030320949e-5,-1.618917324192301e-4,-10.058,82.861,27.208,3,face,1
2348,1.167769243080294e-4,-1.0569285608188766e-4,-1.1084068226141748e-5,0.4629,82.663,27.625,3,face,1
2351,-1.3111324580961531e-4,-9.819180528314003e-5,2.2930505109275534e-4,28.519,82.137,28.738,3,object,3
2352,-1.2034889053083238e-4,-9.842049468841372e-5,2.1876938521924607e-4,32.027,82.071,28.877,3,object,3
2354,-1.2227317309437987e-4,-5.693278428077748e-5,1.7920595737515733e-4,7.2628,-61.953,10.765,3,object,3
2358,1.4955380375304746e-4,-2.794507287402023e-5,-1.2160873087902724e-4,10.568,-57.791,11.508,3,face,1
2366,1.799884820253198e-4,1.2403847366111865e-5,-1.9239232939143166e-4,-0.15438,-53.365,11.695,3,face,1
2367,1.8036241945938527e-4,-7.433303676491199e-5,-1.0602938269447328e-4,6.8598,-53.497,11.974,3,face,1
237,1.1873251490953618e-4,-3.729533781474926e-5,-8.143717709478693e-5,16.217,65.69,-12.276,3,face,1
2370,-9.72223711127217e-6,2.0110789670261362e-4,-1.9138565959134148e-4,20.888,-53.76,12.53,3,face,1
2385,8.945833036758992e-5,-2.017215266416192e-4,1.122631962740293e-4,-11.079,-44.712,12.487,3,object,3
2387,-1.0651608904307976e-6,-1.330585382255696e-4,1.341236991160004e-4,-4.0645,-44.844,12.765,3,object,3
2396,1.3716922589649522e-4,4.6283843649429515e-5,-1.8345306954592474e-4,-28.815,-40.155,12.396,3,face,1
2399,-3.990468814785398e-6,-2.023875198949055e-4,2.0637798870969093e-4,2.7481,-40.748,13.648,3,object,3
