voxel,face,place,object,x,y,z,subject,class,cluster
2842,1.3006703112068303e-4,8.733304072395758e-6,-1.3880033519307882e-4,-46.526,56.752,17.692,5,face,1
2851,1.1006672365966478e-4,7.051642772736676e-6,-1.1711836643240144e-4,-46.636,60.38,18.227,5,face,1
2858,-1.3150383706044696e-4,2.1678086093810157e-4,-8.52770238776546e-5,-27.986,64.542,20.048,5,place,2
2859,-7.022777038650237e-5,1.3189547972616297e-4,-6.166770933966058e-5,-24.234,64.65,20.306,5,face,1
287,-3.5376981379678126e-5,1.387400110169509e-4,-1.0336302963727274e-4,30.789,2.5866,-17.368,5,face,1
2880,-8.769557042811392e-5,2.372835533858002e-4,-1.4958798295768632e-4,-46.966,71.266,19.831,5,face,1
2881,-1.2574538309074334e-4,-7.28369813937329e-5,1.9858236448447626e-4,-43.213,71.372,20.088,5,object,3
2885,-1.3873265813474996e-4,3.978314941768602e-5,9.894950871706395e-5,1.811,72.653,23.177,5,place,2
290,3.91083127690618e-5,-1.1788116041356144e-4,7.877284764449963e-5,45.687,6.6423,-15.805,5,object,3
2962,9.810450737620448e-5,-1.4613469153774507e-5,-8.349103822242999e-5,-39.732,-45.744,6.3744,5,face,1
2972,1.0188988356792048e-4,-1.7255321646239994e-5,-8.46345619216805e-5,-39.842,-42.115,6.9088,5,face,1
2982,-8.825063990969639e-6,1.315349152208949e-4,-1.2270985122992529e-4,1.3208,-37.313,10.274,5,face,1
2996,-5.075523358512137e-5,-9.198661560122112e-5,1.427418491863425e-4,-47.895,-24.186,9.0684,5,object,3
3016,-1.3257279015755914e-4,-2.508326300381066e-5,1.576560531613698e-4,-56.168,1.0009,12.297,5,object,3
3045,1.7826726896977074e-4,-3.324346211893383e-5,-1.450238068508369e-4,48.12,29.389,23.245,5,face,1
3055,1.9142331599905863e-4,7.506167283341881e-5,-2.664849888324774e-4,44.149,36.539,24.057,5,face,1
3074,1.5185711219978636e-4,-1.1905286141608469e-4,-3.2804250783701666e-5,-4.9574,46.038,22.317,5,face,1
3079,1.2473626520801247e-4,1.2442571982401789e-4,-2.491619850320304e-4,-57.596,48.172,19.249,5,face,1
3086,1.705435725761454e-4,-6.047260119389985e-5,-1.1007097138224555e-4,-5.177,53.295,23.386,5,face,1
3118,6.56032714687732e-5,9.096438008761003e-5,-1.565676515563832e-4,-24.377,67.276,24.238,5,face,1
3132,6.607779809919841e-5,1.386223121492537e-4,-2.0470011024845212e-4,-24.486,70.905,24.773,5,face,1
3181,1.435199356562569e-4,-1.867641644419301e-4,4.324422878567319e-5,-2.5233,89.688,28.991,5,object,3
319,4.4655509279256996e-5,-1.368749005341471e-4,9.221939125489012e-5,45.358,17.528,-14.2,5,object,3
3201,-2.7871926540238044e-4,1.0181276679155581e-4,1.7690649861082462e-4,16.845,-56.03,12.028,5,place,2
3206,-4.742367992490783e-5,-9.889808287852568e-5,1.4632176280343352e-4,-24.537,-53.576,9.7323,5,object,3
3248,1.506183287549992e-4,1.6201588739631156e-5,-1.6681991749463034e-4,-2.5742,-34.793,13.95,5,face,1
3249,8.624851548357433e-5,6.16882823808922e-5,-1.479367978644665e-4,1.1779,-34.686,14.207,5,face,1
3255,9.92938752491041e-5,1.0200109668850261e-6,-1.003138862159891e-4,0.95822,-27.428,15.277,5,face,1
3260,8.466707969344053e-5,-8.312663259529841e-6,-7.635441643391069e-5,-51.68,-25.294,12.209,5,face,1
3274,9.876258065779341e-5,5.2851876974931245e-5,-1.5161445763272466e-4,-55.981,-7.2577,14.625,5,face,1
3283,4.9034083769452467e-5,4.245407645101518e-5,-9.148816022046765e-5,-60.063,3.5214,15.972,5,face,1
3284,9.197015272207141e-5,4.2597206068270384e-5,-1.345673587903418e-4,-60.173,7.1497,16.507,5,face,1
3324,5.641562529242153e-5,1.224896445680717e-4,-1.789052698604932e-4,-64.803,36.072,20.528,5,face,1
3353,6.572128437271817e-5,9.081633717120192e-5,-1.565376215439201e-4,-9.0719,55.815,27.061,5,face,1
3403,-7.680060379150477e-5,1.0582545558021286e-4,-2.902485178870808e-5,-2.0072,70.543,29.715,5,face,1
3407,5.6158081708603716e-5,-1.810757183306609e-4,1.249176366220572e-4,-43.389,72.998,27.419,5,object,3
3417,-6.0869339013289707e-5,2.881294550360493e-4,-2.2726011602275953e-4,9.0293,78.12,31.556,5,face,1
3433,-1.6074693447145982e-4,6.920488020195227e-5,9.154205426950755e-5,9.4177,-60.874,14.376,5,place,2
3434,-9.819479224465707e-5,-4.8740674428542945e-5,1.469354666732e-4,13.17,-60.767,14.633,5,object,3
3441,-1.0077258860947818e-4,-5.599721746126783e-5,1.56769806070746e-4,5.5558,-57.352,14.654,5,object,3
3447,1.4860655648982784e-4,3.871302287294439e-5,-1.8731957936277225e-4,-20.818,-54.471,13.387,5,face,1
3455,-1.1388221085658526e-4,1.7814211148524957e-5,9.606799970806031e-5,27.958,-53.084,16.733,5,place,2
3461,-1.830481621556904e-4,5.2340430610878515e-5,1.3070773154481193e-4,27.848,-49.455,17.267,5,place,2
348,-7.608285073364463e-5,-7.686985864340452e-5,1.5295270937704916e-4,33.662,31.722,-12.833,5,object,3
3497,2.7594324642047593e-5,1.7386114050398595e-4,-2.0145546514603352e-4,42.307,-30.885,20.971,5,face,1
3502,7.74095749161311e-5,-1.4633348131222714e-4,6.892390639609603e-5,38.446,-27.364,21.248,5,object,3
3577,9.14188870037372e-5,3.6335677745478077e-5,-1.277545647492153e-4,-4.8038,36.777,28.043,5,face,1
3582,1.0628253249154535e-4,6.456303687670461e-5,-1.7084556936824996e-4,-4.9137,40.406,28.578,5,face,1
3590,7.720717681664475e-5,1.9390103396835777e-5,-9.659728021348054e-5,-5.0235,44.034,29.113,5,face,1
3591,5.395356915123444e-5,-2.0303017603788282e-4,1.4907660688664838e-4,32.497,45.101,31.686,5,object,3
36,-7.765916117182194e-6,-7.10247196087851e-5,7.879063572596728e-5,-25.612,11.248,-30.353,5,object,3
3634,-7.287339937159755e-6,2.3039995724635437e-4,-2.2311261730919462e-4,-16.939,65.486,31.549,5,face,1
3636,3.4107458944308166e-5,1.2212596749000134e-4,-1.5623342643430953e-4,-1.9304,65.912,32.578,5,face,1
3637,2.5897368276925655e-5,1.5448169377525536e-4,-1.80379062052181e-4,1.8216,66.02,32.836,5,face,1
3641,1.1851964829892039e-4,8.726951144951912e-5,-2.057891597484395e-4,39.342,67.087,35.409,5,face,1
3654,4.293736404665849e-5,3.635998327394441e-5,-7.92973473206029e-5,-39.67,72.103,31.075,5,face,1
3687,-8.967133285052644e-5,-3.2841577566599317e-5,1.2251291041712574e-4,20.421,-54.299,19.616,5,object,3
3688,-8.346794584909226e-5,-1.4572616636701369e-5,9.804056248579362e-5,24.173,-54.191,19.873,5,object,3
3697,-3.2196351863669435e-5,-1.2565831683188127e-4,1.5785466869555072e-4,-21.071,-48.216,17.854,5,object,3
3707,-6.811495980342616e-5,-1.0750495539269671e-4,1.7561991519612287e-4,-21.181,-44.587,18.39,5,object,3
3737,-1.0467630132048894e-4,-1.3847232906139619e-4,2.4314863038188514e-4,38.303,-24.736,25.181,5,object,3
3738,-7.525159899921868e-5,-1.2577061119601097e-4,2.0102221019522966e-4,42.055,-24.63,25.438,5,object,3
375,1.7288275859534183e-4,-1.5424352224016106e-4,-1.863923635518077e-5,37.195,39.086,-11.506,5,object,3
3807,9.706198047654018e-5,-5.786742401198019e-5,-3.9194556464559996e-5,48.131,22.755,32.904,5,face,1
3818,9.638014912177125e-6,-1.6327175292131375e-4,1.5363373800913657e-4,51.553,33.748,34.765,5,object,3
3825,-7.019800662613487e-5,-1.3630238485374315e-4,2.0650039147987803e-4,-53.723,38.017,28.631,5,object,3
3843,6.99777860512345e-6,-1.7599007977261703e-4,1.689923011674936e-4,28.602,47.622,35.36,5,object,3
3844,7.595818655610319e-5,-1.918745571525435e-4,1.1591637059644031e-4,32.354,47.729,35.619,5,object,3
388,2.9429057089090123e-4,-2.645609971897418e-4,-2.972957370115937e-5,37.085,42.714,-10.972,5,object,3
3903,2.710851460873373e-5,2.0167624854088698e-4,-2.2878476314962072e-4,-17.081,68.113,35.482,5,face,1
3905,-8.974954071089225e-5,1.3484899966221967e-4,-4.509945895132741e-5,1.6787,68.646,36.768,5,face,1
3907,-1.0882956855015339e-4,-1.1933160024809763e-4,2.28161168798251e-4,16.687,69.073,37.797,5,object,3
3911,-6.536907568815731e-5,2.117784024250433e-4,-1.46409326736886e-4,1.5689,72.275,37.303,5,face,1
3920,-1.3231270905931922e-4,-1.2116605735060613e-4,2.5347876640992534e-4,20.219,76.437,39.125,5,object,3
3923,-1.6881836641044533e-4,1.9417331842708013e-4,-2.53549520166348e-5,5.1013,79.638,38.63,5,place,2
3948,-3.6349229417460364e-5,-1.32733961187703e-4,1.6908319060516335e-4,-21.214,-45.588,21.787,5,object,3
4009,1.0742919962280909e-4,-4.688816836080197e-6,-1.0274038278672889e-4,45.334,-11.011,31.232,5,face,1
402,2.0383832351915143e-4,-4.488268280885131e-5,-1.5895564071030015e-4,33.223,46.236,-10.694,5,face,1
4065,1.9406879542222493e-4,-6.411175856543082e-5,-1.2995703685679408e-4,44.236,25.275,36.58,5,face,1
4067,1.419947577842751e-4,1.4701272502037644e-5,-1.5669603028631277e-4,-4.6503,27.516,33.769,5,face,1
4068,1.4147759827057153e-4,-5.927743096215279e-5,-8.220016730841874e-5,47.878,29.011,37.371,5,face,1
4085,5.0654384043451676e-5,5.6210567898032845e-5,-1.0686495194148451e-4,-4.9798,38.402,35.373,5,face,1
4106,-6.5186480811555e-5,-1.60104469680123e-4,2.25290950491678e-4,28.569,46.62,38.759,5,object,3
4186,-8.408380607234821e-5,-4.2775294271984137e-5,1.2685910034433234e-4,-21.247,-46.59,25.186,5,object,3
4191,-5.3396155162952685e-5,1.3986149382690382e-4,-8.646533866395112e-5,20.025,-45.416,28.016,5,face,1
4199,8.740219037827113e-5,-3.439867184704139e-5,-5.3003518531229734e-5,4.9075,-42.214,27.522,5,face,1
4218,7.94347045153566e-5,7.018801169181309e-5,-1.496227162071697e-4,-2.9261,-31.542,28.611,5,face,1
423,1.6727260184707968e-4,-6.425338766419196e-5,-1.0301921418288769e-4,33.003,53.493,-9.6242,5,face,1
4249,9.352585223517266e-5,1.9779271720019658e-4,-2.9131856943536924e-4,-52.252,-14.787,27.94,5,face,1
429,1.9944574796987394e-4,7.85600260201371e-5,-2.7800577399001103e-4,-53.513,58.297,-14.474,5,face,1
4296,9.420266752427875e-5,-5.081256498323018e-5,-4.339010254104858e-5,48.175,17.123,39.166,5,face,1
433,1.8446113030538264e-4,-1.6767262613287691e-4,-1.6788504172505725e-5,-38.615,62.352,-12.909,5,object,3
4367,-1.623063219195444e-4,2.3125956350760764e-4,-6.895324158806325e-5,-9.0944,48.18,40.118,5,place,2
4440,7.853147131395631e-5,-1.2445222352747355e-5,-6.608624896120894e-5,-13.776,-47.379,29.098,5,face,1
4447,9.557800181990218e-5,-2.7734403320709708e-5,-6.784359849919249e-5,4.8744,-43.217,30.919,5,face,1
4458,5.5139814198931876e-5,5.642034346160332e-5,-1.1156015766053519e-4,-2.8493,-36.173,31.475,5,face,1
4483,-1.8678949596027738e-4,8.560532633216111e-5,1.011841696281163e-4,23.085,-24.54,34.88,5,place,2
4528,1.3018084001444657e-4,-6.620996082428927e-5,-6.397087919015728e-5,3.6663,-3.3018,36.801,5,face,1
453,4.079860819267329e-5,5.651165781660128e-5,-9.731026600927456e-5,-17.581,-14.317,-19.454,5,face,1
