voxel,face,place,object,x,y,z,subject,class,cluster
1138,9.564941579043799e-5,7.157846451436678e-5,-1.672278803048048e-4,55.196,4.469,0.43435,7,place,2
1145,8.829305356736542e-5,7.047456387973073e-5,-1.5876761744709614e-4,51.389,12.856,1.264,7,place,2
1175,2.1943806401669475e-4,-2.1722942015754031e-4,-2.208643859154443e-6,51.283,42.433,4.6542,7,face,1
1191,1.239384856913246e-4,-2.509796242291177e-4,1.270411385377931e-4,-54.516,57.546,2.697,7,object,3
1197,1.6605041380175423e-4,-1.162485289048855e-4,-4.9801884896868745e-5,-58.308,61.708,3.0432,7,face,1
1205,1.8662094296249614e-4,-1.6673857719364763e-4,-1.98823657688485e-5,-54.547,65.997,3.6659,7,face,1
1209,-9.620436031591286e-5,2.48626256819426e-4,-1.5242189650351313e-4,-16.783,66.636,5.0573,7,place,2
1210,-8.411705765627233e-5,1.5553689974321112e-4,-7.141984208693881e-5,9.6522,67.083,6.0309,7,place,2
1211,-3.785280633595456e-5,1.1728383712363615e-4,-7.943103078768159e-5,17.205,67.211,6.3083,7,place,2
1216,2.970735273626775e-4,-1.9235349347715007e-4,-1.0472003388552741e-4,-50.785,70.286,4.2893,7,face,1
1219,-1.942302689566043e-5,7.155226795954012e-5,-5.2129241063879696e-5,-24.351,70.734,5.2632,7,place,2
1221,-4.7732801841845413e-5,7.719780045740355e-5,-2.946499861555813e-5,13.413,71.373,6.6536,7,place,2
1229,-7.5275956121931e-5,9.658147421440901e-5,-2.1305518092478007e-5,-13.036,75.15,6.1652,7,place,2
1232,-7.049636459655489e-5,1.0588359886258893e-4,-3.538723426603403e-5,2.0692,75.406,6.7211,7,place,2
1233,-2.7564001211021642e-5,1.0921951297744108e-4,-8.165551176641945e-5,5.8456,75.47,6.8604,7,place,2
1234,-5.5773273245884526e-5,7.700023765085448e-5,-2.122696440496996e-5,13.398,75.598,7.1379,7,place,2
1235,-2.3073327229886523e-5,7.698205579494244e-5,-5.3908728565055914e-5,17.175,75.661,7.2769,7,place,2
1241,-1.2528841867352552e-4,2.852858230938806e-4,-1.5999740442035503e-4,-31.934,79.056,5.9534,7,place,2
1243,-6.895522877060604e-5,9.51043993903882e-5,-2.6149170619782158e-5,-13.052,79.376,6.6495,7,place,2
1249,-1.414435816609587e-4,1.7926398104363154e-4,-3.782039938267285e-5,-35.725,83.217,6.2983,7,place,2
125,-2.9489803951826107e-5,-5.796259158804511e-5,8.745239553987122e-5,32.924,9.7548,-26.811,7,object,3
1256,-5.385396513460024e-5,9.935182633814429e-5,-4.549786120354407e-5,5.8153,83.92,7.829,7,place,2
1269,-1.642211650952193e-4,7.162749444817638e-6,1.5705841565040167e-4,-31.979,91.732,7.4063,7,object,3
1274,2.1030663190096047e-5,4.264456795011323e-5,-6.367523114020927e-5,6.2596,-56.326,-4.3815,7,place,2
1279,2.2365248721261167e-5,4.595893621234763e-5,-6.83241849336088e-5,6.2444,-52.101,-3.8972,7,place,2
1284,2.272395481018148e-5,4.5998276650837414e-5,-6.87222314610189e-5,6.2293,-47.876,-3.4129,7,place,2
1302,3.3049920505096505e-5,4.476874895575715e-5,-7.781866946085365e-5,17.528,-39.233,-2.0262,7,place,2
1367,5.5402960105463166e-5,1.5866616028345585e-4,-2.1406912038891905e-4,58.826,29.075,7.2523,7,place,2
1373,2.1236130317040333e-4,-1.7456514919688922e-4,-3.779615397351409e-5,51.228,41.624,8.4274,7,face,1
1378,2.3516555454798337e-4,-8.207746505865288e-5,-1.530880894893305e-4,47.437,45.785,8.7725,7,face,1
1379,2.352016281826555e-4,-1.1894673030374486e-4,-1.1625489787891061e-4,51.213,45.849,8.9117,7,face,1
1396,2.1145068708582965e-4,-1.0855073246468218e-4,-1.0289995462114748e-4,-54.602,65.187,7.4393,7,face,1
1397,1.6569745905525352e-4,2.8286525602346984e-6,-1.6852611161548823e-4,-50.825,65.251,7.5787,7,face,1
1398,-8.70486030676653e-5,1.2367229728463126e-4,-3.6623694216965955e-5,-9.285,65.953,9.1081,7,place,2
1399,-1.2169414137633211e-4,1.3029112987800252e-4,-8.596988501670397e-6,9.597,66.273,9.8033,7,place,2
1400,-7.498743362484296e-5,1.4531521039859837e-4,-7.03277767737554e-5,13.373,66.337,9.9427,7,place,2
1401,-1.1916668873717335e-4,2.658566830526543e-4,-1.4668999431548095e-4,17.15,66.4,10.082,7,place,2
1405,-6.937285731580374e-5,9.765151531245035e-5,-2.8278657996646606e-5,-9.3001,70.178,9.5924,7,place,2
1410,2.7579254723271255e-5,1.7796687804818196e-4,-2.0554613277145323e-4,-50.856,73.701,8.5473,7,place,2
1414,-7.318159017556334e-5,4.669978233427967e-5,2.6481807841283678e-5,-5.5388,74.468,10.216,7,object,3
1415,-1.1047481996042645e-4,3.8732416536982526e-5,7.174240342344391e-5,-1.7624,74.532,10.355,7,object,3
1416,-9.565559632236942e-5,8.82087635186955e-5,7.446832803673914e-6,2.014,74.596,10.493,7,place,2
1421,-1.1332986428200482e-4,2.392275782619635e-4,-1.2589771397995868e-4,-31.989,78.246,9.7268,7,place,2
1422,-7.388363413452252e-5,1.0905067953417808e-4,-3.5167045399655556e-5,-16.883,78.502,10.283,7,place,2
1432,-1.2299945941494933e-4,1.7445634683244931e-4,-5.145688741749996e-5,-32.004,82.471,10.211,7,place,2
1433,-2.126554585737882e-4,3.196813074159953e-4,-1.0702584884220715e-4,-28.227,82.535,10.35,7,place,2
1434,-2.10899585526859e-5,1.359264219583524e-4,-1.1483646340566648e-4,-20.675,82.663,10.628,7,place,2
1436,-8.842064064028017e-5,1.2864743723066136e-4,-4.022679659038118e-5,-13.122,82.791,10.906,7,place,2
1450,-3.279186294430136e-5,1.3691804608907392e-4,-1.0412618314477258e-4,13.298,87.464,12.364,7,place,2
1451,-2.4099219210765984e-4,2.7494631636721637e-4,-3.395412425955649e-5,20.851,87.591,12.642,7,place,2
1452,-9.18197998694235e-5,-2.6286840798811216e-5,1.181066406682347e-4,-32.034,90.922,11.18,7,object,3
1453,-1.5563465459621977e-4,-2.0231268071431037e-5,1.7586592266765082e-4,-24.481,91.05,11.457,7,object,3
1460,-1.2119240889578366e-4,1.7415880316614334e-4,-5.296639427035967e-5,-24.007,-57.647,-1.7208,7,place,2
1467,-9.554692131690908e-6,4.9471805020620444e-5,-3.991711288892954e-5,-24.022,-53.422,-1.2365,7,place,2
1475,-2.4371722974102966e-5,-1.6940927816408017e-5,4.1312650790510986e-5,-31.59,-49.324,-1.0306,7,object,3
1518,-5.445328337447921e-5,-3.338933423963076e-5,8.784261761410998e-5,51.37,-14.116,5.9037,7,object,3
1534,-3.571598862514225e-5,-8.052663407810583e-5,1.1624262270324807e-4,-62.043,17.77,5.6062,7,object,3
1549,2.566925989655164e-4,-3.877430614888247e-5,-2.179182928166339e-4,51.158,45.039,12.684,7,face,1
1550,1.272351274473932e-4,5.709295912504925e-6,-1.3294442335989813e-4,54.934,45.103,12.824,7,face,1
1553,2.3961122591150845e-4,-1.3907545960792982e-4,-1.0053576630357861e-4,-54.596,47.476,9.2749,7,face,1
1554,1.364322152710287e-4,-6.86602549042726e-5,-6.777196036675609e-5,-47.044,47.603,9.553,7,face,1
1578,-1.633500517224161e-4,-1.0867962069507148e-4,2.720296724174876e-4,-43.313,60.343,11.145,7,object,3
1579,-1.0423064668387145e-4,1.6879961993189482e-4,-6.456897324802336e-5,13.333,61.301,13.231,7,place,2
1586,-7.582024310772844e-5,1.476589337447488e-5,6.105434973325355e-5,5.7655,65.399,13.437,7,object,3
1587,-9.713099706824938e-5,9.713674888415833e-5,-5.751815908944156e-9,9.5419,65.463,13.576,7,place,2
1593,2.1803051706217584e-4,-2.3414042473996196e-5,-1.9461647458817965e-4,-50.896,68.666,11.835,7,face,1
1594,2.157752239343482e-4,-8.962316583243498e-5,-1.2615205810191324e-4,-47.119,68.73,11.975,7,face,1
1599,-5.742398710910206e-5,1.205470836822793e-4,-6.312309657317724e-5,13.303,69.752,14.2,7,place,2
1600,-4.066893238996173e-5,-1.8463407175304088e-4,2.2530300414300267e-4,28.409,70.008,14.756,7,object,3
1604,-1.993922256573967e-4,2.4219325387247453e-4,-4.2801028215077836e-5,-28.252,73.275,13.154,7,place,2
1611,-2.5991310138022464e-5,1.77845254759048e-4,-1.5185394462102555e-4,-43.373,77.245,13.083,7,place,2
1612,-5.398093329313978e-5,1.365002170126746e-4,-8.251928371953483e-5,-35.82,77.373,13.36,7,place,2
1613,-4.8396887560030506e-5,1.129951711934425e-4,-6.4598283633412e-5,-32.044,77.437,13.499,7,place,2
1624,-4.667257152519922e-5,1.3320082641980866e-4,-8.652825489460944e-5,-32.059,81.662,13.984,7,place,2
1633,1.3852392533829784e-4,1.8227358995606753e-4,-3.2079751529436534e-4,-16.969,86.142,15.025,7,place,2
1639,1.3566264695277102e-4,3.227278669297827e-4,-4.5839051388255373e-4,-16.984,90.368,15.509,7,place,2
1640,1.447874873410177e-4,4.204600728247024e-5,-1.86833494623488e-4,-13.207,90.432,15.648,7,face,1
1653,3.642245076474331e-5,9.467206177017801e-5,-1.3109451253492133e-4,-8.9564,-58.201,2.6088,7,place,2
1664,-5.336964104985812e-5,-1.3501986291960983e-5,6.68716273418191e-5,-12.748,-54.04,2.9537,7,object,3
1665,-3.4572605376603276e-6,-7.46833970054312e-5,7.814065754309152e-5,-1.4187,-53.848,3.3705,7,object,3
1669,-4.929067166262899e-5,-4.403690247385897e-6,5.3694361910014894e-5,25.016,-53.401,4.3441,7,object,3
1705,-1.582814834838546e-5,-5.603604444126111e-5,7.186419278964658e-5,47.599,-31.891,7.6005,7,object,3
1710,-3.547753423183228e-5,-2.482212372852884e-5,6.029965796036112e-5,43.807,-27.73,7.9455,7,object,3
1711,-2.527690806314554e-5,-3.0167317838321947e-5,5.544422590146748e-5,47.584,-27.666,8.0848,7,object,3
1713,9.991432452755523e-5,-5.740521262879072e-6,-9.417380326467616e-5,-39.289,-24.91,5.3706,7,face,1
1715,-3.6595275707269316e-5,-2.3274607654723778e-5,5.98698833619931e-5,43.792,-23.505,8.4298,7,object,3
1724,-2.6047345441756393e-5,-2.3307648125535085e-5,4.935499356729148e-5,51.3,-10.701,10.161,7,object,3
1781,-9.22049751593003e-5,-3.418921074991954e-5,1.2639418590921982e-4,43.52,52.552,17.148,7,object,3
1788,4.803926235657521e-5,1.479264391505466e-5,-6.283190627162988e-5,-47.129,55.245,14.295,7,place,2
1799,-1.9862972558946628e-4,7.894562330547647e-5,1.1968410228398982e-4,32.16,60.811,17.699,7,object,3
1800,-8.682273250137136e-5,4.7989911364863124e-5,3.883282113650823e-5,35.937,60.875,17.839,7,object,3
1805,-6.893982758682826e-5,1.4015641738948818e-4,-7.121658980265994e-5,-20.725,64.142,16.237,7,place,2
1807,-9.40758604781094e-5,1.0970885102292391e-4,-1.5632990544814516e-5,13.263,64.717,17.489,7,place,2
1808,-1.1047790824230989e-4,-3.656291379112998e-5,1.4704082203343988e-4,32.145,65.037,18.184,7,object,3
1810,1.4154233584513359e-4,-4.903374876308623e-5,-9.250858708204735e-5,-50.951,67.857,15.609,7,face,1
1811,1.1099394604016802e-4,-2.2528457251498477e-5,-8.846548878866953e-5,-47.174,67.92,15.748,7,face,1
1812,3.422986053825672e-5,9.724271964483063e-5,-1.3147258018308735e-4,-35.845,68.112,16.165,7,place,2
1816,-8.824552751967778e-5,1.2706837102984618e-4,-3.8822843510168406e-5,13.248,68.942,17.973,7,place,2
1824,-1.0759864285450742e-6,1.1153948339702138e-4,-1.104634969684763e-4,-35.86,72.337,16.649,7,place,2
1829,1.3962887097145721e-4,-4.176781367705801e-5,-9.786105729439921e-5,-9.4256,72.784,17.623,7,face,1
1834,-8.805321472549409e-5,1.356487481635866e-4,-4.759553343809252e-5,13.233,73.168,18.457,7,place,2
1837,-1.8955968874577038e-4,2.2261996548644174e-4,-3.306027674067138e-5,-43.428,76.435,16.855,7,place,2
1839,-7.020687101762612e-5,2.244347764499871e-4,-1.5422790543236098e-4,-35.876,76.562,17.133,7,place,2
1840,-8.054947120156048e-5,1.1370223823727045e-4,-3.315276703570996e-5,-28.323,76.691,17.412,7,place,2
1847,1.7720571381602077e-4,-1.4137871064575413e-5,-1.6306784275144537e-4,32.1,77.712,19.637,7,face,1
1849,-1.1633042136943982e-4,1.3772559151414328e-4,-2.1395170144703445e-5,-39.667,80.724,17.479,7,place,2
1853,-1.2481536332430688e-4,2.207574344062077e-4,-9.594207108190085e-5,13.203,81.618,19.426,7,place,2
1863,-1.5988585925598943e-4,2.2524648475509332e-4,-6.536062549910393e-5,16.964,85.907,20.049,7,place,2
1864,2.232428682348305e-4,5.18710669846642e-5,-2.751139352194947e-4,-13.263,89.622,19.421,7,face,1
1871,-1.5095749500697598e-6,1.0589474110082166e-4,-1.0438516615075191e-4,-9.0116,-59.011,6.3812,7,place,2
1875,5.267717655832879e-5,2.569978556553615e-4,-3.096750322136903e-4,9.8704,-58.692,7.0764,7,place,2
1876,-2.6349087154884314e-5,1.710708085370715e-4,-1.447217213821872e-4,13.647,-58.628,7.2158,7,place,2
1878,-1.996232805738503e-5,5.6251483780439165e-5,-3.628915572305413e-5,-27.909,-55.106,6.1703,7,place,2
1879,-1.0143521881083404e-4,1.6511137253004084e-4,-6.367615371920679e-5,-24.132,-55.041,6.3097,7,place,2
1891,-2.6670173461491153e-5,7.563464385029548e-5,-4.896447038880433e-5,-24.147,-50.816,6.794,7,place,2
1895,-1.740248817039253e-5,4.4257551705996304e-5,-2.6855063535603773e-5,2.2874,-50.369,7.7676,7,place,2
1898,1.597074120826038e-6,-9.933032243385953e-5,9.77332483130335e-5,-39.268,-46.846,6.7215,7,object,3
1912,9.384375844402992e-6,-1.325715734808711e-4,1.2318719763646814e-4,-35.507,-42.557,7.3452,7,object,3
1923,1.5861132468398772e-4,-1.1585514206336699e-4,-4.275618262062071e-5,-46.882,-30.073,8.3803,7,face,1
1925,-1.0530972077490833e-5,-1.0641789385345936e-4,1.1694886593095017e-4,43.752,-28.539,11.719,7,object,3
1938,2.864626696380964e-5,1.3248271667074568e-4,-1.611289836345553e-4,-50.734,-9.0097,10.663,7,place,2
1944,-4.8990944714445687e-5,-8.30860504436551e-5,1.320769951581008e-4,54.99,-2.9959,15.042,7,object,3
20,3.826941433055796e-5,-2.683810958805936e-4,2.301116815500356e-4,-23.606,-7.2946,-34.608,7,object,3
2003,1.069447821277597e-4,1.5515470299504988e-4,-2.6209948512280956e-4,-28.332,63.204,19.732,7,place,2
2015,1.5558720502602553e-4,-7.356369556786462e-5,-8.202350945816092e-5,-1.9128,67.877,21.19,7,face,1
2022,-1.6710743425121713e-5,1.2895730792328438e-4,-1.1224656449816263e-4,-35.916,71.528,20.422,7,place,2
2028,1.384957194282272e-4,-4.7207814660644564e-5,-9.128790476758263e-5,-5.7044,72.038,21.535,7,face,1
2029,1.3227867675442357e-4,-7.547093681525751e-5,-5.680773993916606e-5,-1.928,72.102,21.674,7,face,1
2031,-5.6430348830256794e-5,9.772851667062139e-5,-4.12981678403646e-5,13.178,72.358,22.23,7,place,2
2032,1.286078194260712e-5,2.168450331396148e-4,-2.2970581508222196e-4,20.73,72.486,22.509,7,place,2
2037,-1.2265652606378434e-4,6.797934588307146e-5,5.467718018071288e-5,-43.484,75.625,20.628,7,object,3
2042,-1.3049742046255e-4,1.3706974477559317e-4,-6.572324313043159e-6,-17.049,76.072,21.602,7,place,2
2045,9.093728568967316e-5,4.783450999669152e-5,-1.3877179568636466e-4,-1.9431,76.328,22.158,7,place,2
2048,-8.251533336777108e-5,1.538284256843323e-4,-7.131309231656121e-5,13.162,76.584,22.715,7,place,2
2049,-1.3222876625263976e-4,2.2841749658333708e-4,-9.618873033069731e-5,16.939,76.647,22.854,7,place,2
2050,-5.0081026135274185e-5,-1.8850456871076697e-4,2.3858559484604116e-4,28.268,76.839,23.271,7,object,3
2051,-6.807755733601482e-5,-9.656556093406717e-5,1.64643118270082e-4,32.044,76.903,23.41,7,object,3
2058,-1.7472835968585673e-4,2.3159249238788294e-4,-5.686413270202621e-5,13.147,80.809,23.199,7,place,2
2059,-8.496596525184446e-5,1.5125332728706877e-4,-6.62873620352243e-5,16.924,80.872,23.338,7,place,2
2064,1.4919298883838795e-5,1.10155700895261e-4,-1.250749997790998e-4,-9.5262,84.65,22.849,7,place,2
2068,-1.5104864191506495e-4,2.183220345824932e-4,-6.727339266742825e-5,13.132,85.034,23.683,7,place,2
2085,-7.729567085341149e-6,-6.520183200672204e-5,7.293139909206319e-5,21.144,-59.31,11.267,7,object,3
2090,-2.657721701774079e-5,-4.9508057504575084e-5,7.608527452231586e-5,-5.3055,-55.532,10.777,7,object,3
2091,1.775850280196227e-5,4.499424640849516e-5,-6.275274921045743e-5,-1.5291,-55.468,10.917,7,place,2
2096,-1.2439509842159319e-4,-4.436493955758399e-5,1.6876003797917715e-4,-9.097,-51.37,11.123,7,object,3
2097,2.3502363379743653e-5,5.593094768826632e-5,-7.943331106800998e-5,-1.5442,-51.243,11.401,7,place,2
2098,3.430949882281049e-5,4.916388134395529e-5,-8.347338016676579e-5,2.2322,-51.179,11.54,7,place,2
2100,-1.051807917308286e-4,-1.888044711913943e-5,1.2406123884996803e-4,9.785,-51.051,11.819,7,object,3
2105,-2.8274795545510803e-5,-5.980053043976701e-5,8.80753259852778e-5,-31.771,-47.529,10.772,7,object,3
2112,-1.1880634394223063e-4,-7.317400950633468e-6,1.261237448928641e-4,13.546,-46.762,12.441,7,object,3
2117,-8.45187581929585e-5,-7.546720749441825e-5,1.5998596568737674e-4,-31.786,-43.303,11.257,7,object,3
2132,-2.771606154003707e-5,-9.434882694385287e-5,1.2206488848388995e-4,43.712,-33.575,15.007,7,object,3
2133,1.398049268672141e-4,-2.335006418481243e-5,-1.1645486268240169e-4,-50.713,-30.947,12.015,7,face,1
2134,1.6266728123649958e-4,-1.0965479745057002e-4,-5.3012483785929564e-5,-46.937,-30.883,12.154,7,face,1
2136,-5.060751603614781e-5,-1.1311284533049629e-4,1.6372036136664408e-4,43.697,-29.349,15.492,7,object,3
2139,2.1373854954211265e-4,-6.050827614095646e-5,-1.5323027340115617e-4,-46.952,-26.657,12.638,7,face,1
2159,-1.8011865237474124e-5,-8.980764960297111e-5,1.0781951484044524e-4,51.159,-3.8698,18.676,7,object,3
2203,-1.7174439905739595e-4,1.3211109793822377e-4,3.96333011191722e-5,-58.584,57.658,21.908,7,place,2
2205,-1.558849009258144e-4,4.393861352056187e-5,1.1194628740525254e-4,-51.031,57.786,22.186,7,object,3
2213,1.0381562631355104e-4,1.2969601293023101e-5,-1.1678522760657415e-4,-9.5057,62.714,24.2,7,face,1
2214,9.25126973139775e-5,2.0045447945211823e-5,-1.1255814525918931e-4,-5.7293,62.777,24.339,7,face,1
2225,1.0405550549635282e-4,4.9639499398011416e-6,-1.0901945543615397e-4,-5.7444,67.004,24.823,7,face,1
2226,9.150413998907033e-5,4.8708466398480785e-6,-9.637498662891841e-5,-1.968,67.067,24.962,7,face,1
2230,-7.915925370771199e-5,2.33078350258412e-4,-1.5391909655069997e-4,32.02,67.642,26.214,7,place,2
2231,-1.5282442648623072e-4,2.1051377564024058e-4,-5.768934915400984e-5,35.796,67.706,26.353,7,place,2
2242,7.300236058499786e-5,-1.7524233726111053e-6,-7.124993721238675e-5,-5.7595,71.229,25.308,7,face,1
2243,1.1913254306299397e-4,-3.386263596799962e-5,-8.526990709499435e-5,1.7933,71.356,25.586,7,face,1
2255,9.604552704027791e-5,2.0158090481862582e-4,-2.976264318589037e-4,-24.657,75.135,25.097,7,place,2
2298,-4.4646148813275734e-5,-4.7217184590295684e-5,9.186333340357142e-5,32.388,-51.477,16.426,7,object,3
2299,-8.435115086909355e-5,-4.553568735302584e-5,1.298868382221194e-4,-39.379,-48.466,14.268,7,object,3
2304,1.1321993982998081e-4,-4.834994921768273e-5,-6.486999061229809e-5,2.1619,-47.764,15.797,7,face,1
2330,1.0085249700295496e-4,-6.525307057032642e-5,-3.559942643262852e-5,-50.783,-27.531,16.272,7,face,1
2334,1.891080562791497e-5,-6.518630125102102e-5,4.627549562310605e-5,47.403,-25.87,19.888,7,object,3
2335,1.1710955516672775e-4,-4.930859414092719e-5,-6.780096102580059e-5,-54.575,-23.37,16.618,7,face,1
2337,8.377290188793182e-5,9.35051379909721e-6,-9.312341568702902e-5,-47.022,-23.241,16.895,7,face,1
2369,-2.1413499696570902e-05,-2.408558035349703e-4,2.622693032315412e-4,47.236,20.608,25.216,7,object,3
2371,-6.337406361813786e-5,-1.667820956326215e-4,2.3015615925075939e-4,47.221,24.834,25.7,7,object,3
2395,-1.024632427504554e-4,-1.0629380140649252e-5,1.1309262289110464e-4,-51.056,48.525,24.99,7,object,3
2401,-7.876920260701045e-5,9.086670887072678e-6,6.968253171993778e-5,-51.071,52.75,25.474,7,object,3
2402,-9.612316163638071e-5,9.864415701295395e-6,8.625874593508532e-5,-47.295,52.815,25.613,7,object,3
2405,1.1553237545398398e-5,-2.877870020602117e-4,2.762337645148133e-4,54.668,54.539,29.369,7,object,3
2410,-9.371034430479802e-5,-1.1372683454201197e-4,2.0743717884680996e-4,54.653,58.764,29.853,7,object,3
242,2.0712892390340994e-4,-1.404994407644403e-4,-6.662948313896964e-5,-46.43,-10.108,-24.123,7,face,1
2421,-1.943680211066775e-4,-8.820491903698367e-5,2.8257294014366114e-4,-39.787,65.619,27.345,7,object,3
2424,1.4566081926087017e-4,9.129807101510938e-5,-2.3695889027597954e-4,-9.576,66.129,28.457,7,face,1
2435,-1.4429132825381958e-4,-1.880697977002383e-4,3.323611259540578e-4,-39.802,69.844,27.829,7,object,3
2437,-2.9134652231993267e-5,1.9217312246021687e-4,-1.6303847022822363e-4,-28.473,70.036,28.246,7,place,2
2449,-2.9713717935477484e-5,1.5139708549984508e-4,-1.2168336756436761e-4,-28.488,74.261,28.731,7,place,2
2456,-1.0952875747770572e-5,1.3249382423640875e-4,-1.2154094848863818e-4,-28.503,78.486,29.215,7,place,2
2457,6.914326653513302e-5,6.612681892634932e-5,-1.3527008546148234e-4,-24.727,78.55,29.354,7,place,2
2461,5.201373574672581e-5,1.7317476387712597e-4,-2.2518849962385176e-4,-24.742,82.775,29.838,7,place,2
2469,2.8297951971208352e-5,1.857953665388999e-5,-4.687748862509834e-5,2.1369,-57.024,18.602,7,place,2
2479,5.9530283667669474e-5,-7.831868941670767e-6,-5.169841472599871e-5,2.1218,-52.799,19.086,7,face,1
2486,8.325166804479535e-5,8.444458704802421e-7,-8.40961139152756e-5,-5.4461,-48.701,19.292,7,face,1
2498,1.030434844272719e-4,8.142490679141844e-5,-1.8446839121869036e-4,5.8679,-44.285,20.194,7,place,2
2546,1.1094067797089093e-4,-5.650697857088485e-5,-5.4433699400006076e-5,-47.123,-11.376,22.122,7,face,1
2581,4.864732744424096e-5,-2.3528320113449724e-4,1.8663587369025628e-4,-62.395,34.848,26.893,7,object,3
26,1.2472800486193003e-4,-2.1531055505294536e-4,9.058255019101533e-5,-27.398,-3.1336,-34.263,7,object,3
2621,-1.104063045804342e-4,1.2421100197489116e-6,1.0916419456068528e-4,-47.365,56.23,29.871,7,object,3
2657,5.2964949602707096e-6,1.335372156228536e-4,-1.388337105831243e-4,-28.528,69.225,32.019,7,place,2
2689,1.6939461355499095e-4,-4.8715645466319916e-5,-1.2067896808867105e-4,-5.4862,-53.736,22.581,7,face,1
2697,1.7584026726248598e-4,-1.8918568472936527e-5,-1.5692169878954947e-4,-5.5013,-49.511,23.066,7,face,1
27,-3.646618990043606e-5,-1.6747850197509464e-4,2.0394469187553067e-4,-23.622,-3.0694,-34.123,7,object,3
2706,1.128973173613846e-4,7.86911506817647e-5,-1.915884680431493e-4,-9.2928,-45.35,23.411,7,place,2
2707,1.0620749190995013e-4,1.1116499043851616e-5,-1.1732399095380176e-4,-5.5164,-45.286,23.55,7,face,1
2755,-9.957359277300615e-6,1.3390164321947726e-4,-1.2394428394217665e-4,43.486,-19.103,28.263,7,place,2
2774,5.282405203852806e-5,-1.3610788478796195e-4,8.328383274943387e-5,47.202,-2.1377,30.34,7,object,3
2853,-8.555206180181994e-5,3.767651970707405e-5,4.787554209474589e-5,-5.8645,51.897,34.689,7,object,3
2861,-2.7399496340431073e-5,9.935814304207323e-5,-7.195864670164217e-5,-36.091,55.612,34.061,7,place,2
2862,-1.0857291345046208e-4,5.6158148004809716e-5,5.2414765445652375e-5,-5.8797,56.122,35.174,7,object,3
2866,-5.4073165601635156e-5,-1.4427216217010932e-4,1.9834532777174445e-4,39.437,56.89,36.843,7,object,3
2880,-1.2133866541932311e-4,2.6628991440849707e-4,-1.449512489891739e-4,43.198,61.178,37.466,7,place,2
2885,1.3756060083153354e-4,-2.9235658094343953e-4,1.54795980111906e-4,-21.016,64.318,35.586,7,object,3
2901,1.3966835522253152e-5,1.157334594435789e-4,-1.2970029496583207e-4,-24.822,72.705,36.416,7,place,2
2912,9.780175470919535e-5,-6.332551667221657e-5,-3.447623803697878e-5,-5.5413,-54.546,26.354,7,face,1
292,4.958231874987556e-5,1.2936084148070732e-4,-1.7894316023058288e-4,-61.687,31.89,-19.836,7,place,2
2921,9.090627211559973e-5,-1.9541893341879974e-5,-7.136437877371976e-5,-5.5565,-50.321,26.838,7,face,1
2980,-4.926013247584588e-5,1.1092915987552187e-4,-6.166902739967599e-5,39.654,-19.977,31.898,7,place,2
3,6.73046222868014e-5,-1.2008638225590601e-4,5.278175996910461e-5,-38.687,1.71,-37.968,7,object,3
3006,1.296504799686848e-4,-9.500673846076593e-5,-3.464374150791888e-5,-39.741,4.0336,31.883,7,face,1
301,5.479715321650166e-5,1.1280079945902558e-4,-1.6759795267552724e-4,-61.702,36.115,-19.351,7,place,2
