voxel,face,place,object,x,y,z,subject,class,cluster
1233,-7.529223100518794e-5,1.2083611491743575e-4,-4.55438839122478e-5,17.274,58.472,-5.6493,10,place,2
1237,-1.2527810468863847e-4,-5.229277600005348e-5,0.00017757088068869195,51.183,58.902,-5.2837,10,object,3
1239,-3.50483741567618e-5,-1.255528957692304e-4,1.606012699259922e-4,-43.145,61.175,-5.5194,10,object,3
1240,-4.390716723752283e-5,-4.59652460360584e-5,8.987241327358123e-5,-39.377,61.223,-5.4788,10,object,3
1244,-5.024440127884486e-5,9.7040949054787e-5,-4.679654777594213e-5,17.138,61.938,-4.8708,10,place,2
1245,-9.807775461456454e-5,-2.1222745087608346e-5,1.1930049970217287e-4,32.209,62.13,-4.709,10,object,3
1246,-8.412755564954838e-5,-1.3564131118879344e-5,9.769168676842773e-5,39.745,62.225,-4.6279,10,object,3
1247,-9.310474451185928e-5,-2.6522527725303856e-5,1.1962727223716314e-4,43.512,62.273,-4.5878,10,object,3
1249,-3.9124518044030443e-5,-8.179125227605725e-5,1.2091577032008771e-4,-43.28,64.641,-4.7418,10,object,3
1250,-5.8357086808980445e-5,-5.479738371321783e-5,1.1315447052219828e-4,-39.512,64.689,-4.7008,10,object,3
1255,1.5036302279483677e-5,5.884953562967431e-5,-7.388583790915798e-5,13.235,65.358,-4.1334,10,face,1
1258,-7.808801053480805e-5,6.583521341138997e-6,7.150448919366904e-5,35.842,65.644,-3.8904,10,object,3
1260,-6.915437638057899e-5,-6.461430986684186e-5,1.3376868624742085e-4,43.377,65.739,-3.8093,10,object,3
1268,-1.1352894592428834e-5,1.1342182420951596e-4,-1.0206892961708712e-4,9.3325,68.776,-3.3964,10,place,2
1273,-1.1158687666308346e-4,-1.0365460198102963e-5,1.2195233686118645e-4,31.939,69.062,-3.1535,10,object,3
1274,-7.953217996805638e-5,4.319335108332661e-6,7.521284485972371e-5,35.706,69.11,-3.1134,10,object,3
1285,7.298509310996437e-6,1.1559131835107124e-4,-1.2288982766206765e-4,9.1973,72.242,-2.6189,10,place,2
1287,9.354185528935897e-5,-1.7570257779716912e-4,8.216072250781017e-5,20.5,72.386,-2.4971,10,object,3
1288,7.674713938359008e-6,-1.9835841867842433e-4,1.9068370474006533e-4,24.268,72.433,-2.4562,10,object,3
1289,-3.2761101493013037e-5,-9.780061716117524e-5,1.3056171865418825e-4,28.036,72.481,-2.416,10,object,3
1300,4.681072549427702e-5,5.6503550067514064e-5,-1.0331427556179107e-4,5.2943,75.661,-1.8814,10,face,1
1301,2.6372801302889924e-5,9.233185481466321e-5,-1.1870465611755313e-4,9.062,75.709,-1.8404,10,face,1
1306,-1.4520393686973988e-5,-2.0458861470754242e-4,2.1910900839451638e-4,27.901,75.948,-1.6385,10,object,3
1320,5.589046354280771e-5,4.933293591817505e-5,-1.0522339946098274e-4,5.1591,79.127,-1.1034,10,face,1
1331,-4.249370624516813e-6,1.1667343525801946e-4,-1.1242406463350263e-4,1.2561,82.546,-0.366,10,place,2
1368,1.1399741587564052e-4,-6.499744778068509e-5,-4.899996809495545e-5,-36.21,-19.828,-20.043,10,face,1
1369,6.428756578809639e-5,-1.9533053424544313e-5,-4.475451236355207e-5,-32.443,-19.781,-20.003,10,face,1
1375,9.772816968920082e-5,-5.794517595432698e-5,-3.978299373487385e-5,-36.346,-16.362,-19.265,10,face,1
1376,9.33241460112226e-5,-3.896183806320411e-5,-5.436230794801851e-5,-32.578,-16.314,-19.225,10,face,1
1391,1.2123516735591296e-4,-7.42561480539726e-5,-4.6979019301940355e-5,-47.919,-9.5725,-17.831,10,face,1
1392,1.2782532074399257e-4,-6.785192744384552e-5,-5.997339330014706e-5,-44.151,-9.5248,-17.791,10,face,1
1401,9.019087161626098e-5,-1.6117440399663296e-5,-7.40734312165977e-5,-48.054,-6.1058,-17.054,10,face,1
1402,1.1195378726846724e-4,-4.095298254863949e-5,-7.100080471982775e-5,-44.287,-6.0585,-17.013,10,face,1
1413,1.294878275003062e-4,-3.5898189316789493e-5,-9.358963818351668e-5,-44.422,-2.5917,-16.235,10,face,1
1472,1.1901865829988098e-5,-1.0921615284298319e-4,9.731428701299507e-5,-60.575,24.948,-10.175,10,object,3
1521,-1.6648054812228854e-4,-6.845163673783875e-5,2.349321848601273e-4,51.645,47.177,-4.2931,10,object,3
1538,-7.35900187671468e-5,-3.235979359125141e-5,1.0594981235839823e-4,43.839,54.014,-2.8187,10,object,3
1539,-1.5310348480212046e-4,-1.3029457801666435e-5,1.661329426037869e-4,47.607,54.062,-2.7777,10,object,3
1544,3.366927405943358e-5,4.2647215848674106e-5,-7.631648990810769e-5,-5.2763,56.861,-2.5671,10,face,1
1549,-1.6069821337758456e-4,-4.656639704294588e-5,2.0726461042053042e-4,51.239,57.576,-1.96,10,object,3
1550,1.3817944178361958e-4,-1.8738712354200466e-4,4.920768175838507e-5,-50.624,59.753,-2.2759,10,object,3
1555,-1.7237662419868803e-5,4.61008050498275e-5,-2.8863142629958694e-5,5.8916,60.47,-1.6683,10,face,1
1559,-8.340062108051243e-5,-8.410075011175771e-5,1.6750137119227014e-4,51.104,61.043,-1.1816,10,object,3
1561,1.717557473581023e-4,-1.8713288969518635e-4,1.537714233708406e-5,-50.759,63.22,-1.4983,10,object,3
1563,4.093226391567404e-5,-1.4755822829353994e-4,1.0662596437786591e-4,-43.224,63.315,-1.4172,10,object,3
1564,-9.211159758525889e-6,-1.3007624435388318e-4,1.392874041124091e-4,-39.456,63.364,-1.3766,10,object,3
1567,-1.0921179926682964e-5,4.6348272340158635e-5,-3.542709241347568e-5,13.292,64.032,-0.80963,10,face,1
1571,-1.3963824446503777e-4,5.605458340379667e-5,8.35836610612411e-5,47.201,64.462,-0.44412,10,place,2
1572,-1.0779003742809064e-4,-8.638602476838055e-5,1.941760621964712e-4,54.737,64.557,-0.36389,10,object,3
1573,1.2658186285642359e-4,-3.2777631025341655e-5,-9.380423183108194e-5,-47.127,66.734,-0.67976,10,face,1
1583,-7.548495311567363e-6,3.684882405344513e-5,-2.9300328741877762e-5,13.156,67.498,-0.031196,10,face,1
1586,1.256287265315639e-4,1.1233187912990675e-5,-1.368619144445546e-4,-47.262,70.201,0.097796,10,face,1
1592,6.932753953118363e-5,3.2839815923587464e-5,-1.021673554547711e-4,-9.585,70.678,0.50296,10,face,1
1596,-2.734440454112888e-5,7.825480960641964e-5,-5.091040506529076e-5,9.2535,70.916,0.70577,10,place,2
1597,-2.3700931316095683e-6,3.0944670474772904e-5,-2.8574577343163343e-5,13.021,70.965,0.74636,10,face,1
1598,1.5163479697102809e-5,6.498946927401189e-5,-8.01529489711147e-5,16.789,71.012,0.78736,10,face,1
1599,9.92845845032408e-6,1.2621277800550312e-4,-1.3614123645582722e-4,20.557,71.06,0.82747,10,place,2
1601,6.161826630132075e-5,-2.1148120151241119e-4,1.4986293521109044e-4,31.86,71.203,0.94871,10,object,3
1602,7.152069519363499e-5,-1.6801953944582944e-4,9.649884425219446e-5,35.628,71.251,0.98929,10,object,3
1603,1.594426909056117e-4,-1.48130790224269e-4,-1.1311900681342707e-5,39.395,71.299,1.0303,10,face,1
1615,-9.135879100150375e-6,5.576937495260579e-5,-4.6633495852455415e-5,9.1183,74.383,1.4833,10,face,1
1618,3.941757106691396e-5,7.3384177370385e-5,-1.1280174843729895e-4,20.421,74.527,1.605,10,face,1
1627,9.863427591563957e-5,1.5793593752287252e-5,-1.144278696679268e-4,-21.159,77.467,1.9372,10,face,1
1636,5.3201705197588354e-5,3.89296277905805e-5,-9.213133298816885e-5,16.518,77.945,2.342,10,face,1
1660,9.012245172408205e-5,-1.4140432407901193e-5,-7.598201931618085e-5,-10.126,84.543,3.6145,10,face,1
1676,4.169257135220991e-5,1.021989392276877e-5,-5.191246527497868e-5,1.0419,88.153,4.5137,10,face,1
1684,-1.7297220054220217e-4,1.805605152034369e-4,-7.588314661234728e-6,31.184,88.535,4.8378,10,place,2
1695,-2.0603834101769007e-4,1.7140491149821211e-4,3.463342951947796e-5,23.513,91.905,5.5346,10,place,2
1717,5.464630995516443e-5,-2.2128253296488516e-5,-3.2518056658675916e-5,-28.889,-14.126,-15.082,10,face,1
1727,8.003976677992108e-5,-5.114216180547162e-5,-2.889760497444944e-5,-47.863,-10.898,-14.507,10,face,1
1728,1.028892955230495e-4,-8.455037533680711e-5,-1.8338920186242382e-5,-44.095,-10.851,-14.466,10,object,3
1735,8.516012104445383e-5,-4.552146761353141e-6,-8.060797428310068e-5,-47.998,-7.4318,-13.729,10,face,1
1737,5.645508791698972e-5,-3.743957546267212e-5,-1.9015512454317594e-5,27.356,-6.4775,-12.919,10,face,1
1743,1.1023632118497368e-4,-2.3745244877704764e-5,-8.649107630726892e-5,-48.133,-3.9653,-12.951,10,face,1
1773,7.996578935958266e-5,-8.505892106092573e-5,5.093131701343058e-6,-48.674,9.8998,-9.8402,10,object,3
1778,7.75156429146599e-5,-2.13274496836479e-5,-5.618819323101199e-5,-63.88,13.175,-9.2244,10,face,1
1779,6.545844497688552e-5,-6.751568265453838e-6,-5.870687671143168e-5,-60.113,13.223,-9.1842,10,face,1
1782,6.809446460856392e-5,-7.618237573268658e-5,8.087911124122654e-6,-48.81,13.366,-9.0627,10,object,3
1788,6.429092777132324e-5,1.0483283998358113e-5,-7.477421176968134e-5,-60.248,16.689,-8.4059,10,face,1
179,5.0289216801700845e-5,-1.150005355485221e-4,6.471131874682128e-5,-33.344,2.8538,-29.412,10,object,3
1851,-4.509712664618698e-5,-5.478121636928987e-5,9.987834301547684e-5,40.533,42.242,-1.8681,10,object,3
1862,-8.590991287849165e-5,-3.926335517032117e-5,1.2517326804881284e-4,40.398,45.709,-1.0897,10,object,3
1872,-5.344687778422472e-5,-4.607562246946796e-5,9.952250025369268e-5,44.031,49.223,-0.27202,10,object,3
1873,-7.509075216528485e-5,-4.603236828602161e-5,1.2112312045130645e-4,47.798,49.27,-0.23102,10,object,3
1878,2.2277559197112217e-5,3.3764795177568435e-5,-5.604235437468065e-5,-5.0848,52.068,-0.020911,10,face,1
1879,-9.197343272119549e-5,-2.6941266911983108e-5,1.1891469963317857e-4,43.895,52.689,0.50642,10,object,3
1880,-1.1328124776949977e-4,-3.5272456141222935e-5,1.485537039107227e-4,47.663,52.737,0.54654,10,object,3
1889,-1.5379878648462641e-4,-5.3748930300295914e-06,1.5917367951465603e-4,51.296,56.251,1.3651,10,object,3
1894,-1.835029598725789e-5,4.2347398231823765e-5,-2.3997102244565872e-5,-16.658,58.858,1.4134,10,face,1
1899,-4.579295149976803e-5,-8.212180733258858e-5,1.2791475883235662e-4,51.16,59.717,2.1422,10,object,3
1902,1.5781175566769327e-4,-7.413275310656935e-5,-8.367900256112392e-5,-46.935,61.943,1.8669,10,face,1
1905,-1.1036868320321062e-5,4.999071786348853e-5,-3.895384954316747e-5,-13.026,62.372,2.2319,10,face,1
1906,-1.0676829126423422e-5,5.87752677842895e-5,-4.809843865786607e-5,-9.2583,62.419,2.2721,10,face,1
1912,-2.430798845365205e-5,-1.1679145504795106e-4,1.4109944350160312e-4,47.257,63.136,2.8796,10,object,3
1914,1.622910386469376e-4,-7.15502137621219e-5,-9.07408248848157e-5,-43.303,65.457,2.6854,10,face,1
1915,1.3114707064702487e-4,-1.0398683434037376e-5,-1.207483872129875e-4,-39.535,65.504,2.7264,10,face,1
1918,-2.2489458873674157e-5,3.809904303566242e-5,-1.560958416198826e-5,1.9096,66.029,3.1722,10,face,1
1919,-5.74259279326564e-5,5.399517477934149e-5,3.4307531533149087e-6,5.6773,66.077,3.2123,10,place,2
1923,1.4107666198740677e-4,-2.6035646820657843e-5,-1.1504101516674892e-4,-47.206,68.875,3.4224,10,face,1
1924,1.7110798164877912e-4,-8.683347526033051e-5,-8.42745063884486e-5,-43.438,68.922,3.4634,10,face,1
1930,-2.7711328327105988e-5,8.98712684901224e-5,-6.215994016301641e-5,5.5421,69.544,3.9899,10,place,2
1938,-6.506622130709613e-5,-3.354183547749799e-5,9.860805678459412e-5,50.755,70.116,4.4766,10,object,3
1969,-9.942221418587307e-5,5.1475249556943284e-5,4.794696462892978e-5,-43.844,79.321,5.7965,10,place,2
1984,-1.060298434505816e-4,7.317122830093893e-5,3.285861514964267e-5,-43.979,82.788,6.574,10,place,2
1986,-1.595810644870822e-4,1.3956476166199826e-4,2.0016302825083914e-5,-36.444,82.884,6.6556,10,place,2
1987,-1.8089519336808696e-4,1.3920051100057488e-4,4.169468236751209e-5,-32.676,82.932,6.6958,10,place,2
2041,5.9680296992644376e-5,-1.025789986048909e-4,4.289870161224652e-5,-16.989,-29.174,-14.747,10,object,3
2143,1.3330600896837255e-5,5.163935691804077e-5,-6.496995781487802e-5,59.969,27.291,-1.4517,10,face,1
2148,8.218823033380806e-5,-3.820208299571034e-5,-4.398614733809772e-5,-45.662,29.419,-1.8082,10,face,1
2149,1.5506428240477543e-4,-8.581734196775599e-6,-1.4648254820799983e-4,52.299,30.661,-0.75489,10,face,1
2220,1.4774573215140782e-4,2.094881967423581e-5,-1.6869455182564363e-4,-39.344,60.712,5.2726,10,face,1
2222,-4.86134102396648e-5,7.78384442877298e-5,-2.922503404806499e-5,5.8689,61.285,5.7585,10,place,2
2231,1.2733261774764586e-4,-1.1980335762074926e-4,-7.5292601268965815e-6,-47.014,64.083,5.9699,10,face,1
2232,1.9837938906839392e-4,-1.375104661807693e-4,-6.086892288762461e-5,-43.247,64.131,6.0101,10,face,1
2233,1.2475115122866488e-4,-1.194400335376618e-5,-1.1280714787489868e-4,-39.479,64.179,6.0502,10,face,1
2234,2.660020959367328e-5,6.303757644929688e-5,-8.963778604297016e-5,-20.64,64.417,6.253,10,face,1
2235,-1.2203449471225699e-5,4.172892383537449e-5,-2.952547436414879e-5,-1.8018,64.656,6.4558,10,face,1
2236,-2.5088745237434627e-5,4.73355611678434e-5,-2.2246815930408775e-5,5.7336,64.751,6.5369,10,face,1
2244,-2.432576977824541e-5,7.761503951804713e-5,-5.32892697398017e-5,1.8307,68.17,7.2744,10,place,2
2245,-1.0728862352959057e-5,9.301225893289988e-5,-8.228339657994081e-5,9.3661,68.266,7.3546,10,place,2
2246,1.2827774123286173e-4,-1.2412216608116672e-4,-4.155575151695017e-6,35.74,68.599,7.6385,10,face,1
2249,5.29961974197976e-5,-1.0010663362443587e-4,4.711043620463828e-5,47.043,68.743,7.7602,10,object,3
2257,2.0248854097332843e-5,6.609150809913906e-5,-8.634036219647191e-5,9.2308,71.732,8.133,10,face,1
2272,-2.4297559610246554e-5,1.0019341752299222e-4,-7.589585791274568e-5,-47.555,77.949,9.0806,10,place,2
2273,-1.445550463780878e-4,1.0460469490615113e-4,3.995035147193668e-5,-43.788,77.996,9.1207,10,place,2
2284,9.155888478327717e-5,-1.2832354163049841e-5,-7.872653062022731e-5,35.334,78.998,9.9716,10,face,1
2285,-1.2005295655973071e-4,1.3952488776542324e-4,-1.947193120569252e-5,-43.923,81.463,9.8991,10,place,2
2286,-1.1250510374641762e-4,1.8869735651585412e-4,-7.619225276943648e-5,-36.387,81.558,9.9803,10,place,2
2300,-7.573808409368838e-5,1.4043544098500362e-4,-6.469735689131526e-5,-36.523,85.025,10.758,10,place,2
2312,1.0733541143614813e-4,3.043931711310736e-5,-1.377747285492555e-4,23.761,85.788,11.406,10,face,1
2322,-7.687729136270183e-5,1.3366612356521975e-4,-5.6788832202517915e-5,19.858,89.207,12.143,10,place,2
2323,-1.3669112838665494e-4,1.744117881775499e-4,-3.7720659790894986e-5,27.393,89.302,12.225,10,place,2
2356,4.8057001355990045e-5,-9.37972088310781e-5,4.574020747508807e-5,35.545,-22.898,-9.2995,10,object,3
2370,4.181651087842267e-5,8.570803963880023e-7,-4.267359127481067e-5,38.772,-8.9847,-6.1479,10,face,1
2414,-5.039560555982118e-5,8.460351220142612e-5,-3.4207906641604924e-5,56.528,18.984,0.27659,10,place,2
2444,-6.973744843099506e-5,-3.746216410457759e-5,1.0719961253557265e-4,-61.082,38.302,3.6873,10,object,3
2445,-8.024964478678044e-5,-3.649054527810433e-5,1.1674019006488477e-4,-53.547,38.398,3.7689,10,object,3
2452,-1.4359055744151817e-5,-1.3971846339533897e-4,1.540775191394908e-4,-57.45,41.816,4.5058,10,object,3
2461,6.029931860917087e-5,-1.3365790918362072e-4,7.335859057444984e-5,-57.585,45.283,5.2834,10,object,3
2494,-2.103737078247945e-6,5.084925712235548e-5,-4.874552004410754e-5,-1.6103,59.864,9.002,10,face,1
2500,1.2783981740774791e-4,-7.108930481580214e-5,-5.6750512591945774e-5,-43.19,62.805,9.3347,10,face,1
2501,8.658338318757697e-5,2.8099934235039244e-5,-1.1468331742261623e-4,-39.423,62.852,9.3748,10,face,1
2503,-5.980819892617631e-6,8.905874111600452e-5,-8.307792122338688e-5,-1.7455,63.33,9.7804,10,place,2
2507,7.532825677082031e-5,-6.225743635800004e-5,-1.307082041282028e-5,39.699,63.855,10.226,10,face,1
2512,-4.1981233211233626e-5,9.003866125943627e-5,-4.8057428048202634e-5,9.4223,66.939,10.679,10,place,2
2529,-4.183878785619419e-5,1.347576556308934e-4,-9.291886777469922e-5,-47.364,73.156,11.627,10,place,2
253,1.8126806176592828e-4,-6.007754478516439e-4,4.195073860857156e-4,23.769,-11.621,-28.59,10,object,3
2539,-4.989976276676127e-5,1.50739185350778e-4,-1.0083942258401673e-4,-47.499,76.623,12.405,10,place,2
2554,-6.784681839523217e-5,1.1533279059328612e-4,-4.748597219805395e-5,-36.331,80.232,13.304,10,place,2
2562,-8.329635846274969e-5,1.650250319539748e-4,-8.172867349122511e-5,16.417,80.901,13.871,10,place,2
2568,-5.40659241165347e-5,1.1732967251369029e-4,-6.326374839715559e-5,-40.234,83.651,14.041,10,place,2
2569,-6.970024615447388e-5,9.734438113901439e-5,-2.7644134984540508e-5,-36.466,83.698,14.082,10,place,2
2581,-4.90590780615122e-5,1.169299183361657e-4,-6.78708402746535e-5,16.282,84.367,14.649,10,place,2
2592,-1.3647433076958304e-4,1.0458776757323073e-4,3.188656319635231e-5,23.682,87.929,15.509,10,place,2
2593,3.3543280765976075e-5,-1.5816724990976486e-4,1.246239691437888e-4,-29.202,90.727,15.719,10,object,3
2601,-8.699816065465291e-5,6.980563033146525e-5,1.7192530323187658e-5,16.011,91.3,16.205,10,place,2
2616,2.6654550113764664e-5,5.626180194181615e-5,-8.29163520555808e-5,6.0006,-38.471,-9.4103,10,face,1
2636,-1.1021453564912794e-4,4.500403610324013e-5,6.52104995458878e-5,43.272,-27.594,-6.6716,10,place,2
2637,-4.4541627324323834e-5,-2.1482652089095793e-5,6.602427941341962e-5,47.04,-27.547,-6.6312,10,object,3
265,-3.535640682241231e-4,-2.494684175387481e-4,6.030324857628711e-4,23.634,-8.1553,-27.813,10,object,3
2700,-8.894520258008173e-5,-2.2221751417765707e-5,1.1116695399784742e-4,-63.982,16.131,2.3048,10,object,3
2764,5.8887190467012287e-5,-2.8380467606729436e-5,-3.0506722860282847e-5,-46.226,44.1,8.7297,10,face,1
2788,3.6685180365778254e-5,4.197901693425369e-5,-7.866419730003195e-5,-1.4188,55.072,11.55,10,face,1
2797,2.765135724702657e-5,6.640574183330637e-5,-9.405709908033292e-5,-1.554,58.539,12.327,10,face,1
2801,-1.1801515285437831e-4,4.3149212893211066e-5,7.486593996116725e-5,47.426,59.159,12.854,10,place,2
2806,7.606070414827852e-5,-1.84796721938706e-5,-5.758103195440791e-5,-50.67,61.384,12.578,10,face,1
2807,1.2668030016668732e-4,-1.5762906787877655e-5,-1.1091739337880964e-4,-46.902,61.431,12.618,10,face,1
2809,6.659392078679802e-5,6.629566445474282e-5,-1.3288958524154085e-4,-39.366,61.527,12.7,10,face,1
2810,-6.104263858766474e-5,1.0429830518672952e-4,-4.3255666599064784e-5,-24.296,61.719,12.862,10,place,2
2811,8.954719582129703e-5,-1.3364565873964025e-4,4.40984629183432e-5,32.22,62.434,13.47,10,object,3
2819,4.87896411161062e-5,4.72300248869994e-5,-9.60196660031056e-5,-43.269,64.945,13.437,10,face,1
2821,-4.303705853962974e-5,1.0754387740484951e-4,-6.450681886521977e-5,-13.128,65.328,13.761,10,place,2
2823,-4.0038613672151234e-5,6.222974335481271e-5,-2.219112968266148e-5,13.246,65.662,14.044,10,place,2
2824,6.684226449247569e-5,-1.1896649702032297e-4,5.212423252784728e-5,32.085,65.901,14.247,10,object,3
2833,-2.651984530614541e-5,1.0265065474941257e-4,-7.613080944326717e-5,-13.263,68.795,14.539,10,place,2
2835,-7.140194620483077e-5,1.1188447321990123e-4,-4.0482527015070456e-5,13.111,69.128,14.823,10,place,2
2838,1.0676902817379886e-4,-1.3911122360848723e-4,3.234219543468837e-5,35.717,69.415,15.066,10,object,3
2839,9.506645551384111e-5,-9.075319708427913e-5,-4.3132584295619815e-6,39.485,69.463,15.106,10,object,3
2844,-3.1301917668540024e-5,1.2575113242785827e-4,-9.444921475931823e-5,-47.308,71.831,14.952,10,place,2
2847,1.806433412933066e-5,7.868997090265979e-5,-9.675430503199046e-5,-17.166,72.213,15.276,10,face,1
2848,-1.854857234925772e-5,8.201732974930422e-5,-6.346875740004651e-5,-9.6304,72.308,15.357,10,place,2
2849,-4.8809598776780925e-5,7.636965490735674e-5,-2.7560056130575818e-5,-5.8627,72.356,15.398,10,place,2
2858,-3.212239596445245e-5,1.1589577624862922e-4,-8.377338028417676e-5,-39.907,75.393,15.81,10,place,2
2859,-7.509408142861565e-5,1.5539211109528512e-4,-8.029802966666944e-5,-36.14,75.44,15.851,10,place,2
2860,-3.299321557492366e-5,1.4382951031463554e-4,-1.1083629473971189e-4,-32.372,75.488,15.892,10,place,2
2864,6.189210323654179e-5,7.437454735371204e-5,-1.3626665059025383e-4,-9.7657,75.775,16.135,10,face,1
2874,-6.340062946524278e-5,1.0532738744259898e-4,-4.19267579773562e-5,-40.043,78.858,16.588,10,place,2
2875,-6.428973679020576e-5,1.7450920498551548e-4,-1.1021946819530971e-4,-32.507,78.955,16.669,10,place,2
2883,-7.178476885266066e-5,1.043501583672756e-4,-3.2565389514614936e-5,16.473,79.575,17.196,10,place,2
2884,-1.0910777591793136e-4,1.742064869581559e-4,-6.509871104022455e-5,24.008,79.67,17.277,10,place,2
2896,-9.367046142372947e-5,9.086020826713331e-5,2.810253156596166e-6,20.106,83.089,18.015,10,place,2
2897,-1.240006577351236e-4,1.711260624744455e-4,-4.712540473932193e-5,23.873,83.137,18.055,10,place,2
2899,-5.1106696659052544e-5,6.692657305048246e-5,-1.581987639142993e-5,-36.545,85.839,18.185,10,place,2
2907,-6.496410609269115e-5,7.619730940982136e-5,-1.1233203317130209e-5,16.203,86.508,18.752,10,place,2
2908,-1.0907655613565514e-4,1.1558362714124457e-4,-6.507071005589439e-6,19.97,86.556,18.792,10,place,2
2909,-1.8583811866606086e-4,1.9734385193544867e-4,-1.1505733269387847e-5,23.738,86.603,18.833,10,place,2
2913,-3.700915768159202e-5,1.543978067767318e-4,-1.173886490951398e-4,-2.7713,89.735,19.327,10,place,2
2931,8.804937382878678e-6,-9.548206004522634e-5,8.667712266234766e-5,-39.02,-43.836,-7.35,10,object,3
2942,2.1997483809960346e-5,-1.1274747291258921e-4,9.074998910262887e-5,-39.156,-40.37,-6.5716,10,object,3
2962,-6.296743035724765e-5,-4.9443315998799475e-5,1.1241074635604712e-4,47.231,-32.339,-4.0844,10,object,3
2964,1.1017282544235768e-4,-6.928085889257256e-5,-4.089196654978514e-5,39.561,-28.967,-3.388,10,face,1
2968,8.813298454607678e-5,-2.8409674418267857e-5,-5.972331012780892e-5,39.425,-25.501,-2.6095,10,face,1
2972,4.3151900298773155e-5,-6.4593463923543e-6,-3.6692553906418854e-5,39.29,-22.035,-1.8324,10,face,1
2980,5.0848946643269305e-5,-4.290817507153414e-5,-7.940771571735158e-6,-47.638,-16.2,-1.2084,10,face,1
3070,5.4148873217188543e-05,-4.246687676069117e-5,-1.168199645649738e-5,-0.41578,29.482,9.4291,10,face,1
3142,1.5546621276114455e-4,-1.1165744633038027e-4,-4.380876643076427e-5,36.044,61.157,16.835,10,face,1
3150,6.613668383209004e-5,8.907305017671901e-5,-1.5520973400880907e-4,-39.445,63.668,16.802,10,face,1
3151,-6.538013569375337e-5,1.5969299171118712e-4,-9.431285601743375e-5,-24.375,63.86,16.964,10,place,2
3157,1.368235984670093e-4,-9.945753449413261e-5,-3.7366063972876686e-5,35.909,64.623,17.612,10,face,1
3165,-3.882714766512882e-5,1.4659200377965597e-4,-1.0776485611452716e-4,-39.581,67.135,17.58,10,place,2
3167,1.616374148758637e-4,-5.8512668853683246e-5,-1.0312474602218047e-4,-5.6712,67.564,17.945,10,face,1
3168,7.824366213582772e-5,4.269485070860945e-6,-8.251314720668868e-5,-1.9035,67.611,17.985,10,face,1
3178,-7.352659216146778e-5,1.4606130142739144e-4,-7.253470926592366e-5,-39.716,70.6,18.358,10,place,2
3183,1.4732644186566215e-4,-8.406597427782607e-5,-6.326046758783607e-5,-5.8065,71.03,18.722,10,face,1
3190,-7.717321096836042e-5,1.6928313742340637e-4,-9.210992645504598e-5,-39.851,74.067,19.135,10,place,2
3203,-3.595953560415175e-5,1.5833485728209052e-4,-1.2237532167793877e-4,-32.451,77.629,19.994,10,place,2
